Name,Time_s,D_px,D_mm,x_child_connection_ara,x_parent_causal_ara,connection_child_mm_s,movement_child_mm_s,r_parent_unresolved_mm_s,r_child_unresolved_mm_s,fluid,target_t_s,child_issue_t_s,parent_issue_t_s,partition,x_parent_child_coarse,t411e_down_issue_t_s
241112c,2.325,14.0,0.171779141104294,1.7520444957009953,0.82139338580726,0.0568563299961146,0.0080465079576284,0.0568563299961146,0.0488098220384861,S3,2.941,3.415,2.933,development,1.2867189407541275,
241112c,2.326,14.0,0.171779141104294,1.7695149042124074,0.818742278594573,0.0565060666937144,0.0073600997445554,0.0565060666937144,0.0491459669491589,S3,2.941,3.415,2.933,development,1.2941285914034903,
241112c,2.327,14.0,0.171779141104294,1.7732647245820667,0.8205950907254717,0.0566832379456764,0.0072476993361621,0.0566832379456764,0.0494355386095143,S3,2.941,3.415,2.933,development,1.2969299076537693,
241112c,2.328,14.0,0.171779141104294,1.7893700089146485,0.8177078928878094,0.0563064743997212,0.0066279372861818,0.0563064743997212,0.0496785371135394,S3,2.941,3.415,2.933,development,1.303538950901229,
241112c,2.329,14.0,0.171779141104294,1.805018795758648,0.8146750279087343,0.0559149956025382,0.0060400330474955,0.0559149956025382,0.0498749625550427,S3,2.941,3.415,2.933,development,1.309846911833691,
241112c,2.33,14.0,0.171779141104294,1.8201759002713809,0.8114940904095733,0.0555088016477584,0.0054839866201032,0.0555088016477584,0.0500248150276552,S3,2.941,3.415,2.933,development,1.315834995340477,
241112c,2.331,14.0,0.171779141104294,1.8348047043363775,0.8081625473581243,0.0550878926288352,0.0049597980040048,0.0550878926288352,0.0501280946248303,S3,2.941,3.415,2.933,development,1.3214836258472509,
241112c,2.332,14.0,0.171779141104294,1.83357869206155,0.8094295353688592,0.0551944186324305,0.0050096171925863,0.0551944186324305,0.0501848014398442,S3,2.941,3.415,2.933,development,1.3215041137152046,
241112c,2.333,14.0,0.171779141104294,1.8464706584889288,0.8058466610419418,0.0547470103053774,0.0045520747395807,0.0547470103053774,0.0501949355657967,S3,2.941,3.415,2.933,development,1.3261586597654353,
241112c,2.334,14.0,0.171779141104294,1.8430626172620828,0.8068853906748382,0.0548270371868659,0.0046685400912548,0.0548270371868659,0.050158497095611,S3,2.941,3.415,2.933,development,1.3249740039684605,
241112c,2.335,14.0,0.171779141104294,1.83857362990074,0.8078200336033334,0.0548952799167628,0.0048197937947278,0.0548952799167628,0.0500754861220349,S3,2.941,3.415,2.933,development,1.3231968317520368,
241112c,2.336,14.0,0.171779141104294,1.833020735179804,0.8086508599598881,0.0549517385876401,0.0050058358499996,0.0549517385876401,0.0499459027376404,S3,2.941,3.415,2.933,development,1.320835797569846,
241112c,2.337,14.0,0.171779141104294,1.8264231488587177,0.8093780860982925,0.0549964132918949,0.0052266662570701,0.0549964132918949,0.0497697470348248,S3,2.941,3.415,2.933,development,1.317900617478505,
241112c,2.338,13.0,0.159509202453988,1.869403354607972,0.8147057278177792,0.0555685235746307,0.0038820208331959,0.0555685235746307,0.0516865027414347,S3,2.941,3.415,2.933,development,1.3420545412128755,
241112c,2.339,14.0,0.171779141104294,1.859725960410821,0.8151998841292935,0.0555867000816289,0.0041927526602681,0.0555867000816289,0.0513939474213607,S3,2.941,3.415,2.933,development,1.3374629222700571,
241112c,2.34,14.0,0.171779141104294,1.849054722656169,0.8155915797908474,0.0555930928981497,0.0045382728391392,0.0555930928981497,0.0510548200590105,S3,2.941,3.415,2.933,development,1.3323231512235083,
241112c,2.341,14.0,0.171779141104294,1.8374191542942413,0.8158808048544376,0.0555877021158941,0.0049185813698089,0.0555877021158941,0.0506691207460851,S3,2.941,3.415,2.933,development,1.3266499795743394,
241112c,2.342,14.0,0.171779141104294,1.8248502494100904,0.8160674964344735,0.05557052782639,0.0053336782522775,0.05557052782639,0.0502368495741125,S3,2.941,3.415,2.933,development,1.320458872922282,
241112c,2.343,14.0,0.171779141104294,1.811380321694594,0.8161515385339417,0.0555415701209925,0.0057835634865448,0.0555415701209925,0.0497580066344476,S3,2.941,3.415,2.933,development,1.313765930114268,
241112c,2.344,14.0,0.171779141104294,1.7970428416055488,0.8161327618013932,0.0555008290908848,0.0062682370726109,0.0555008290908848,0.0492325920182738,S3,2.941,3.415,2.933,development,1.306587801703471,
241112c,2.345,14.0,0.171779141104294,1.7818722735414425,0.8160109432180449,0.0554483048270778,0.0067876990104758,0.0554483048270778,0.048660605816602,S3,2.941,3.415,2.933,development,1.2989416083797436,
241112c,2.346,14.0,0.171779141104294,1.7659039142813269,0.8157858057141362,0.0553839974204114,0.0073419493001395,0.0553839974204114,0.0480420481202719,S3,2.941,3.415,2.933,development,1.2908448599977316,
241112c,2.347,14.0,0.171779141104294,1.749173733862761,0.8154570177134711,0.055307906961554,0.0079309879416019,0.055307906961554,0.047376919019952,S3,2.941,3.415,2.933,development,1.282315375788116,
241112c,2.348,14.0,0.171779141104294,1.7317182199781966,0.8150241926049404,0.0552200335410035,0.0085548149348631,0.0552200335410035,0.0466652186061403,S3,2.941,3.415,2.933,development,1.2733712062915685,
241112c,2.349,14.0,0.171779141104294,1.713574226870735,0.8144868881395835,0.0551203772490875,0.0092134302799231,0.0551203772490875,0.0459069469691644,S3,2.941,3.415,2.933,development,1.2640305575051594,
241112c,2.35,14.0,0.171779141104294,1.694778829604885,0.8138446057516034,0.0550089381759638,0.0099068339767818,0.0550089381759638,0.045102104199182,S3,2.941,3.415,2.933,development,1.2543117176782441,
241112c,2.351,14.0,0.171779141104294,1.6753691844790817,0.8130967898015248,0.0548857164116204,0.0106350260254393,0.0548857164116204,0.044250690386181,S3,2.941,3.415,2.933,development,1.2442329871403033,
241112c,2.352,14.0,0.171779141104294,1.6553823962361534,0.812242826739476,0.0547507120458762,0.0113980064258956,0.0547507120458762,0.0433527056199805,S3,2.941,3.415,2.933,development,1.2338126114878147,
241112c,2.353,14.0,0.171779141104294,1.6348553926175262,0.8112820441863904,0.0546039251683817,0.0121957751781507,0.0546039251683817,0.0424081499902309,S3,2.941,3.415,2.933,development,1.2230687184019584,
241112c,2.354,14.0,0.171779141104294,1.613824806698501,0.8102137099306531,0.0544453558686186,0.0130283322822046,0.0544453558686186,0.041417023586414,S3,2.941,3.415,2.933,development,1.212019258314577,
241112c,2.355,14.0,0.171779141104294,1.5923268673367383,0.8090370308375429,0.0542750042359007,0.0138956777380571,0.0542750042359007,0.0403793264978435,S3,2.941,3.415,2.933,development,1.2006819490871405,
241112c,2.356,14.0,0.171779141104294,1.570397297965584,0.8077511516685184,0.0540928703593745,0.0147978115457085,0.0540928703593745,0.0392950588136659,S3,2.941,3.415,2.933,development,1.1890742248170512,
241112c,2.357,14.0,0.171779141104294,1.5976936745225212,0.8063551538071764,0.0538989543280189,0.0135719948126252,0.0538989543280189,0.0403269595153937,S3,2.941,3.415,2.933,development,1.2020244141648488,
241112c,2.358,14.0,0.171779141104294,1.5742659106187982,0.8048480538884194,0.0536932562306461,0.0145204500669651,0.0536932562306461,0.0391728061636809,S3,2.941,3.415,2.933,development,1.1895569822536087,
241112c,2.359,14.0,0.171779141104294,1.6006702335301433,0.8032288023271075,0.0534757761559018,0.0133409547805703,0.0534757761559018,0.0401348213753314,S3,2.941,3.415,2.933,development,1.2019495179286253,
241112c,2.36,14.0,0.171779141104294,1.575754509526668,0.8014962817421237,0.0532465141922657,0.0143357314815989,0.0532465141922657,0.0389107827106668,S3,2.941,3.415,2.933,development,1.188625395634396,
241112c,2.361,14.0,0.171779141104294,1.5505302275500643,0.7996493052715031,0.0530054704280517,0.0153652965344262,0.0530054704280517,0.0376401738936254,S3,2.941,3.415,2.933,development,1.1750897664107838,
241112c,2.362,13.0,0.159509202453988,1.564617921093692,0.8025683514926276,0.0532918644042893,0.0148293857563089,0.0532918644042893,0.0384624786479803,S3,2.941,3.415,2.933,development,1.1835931362931598,
241112c,2.363,14.0,0.171779141104294,1.587306615070511,0.8004823172541766,0.0530243267626953,0.0137861133366044,0.0530243267626953,0.0392382134260909,S3,2.941,3.415,2.933,development,1.1938944661623438,
241112c,2.364,14.0,0.171779141104294,1.61054978838099,0.798278618108363,0.0527450075844746,0.0127543740117897,0.0527450075844746,0.0399906335726849,S3,2.941,3.415,2.933,development,1.2044142032446765,
241112c,2.365,13.0,0.159509202453988,1.6789361515144623,0.8008616416476348,0.052993126410163,0.0101339035991214,0.052993126410163,0.0428592228110416,S3,2.941,3.415,2.933,development,1.2398988965810487,
241112c,2.366,13.0,0.159509202453988,1.691488130116841,0.8033039279574232,0.0532265333338655,0.0097080298902806,0.0532265333338655,0.0435185034435849,S3,2.941,3.415,2.933,development,1.247396029037132,
241112c,2.367,13.0,0.159509202453988,1.7632939985532567,0.8056068563293151,0.0534452284429098,0.0071745303571092,0.0534452284429098,0.0462706980858005,S3,2.941,3.415,2.933,development,1.284450427441286,
241112c,2.368,13.0,0.159509202453988,1.760341703640539,0.8126179501987726,0.0541913618178457,0.0073777775211511,0.0541913618178457,0.0468135842966946,S3,2.941,3.415,2.933,development,1.2864798269196558,
241112c,2.369,14.0,0.171779141104294,1.7835516815922698,0.809852122279934,0.0538443446465275,0.0065344435907248,0.0538443446465275,0.0473099010558026,S3,2.941,3.415,2.933,development,1.296701901936102,
241112c,2.37,13.0,0.159509202453988,1.7921668739845276,0.8117964635925702,0.0540247659149418,0.0062651174649785,0.0540247659149418,0.0477596484499633,S3,2.941,3.415,2.933,development,1.3019816687885488,
241112c,2.371,13.0,0.159509202453988,1.8661068705303172,0.8136057597146059,0.0541904757163804,0.0038881655149016,0.0541904757163804,0.0503023102014787,S3,2.941,3.415,2.933,development,1.3398563151224616,
241112c,2.372,13.0,0.159509202453988,1.856321784519731,0.8200795857143087,0.0548836241307443,0.0042479602620379,0.0548836241307443,0.0506356638687064,S3,2.941,3.415,2.933,development,1.3382006851170198,
241112c,2.373,13.0,0.159509202453988,1.8605615110877505,0.8216381111823337,0.0550228417981215,0.0041236486244963,0.0550228417981215,0.0508991931736252,S3,2.941,3.415,2.933,development,1.341099811135042,
241112c,2.374,13.0,0.159509202453988,1.8630294967142973,0.8230651095581129,0.0551473482575861,0.0040544500551575,0.0551473482575861,0.0510928982024285,S3,2.941,3.415,2.933,development,1.3430473031362051,
241112c,2.375,13.0,0.159509202453988,1.8482153917256363,0.8290964722044575,0.0557992935885569,0.0045825145474075,0.0557992935885569,0.0512167790411493,S3,2.941,3.415,2.933,development,1.3386559319650468,
241112c,2.376,13.0,0.159509202453988,1.8471188490872767,0.8302816796706766,0.0558973084306396,0.0046264726549795,0.0558973084306396,0.05127083577566,S3,2.941,3.415,2.933,development,1.3387002643789767,
241112c,2.377,13.0,0.159509202453988,1.84431418063004,0.8313381123517712,0.0559806123224283,0.0047255438307545,0.0559806123224283,0.0512550684916738,S3,2.941,3.415,2.933,development,1.3378261464909056,
241112c,2.378,13.0,0.159509202453988,1.891090651737889,0.8369476625163106,0.0565913553428621,0.0032591391755845,0.0565913553428621,0.0533322161672776,S3,2.941,3.415,2.933,development,1.3640191571270996,
241112c,2.379,14.0,0.171779141104294,1.8858904584029863,0.8377949151024261,0.0566510986715732,0.0034277870549568,0.0566510986715732,0.0532233116166164,S3,2.941,3.415,2.933,development,1.3618426867527063,
241112c,2.38,13.0,0.159509202453988,1.864091786295128,0.8431782839225538,0.0572412118400641,0.0041733732795138,0.0572412118400641,0.0530678385605502,S3,2.941,3.415,2.933,development,1.3536350351088409,
241112c,2.381,13.0,0.159509202453988,1.907171782237656,0.8484194126714099,0.0578195449400259,0.002814264220245,0.0578195449400259,0.0550052807197809,S3,2.941,3.415,2.933,development,1.3777955974545328,
241112c,2.382,13.0,0.159509202453988,1.8822451899239288,0.853521285914013,0.0583860980563779,0.0036526824053084,0.0583860980563779,0.0547334156510695,S3,2.941,3.415,2.933,development,1.367883237918971,
241112c,2.383,13.0,0.159509202453988,1.9221747503032676,0.8584867717882028,0.0589408712738815,0.0023864053065461,0.0589408712738815,0.0565544659673354,S3,2.941,3.415,2.933,development,1.3903307610457352,
241112c,2.384,13.0,0.159509202453988,1.961908318866964,0.8633186266108897,0.0594838646771408,0.0011549165595826,0.0594838646771408,0.0583289481175582,S3,2.941,3.415,2.933,development,1.4126134727389268,
241112c,2.385,13.0,0.159509202453988,1.9986085241865408,0.8680194992407857,0.060015078350603,4.178383558214871e-05,0.060015078350603,0.0600568621861852,S3,2.941,3.415,2.933,development,1.4333140117136631,
241112c,2.386,13.0,0.159509202453988,1.9434435847230251,0.8681693208776313,0.0599923623851728,0.0017458458723339,0.0599923623851728,0.0617382082575067,S3,2.941,3.415,2.933,development,1.4058064528003282,
241112c,2.387,13.0,0.159509202453988,1.90923892759154,0.8726238128415049,0.0604970863112511,0.0028759001044059,0.0604970863112511,0.063372986415657,S3,2.941,3.415,2.933,development,1.3909313702165225,
241112c,2.388,13.0,0.159509202453988,1.8777372898380773,0.8769539413675584,0.0609900307599353,0.0039711659846792,0.0609900307599353,0.0649611967446145,S3,2.941,3.415,2.933,development,1.3773456156028179,
241112c,2.389,13.0,0.159509202453988,1.848678836453232,0.881161974514934,0.0614711958150482,0.0050316435131536,0.0614711958150482,0.0665028393282019,S3,2.941,3.415,2.933,development,1.364920405484083,
241112c,2.39,13.0,0.159509202453988,1.8218376914459071,0.885250090857807,0.0619405815602574,0.0060573326898293,0.0619405815602574,0.0679979142500868,S3,2.941,3.415,2.933,development,1.3535438911518571,
241112c,2.391,13.0,0.159509202453988,1.7970166539052483,0.8892203826690843,0.0623981880790754,0.0070482335147063,0.0623981880790754,0.0694464215937817,S3,2.941,3.415,2.933,development,1.3431185182871663,
241112c,2.392,13.0,0.159509202453988,1.7740428762275782,0.8930748589390026,0.0628440154548605,0.0080043459877845,0.0628440154548605,0.070848361442645,S3,2.941,3.415,2.933,development,1.3335588675832903,
241112c,2.393,13.0,0.159509202453988,1.7527643065132117,0.8968154482372939,0.0632780637708166,0.0089256701090638,0.0632780637708166,0.0722037338798805,S3,2.941,3.415,2.933,development,1.3247898773752529,
241112c,2.394,13.0,0.159509202453988,1.7330467424047376,0.9004440014270403,0.0637003331099938,0.0098122058785445,0.0637003331099938,0.0735125389885384,S3,2.941,3.415,2.933,development,1.3167453719158888,
241112c,2.395,13.0,0.159509202453988,1.7147713775889328,0.90396229423779,0.0641108235552889,0.0106639532962263,0.0641108235552889,0.0747747768515152,S3,2.941,3.415,2.933,development,1.3093668359133614,
241112c,2.396,13.0,0.159509202453988,1.6978327478774131,0.9073720297050374,0.0645095351894452,0.0114809123621094,0.0645095351894452,0.0759904475515546,S3,2.941,3.415,2.933,development,1.3026023887912253,
241112c,2.397,13.0,0.159509202453988,1.6821370033898428,0.9106748404827032,0.0648964680950534,0.0122630830761936,0.0648964680950534,0.0771595511712471,S3,2.941,3.415,2.933,development,1.2964059219362731,
241112c,2.398,13.0,0.159509202453988,1.6676004484479907,0.9138722910348152,0.0652716223545519,0.0130104654384793,0.0652716223545519,0.0782820877930312,S3,2.941,3.415,2.933,development,1.290736369741403,
241112c,2.399,13.0,0.159509202453988,1.6541483024806745,0.916965879712217,0.0656349980502267,0.013723059448966,0.0656349980502267,0.0793580574991928,S3,2.941,3.415,2.933,development,1.2855570910964458,
241112c,2.4,14.0,0.171779141104294,1.6728196316676958,0.9158820754862236,0.0654473758113312,0.0128006009249105,0.0654473758113312,0.0782479767362418,S3,2.941,3.415,2.933,development,1.2943508535769597,
241112c,2.401,14.0,0.171779141104294,1.6923103756400797,0.9147269582865226,0.0652509057132341,0.0118636787654604,0.0652509057132341,0.0771145844786945,S3,2.941,3.415,2.933,development,1.3035186669633012,
241112c,2.402,13.0,0.159509202453988,1.6795651878283218,0.9175983443416468,0.0655848072906479,0.0125125571533592,0.0655848072906479,0.0780973644440072,S3,2.941,3.415,2.933,development,1.2985817660849843,
241112c,2.403,13.0,0.159509202453988,1.667821005923964,0.9203693089601626,0.065906930631868,0.0131266471894593,0.065906930631868,0.0790335778213274,S3,2.941,3.415,2.933,development,1.2940951574420634,
241112c,2.404,13.0,0.159509202453988,1.657022125257151,0.9230410985632372,0.0662172758184251,0.0137059488737605,0.0662172758184251,0.0799232246921856,S3,2.941,3.415,2.933,development,1.2900316119101942,
241112c,2.405,13.0,0.159509202453988,1.6471186299306182,0.9256149018876708,0.0665158429316996,0.0142504622062629,0.0665158429316996,0.0807663051379626,S3,2.941,3.415,2.933,development,1.2863667659091444,
241112c,2.406,13.0,0.159509202453988,1.6380657921214152,0.9280918514705528,0.0668026320529221,0.0147601871869666,0.0668026320529221,0.0815628192398888,S3,2.941,3.415,2.933,development,1.283078821795984,
241112c,2.407,14.0,0.171779141104294,1.6598652556683549,0.9264580711909768,0.066538423810293,0.0136348596331283,0.066538423810293,0.0801732834434213,S3,2.941,3.415,2.933,development,1.2931616634296659,
241112c,2.408,13.0,0.159509202453988,1.651536551227132,0.92878077549348,0.0668045877310113,0.0140953326266385,0.0668045877310113,0.0808999203576498,S3,2.941,3.415,2.933,development,1.2901586633603062,
241112c,2.409,13.0,0.159509202453988,1.6440054219191131,0.9310088312735664,0.0670589739024746,0.0145210172683501,0.0670589739024746,0.0815799911708247,S3,2.941,3.415,2.933,development,1.2875071265963398,
