dataset,source_index,ear,lower_bin,lower_frequency_hz,parallel_phase_rad,octave_increment_rad,theta_deg,ara_x,quadrant
NH2,9,1,12,2250.0,-8.824148138490663,-13.004754941319888,55.84183494589529,1.1229586578993942,--
NH2,9,1,44,8250.0,-45.033034756920785,-47.643370768024425,46.61337401887829,1.373835789092043,--
NH2,10,0,24,4500.0,-21.08928193601956,-29.443991176176233,54.387838284837905,1.1645910948267375,--
NH2,10,0,56,10500.0,-60.526541500691316,-46.51949819638545,37.54516473366011,1.5857464469410651,--
NH2,10,1,32,6000.0,-29.887567118681105,-36.42228862083344,50.62822684228688,1.2686994959291507,--
NH2,11,0,8,1500.0,-5.4171383466194944,-7.876512058842773,55.481419792015664,1.1333469191253416,--
NH2,11,0,40,7500.0,-40.737058812427435,-52.97095453454804,52.438088031727716,1.2192366908547472,--
NH2,11,1,21,3937.5,-18.736571717005518,-24.061713453236486,52.092529826080515,1.2287761499491316,--
NH2,12,0,2,375.0,0.18319047952138676,-0.9391887903948501,78.96293091834909,0.38288809224788567,+-
NH2,12,0,34,6375.0,-32.33355028644776,-45.637424351787004,54.68290038117889,1.156202341084104,--
NH2,12,1,11,2062.5,-6.88117346082726,-11.748225752123876,59.64163105975018,1.0108138579450154,--
NH2,12,1,43,8062.5,-41.986779401208786,-44.945036055545465,46.94900151781274,1.3652981229520604,--
NH2,13,0,20,3750.0,-17.85247943724045,-22.215384983895508,51.214333950514266,1.2528176423394621,--
NH2,13,0,52,9750.0,-55.56074514918662,-42.81186586763119,37.615747377009455,1.5842438379067225,--
NH2,13,1,33,6187.5,-31.59720157338997,-42.23752686273316,53.20043969717973,1.1980349071089762,--
NH2,14,0,14,2625.0,-10.369499078635386,-15.444832497976869,56.12300141932876,1.1148237103961032,--
NH2,14,0,46,8625.0,-46.71105767187752,-57.03445038356687,50.68261830591359,1.2672312033471949,--
NH2,14,1,23,4312.5,-19.626543043000375,-25.354819298364568,52.257425755041105,1.2242295969207357,--
NH2,14,1,55,10312.5,-55.75244347703489,-37.3831040428486,33.842626056767436,1.6611407497112907,--
NH2,15,0,31,5812.5,-29.97029731085047,-37.101830448857726,51.06924693340551,1.2567613663311508,--
NH2,15,1,14,2625.0,-11.378147059764906,-14.648887556374842,52.16264406200352,1.226844183726506,--
NH2,15,1,46,8625.0,-47.917260986558745,-49.03429844718225,45.66011006568335,1.3978267781202274,--
NH2,16,0,29,5437.5,-26.91704321367602,-35.68283527373799,52.97123434711849,1.2044318130450258,--
NH2,16,1,5,937.5,-1.8710410880863144,-4.233569232987195,66.15679625280036,0.8084702094755909,--
NH2,16,1,37,6937.5,-35.889537037778894,-41.46435888250183,49.12212559282115,1.3088977623434335,--
NH2,17,0,13,2437.5,-9.807921592103352,-14.140422199650278,55.254481843130534,1.139864978460975,--
NH2,17,0,45,8437.5,-45.776741259802435,-46.92019618459082,45.70673120798914,1.3966623995646472,--
NH2,17,1,28,5250.0,-25.621175073668446,-33.37324063813927,52.4859692801048,1.2179113778234372,--
NH2,18,0,13,2437.5,-9.15942081193171,-14.155940393662274,57.095628170437514,1.0864770274659121,--
NH2,18,0,45,8437.5,-45.15320949560194,-43.720942828488404,44.07671994825368,1.4368179945567776,--
NH2,18,1,21,3937.5,-17.37255564298326,-23.62372123582335,53.66975436965547,1.1848770688330892,--
NH2,18,1,53,9937.5,-53.929440811280635,-37.65036059263024,34.92047750876866,1.6398946771805452,--
NH2,19,0,29,5437.5,-27.309689574789047,-33.8397203709003,51.09540879399249,1.2560508350993749,--
NH2,19,1,8,1500.0,-4.851163621306868,-7.8160038131539435,58.17334239435915,1.054702324124448,--
NH2,19,1,40,7500.0,-39.19223663357585,-45.54152038604145,49.28528831654277,1.3045860928996016,--
NH2,20,0,21,3937.5,-17.887866720517856,-23.724894523799854,52.98479012093981,1.2040540193967648,--
NH2,20,0,53,9937.5,-54.65525097701719,-38.129950390685394,34.90135329108397,1.6402767238225069,--
NH2,20,1,30,5625.0,-27.460032057866176,-34.712919515198536,51.653858117619464,1.2408216659040505,--
NH2,21,0,6,1125.0,-2.917372337015614,-5.435688765065082,61.777232250467556,0.945801866071913,--
NH2,21,0,38,7125.0,-36.79483826901342,-42.38443327486359,49.03804900455662,1.3111153930410127,--
NH2,21,1,16,3000.0,-12.394029496731715,-17.44537906795232,54.60819735874523,1.1583290906938672,--
NH2,21,1,48,9000.0,-48.79545551548397,-41.87882925249499,40.63793043455434,1.5176806426343512,--
NH2,22,0,26,4875.0,-23.267130210451615,-26.599362964209224,48.822997015490635,1.3167748151189769,--
NH2,22,1,5,937.5,-3.196406889547692,-3.555130604800425,48.04138823554382,1.337187226003599,--
NH2,22,1,37,6937.5,-34.22068330430303,-45.73404718755507,53.19418097939999,1.1982098371197418,--
NH2,23,0,16,3000.0,-12.195210978542539,-17.425891031545454,55.0144078288668,1.1467408618526276,--
NH2,23,0,48,9000.0,-44.704087793360486,-40.33748819491902,42.06063533521467,1.4848725554891353,--
NH2,23,1,26,4875.0,-23.54493794013227,-26.634111489667795,48.52285485067979,1.3246424855328873,--
NH2,24,0,5,937.5,-2.3460916710186117,-3.256878981670927,54.23292070819823,1.1689831233277495,--
NH2,24,0,37,6937.5,-33.86485543685497,-37.512225534517924,47.925270947757184,1.3401985939432857,--
NH2,24,1,15,2812.5,-11.556364959926208,-15.908323374834326,54.004027690129824,1.1754567596285597,--
NH2,24,1,47,8812.5,-43.397967055467724,-42.6895125718648,44.52849664365555,1.4258035130778939,--
NH2,25,0,26,4875.0,-25.415188127304493,-34.11540265055484,53.31473913451669,1.1948377465691067,--
NH2,25,1,5,937.5,-2.8141413607558228,-3.9316032401770666,54.40587861835111,1.164079083884936,--
NH2,25,1,37,6937.5,-36.34121445345856,-45.42710156886807,51.34055074909584,1.2493803095680855,--
NH2,26,0,15,2812.5,-11.511882442232194,-16.329029714033624,54.81635910666755,1.1523979624835154,--
NH2,26,0,47,8812.5,-44.46829317204738,-40.830076348061596,42.55765325037658,1.4731943168552193,--
NH2,26,1,24,4500.0,-21.61582022503013,-25.92797738373449,50.18246882087237,1.2806894928986472,--
NH2,27,0,2,375.0,-4.808366515134217,-3.5360956676365696,36.33094077747524,1.6112169334367445,--
NH2,27,0,34,6375.0,-40.95969052478106,-45.16740890487063,47.79694747145522,1.3435201119487101,--
NH2,27,1,13,2437.5,-16.236246307738647,-14.355461527058448,41.481871314444035,1.4983306795180267,--
NH2,27,1,45,8437.5,-52.222314070894924,-46.27657644869409,41.545617872113255,1.496855834523973,--
NH2,28,0,23,4312.5,-19.405740270029302,-27.58455658189879,54.873607033609375,1.1507641338311823,--
NH2,28,0,55,10312.5,-57.873509128513014,-40.527229113096205,35.00249890370703,1.6382540549827196,--
NH2,28,1,32,6000.0,-30.35895927704549,-37.46422465239836,50.98058234451175,1.25916746248361,--
NH2,29,0,9,1687.5,-4.966244701950032,-9.233534031219117,61.72646981577389,0.9473627815072637,--
NH2,29,0,41,7687.5,-40.01088359864468,-55.708746022851216,54.313507490673715,1.1666994925987157,--
NH2,29,1,17,3187.5,-13.179737823037565,-19.500156181666064,55.94608184733366,1.1199456419437677,--
NH2,29,1,49,9187.5,-48.331864942744595,-44.96551772139403,42.93355563327597,1.4642882094549512,--
NH2,30,0,25,4687.5,-21.63624812866886,-29.105264144824844,53.37365479847236,1.1931879116713706,--
NH2,30,0,57,10687.5,-60.43849363022357,-44.646011558256596,36.45334122012468,1.6086819751180077,--
NH2,30,1,33,6187.5,-31.30322042289252,-37.807282145581965,50.37633056575103,1.2754844834697856,--
NH2,31,0,10,1875.0,-6.4547235858686065,-9.86154634902499,56.79386389066743,1.095305667773494,--
NH2,31,0,42,7875.0,-41.38354713517788,-56.25985548457841,53.66259489388837,1.1850783932861744,--
NH2,31,1,18,3375.0,-14.685834472151189,-20.31270657919141,54.133538281232155,1.1717961913017594,--
NH2,31,1,50,9375.0,-51.27222512130893,-41.98776877301564,39.31467791256726,1.5473558523059099,--
NH2,32,0,26,4875.0,-22.95693265051812,-26.33838501648882,48.92410344379952,1.3141163504570843,--
NH2,32,1,5,937.5,-3.2845935925898333,-3.5546620659061547,47.261320416181775,1.357311291837875,--
NH2,32,1,37,6937.5,-34.60159277970575,-46.06257327232013,53.086611384482765,1.201214151164671,--
NH2,33,0,16,3000.0,-13.751780026125111,-18.807557691074194,53.8263363867384,1.180469361113953,--
NH2,33,0,48,9000.0,-55.512833459043996,-48.97910504715092,41.42203673885841,1.4997133291713525,--
NH2,33,1,29,5437.5,-27.031892871634316,-38.52183541481166,54.941543801691104,1.1488237602391345,--
NH2,34,0,9,1687.5,-5.226503790566464,-9.030952669404183,59.94064818150477,1.0017936679948767,--
NH2,34,0,41,7687.5,-36.37464743035831,-41.3531722747224,48.664831242469475,1.3209253549956865,--
NH2,34,1,19,3562.5,-16.047134976265916,-19.90782348625669,51.12869223417713,1.2551465100534414,--
NH2,34,1,51,9562.5,-49.46823440009474,-39.81994971383305,38.832674098521956,1.5579610089922191,--
NH2,35,0,30,5625.0,-30.00510282839722,-40.35358007749482,53.367171137534484,1.193369537593147,--
NH2,35,1,10,1875.0,-6.5201777899336,-10.612029984461826,58.43285979325193,1.0469946891207322,--
NH2,35,1,42,7875.0,-41.02220250360054,-39.62950219783839,44.010710064868796,1.4384198762688323,--
NH2,36,0,19,3562.5,-14.624092853901491,-20.35166288726695,54.3001122822972,1.1670792398366763,--
NH2,36,0,51,9562.5,-46.5202396188604,-37.41108914155744,38.80587636125738,1.5585473903706695,--
NH2,36,1,29,5437.5,-26.732934248956926,-28.203638647100863,46.533496332991795,1.3758607775558727,--
NH2,37,0,8,1500.0,-4.296154299199267,-7.757235854181377,61.02120200758782,0.9689718771009742,--
NH2,37,0,40,7500.0,-38.03333901177618,-37.93020747086872,44.92221271028282,1.416132257458316,--
NH2,37,1,17,3187.5,-13.84077657139641,-18.52260114932149,53.231546812650436,1.1971652569000353,--
NH2,37,1,49,9187.5,-46.62990331561161,-49.44845425372568,46.68034482225524,1.3721359464840015,--
NH2,38,0,27,5062.5,-23.2821293382657,-32.3360182188714,54.2458837677416,1.1686159381399368,--
NH2,38,1,4,750.0,-2.7629063052142295,-1.4057061719712247,26.965994465619204,1.7825516289622332,--
NH2,38,1,36,6750.0,-34.05951206485696,-43.22338664364385,51.76231254031102,1.2378503496621314,--
NH2,39,0,13,2437.5,-10.506178093174825,-15.006601947735923,55.003990966520874,1.1470387530187764,--
NH2,39,0,45,8437.5,-48.1299666460247,-54.25922578369864,48.425772640722954,1.3271795457494349,--
NH2,39,1,25,4687.5,-22.20478011955054,-28.948862787052242,52.510544822087795,1.2172308169436235,--
NH2,40,0,6,1125.0,-2.9771121153189855,-4.707942524118978,57.69239766488789,1.0689289978202787,--
NH2,40,0,38,7125.0,-35.66016433379432,-55.46413708904759,57.261376677325735,1.0816149271939453,--
NH2,40,1,14,2625.0,-10.233359581166855,-15.884087138116822,57.2082482016136,1.0831743963025555,--
NH2,40,1,46,8625.0,-46.19906540917491,-45.99915237540141,44.87576598084507,1.4172766644252683,--
NH2,41,0,22,4125.0,-21.279829270069573,-26.2423730809325,50.96155031065295,1.259683543006801,--
NH2,41,1,3,562.5,-0.9452252005658226,-2.502047104878401,69.3044008651146,0.7068059833354395,--
NH2,41,1,35,6562.5,-33.64394395199318,-43.71085485049427,52.414769046833925,1.219881832648847,--
NH2,42,0,16,3000.0,-11.643994416467192,-17.361280483765206,56.150735304946366,1.1140198321864456,--
NH2,42,0,48,9000.0,-46.73827874263541,-54.17754212840443,49.216076333072756,1.3064163537131026,--
NH2,42,1,24,4500.0,-21.254194635532677,-27.565848443621555,52.36657032078183,1.221214655456827,--
NH2,42,1,56,10500.0,-56.42087749066489,-38.767724329602174,34.49360554173195,1.6483787937794017,--
NH2,43,0,33,6187.5,-33.21499853671584,-39.16752369677786,49.70125688345489,1.2935460977736908,--
NH2,43,1,14,2625.0,-10.811694162108335,-14.784064837773833,53.82172377982314,1.1805993299519117,--
NH2,43,1,46,8625.0,-46.69341881947489,-47.28792200502553,45.36243438124569,1.405239474919125,--
NH2,44,0,28,5250.0,-25.084359980626747,-33.09191771242773,52.83711795099259,1.208165943375507,--
NH2,44,1,4,750.0,-1.4165611790671866,-3.460585791253253,67.73868082707801,0.7576629136316189,--
NH2,44,1,36,6750.0,-35.62627276811253,-40.84961760043939,48.907264637591666,1.3145593896350496,--
NH2,45,0,12,2250.0,-7.919240726297381,-12.473023622485641,57.588149595558484,1.0720028293175345,--
NH2,45,0,44,8250.0,-42.984027712146755,-43.16061918332095,45.117452821367486,1.4113115422106843,--
NH2,45,1,20,3750.0,-16.626931142998973,-22.528712698771837,53.5714540957664,1.187639654276438,--
NH2,45,1,52,9750.0,-53.530280677741224,-39.1596586493036,36.18704475981861,1.6141876686091852,--
NH2,46,0,28,5250.0,-24.415978942566138,-28.710457702348574,49.62145931442288,1.2956692646694512,--
NH2,46,1,6,1125.0,-3.0903531005437594,-5.135206172986089,58.96058549876894,1.0312552187479438,--
NH2,46,1,38,7125.0,-36.30212073229174,-40.797828884530304,48.337145647085414,1.329492318032317,--
NH2,47,0,17,3187.5,-12.746435956603738,-17.508627442976604,53.94504992969131,1.1771217548176203,--
NH2,47,0,49,9187.5,-44.00734433294273,-38.255517293892204,41.000383022203486,1.5094103889044899,--
NH2,47,1,26,4875.0,-23.879455720526124,-27.18270735086528,48.70135168732573,1.3199678888177693,--
NH2,48,0,5,937.5,-2.9137978401206586,-4.64189474514145,57.882794964851556,1.0633058662961743,--
NH2,48,0,37,6937.5,-39.21496993738022,-49.89681213350815,51.835438747160396,1.2358444133477897,--
NH2,48,1,15,2812.5,-11.773798979176576,-16.053259272971594,53.742892538701405,1.182819364277624,--
NH2,48,1,47,8812.5,-48.64744745501579,-42.88955399701083,41.40070234952677,1.5002059260141956,--
NH2,49,0,24,4500.0,-20.188923629170233,-24.224116355259767,50.19141394452066,1.2804496467538187,--
NH2,49,1,2,375.0,0.16088673584355292,-2.0240305917779406,85.45521215261843,0.15847671474600206,+-
NH2,49,1,35,6562.5,-33.6317669795065,-37.889898154610016,48.40715357708596,1.327665684577359,--
NH2,50,0,14,2625.0,-12.178643101326365,-16.455198583285558,53.4945179558406,1.1897993936562823,--
NH2,50,0,46,8625.0,-51.02940757278514,-55.08758197108076,47.190064148571714,1.3591370651551224,--
NH2,50,1,24,4500.0,-21.548808450247535,-27.26854704333426,51.682653934434356,1.2400331825227986,--
NH2,51,0,2,375.0,-5.7782533202089645,-2.5979121973649093,24.208761976093495,1.8241148357821146,--
NH2,51,0,34,6375.0,-36.80827931437907,-44.62063159756617,50.48022769596841,1.2726889274376074,--
NH2,51,1,11,2062.5,-7.292863674160022,-11.95654661246492,58.61900840311761,1.0414528596536632,--
NH2,51,1,43,8062.5,-43.07773362878878,-47.6129556157325,47.86283850118142,1.3418154327992597,--
NH2,52,0,20,3750.0,-15.801285767464403,-21.846830054751432,54.122690656688064,1.1721030253387366,--
NH2,52,0,52,9750.0,-52.41251568426862,-49.295211141544534,43.24445494372608,1.456874556262083,--
NH2,52,1,28,5250.0,-26.45638970993876,-30.185413354451484,48.76664269691007,1.3182548009719977,--
NH2,53,0,4,750.0,-1.3362031625711372,-3.1105484501104765,66.75301541232771,0.7893910017826146,--
NH2,53,0,36,6750.0,-33.45579256769613,-46.251946823371846,54.1203533568714,1.1721691322970975,--
NH2,53,1,12,2250.0,-8.242935066170539,-13.442626879618008,58.483633659316304,1.0454841942035744,--
NH2,53,1,44,8250.0,-45.21390045133449,-45.54916860705898,45.21164294198762,1.40898001039705,--
NH2,54,0,20,3750.0,-18.368237661327257,-23.930241487420595,52.49108342360988,1.2177697723042127,--
NH2,54,0,52,9750.0,-57.25113833983109,-45.035596654690806,38.18973471204865,1.5719353530215558,--
NH2,54,1,33,6187.5,-30.728749127999972,-41.85382121595491,53.714174966416294,1.1836275483187246,--
NH2,55,0,15,2812.5,-10.88585144746327,-16.29682441463778,56.25811528707689,1.1109049187116073,--
NH2,55,0,47,8812.5,-46.48808895628567,-48.764990785988324,46.36932083398008,1.3800144089215454,--
NH2,55,1,23,4312.5,-20.543321443204714,-26.106445677899753,51.80057677699359,1.236800968747927,--
NH2,55,1,55,10312.5,-58.42135831835427,-37.34683710884685,32.589432508400414,1.685103504452419,--
NH2,56,0,31,5812.5,-28.332182980909003,-36.350669063147016,52.06668671188251,1.2294877813765215,--
NH2,56,1,8,1500.0,-4.899500414528062,-7.51777486610828,56.906821786230275,1.092004432299654,--
NH2,56,1,40,7500.0,-39.32775522659027,-44.52523960610834,48.546843243065595,1.3240150079647863,--
NH2,57,0,16,3000.0,-11.156882291766692,-17.185789762069863,57.008677390789835,1.0890240258343535,--
NH2,57,0,48,9000.0,-43.74601232935205,-44.258105370701266,45.33339847722695,1.405960497597069,--
NH2,57,1,27,5062.5,-26.015080036472916,-27.840592345416148,46.941376189297564,1.3654926166751389,--
NH2,58,0,6,1125.0,-3.5780073846116887,-6.237400284101718,60.15979630432797,0.9951654764969007,--
NH2,58,0,38,7125.0,-39.952185963468175,-53.15673725274174,53.071764261574415,1.2016284845616592,--
NH2,58,1,20,3750.0,-16.62408078261564,-20.93512300447839,51.547750743615325,1.243724377724968,--
NH2,58,1,52,9750.0,-54.287243033392876,-36.85461923642928,34.17186761133212,1.6547129181657598,--
NH2,59,0,29,5437.5,-24.91417962361634,-24.819394754829908,44.890802814080885,1.4169062718658103,--
NH2,59,1,6,1125.0,-4.061237928807581,-4.455306552265768,47.6492406834995,1.3473350024506745,--
NH2,59,1,38,7125.0,-36.973240603715105,-40.22924264748281,47.41500889132743,1.3533662449294144,--
NH2,60,0,17,3187.5,-12.665826979887962,-18.027687285798635,54.9090293522076,1.149752622228867,--
NH2,60,0,49,9187.5,-44.88451213396491,-44.282734449196376,44.613324405548674,1.4237254754251847,--
NH2,60,1,26,4875.0,-24.83957200935492,-27.64142794757755,48.05600613120168,1.3368077382639107,--
NH2,61,0,4,750.0,-8.259552558689856,-1.4167433130015166,9.733104449950485,1.9712119089865237,--
NH2,61,0,37,6937.5,-39.58494165751127,-40.84555812789163,45.897944063854965,1.3918771291321195,--
NH2,61,1,15,2812.5,-11.857351859382442,-17.192248144991545,55.40629075790866,1.1355067316714305,--
NH2,61,1,47,8812.5,-47.03023010564959,-47.82500701902747,45.480060970447944,1.4023148684654698,--
NH2,62,0,24,4500.0,-23.81669377014799,-29.315550381081078,50.90872050326196,1.2611153694080093,--
NH2,62,1,4,750.0,-7.926057026996876,-3.049547546879607,21.04421146199447,1.8666072382550578,--
NH2,62,1,36,6750.0,-39.462181875876034,-43.21307367409084,47.59766960213095,1.348664844610942,--
NH2,63,0,15,2812.5,-10.439311905385992,-15.842090703175327,56.61669606922915,1.1004748817937284,--
NH2,63,0,47,8812.5,-44.153961068329,-54.58962361334433,51.03287927493042,1.2577486419980537,--
NH2,63,1,23,4312.5,-20.498001821213517,-26.474891317875706,52.25141966812339,1.2243953764654794,--
NH2,63,1,55,10312.5,-56.37921699365587,-39.999891933827094,35.354914969005264,1.6311667387755218,--
NH2,64,0,32,6000.0,-28.972642746113518,-39.67529109406604,53.86143732987179,1.1794800757354833,--
NH2,64,1,8,1500.0,-5.048378612198129,-7.908979114375671,57.449512300753945,1.0760851528888473,--
NH2,64,1,40,7500.0,-40.89949112477401,-44.964202337188674,47.710308080002946,1.3457588712718467,--
NH2,65,0,16,3000.0,-13.92592760764005,-17.706029642483706,51.814679007667976,1.2364140817490215,--
NH2,65,0,48,9000.0,-51.2700077238242,-45.4393639034325,41.549792615264934,1.4967591826971467,--
NH2,65,1,30,5625.0,-26.870656023725115,-35.58281926231378,52.94142438442587,1.2052623668454343,--
NH2,66,0,15,2812.5,-11.180016931206362,-15.537807276213035,54.263612600152335,1.168113663189901,--
NH2,66,0,47,8812.5,-45.99014264845091,-41.535286465650444,42.08628234316396,1.4842726641898185,--
NH2,66,1,23,4312.5,-20.27770742027452,-26.537071927394553,52.615558624533264,1.214320189315233,--
NH2,66,1,55,10312.5,-57.6620972121724,-36.74228422263366,32.50528429906054,1.6866837758670046,--
NH2,67,0,31,5812.5,-27.21628903103612,-35.15854794325096,52.256487873791,1.2242554851325411,--
NH2,67,1,10,1875.0,-7.291319689408194,-10.379691591014698,54.913487697809956,1.1496252795906463,--
NH2,67,1,42,7875.0,-42.44457636709106,-48.88300429473777,49.03257619964882,1.3112596476592164,--
NH2,68,0,22,4125.0,-21.96134867738214,-24.07213930668251,47.625365726486,1.347950791859084,--
NH2,68,1,4,750.0,-1.3975430775224733,-3.2855914712618546,66.9572773438588,0.7828347903629493,--
NH2,68,1,36,6750.0,-34.12904277633505,-41.445934169210496,50.529931595978375,1.271350066075127,--
NH2,69,0,15,2812.5,-10.12726230564149,-15.926715275789054,57.54909217984196,1.0731535528041725,--
NH2,69,0,47,8812.5,-42.4406293980981,-38.21891895609097,42.003880153428426,1.486199018553088,--
NH2,69,1,25,4687.5,-23.571106415651304,-26.905694426239553,48.779570140790135,1.3179154111029412,--
NH2,70,0,4,750.0,-0.9370217910165873,-2.7354895699553023,71.09148192656231,0.6481161352809354,--
NH2,70,0,36,6750.0,-31.553196134689266,-40.071633324499864,51.78240548022207,1.23729937787703,--
NH2,70,1,13,2437.5,-9.971060821267049,-14.51664015420084,55.515951825553735,1.132353536912515,--
NH2,70,1,45,8437.5,-44.05311164233066,-44.34839927491788,45.19138442307514,1.409481800558616,--
NH2,71,0,24,4500.0,-24.328542794247458,-34.06776207944685,54.46852895759367,1.1623000800275458,--
NH2,71,1,3,562.5,-0.411293413894402,-2.656624107612435,81.19944662516,0.3059907615941193,--
NH2,71,1,35,6562.5,-32.022573973921325,-43.259860526871705,53.48976453253787,1.1899327606900558,--
NH2,72,0,12,2250.0,-7.5142631070274,-11.970372234626147,57.88192682682302,1.0633315322946728,--
NH2,72,0,44,8250.0,-38.91604314721836,-45.94685501956616,49.73608548331146,1.2926186294900335,--
NH2,72,1,20,3750.0,-18.117471386764393,-22.877660630520538,51.62329379969188,1.2416582312714148,--
NH2,72,1,52,9750.0,-52.9271484267903,-40.28786779993306,37.27820051972508,1.5914079706392732,--
NH2,73,0,31,5812.5,-33.19844251242849,-43.0347101429436,52.35218108850709,1.2216123884830847,--
NH2,73,1,10,1875.0,-6.231985491129276,-10.47173122320621,59.24207970091977,1.0228237629835963,--
NH2,73,1,42,7875.0,-39.90788670128438,-45.8891196360576,48.98785292365976,1.3124380351288603,--
NH2,74,0,21,3937.5,-22.529437322078184,-22.165088127980884,44.532935891614606,1.4256948416521598,--
NH2,74,0,53,9937.5,-58.91863871482397,-40.436232282205026,34.46205407810352,1.6490022562031548,--
NH2,74,1,29,5437.5,-27.826647993552054,-33.329649114881676,50.14177422720273,1.2817802453934881,--
NH2,75,0,6,1125.0,-2.537406050557958,-4.771469419387973,61.99652930729283,0.9390500929765472,--
NH2,75,0,38,7125.0,-34.397360913181046,-47.672396760923235,54.18818679134712,1.1702497743863116,--
NH2,75,1,13,2437.5,-9.620954141368605,-14.606708775725545,56.62843032338499,1.1001328370542243,--
NH2,75,1,45,8437.5,-46.41013907170118,-47.48380010755801,45.65513882513351,1.397950881917598,--
NH2,76,0,21,3937.5,-21.041214562448413,-25.52985326976687,50.5053085256586,1.2720134511293077,--
NH2,76,0,53,9937.5,-60.94174714379784,-51.78757431437822,40.35748890181588,1.5240379520666907,--
NH2,76,1,33,6187.5,-30.153391494368485,-40.76365659633054,53.50919957503389,1.189387419033148,--
NH2,77,0,14,2625.0,-8.849692776616735,-14.928406045428883,59.34015816315847,1.0198802576710373,--
NH2,77,0,46,8625.0,-43.31283042954932,-54.06730579065719,51.30209741219951,1.250428173794039,--
NH2,77,1,22,4125.0,-19.764152162684525,-24.335981402932454,50.91866954705123,1.2608458061242103,--
NH2,77,1,54,10125.0,-54.87784058562087,-41.92096213381751,37.37606427866339,1.5893365736089202,--
NH2,78,0,31,5812.5,-32.41507922155058,-36.77631926659702,48.606669571032135,1.3224490868670435,--
NH2,78,1,12,2250.0,-8.216985912129312,-12.553906291364742,56.79380155709326,1.0953074883207188,--
NH2,78,1,44,8250.0,-43.006180650151805,-46.587872705651776,47.28928833196988,1.356594106295131,--
NH2,79,0,25,4687.5,-21.065109892229803,-28.053689126843086,53.09764352290809,1.2009062289516093,--
NH2,79,0,57,10687.5,-58.082786964984166,-38.75052468696886,33.70964033984814,1.6637215092659665,--
NH2,79,1,33,6187.5,-32.57713306059252,-38.3168896481457,49.62871295833799,1.2954763713851298,--
NH2,80,0,9,1687.5,-6.0613968312440525,-9.546891014129034,57.58821209931629,1.0720009874101961,--
NH2,80,0,41,7687.5,-42.37849117345103,-47.57397730220456,48.305624337827716,1.3303141180924385,--
NH2,80,1,21,3937.5,-17.49096751890019,-22.868627868121024,52.58959535129646,1.2150401834612676,--
NH2,81,0,4,750.0,-0.8738036541533489,-3.448123338778492,75.77978901812024,0.49129868138287497,--
NH2,81,0,36,6750.0,-30.053283500804383,-42.304516139639006,54.60987407848806,1.1582813770912834,--
NH2,81,1,14,2625.0,-10.738962654068892,-16.19413589043357,56.45009095574053,1.1053263094129246,--
NH2,81,1,46,8625.0,-45.26526392080081,-44.895536985123506,44.76504562923513,1.4200009597041285,--
NH2,82,0,25,4687.5,-20.361862940719053,-24.569244463241635,50.349618595810114,1.276202544006102,--
NH2,82,1,3,562.5,-1.163216567787257,-2.1289259776173703,61.34840011365194,0.958964729126796,--
NH2,82,1,35,6562.5,-33.69627113970666,-39.26784139395482,49.366655728313326,1.30243195626105,--
NH2,83,0,14,2625.0,-12.435728137479186,-16.75403929021182,53.41525453119925,1.1920222205413185,--
NH2,83,0,46,8625.0,-54.930954264314266,-54.955712640677376,45.01290921354841,1.4138948924546861,--
NH2,83,1,28,5250.0,-23.926429897588385,-34.97253120673104,55.62204793897289,1.1292989007941943,--
NH2,84,0,5,937.5,-2.0864997002202026,-2.7267650855635965,52.577060906873875,1.2153876900418519,--
NH2,84,0,37,6937.5,-31.957605587266237,-40.34709056983352,51.618411336842925,1.2417918347486174,--
NH2,84,1,14,2625.0,-11.226821583636088,-15.27559926059568,53.685925120684836,1.1844222792470547,--
NH2,84,1,46,8625.0,-44.154291062142306,-45.62725215548218,45.9399134877821,1.3908247307152832,--
NH2,85,0,24,4500.0,-19.135860350714562,-29.027074379076883,56.605460214057096,1.1008023553167448,--
NH2,85,0,56,10500.0,-56.869651850707314,-37.75508801800885,33.57971268539382,1.6662342672285775,--
NH2,85,1,32,6000.0,-32.07107163704996,-34.048222231594174,46.71279260869219,1.3713116874488505,--
NH2,86,0,11,2062.5,-6.245402572134812,-10.620583305870767,59.5424691286572,1.0137991231001413,--
NH2,86,0,43,8062.5,-39.65974387016566,-46.993311091450956,49.83749313401728,1.2899154755208877,--
NH2,86,1,19,3562.5,-16.193908517961667,-21.02525236410704,52.396092398834,1.2203983940739478,--
NH2,86,1,51,9562.5,-50.82417502709835,-47.069104057890215,42.803278328551926,1.4673819745651748,--
NH2,87,0,28,5250.0,-29.658157050045503,-37.98426864468607,52.01724433477905,1.2308485590361848,--
NH2,87,1,8,1500.0,-10.83216714633348,-7.601474316902506,35.05926221049704,1.6371166884881811,--
NH2,87,1,40,7500.0,-43.25611955384821,-44.32195690708369,45.69726317076904,1.3968989418016597,--
NH2,88,0,20,3750.0,-15.014700881036966,-21.234489439681354,54.7362409853578,1.1546825635697335,--
NH2,88,0,52,9750.0,-50.82602567296772,-47.25148353547202,42.91271648857789,1.464783596857506,--
NH2,88,1,27,5062.5,-25.821014971948486,-29.771638375473373,49.06482062804085,1.3104095623610097,--
NH2,89,0,3,562.5,-0.2584642316063371,-1.7925740319096073,81.79529165211038,0.2854205384932491,--
