species,particle_index,x_force,channel_cosine,electric_force_N,magnetic_force_N,resultant_force_N,reconstructed_force_N,magnetic_power_W
i,112763,0.24839089753646404,0.7868155543893507,1.2666805131795617e-11,1.7962450019134336e-12,1.412369575997658e-11,1.4123695759976581e-11,1.2924697071141057e-26
i,112785,0.4179984584679878,-0.4089674127909633,5.440668232403433e-12,1.4375402769696783e-12,5.0269451553348425e-12,5.0269451553348425e-12,2.4233807008389483e-27
i,112808,0.2698214803831763,-0.03900202677600987,1.2966229464772982e-11,2.022084536078867e-12,1.3044798150285967e-11,1.3044798150285965e-11,0.0
i,112831,0.31558731898723347,-0.15186955179526757,1.3246822212737784e-11,2.4818912576132306e-12,1.3101602960151181e-11,1.3101602960151181e-11,8.077935669463161e-27
i,112853,0.345060988303353,-0.1890229982017797,7.62513063967594e-12,1.5898683249791262e-12,7.489143105883362e-12,7.489143105883362e-12,1.2924697071141057e-26
i,112876,0.23520677378140503,-0.22525276892200483,8.275969414177498e-12,1.1029983778854125e-12,8.099128906640538e-12,8.099128906640538e-12,-6.058451752097371e-28
i,112898,0.18042285594305826,-0.790347271094356,5.347665870305106e-12,5.30255698199446e-13,4.939274848330127e-12,4.939274848330127e-12,0.0
i,112921,0.14036889392594512,-0.3872927673572131,1.0957591030059592e-11,8.271021752424224e-13,1.0664557833879393e-11,1.0664557833879395e-11,6.462348535570529e-27
i,112943,0.17011695185614295,-0.7750813819619624,4.317533100847603e-12,4.0138388701902075e-13,4.014447321271741e-12,4.014447321271741e-12,2.877764582246251e-27
i,112966,0.08717103801093169,0.10970621062176834,2.562706719719717e-12,1.1678713011709104e-13,2.578133659028611e-12,2.578133659028611e-12,0.0
i,112988,0.10231854515740933,0.6184143545974027,6.103424454142441e-12,3.2908236997963937e-13,6.3122335254246e-12,6.3122335254246e-12,-2.2214323091023692e-27
i,113011,0.180136513476505,0.32053257578302813,2.6896267634785598e-12,2.6622875359275974e-13,2.7863970305694622e-12,2.7863970305694622e-12,0.0
i,113033,0.09018314907682652,-0.05937834832789337,9.326456142915228e-12,4.4040305974284397e-13,9.310690511775106e-12,9.310690511775106e-12,6.058451752097371e-28
i,113056,0.058956272369959754,-0.23647474790489062,9.862958805358984e-12,2.99572481250802e-13,9.796442716018402e-12,9.7964427160184e-12,-3.534096855390133e-28
i,113078,0.5312753249376662,-0.5255855591789156,1.6768035176579183e-12,6.065427706268529e-13,1.4527447731667622e-12,1.452744773166762e-12,2.4233807008389483e-27
i,113101,0.19169968199490325,-0.5385993264451067,3.878150483823001e-12,4.1112651868435607e-13,3.673088528591791e-12,3.673088528591791e-12,1.6155871338926322e-27
i,113123,0.2297653616498334,0.8562926579160374,2.6638418590496778e-12,3.4574997848474123e-13,2.9652870717018723e-12,2.9652870717018723e-12,-3.0292258760486853e-28
i,113146,0.10221867456512358,-0.637175208355855,4.874988696493835e-12,2.625776091254194e-13,4.712028558036306e-12,4.7120285580363065e-12,1.3631516442219084e-27
i,113168,0.20278875858814618,-0.06229876470075031,7.589547681428684e-12,8.563684207502503e-13,7.584509581876885e-12,7.584509581876885e-12,0.0
i,113191,0.11480987171681949,-0.6785010988076043,4.288118388442863e-12,2.6115048805820346e-13,4.1154012971722935e-12,4.1154012971722935e-12,-4.0389678347315804e-28
i,113214,0.13098932372793406,-0.7640450020034741,7.506048174304255e-12,5.260602235737499e-13,7.1122170492203965e-12,7.1122170492203965e-12,-1.6155871338926322e-27
i,113236,0.16499632489830882,-0.031009001888169716,3.1023135547394553e-12,2.7894785288964173e-13,3.1062021709254455e-12,3.106202170925445e-12,0.0
i,113259,0.3130848224098586,-0.050035781133369366,2.7191889447795287e-12,5.046707737204278e-13,2.740684838473599e-12,2.7406848384735984e-12,-1.6155871338926322e-27
i,113281,0.19850672293707705,-0.9287363166908114,3.2043795815496406e-12,3.530909040176695e-13,2.8794283979810378e-12,2.8794283979810378e-12,2.4233807008389483e-27
i,113304,0.21971401248870262,0.8805537933600742,3.8017034515330914e-12,4.691872684995701e-13,4.220709958168559e-12,4.220709958168559e-12,-1.6155871338926322e-27
i,113326,0.17538409457971985,0.36561709585917046,5.847001965522578e-12,5.620202820126211e-13,6.07504996666942e-12,6.075049966669419e-12,0.0
i,113349,0.16359541397999028,0.21815671467154424,4.0875200124418485e-12,3.6413518768006006e-13,4.18208410966403e-12,4.18208410966403e-12,1.6155871338926322e-27
i,113371,0.12679379209480954,0.522171368804456,3.82399279185891e-12,2.58838853393096e-13,3.96530032694063e-12,3.965300326940631e-12,1.6155871338926322e-27
i,113394,0.12316405680040465,-0.1778757343779118,4.7129716484734556e-12,3.092804727629571e-13,4.6678905429890414e-12,4.667890542989041e-12,-6.058451752097371e-28
i,113416,0.35133410156273265,0.9459486755264894,4.160005148073389e-12,8.865056726047879e-13,5.006855614650824e-12,5.006855614650824e-12,-4.8467614016778965e-27
i,113439,0.04716809959052385,-0.9966277276431681,9.330903357180347e-12,2.2537576261876405e-13,9.106306401578621e-12,9.106306401578621e-12,0.0
i,113461,0.016676267626529212,0.5794545418018361,8.436827961562603e-12,7.093889853152289e-14,8.47813096357758e-12,8.47813096357758e-12,5.048709793414476e-29
i,113484,0.21110911533311402,-0.47581817952691946,4.743287645918952e-12,5.597609486879929e-13,4.503933111177307e-12,4.5039331111773075e-12,1.2116903504194741e-27
i,113506,0.16896805819292154,0.5696708303556856,3.686374212970976e-12,3.4017947929593966e-13,3.890224188966271e-12,3.890224188966272e-12,8.077935669463161e-28
i,113529,0.17158786236522125,-0.15140130177315075,7.192102088615363e-12,6.749448868209479e-13,7.121235615596622e-12,7.121235615596621e-12,-4.0389678347315804e-28
i,113551,0.2025470547823263,-0.4138252018345595,4.166501409935732e-12,4.695046908316666e-13,3.995137743733693e-12,3.995137743733693e-12,-8.077935669463161e-28
i,113574,0.27202998349769386,0.2123003851625435,3.771749622642782e-12,5.937770781936364e-13,3.940760482231692e-12,3.940760482231692e-12,8.077935669463161e-28
i,113597,0.17966281877320597,-0.7854010332698875,1.1570006623621972e-11,1.141931299685739e-12,1.0696512683933698e-11,1.06965126839337e-11,1.2924697071141057e-26
i,113619,0.12001727182000521,-0.21909582054812415,8.394806398140976e-12,5.359207540897905e-13,8.293888280284562e-12,8.293888280284564e-12,-2.0194839173657902e-28
i,113642,0.08821700335822202,0.0009484604738108126,7.084844053325008e-12,3.2692189058200005e-13,7.092692493895937e-12,7.092692493895936e-12,-1.6155871338926322e-27
i,113664,0.48746022774118863,0.9364117898251391,2.7791768896302895e-12,8.95671125083261e-13,3.6315198969931934e-12,3.6315198969931934e-12,-1.2924697071141057e-26
i,113687,0.40737141093291546,-0.4294897960158647,1.3025919369745807e-11,3.3318422065122348e-12,1.1978971955571864e-11,1.1978971955571866e-11,-1.2924697071141057e-26
i,113709,0.12271390769432804,-0.8014885703281643,1.0285456925797324e-11,6.723368467701647e-13,9.754876038608861e-12,9.75487603860886e-12,0.0
i,113732,0.18772351482243574,-0.48919133013725963,5.500088961473197e-12,5.697232404263451e-13,5.244975996063862e-12,5.244975996063862e-12,-1.6155871338926322e-27
i,113754,0.5922574511163047,0.6060846435898518,3.215870864081013e-12,1.3529629281931757e-12,4.176892024236862e-12,4.176892024236862e-12,7.270142102516845e-27
i,113777,0.30319183552894724,-0.3244580032263517,6.625202324326984e-12,1.183815174586646e-12,6.3407622730624036e-12,6.3407622730624036e-12,0.0
i,113799,0.32196324437719825,-0.6305814305153508,6.658088892349765e-12,1.277480897810906e-12,5.935922994778385e-12,5.935922994778385e-12,5.301145283085199e-28
i,113822,0.03250584709132749,0.12612751652717508,1.1200462851499106e-11,1.8504783471131555e-13,1.1225303557958425e-11,1.1225303557958424e-11,-1.2116903504194741e-27
i,113844,0.1662967698499879,-0.19870010914889444,1.261253412698099e-11,1.1438185036997994e-12,1.2435886117562487e-11,1.2435886117562485e-11,8.077935669463161e-28
i,113867,0.3708272066188969,-0.025994427354814123,7.395613752913186e-12,1.683366430109269e-12,7.541988373232375e-12,7.541988373232374e-12,4.8467614016778965e-27
i,113889,0.1602506686026233,-0.06855513715856593,1.2377224312906892e-11,1.0781134352044816e-12,1.2350239012477711e-11,1.2350239012477711e-11,-9.693522803355793e-27
i,113912,0.2357971806906279,0.7447809352494149,2.8922406510868085e-12,3.8656677335549733e-13,3.1905933255378354e-12,3.1905933255378354e-12,-2.0194839173657902e-28
i,113934,0.2816077951730136,-0.06462426226090867,4.963105082522163e-12,8.133469621050593e-13,4.977168311847981e-12,4.97716831184798e-12,6.563322731438818e-28
i,113957,0.32845088044025544,0.2718627888582732,8.587294582433658e-12,1.6873596074418921e-12,9.19061015036451e-12,9.190610150364508e-12,-8.077935669463161e-28
i,113980,0.3452911453623611,-0.1772702931358438,1.1657152619866448e-11,2.432519514533561e-12,1.1478367325333516e-11,1.1478367325333516e-11,8.077935669463161e-28
i,114002,0.24639680267478184,-0.14131437557092663,1.5982560757063075e-11,2.2456915424780916e-12,1.5822177332929566e-11,1.5822177332929563e-11,6.462348535570529e-27
i,114025,0.268546658035893,0.4711913004822389,1.1605635388907586e-11,1.8000222833257447e-12,1.255458500576132e-11,1.2554585005761318e-11,0.0
i,114047,0.46620392712195174,-0.02594564492151642,8.048712439704809e-12,2.4464408365739995e-12,8.351351324520309e-12,8.35135132452031e-12,-1.2116903504194741e-26
i,114070,0.6055896471054606,-0.5989853551675549,1.6863615164730337e-12,7.323834576623882e-13,1.3786337659004732e-12,1.3786337659004732e-12,1.6155871338926322e-27
i,114092,0.2799677559454615,-0.5193817017875767,1.258497017485502e-11,2.048441749085608e-12,1.1653270158453862e-11,1.1653270158453862e-11,4.2409162264681595e-27
i,114115,0.18701288302727756,0.38338331425109323,2.0396902002918012e-11,2.1039771395396744e-12,2.1292388926209202e-11,2.1292388926209202e-11,-2.908056841006738e-26
i,114137,0.5047297539690446,-0.09035203360536138,2.79960000527348e-12,9.450073828621923e-13,2.8727549062886017e-12,2.872754906288601e-12,-1.2116903504194741e-27
i,114160,0.10121918744913852,-0.5828355756998963,1.5659825551319203e-11,8.347855673611769e-13,1.518843819466752e-11,1.518843819466752e-11,0.0
i,114182,0.24738835044665344,0.12057088211750391,5.1833334875952105e-12,7.316488633622125e-13,5.321349201086825e-12,5.321349201086825e-12,0.0
i,114205,0.1113902872429691,-0.6581359582478405,6.3442988986088245e-12,3.741870392266723e-13,6.104537240448502e-12,6.104537240448501e-12,-1.6155871338926322e-27
i,114227,0.2103961051124231,-0.6119630794679588,9.924748301341064e-12,1.166810372277645e-12,9.2568160885318e-12,9.256816088531801e-12,0.0
i,114250,0.28691244882057476,-0.661404661411953,4.6893772281694956e-12,7.853893416312793e-13,4.211318772895616e-12,4.2113187728956165e-12,-4.0389678347315804e-28
i,114272,0.07658836688346343,-0.8090008843738568,2.4368348169519525e-12,9.703237506820557e-14,2.359025151018458e-12,2.3590251510184576e-12,0.0
i,114295,0.04702255698709275,-0.39626347794900224,8.310836042071284e-12,2.0010305945766035e-13,8.23359252254155e-12,8.23359252254155e-12,8.077935669463161e-28
i,114317,0.20498389691321156,-0.9618995042425853,5.135965882516195e-12,5.865074409087735e-13,4.574615940465311e-12,4.574615940465311e-12,1.0097419586828951e-28
i,114340,0.34173036802977874,-0.7673438540653145,4.835559768621827e-12,9.964951341464372e-13,4.120749514202794e-12,4.120749514202793e-12,8.077935669463161e-28
i,114363,0.09268622078595694,0.6277211171627579,6.0070481787597226e-12,2.9191347529499606e-13,6.194457793305202e-12,6.194457793305203e-12,1.6155871338926322e-27
i,114385,0.3535579917231062,-0.6509531625316748,2.467692295530394e-12,5.299137946020981e-13,2.1605225334182114e-12,2.1605225334182114e-12,2.4233807008389483e-27
i,114408,0.39122937700451665,-0.8050616691337191,3.5768509507705395e-12,8.698375946860511e-13,2.9224880747331564e-12,2.922488074733156e-12,-1.6155871338926322e-27
i,114430,0.12466276904271446,-0.5927430320402991,9.331960536975107e-12,6.203407162896298e-13,8.978170029073875e-12,8.978170029073876e-12,2.1709452111682245e-27
i,114453,0.2646090282004372,0.35491511658836095,3.3408733261685412e-12,5.094098439739517e-13,3.5537268350863114e-12,3.5537268350863114e-12,6.563322731438818e-28
i,114475,0.42663453607552293,0.9359697902864514,2.348171549897902e-12,6.367313270736194e-13,2.952655599121663e-12,2.952655599121663e-12,0.0
i,114498,0.17272024797597263,0.48182494515108926,3.3928370462116394e-12,3.207016633958932e-13,3.5584728645354584e-12,3.5584728645354584e-12,2.0194839173657902e-28
i,114520,0.24214229813208007,-0.3073444275178202,6.187992958579349e-12,8.523868764936676e-13,5.9812711477567995e-12,5.981271147756801e-12,-6.462348535570529e-27
i,114543,0.19543294653589455,-0.8785043466678932,1.2760474398078457e-11,1.3819476012404781e-12,1.156528665285867e-11,1.1565286652858672e-11,0.0
i,114565,0.2314219401601858,-0.6875720981672887,3.6203376841714193e-12,4.737283526981378e-13,3.312523714575008e-12,3.3125237145750082e-12,-7.068193710780266e-28
i,114588,0.21100926302980863,0.3672799499230256,5.540679726091997e-12,6.535163774335152e-13,5.812572730406503e-12,5.812572730406503e-12,3.2311742677852644e-27
i,114610,0.04752380449360364,-0.6373663445751387,7.402211312777624e-12,1.8017184745115246e-13,7.288698193547078e-12,7.288698193547078e-12,-4.0389678347315804e-28
i,114633,0.20607581023729668,0.960116648817275,5.474120317048055e-12,6.288358148631387e-13,6.080418636985974e-12,6.0804186369859756e-12,-8.077935669463161e-28
i,114655,0.07156633394519078,-0.23526289714701534,1.1523559169298767e-11,4.2765219165374273e-13,1.1430508114878162e-11,1.1430508114878162e-11,1.6155871338926322e-27
i,114678,0.09141393772377383,0.9135460441633838,1.0368498819529308e-11,4.966112475153859e-13,1.0824060900147e-11,1.0824060900146999e-11,-3.2311742677852644e-27
i,114701,0.46399565950926913,-0.33178647999943106,6.941514309126189e-12,2.0968902397938705e-12,6.551554872629051e-12,6.5515548726290494e-12,3.332148463653554e-27
i,114723,0.24306217565348512,0.8476294143134486,4.762752875508499e-12,6.588992848688707e-13,5.332727368438189e-12,5.332727368438188e-12,0.0
i,114746,0.19797048398027803,-0.005667924009163379,9.083407015796991e-12,9.979006820482638e-13,9.132433236945588e-12,9.132433236945588e-12,0.0
i,114768,0.16271779169200792,-0.058852030637336225,2.386206443350913e-11,2.113329358046078e-12,2.38312536885208e-11,2.3831253688520798e-11,1.2924697071141057e-26
i,114791,0.3770274696670179,-0.6182586684430607,8.925572666766349e-12,2.073470755040805e-12,7.81543399411805e-12,7.815433994118054e-12,2.908056841006738e-26
i,114813,0.43140512678536463,-0.12353835624599949,7.358440456249032e-12,2.023765978187217e-12,7.386668208392396e-12,7.386668208392396e-12,1.0097419586828951e-28
i,114836,0.1788995095014971,0.19609261651210494,6.4333391846891874e-12,6.319921556237717e-13,6.5864878102541e-12,6.5864878102541e-12,-5.048709793414476e-29
i,114858,0.24808504820116137,-0.12006658186355504,5.398445046442702e-12,7.644626231329972e-13,5.360653336705662e-12,5.360653336705662e-12,-1.2116903504194741e-27
i,114881,0.37223781383314386,0.36900222364521407,5.865071865309585e-12,1.341228803366075e-12,6.481003265100562e-12,6.481003265100562e-12,-1.2116903504194741e-26
i,114903,0.3875944890694681,0.041973229254083075,6.767001212978788e-12,1.6266704373661658e-12,7.0258393057141236e-12,7.025839305714125e-12,-7.169167906648555e-27
i,114926,0.4653443042384391,-0.9650549123539779,5.346864417398162e-12,1.6212971476554538e-12,3.806010949644578e-12,3.8060109496445785e-12,0.0
i,114948,0.3650934392672922,0.9572999228278575,2.461363540237472e-12,5.49650788476672e-13,2.9917670761347886e-12,2.9917670761347886e-12,1.2116903504194741e-27
i,114971,0.094612491120767,0.5849287607483091,3.3199115479529544e-12,1.648510344424323e-13,3.4189531834383553e-12,3.418953183438355e-12,4.0389678347315804e-28
i,114993,0.08521138878656534,-0.7199738183915593,9.199072721181699e-12,4.093745688323015e-13,8.908865023249245e-12,8.908865023249245e-12,3.2311742677852644e-27
i,115016,0.11762557181412536,0.2312289466592454,9.519505738857553e-12,5.948536535316763e-13,9.67437887405103e-12,9.67437887405103e-12,2.2214323091023692e-27
i,115038,0.13956182515492735,0.006567410999078399,1.0599320167652313e-11,7.95114015612033e-13,1.0634307228660574e-11,1.0634307228660575e-11,3.2311742677852644e-27
i,115061,0.26474917177606583,-0.22034061279474626,4.504121011788137e-12,6.871988118689419e-13,4.404014082726855e-12,4.404014082726855e-12,0.0
i,115084,0.002431841985976131,0.08148963618352209,7.425086684908023e-12,9.03930986155862e-15,7.425828760131482e-12,7.425828760131482e-12,0.0
i,115106,0.0896748486710786,-0.6769226672882694,1.980621408478271e-12,9.297470902083417e-14,1.9189054059267205e-12,1.9189054059267205e-12,-1.0097419586828951e-28
i,115129,0.14962762566794546,-0.44206047411595867,2.6430966142968637e-12,2.1373009902992376e-13,2.555815353418208e-12,2.5558153534182076e-12,1.5146129380243427e-28
i,115151,0.4167761483378523,-0.063796863936531,3.0395664393242654e-12,8.001514074390667e-13,3.0933612791129993e-12,3.0933612791129993e-12,0.0
i,115174,0.4495998710716452,0.5137744405684159,3.4483207597418e-12,9.999770640274723e-13,4.053900228135047e-12,4.053900228135046e-12,0.0
i,115196,0.12889521526333125,0.4212876406868713,4.977965482373019e-12,3.4291822545587896e-13,5.131865043429944e-12,5.131865043429945e-12,1.8175355256292112e-27
i,115219,0.40476175484675886,-0.3026207170158525,7.557660682685941e-12,1.917614506644716e-12,7.21276022816154e-12,7.212760228161541e-12,-3.2311742677852644e-27
i,115241,0.2637583596277776,0.12300272320948377,1.563780919518481e-11,2.3755926626721577e-12,1.6103521018406783e-11,1.6103521018406786e-11,1.2924697071141057e-26
i,115264,0.634833637124826,0.10789280521783534,4.452606868457409e-12,2.0705642109702777e-12,5.1090468535859206e-12,5.1090468535859206e-12,0.0
i,115286,0.2984738758869319,-0.3747312049074911,7.951193993018135e-12,1.3947618290386652e-12,7.540244820541714e-12,7.540244820541714e-12,0.0
i,115309,0.2182363587789078,0.670608890811188,6.555242206195707e-12,8.029079485613146e-13,7.118639911449645e-12,7.118639911449645e-12,0.0
i,115331,0.2798807376419232,0.8435686957997843,5.4561844139185715e-12,8.87776186160749e-13,6.223372888380063e-12,6.2233728883800624e-12,-1.6155871338926322e-27
i,115354,0.4222696174246408,-0.9243865061374933,3.877018810775179e-12,1.0376597091968427e-12,2.944545846689417e-12,2.944545846689418e-12,0.0
i,115376,0.2962863762720026,0.7708104163227888,7.785648024686827e-12,1.3539725268593727e-12,8.871337852708486e-12,8.871337852708484e-12,0.0
i,115399,0.4337535816906994,0.10294737948755957,6.235139269530661e-12,1.7267487151981282e-12,6.638930080464931e-12,6.6389300804649306e-12,8.077935669463161e-28
i,115421,0.6352983354072269,0.5474810454453737,1.1230523619207444e-11,5.228053241338311e-12,1.4756237994222217e-11,1.4756237994222217e-11,-1.0339757656912846e-25
i,115444,0.3873111044451728,0.7856021224474385,1.4089129957973138e-11,3.3837130643953314e-12,1.6877737333728025e-11,1.6877737333728025e-11,2.5849394142282115e-26
i,115467,0.23508971252420688,-0.02950956236777484,3.805306667899558e-12,5.068747442695296e-13,3.824061183908944e-12,3.824061183908944e-12,1.6155871338926322e-27
i,115489,0.14696223980319034,-0.8606792769452806,6.1597017642305134e-12,4.885186838798331e-13,5.744631032373693e-12,5.744631032373693e-12,1.6155871338926322e-27
i,115512,0.09167269489601647,0.3824603358254177,1.1446152940038156e-11,5.49853100879927e-13,1.1667516395787702e-11,1.1667516395787705e-11,-3.2311742677852644e-27
i,115534,0.1987242488355468,0.2681777711304407,3.3060011202036018e-12,3.647318234519195e-13,3.4219018498348055e-12,3.4219018498348055e-12,0.0
i,115557,0.11568344530276035,0.6660950028990547,2.4103662146549055e-12,1.4797910014512105e-13,2.5113609313834776e-12,2.5113609313834776e-12,1.5146129380243427e-28
i,115579,0.1289106461527932,0.4587560380215315,6.34510308853735e-12,4.3715247343352023e-13,6.557164772237749e-12,6.55716477223775e-12,1.6155871338926322e-27
i,115602,0.053787074210547625,-0.6665368273508134,4.7048621252806665e-12,1.3002727755505769e-13,4.619211298553731e-12,4.619211298553731e-12,2.082592789783471e-28
i,115624,0.161692301024469,-0.5613000573769737,5.404144170249723e-12,4.753331047041861e-13,5.15237962674981e-12,5.152379626749809e-12,0.0
i,115647,0.1353197398568311,-0.14869215441614544,1.0572488381425678e-11,7.672448773089099e-13,1.0485889885045673e-11,1.0485889885045673e-11,-8.077935669463161e-28
i,115669,0.1176206044598433,-0.6787704810202884,2.5164360466602844e-12,1.5723967739658935e-13,2.4124713487845414e-12,2.4124713487845418e-12,0.0
i,115692,0.12407498011788212,-0.3412739097180228,8.72683215070917e-12,5.771987228249539e-13,8.547086343107489e-12,8.547086343107489e-12,-3.2311742677852644e-27
i,115714,0.1208717743159136,0.13675606219259018,6.385892247218273e-12,4.10761818146025e-13,6.4549042937708865e-12,6.454904293770886e-12,0.0
i,115737,0.2056993564673808,-0.29071739243158556,4.671491828395707e-12,5.355417255782509e-13,4.544779381584022e-12,4.544779381584022e-12,0.0
i,115759,0.06657873734107997,0.469395584872753,1.1825389127595279e-11,4.072156916281529e-13,1.2021912764091096e-11,1.2021912764091096e-11,0.0
i,115782,0.2565760968034329,0.129924789163367,5.211107598641186e-12,7.669079477633597e-13,5.364910382349741e-12,5.36491038234974e-12,1.6155871338926322e-27
i,115804,0.3421562480171201,-0.45831137567068836,3.5994481813705086e-12,7.428768140524364e-13,3.325190653819674e-12,3.3251906538196736e-12,-6.462348535570529e-27
i,115827,0.43996193828818053,-0.07029518337016269,2.464787145164214e-12,6.951192771952755e-13,2.513461765075508e-12,2.5134617650755075e-12,-3.2311742677852644e-27
i,115850,0.3873907508690322,-0.8608298753105306,2.3557053667810398e-12,5.65901796331196e-13,1.890622019961284e-12,1.8906220199612837e-12,-4.417621069237666e-28
i,115872,0.28227765253485293,0.07721452596842959,2.497998937839858e-12,4.1050247570485096e-13,2.5625900749067563e-12,2.5625900749067563e-12,2.0194839173657902e-28
i,115895,0.055029943384037605,0.6121158390680674,1.4146686812540508e-11,4.0025879664199373e-13,1.4395171613566896e-11,1.4395171613566896e-11,0.0
i,115917,0.15818040660519597,-0.7742507768990494,2.361476111797971e-12,2.028099021707986e-13,2.208183934634722e-12,2.2081839346347217e-12,0.0
i,115940,0.15018854367808807,-0.16523532354174397,4.4312353416140544e-12,3.5977763051331923e-13,4.386163548785396e-12,4.386163548785396e-12,-4.0389678347315804e-28
i,115962,0.14779686992345073,0.806930284050005,5.9698948577578415e-12,4.76368795312557e-13,6.360517597850144e-12,6.360517597850144e-12,-1.6155871338926322e-27
i,115985,0.03525172745365702,-0.17690366967675564,4.8023638855962684e-12,8.616453577990453e-14,4.78787218455167e-12,4.78787218455167e-12,1.0097419586828951e-28
i,116007,0.11720014577477778,-0.3957544401055019,7.415765484966624e-12,4.616150749742346e-13,7.2454916977313645e-12,7.2454916977313645e-12,-3.2311742677852644e-27
i,116030,0.37588340936085907,0.9449459020062416,2.230630734517062e-12,5.162542457530289e-13,2.723706943613051e-12,2.723706943613051e-12,8.077935669463161e-28
i,116052,0.20094756851791729,-0.32686534037184833,3.1194037679057525e-12,3.484259777075504e-13,3.0235001028605233e-12,3.0235001028605225e-12,-4.0389678347315804e-28
i,116075,0.10720412585567049,-0.9429053559306454,5.4831823439062075e-12,3.105563458349386e-13,5.191387624616518e-12,5.191387624616518e-12,0.0
i,116097,0.21584071132029475,-0.5831112502845288,3.1719847042041437e-12,3.837344788643618e-13,2.9646607235731127e-12,2.9646607235731127e-12,6.058451752097371e-28
i,116120,0.0778009242153194,-0.6672934086991694,6.2709016771952315e-12,2.538144733786339e-13,6.1044606958463174e-12,6.1044606958463174e-12,0.0
i,116142,0.40490664813717525,-0.43854492936932704,3.863347922744676e-12,9.80691980290312e-13,3.544592492340021e-12,3.5445924923400213e-12,-3.2311742677852644e-27
i,116165,0.10682996044288101,-0.2712779963086143,9.986298231838527e-12,5.635182380805551e-13,9.8483751142496e-12,9.848375114249599e-12,6.462348535570529e-27
i,116187,0.13210318385645525,-0.5849408185148625,8.218844578704722e-12,5.812609813800461e-13,7.892933700675705e-12,7.892933700675706e-12,-3.2311742677852644e-27
i,116210,0.2592353936476162,-0.23331475311894678,4.374939306539563e-12,6.515177923405162e-13,4.270188705885972e-12,4.270188705885972e-12,0.0
i,116233,0.21511960588327328,-0.4631164820647487,5.744146062270644e-12,6.923032160163931e-13,5.4581274836468045e-12,5.4581274836468045e-12,3.2311742677852644e-27
i,116255,0.24185950155416944,-0.46086607657125606,3.768930914575698e-12,5.184749189255218e-13,3.55984595569397e-12,3.5598459556939706e-12,8.077935669463161e-28
i,116278,0.06243746247372981,0.2593997147166459,7.455140637115234e-12,2.4024002051595685e-13,7.521038423619167e-12,7.521038423619167e-12,4.0389678347315804e-28
i,116300,0.07111776813057913,0.2702205083702698,5.77159537174493e-12,2.1279836301538734e-13,5.832697351525092e-12,5.832697351525092e-12,4.922492048579114e-28
i,116323,0.05961731489159159,-0.7929468058650421,3.705332735458942e-12,1.1384454734795599e-13,3.61572547374923e-12,3.6157254737492304e-12,0.0
i,116345,0.12539380137715736,-0.9523426423325428,6.856136099283253e-12,4.586120374934552e-13,6.420904360331216e-12,6.420904360331216e-12,0.0
i,116368,0.14498370477883973,-0.522199037847661,6.81341149230922e-12,5.325201955813231e-13,6.55109045016927e-12,6.551090450169269e-12,8.077935669463161e-28
i,116390,0.22158955196864435,-0.12397138114826214,5.065503707526424e-12,6.311606515182242e-13,5.026428375544818e-12,5.026428375544817e-12,4.0389678347315804e-28
i,116413,0.022986742836953605,-0.5290825468596305,7.858699002154364e-12,9.137313183967597e-14,7.810739931508015e-12,7.810739931508015e-12,0.0
i,116435,0.09720121475154679,-0.07650982029105187,7.952749926623524e-12,4.0625259984184103e-13,7.932016946461998e-12,7.932016946461996e-12,-1.6155871338926322e-27
i,116458,0.3075354644017978,-0.3104215591469433,8.976232914588969e-12,1.6310592629293224e-12,8.610661513215595e-12,8.610661513215595e-12,0.0
i,116480,0.20089901229339285,-0.8447620713589842,1.1227924930196156e-11,1.2537812185052394e-12,1.0190889246306243e-11,1.0190889246306242e-11,0.0
i,116503,0.14311867297398112,-0.28383932279345225,2.5963201243298925e-12,2.0011073696608358e-13,2.5467595458172406e-12,2.546759545817241e-12,3.281661365719409e-27
i,116525,0.032528384496744465,-0.37760797224711506,6.151175819110364e-12,1.0169794093823253e-13,6.113499169559734e-12,6.113499169559735e-12,0.0
i,116548,0.04424756026645884,-0.7726596651805969,4.357848872207998e-12,9.859334785307191e-14,4.282127205469976e-12,4.282127205469975e-12,0.0
i,116571,0.031979970741817236,0.23808263259714962,1.1856641935821068e-11,1.9266829430932452e-13,1.1903983808417965e-11,1.1903983808417965e-11,4.0389678347315804e-28
i,116593,0.12168236344427727,-0.11042393608714328,9.590708664840006e-12,6.213113664753792e-13,9.542102944638929e-12,9.54210294463893e-12,-6.462348535570529e-27
i,116616,0.1869441189430865,-0.7666898100003713,5.95228889349397e-12,6.137402683034122e-13,5.495883918241886e-12,5.495883918241886e-12,1.6155871338926322e-27
i,116638,0.20644708823777436,0.010498257816966382,9.857652869162795e-13,1.1346661246240366e-13,9.934567749555169e-13,9.93456774955517e-13,0.0
i,116661,0.030184346699471884,-0.46742270484555226,5.4000281112875165e-12,8.274699230097394e-14,5.361849308298826e-12,5.361849308298826e-12,0.0
i,116683,0.24432695853739242,0.26043904947986685,3.567043766955139e-12,4.964050446567582e-13,3.7272694137780706e-12,3.727269413778071e-12,0.0
i,116706,0.15131009436759024,0.1653999474869131,3.5406081750380624e-12,2.89788869107502e-13,3.599901952829453e-12,3.599901952829452e-12,-8.077935669463161e-28
