identity,family,delta_r_ohm,pair,condition,x_p,x_r,local_loss,null_loss,cycle_rho,cycle_miss_signed,cycle_miss_abs,best_rho,best_lag,best_miss_abs,orientation,windows,closure_share,coherent_nonclosure_share
coupled_0,coupled,0.0,4,wrong_record,1.1032713307404232,1.6342708971629807,0.3614232447546644,0.4603855922345994,0.45470922389029206,0.01985944728435413,0.03131404003028047,0.8266033455802003,1.0,0.009474884989170502,0.0065427040284008805,53,0.03773584905660377,0.0
coupled_0,coupled,0.0,5,chronological,1.2092393167308717,1.620869986123567,0.330163383593551,0.4572164911993273,0.41843377959580125,0.014812771456253907,0.042394840515524584,0.8148555986635768,1.0,0.010128670558499107,0.0031711477485831547,54,0.018518518518518517,0.0
coupled_0,coupled,0.0,5,reversed,1.2092393167308717,1.440005113050221,0.3115214339374911,0.45333219303092886,0.41843377959580125,-0.014812771456253909,0.042394840515524584,0.8148555986635768,1.0,0.010128670558499111,-0.0031711477485831547,54,0.018518518518518517,0.0
coupled_0,coupled,0.0,5,shuffled,1.2092393167308717,2.0,0.49742129908771665,0.379321550366129,0.42454761595272894,0.008800951228854527,0.022969971022538165,0.5837321192010703,11.0,0.024663467950789546,0.00228551270149783,54,0.018518518518518517,0.0
coupled_0,coupled,0.0,5,wrong_record,1.2210153335341936,1.5831915125399871,0.32720940893134376,0.48354809363501977,0.42296561379367925,0.012882121796720464,0.030729673713875832,0.8263521976328352,1.0,0.009873340849362117,0.0026171640780243656,54,0.018518518518518517,0.0
coupled_0,coupled,0.0,6,chronological,1.2217668361837322,1.6626193273308851,0.3857941006273966,0.5307778756375136,0.42045184664555957,0.009805290370631539,0.045220154787679795,0.8356216187950234,1.0,0.009277030870621933,0.0031594510403677944,65,0.03076923076923077,0.03076923076923077
coupled_0,coupled,0.0,6,reversed,1.2217668361837322,1.414672332853134,0.36623002319859754,0.7310382802419055,0.4204518466455595,-0.009805290370631535,0.045220154787679795,0.8356216187950235,1.0,0.009277030870621933,-0.0031594510403677957,65,0.03076923076923077,0.03076923076923077
coupled_0,coupled,0.0,6,shuffled,1.2217668361837322,2.0,0.5922179974842122,0.4511110755420827,0.3223735063557868,-0.0065468903944768285,0.052151085163887896,0.5343171408180915,11.0,0.033917069498394244,-0.0012508658353042354,65,0.046153846153846156,0.0
coupled_0,coupled,0.0,6,wrong_record,1.1591718566439546,1.642566547170446,0.48779793206990024,0.5975758956134951,0.41861998373317805,0.02295460598555117,0.04221828328252066,0.8493473841564714,1.0,0.007641755340128492,0.0027401348885466043,65,0.046153846153846156,0.015384615384615385
coupled_0,coupled,0.0,7,chronological,1.2217668361837322,1.3813907174301814,0.3551022263494464,0.4561633734429771,0.43053996655993854,0.008803994423583626,0.03143349591489918,0.823897092053023,1.0,0.011127011872784373,0.003735077159519871,57,0.03508771929824561,0.017543859649122806
coupled_0,coupled,0.0,7,reversed,1.2217668361837322,1.4992893930002955,0.2864505871550535,0.3882059604988527,0.43053996655993854,-0.00880399442358363,0.03143349591489918,0.823897092053023,1.0,0.011127011872784373,-0.003735077159519872,57,0.03508771929824561,0.017543859649122806
coupled_0,coupled,0.0,7,shuffled,1.2217668361837322,2.0,0.4390618678049426,0.3634570667372779,0.4193724951838639,0.002829129723466598,0.02957005382409256,0.6186080747794491,10.0,0.01831068890145614,-0.0031704376831565434,57,0.03508771929824561,0.0
coupled_0,coupled,0.0,7,wrong_record,1.1569269691115038,1.5699018548075785,0.29711764353862147,0.46973771449843127,0.4335594613660855,0.0032899570049457695,0.028300059350182028,0.8230182322699058,1.0,0.008192671056002552,0.0038581881169426867,57,0.05263157894736842,0.0
coupled_0,coupled,0.0,8,chronological,1.2217668361837322,1.6463713072572959,0.3761863653103086,0.4562066038556214,0.4025351731319964,0.005976957532923131,0.04942934988846696,0.8229370321442125,1.0,0.009606183597082145,0.003444734985806531,57,0.03508771929824561,0.0
coupled_0,coupled,0.0,8,reversed,1.2217668361837322,1.6799471818889034,0.3515765749924486,0.5518492371578637,0.4025351731319963,-0.005976957532923131,0.04942934988846655,0.8229370321442125,1.0,0.009606183597082147,-0.0034447349858065333,57,0.03508771929824561,0.0
coupled_0,coupled,0.0,8,shuffled,1.2217668361837322,2.0,0.5053685717819693,0.4031876993379271,0.3484495670387767,0.0026000748637529493,0.03191156713061578,0.5596143220685228,12.0,0.03260340272885232,0.00026089924907032945,57,0.017543859649122806,0.0
coupled_0,coupled,0.0,8,wrong_record,1.1676569497178961,1.659786222853074,0.3094089057959971,0.4581327847547259,0.39543076701947977,0.014411072306993622,0.033873122472188114,0.817286138303471,1.0,0.010619856802605918,0.003937489754651079,57,0.017543859649122806,0.0
