path_id,split,family,parameter,parameter_index,replicate,control,mean_rho,best_miss_64,best_miss_512,exact_closure_64
calibration:periodic rational:2:32,calibration,periodic rational,9,2,32,chronological,1.0,0.22222222222222218,0.22222222222222215,True
calibration:periodic rational:2:32,calibration,periodic rational,9,2,32,shuffled,0.012913229858676585,,,False
calibration:periodic rational:2:33,calibration,periodic rational,9,2,33,chronological,1.0,0.22222222222222218,0.22222222222222218,True
calibration:periodic rational:2:33,calibration,periodic rational,9,2,33,shuffled,0.013232863117586233,,,False
calibration:periodic rational:2:34,calibration,periodic rational,9,2,34,chronological,1.0000000000000002,0.22222222222222218,0.22222222222222218,True
calibration:periodic rational:2:34,calibration,periodic rational,9,2,34,shuffled,0.013706698398716556,,,False
calibration:periodic rational:2:35,calibration,periodic rational,9,2,35,chronological,1.0000000000000002,0.22222222222222218,0.22222222222222215,True
calibration:periodic rational:2:35,calibration,periodic rational,9,2,35,shuffled,0.012939388306230995,,,False
calibration:periodic rational:2:36,calibration,periodic rational,9,2,36,chronological,1.0000000000000002,0.22222222222222218,0.22222222222222218,True
calibration:periodic rational:2:36,calibration,periodic rational,9,2,36,shuffled,0.013978539954508064,,,False
calibration:periodic rational:2:37,calibration,periodic rational,9,2,37,chronological,1.0,0.22222222222222218,0.2222222222222221,True
calibration:periodic rational:2:37,calibration,periodic rational,9,2,37,shuffled,0.013901968839806494,,,False
calibration:periodic rational:2:38,calibration,periodic rational,9,2,38,chronological,1.0000000000000002,0.22222222222222218,0.22222222222222215,True
calibration:periodic rational:2:38,calibration,periodic rational,9,2,38,shuffled,0.012811899393303756,,,False
calibration:periodic rational:2:39,calibration,periodic rational,9,2,39,chronological,1.0000000000000002,0.22222222222222218,0.22222222222222218,True
calibration:periodic rational:2:39,calibration,periodic rational,9,2,39,shuffled,0.013806629546065067,,,False
calibration:periodic rational:2:40,calibration,periodic rational,9,2,40,chronological,1.0000000000000002,0.22222222222222218,0.22222222222222215,True
calibration:periodic rational:2:40,calibration,periodic rational,9,2,40,shuffled,0.01327507059706322,,,False
calibration:periodic rational:2:41,calibration,periodic rational,9,2,41,chronological,1.0000000000000002,0.22222222222222218,0.22222222222222218,True
calibration:periodic rational:2:41,calibration,periodic rational,9,2,41,shuffled,0.013462701956743359,,,False
calibration:periodic rational:2:42,calibration,periodic rational,9,2,42,chronological,1.0,0.22222222222222218,0.22222222222222218,True
calibration:periodic rational:2:42,calibration,periodic rational,9,2,42,shuffled,0.013954530769437742,,,False
calibration:periodic rational:2:43,calibration,periodic rational,9,2,43,chronological,1.0,0.22222222222222218,0.2222222222222221,True
calibration:periodic rational:2:43,calibration,periodic rational,9,2,43,shuffled,0.013007360944559468,,,False
calibration:periodic rational:2:44,calibration,periodic rational,9,2,44,chronological,1.0,0.22222222222222218,0.2222222222222221,True
calibration:periodic rational:2:44,calibration,periodic rational,9,2,44,shuffled,0.012875046992014933,,,False
calibration:periodic rational:2:45,calibration,periodic rational,9,2,45,chronological,1.0,0.22222222222222218,0.22222222222222218,True
calibration:periodic rational:2:45,calibration,periodic rational,9,2,45,shuffled,0.013474625454049118,,,False
calibration:periodic rational:2:46,calibration,periodic rational,9,2,46,chronological,1.0,0.22222222222222218,0.22222222222222215,True
calibration:periodic rational:2:46,calibration,periodic rational,9,2,46,shuffled,0.01341602417343855,,,False
calibration:periodic rational:2:47,calibration,periodic rational,9,2,47,chronological,1.0000000000000002,0.22222222222222218,0.22222222222222215,True
calibration:periodic rational:2:47,calibration,periodic rational,9,2,47,shuffled,0.013152008319285497,,,False
calibration:periodic rational:3:0,calibration,periodic rational,11,3,0,chronological,1.0000000000000002,0.18181818181818174,0.18181818181818174,True
calibration:periodic rational:3:0,calibration,periodic rational,11,3,0,shuffled,0.013995372103045873,,,False
calibration:periodic rational:3:1,calibration,periodic rational,11,3,1,chronological,1.0000000000000004,0.1818181818181818,0.18181818181818174,True
calibration:periodic rational:3:1,calibration,periodic rational,11,3,1,shuffled,0.013387308440030238,,,False
calibration:periodic rational:3:2,calibration,periodic rational,11,3,2,chronological,1.0000000000000002,0.18181818181818174,0.18181818181818174,True
calibration:periodic rational:3:2,calibration,periodic rational,11,3,2,shuffled,0.013393597677571277,,,False
calibration:periodic rational:3:3,calibration,periodic rational,11,3,3,chronological,1.0000000000000002,0.1818181818181818,0.18181818181818174,True
calibration:periodic rational:3:3,calibration,periodic rational,11,3,3,shuffled,0.013867437650939363,,,False
calibration:periodic rational:3:4,calibration,periodic rational,11,3,4,chronological,1.0000000000000002,0.1818181818181818,0.18181818181818174,True
calibration:periodic rational:3:4,calibration,periodic rational,11,3,4,shuffled,0.014231662420144222,,,False
calibration:periodic rational:3:5,calibration,periodic rational,11,3,5,chronological,1.0000000000000002,0.1818181818181818,0.18181818181818174,True
calibration:periodic rational:3:5,calibration,periodic rational,11,3,5,shuffled,0.013496539555740622,,,False
calibration:periodic rational:3:6,calibration,periodic rational,11,3,6,chronological,1.0000000000000002,0.18181818181818174,0.1818181818181817,True
calibration:periodic rational:3:6,calibration,periodic rational,11,3,6,shuffled,0.014083524267124413,,,False
calibration:periodic rational:3:7,calibration,periodic rational,11,3,7,chronological,1.0000000000000002,0.18181818181818174,0.18181818181818174,True
calibration:periodic rational:3:7,calibration,periodic rational,11,3,7,shuffled,0.01403317090125426,,,False
calibration:periodic rational:3:8,calibration,periodic rational,11,3,8,chronological,1.0000000000000002,0.1818181818181818,0.18181818181818174,True
calibration:periodic rational:3:8,calibration,periodic rational,11,3,8,shuffled,0.013246522511841167,,,False
calibration:periodic rational:3:9,calibration,periodic rational,11,3,9,chronological,1.0000000000000002,0.18181818181818174,0.18181818181818174,True
calibration:periodic rational:3:9,calibration,periodic rational,11,3,9,shuffled,0.012859670806162092,,,False
calibration:periodic rational:3:10,calibration,periodic rational,11,3,10,chronological,1.0000000000000004,0.18181818181818174,0.18181818181818174,True
calibration:periodic rational:3:10,calibration,periodic rational,11,3,10,shuffled,0.013710809935886687,,,False
calibration:periodic rational:3:11,calibration,periodic rational,11,3,11,chronological,1.0000000000000002,0.1818181818181818,0.18181818181818174,True
calibration:periodic rational:3:11,calibration,periodic rational,11,3,11,shuffled,0.013185794592185354,,,False
calibration:periodic rational:3:12,calibration,periodic rational,11,3,12,chronological,1.0000000000000002,0.18181818181818174,0.18181818181818174,True
calibration:periodic rational:3:12,calibration,periodic rational,11,3,12,shuffled,0.014347633092260208,,,False
calibration:periodic rational:3:13,calibration,periodic rational,11,3,13,chronological,1.0000000000000002,0.1818181818181818,0.18181818181818174,True
calibration:periodic rational:3:13,calibration,periodic rational,11,3,13,shuffled,0.013607588270762038,,,False
calibration:periodic rational:3:14,calibration,periodic rational,11,3,14,chronological,1.0000000000000002,0.1818181818181818,0.18181818181818174,True
calibration:periodic rational:3:14,calibration,periodic rational,11,3,14,shuffled,0.013773116637764633,,,False
calibration:periodic rational:3:15,calibration,periodic rational,11,3,15,chronological,1.0000000000000002,0.1818181818181818,0.18181818181818174,True
calibration:periodic rational:3:15,calibration,periodic rational,11,3,15,shuffled,0.013293202146524085,,,False
calibration:periodic rational:3:16,calibration,periodic rational,11,3,16,chronological,1.0000000000000002,0.18181818181818174,0.18181818181818174,True
calibration:periodic rational:3:16,calibration,periodic rational,11,3,16,shuffled,0.013021787404750816,,,False
calibration:periodic rational:3:17,calibration,periodic rational,11,3,17,chronological,1.0000000000000004,0.18181818181818174,0.18181818181818174,True
calibration:periodic rational:3:17,calibration,periodic rational,11,3,17,shuffled,0.01309468065389624,,,False
calibration:periodic rational:3:18,calibration,periodic rational,11,3,18,chronological,1.0000000000000002,0.1818181818181818,0.18181818181818174,True
calibration:periodic rational:3:18,calibration,periodic rational,11,3,18,shuffled,0.012941608135743122,,,False
calibration:periodic rational:3:19,calibration,periodic rational,11,3,19,chronological,1.0000000000000002,0.18181818181818174,0.18181818181818174,True
calibration:periodic rational:3:19,calibration,periodic rational,11,3,19,shuffled,0.013531373279754007,,,False
calibration:periodic rational:3:20,calibration,periodic rational,11,3,20,chronological,1.0000000000000002,0.18181818181818174,0.18181818181818174,True
calibration:periodic rational:3:20,calibration,periodic rational,11,3,20,shuffled,0.01336924913320873,,,False
calibration:periodic rational:3:21,calibration,periodic rational,11,3,21,chronological,1.0000000000000002,0.18181818181818174,0.18181818181818174,True
calibration:periodic rational:3:21,calibration,periodic rational,11,3,21,shuffled,0.013919410061227218,,,False
calibration:periodic rational:3:22,calibration,periodic rational,11,3,22,chronological,1.0000000000000002,0.18181818181818174,0.18181818181818174,True
calibration:periodic rational:3:22,calibration,periodic rational,11,3,22,shuffled,0.013887354962294342,,,False
calibration:periodic rational:3:23,calibration,periodic rational,11,3,23,chronological,1.0000000000000002,0.1818181818181818,0.1818181818181818,True
calibration:periodic rational:3:23,calibration,periodic rational,11,3,23,shuffled,0.013516231185564373,,,False
calibration:periodic rational:3:24,calibration,periodic rational,11,3,24,chronological,1.0000000000000004,0.1818181818181818,0.18181818181818174,True
calibration:periodic rational:3:24,calibration,periodic rational,11,3,24,shuffled,0.013446746213201938,,,False
calibration:periodic rational:3:25,calibration,periodic rational,11,3,25,chronological,1.0000000000000002,0.1818181818181818,0.18181818181818174,True
calibration:periodic rational:3:25,calibration,periodic rational,11,3,25,shuffled,0.01362994378532837,,,False
calibration:periodic rational:3:26,calibration,periodic rational,11,3,26,chronological,1.0000000000000002,0.18181818181818174,0.18181818181818174,True
calibration:periodic rational:3:26,calibration,periodic rational,11,3,26,shuffled,0.012428311152780702,,,False
calibration:periodic rational:3:27,calibration,periodic rational,11,3,27,chronological,1.0000000000000002,0.18181818181818174,0.18181818181818174,True
calibration:periodic rational:3:27,calibration,periodic rational,11,3,27,shuffled,0.012997894939260037,,,False
calibration:periodic rational:3:28,calibration,periodic rational,11,3,28,chronological,1.0000000000000004,0.1818181818181818,0.18181818181818174,True
calibration:periodic rational:3:28,calibration,periodic rational,11,3,28,shuffled,0.013720030606761907,,,False
calibration:periodic rational:3:29,calibration,periodic rational,11,3,29,chronological,1.0000000000000002,0.1818181818181818,0.18181818181818174,True
calibration:periodic rational:3:29,calibration,periodic rational,11,3,29,shuffled,0.012761686580334764,,,False
calibration:periodic rational:3:30,calibration,periodic rational,11,3,30,chronological,1.0000000000000002,0.18181818181818174,0.18181818181818174,True
calibration:periodic rational:3:30,calibration,periodic rational,11,3,30,shuffled,0.013394335966041254,,,False
calibration:periodic rational:3:31,calibration,periodic rational,11,3,31,chronological,1.0000000000000004,0.1818181818181818,0.18181818181818174,True
calibration:periodic rational:3:31,calibration,periodic rational,11,3,31,shuffled,0.013415098042422063,,,False
calibration:periodic rational:3:32,calibration,periodic rational,11,3,32,chronological,1.0000000000000002,0.1818181818181818,0.18181818181818174,True
calibration:periodic rational:3:32,calibration,periodic rational,11,3,32,shuffled,0.013090501429559132,,,False
calibration:periodic rational:3:33,calibration,periodic rational,11,3,33,chronological,1.0000000000000002,0.1818181818181818,0.18181818181818174,True
calibration:periodic rational:3:33,calibration,periodic rational,11,3,33,shuffled,0.013331070549971503,,,False
calibration:periodic rational:3:34,calibration,periodic rational,11,3,34,chronological,1.0000000000000002,0.1818181818181818,0.18181818181818174,True
calibration:periodic rational:3:34,calibration,periodic rational,11,3,34,shuffled,0.013296804691682554,,,False
calibration:periodic rational:3:35,calibration,periodic rational,11,3,35,chronological,1.0000000000000002,0.18181818181818174,0.18181818181818174,True
calibration:periodic rational:3:35,calibration,periodic rational,11,3,35,shuffled,0.012877836628670349,,,False
calibration:periodic rational:3:36,calibration,periodic rational,11,3,36,chronological,1.0000000000000002,0.18181818181818174,0.1818181818181817,True
