split,case_id,regime,mode,tooth,tooth_position,geometry_onset_tick,lock_onset_tick,unlock_onset_tick
calibration,1,progressive,reverse,27,0.7638888888888888,488.0,489.0,622.0
calibration,1,progressive,reverse,28,0.7916666666666666,492.0,182.0,615.0
calibration,1,progressive,reverse,29,0.8194444444444444,516.0,518.0,641.0
calibration,1,progressive,reverse,30,0.8472222222222222,539.0,540.0,607.0
calibration,1,progressive,reverse,31,0.875,552.0,432.0,602.0
calibration,1,progressive,reverse,32,0.9027777777777778,,363.0,592.0
calibration,1,progressive,reverse,33,0.9305555555555556,,122.0,584.0
calibration,1,progressive,reverse,34,0.9583333333333334,,393.0,584.0
calibration,1,progressive,reverse,35,0.9861111111111112,,,584.0
calibration,2,progressive,forward,0,0.013888888888888888,62.0,76.0,
calibration,2,progressive,forward,1,0.041666666666666664,84.0,85.0,
calibration,2,progressive,forward,2,0.06944444444444445,98.0,111.0,
calibration,2,progressive,forward,3,0.09722222222222222,107.0,134.0,
calibration,2,progressive,forward,4,0.125,126.0,132.0,
calibration,2,progressive,forward,5,0.1527777777777778,145.0,157.0,
calibration,2,progressive,forward,6,0.18055555555555555,173.0,188.0,
calibration,2,progressive,forward,7,0.20833333333333334,186.0,114.0,
calibration,2,progressive,forward,8,0.2361111111111111,205.0,81.0,
calibration,2,progressive,forward,9,0.2638888888888889,224.0,214.0,
calibration,2,progressive,forward,10,0.2916666666666667,245.0,238.0,
calibration,2,progressive,forward,11,0.3194444444444444,261.0,73.0,
calibration,2,progressive,forward,12,0.3472222222222222,277.0,288.0,
calibration,2,progressive,forward,13,0.375,286.0,192.0,
calibration,2,progressive,forward,14,0.4027777777777778,302.0,272.0,
calibration,2,progressive,forward,15,0.4305555555555556,321.0,347.0,
calibration,2,progressive,forward,16,0.4583333333333333,343.0,312.0,
calibration,2,progressive,forward,17,0.4861111111111111,359.0,370.0,
calibration,2,progressive,forward,18,0.5138888888888888,384.0,77.0,
calibration,2,progressive,forward,19,0.5416666666666666,398.0,178.0,
calibration,2,progressive,forward,20,0.5694444444444444,411.0,356.0,
calibration,2,progressive,forward,21,0.5972222222222222,437.0,443.0,
calibration,2,progressive,forward,22,0.625,451.0,371.0,
calibration,2,progressive,forward,23,0.6527777777777778,476.0,55.0,
calibration,2,progressive,forward,24,0.6805555555555556,491.0,511.0,
calibration,2,progressive,forward,25,0.7083333333333334,506.0,121.0,
calibration,2,progressive,forward,26,0.7361111111111112,527.0,169.0,
calibration,2,progressive,forward,27,0.7638888888888888,533.0,39.0,
calibration,2,progressive,forward,28,0.7916666666666666,564.0,590.0,
calibration,2,progressive,forward,29,0.8194444444444444,574.0,409.0,
calibration,2,progressive,forward,30,0.8472222222222222,591.0,268.0,
calibration,2,progressive,forward,31,0.875,616.0,81.0,
calibration,2,progressive,forward,32,0.9027777777777778,624.0,306.0,
calibration,2,progressive,forward,33,0.9305555555555556,,277.0,
calibration,2,progressive,forward,34,0.9583333333333334,,609.0,
calibration,2,progressive,forward,35,0.9861111111111112,,348.0,
calibration,2,memory-only,forward,0,0.013888888888888888,62.0,172.0,
calibration,2,memory-only,forward,1,0.041666666666666664,84.0,216.0,
calibration,2,memory-only,forward,2,0.06944444444444445,98.0,199.0,
calibration,2,memory-only,forward,3,0.09722222222222222,107.0,367.0,
calibration,2,memory-only,forward,4,0.125,126.0,318.0,
calibration,2,memory-only,forward,5,0.1527777777777778,145.0,,
calibration,2,memory-only,forward,6,0.18055555555555555,173.0,294.0,
calibration,2,memory-only,forward,7,0.20833333333333334,186.0,114.0,
calibration,2,memory-only,forward,8,0.2361111111111111,205.0,81.0,
calibration,2,memory-only,forward,9,0.2638888888888889,224.0,214.0,
calibration,2,memory-only,forward,10,0.2916666666666667,245.0,,
calibration,2,memory-only,forward,11,0.3194444444444444,261.0,73.0,
calibration,2,memory-only,forward,12,0.3472222222222222,277.0,,
calibration,2,memory-only,forward,13,0.375,286.0,192.0,
calibration,2,memory-only,forward,14,0.4027777777777778,302.0,273.0,
calibration,2,memory-only,forward,15,0.4305555555555556,321.0,,
calibration,2,memory-only,forward,16,0.4583333333333333,343.0,312.0,
calibration,2,memory-only,forward,17,0.4861111111111111,359.0,,
calibration,2,memory-only,forward,18,0.5138888888888888,384.0,77.0,
calibration,2,memory-only,forward,19,0.5416666666666666,398.0,178.0,
calibration,2,memory-only,forward,20,0.5694444444444444,411.0,356.0,
calibration,2,memory-only,forward,21,0.5972222222222222,437.0,,
calibration,2,memory-only,forward,22,0.625,451.0,371.0,
calibration,2,memory-only,forward,23,0.6527777777777778,476.0,55.0,
calibration,2,memory-only,forward,24,0.6805555555555556,491.0,,
calibration,2,memory-only,forward,25,0.7083333333333334,506.0,121.0,
calibration,2,memory-only,forward,26,0.7361111111111112,527.0,169.0,
calibration,2,memory-only,forward,27,0.7638888888888888,533.0,39.0,
calibration,2,memory-only,forward,28,0.7916666666666666,564.0,,
calibration,2,memory-only,forward,29,0.8194444444444444,574.0,409.0,
calibration,2,memory-only,forward,30,0.8472222222222222,591.0,268.0,
calibration,2,memory-only,forward,31,0.875,616.0,81.0,
calibration,2,memory-only,forward,32,0.9027777777777778,624.0,306.0,
calibration,2,memory-only,forward,33,0.9305555555555556,,277.0,
calibration,2,memory-only,forward,34,0.9583333333333334,,609.0,
calibration,2,memory-only,forward,35,0.9861111111111112,,348.0,
calibration,2,late-snap,forward,0,0.013888888888888888,62.0,172.0,
calibration,2,late-snap,forward,1,0.041666666666666664,84.0,216.0,
calibration,2,late-snap,forward,2,0.06944444444444445,98.0,199.0,
calibration,2,late-snap,forward,3,0.09722222222222222,107.0,367.0,
calibration,2,late-snap,forward,4,0.125,126.0,318.0,
calibration,2,late-snap,forward,5,0.1527777777777778,145.0,629.0,
calibration,2,late-snap,forward,6,0.18055555555555555,173.0,294.0,
calibration,2,late-snap,forward,7,0.20833333333333334,186.0,114.0,
calibration,2,late-snap,forward,8,0.2361111111111111,205.0,81.0,
calibration,2,late-snap,forward,9,0.2638888888888889,224.0,214.0,
calibration,2,late-snap,forward,10,0.2916666666666667,245.0,619.0,
calibration,2,late-snap,forward,11,0.3194444444444444,261.0,73.0,
calibration,2,late-snap,forward,12,0.3472222222222222,277.0,634.0,
calibration,2,late-snap,forward,13,0.375,286.0,192.0,
calibration,2,late-snap,forward,14,0.4027777777777778,302.0,273.0,
calibration,2,late-snap,forward,15,0.4305555555555556,321.0,634.0,
calibration,2,late-snap,forward,16,0.4583333333333333,343.0,312.0,
calibration,2,late-snap,forward,17,0.4861111111111111,359.0,632.0,
calibration,2,late-snap,forward,18,0.5138888888888888,384.0,77.0,
calibration,2,late-snap,forward,19,0.5416666666666666,398.0,178.0,
calibration,2,late-snap,forward,20,0.5694444444444444,411.0,356.0,
calibration,2,late-snap,forward,21,0.5972222222222222,437.0,622.0,
calibration,2,late-snap,forward,22,0.625,451.0,371.0,
calibration,2,late-snap,forward,23,0.6527777777777778,476.0,55.0,
calibration,2,late-snap,forward,24,0.6805555555555556,491.0,633.0,
calibration,2,late-snap,forward,25,0.7083333333333334,506.0,121.0,
calibration,2,late-snap,forward,26,0.7361111111111112,527.0,169.0,
calibration,2,late-snap,forward,27,0.7638888888888888,533.0,39.0,
calibration,2,late-snap,forward,28,0.7916666666666666,564.0,635.0,
calibration,2,late-snap,forward,29,0.8194444444444444,574.0,409.0,
calibration,2,late-snap,forward,30,0.8472222222222222,591.0,268.0,
calibration,2,late-snap,forward,31,0.875,616.0,81.0,
calibration,2,late-snap,forward,32,0.9027777777777778,624.0,306.0,
calibration,2,late-snap,forward,33,0.9305555555555556,,277.0,
calibration,2,late-snap,forward,34,0.9583333333333334,,609.0,
calibration,2,late-snap,forward,35,0.9861111111111112,,348.0,
calibration,2,false-seam,forward,0,0.013888888888888888,62.0,330.0,
calibration,2,false-seam,forward,1,0.041666666666666664,84.0,211.0,
calibration,2,false-seam,forward,2,0.06944444444444445,98.0,190.0,
calibration,2,false-seam,forward,3,0.09722222222222222,107.0,420.0,
calibration,2,false-seam,forward,4,0.125,126.0,,
calibration,2,false-seam,forward,5,0.1527777777777778,145.0,,
calibration,2,false-seam,forward,6,0.18055555555555555,173.0,287.0,
calibration,2,false-seam,forward,7,0.20833333333333334,186.0,114.0,
calibration,2,false-seam,forward,8,0.2361111111111111,205.0,81.0,
calibration,2,false-seam,forward,9,0.2638888888888889,224.0,214.0,
calibration,2,false-seam,forward,10,0.2916666666666667,245.0,,
calibration,2,false-seam,forward,11,0.3194444444444444,261.0,73.0,
calibration,2,false-seam,forward,12,0.3472222222222222,277.0,558.0,
calibration,2,false-seam,forward,13,0.375,286.0,192.0,
calibration,2,false-seam,forward,14,0.4027777777777778,302.0,273.0,
calibration,2,false-seam,forward,15,0.4305555555555556,321.0,508.0,
calibration,2,false-seam,forward,16,0.4583333333333333,343.0,312.0,
calibration,2,false-seam,forward,17,0.4861111111111111,359.0,,
calibration,2,false-seam,forward,18,0.5138888888888888,384.0,77.0,
calibration,2,false-seam,forward,19,0.5416666666666666,398.0,178.0,
calibration,2,false-seam,forward,20,0.5694444444444444,411.0,356.0,
calibration,2,false-seam,forward,21,0.5972222222222222,437.0,443.0,
calibration,2,false-seam,forward,22,0.625,451.0,371.0,
calibration,2,false-seam,forward,23,0.6527777777777778,476.0,55.0,
calibration,2,false-seam,forward,24,0.6805555555555556,491.0,,
calibration,2,false-seam,forward,25,0.7083333333333334,506.0,121.0,
calibration,2,false-seam,forward,26,0.7361111111111112,527.0,169.0,
calibration,2,false-seam,forward,27,0.7638888888888888,533.0,39.0,
calibration,2,false-seam,forward,28,0.7916666666666666,564.0,,
calibration,2,false-seam,forward,29,0.8194444444444444,574.0,409.0,
calibration,2,false-seam,forward,30,0.8472222222222222,591.0,268.0,
calibration,2,false-seam,forward,31,0.875,616.0,81.0,
calibration,2,false-seam,forward,32,0.9027777777777778,624.0,306.0,
calibration,2,false-seam,forward,33,0.9305555555555556,,277.0,
calibration,2,false-seam,forward,34,0.9583333333333334,,609.0,
calibration,2,false-seam,forward,35,0.9861111111111112,,348.0,
calibration,2,progressive,pause,0,0.013888888888888888,45.0,69.0,
calibration,2,progressive,pause,1,0.041666666666666664,49.0,87.0,
calibration,2,progressive,pause,2,0.06944444444444445,69.0,66.0,
calibration,2,progressive,pause,3,0.09722222222222222,85.0,82.0,
calibration,2,progressive,pause,4,0.125,94.0,117.0,
calibration,2,progressive,pause,5,0.1527777777777778,106.0,116.0,
calibration,2,progressive,pause,6,0.18055555555555555,123.0,160.0,
calibration,2,progressive,pause,7,0.20833333333333334,126.0,125.0,
calibration,2,progressive,pause,8,0.2361111111111111,146.0,169.0,
calibration,2,progressive,pause,9,0.2638888888888889,159.0,192.0,
calibration,2,progressive,pause,10,0.2916666666666667,165.0,191.0,
calibration,2,progressive,pause,11,0.3194444444444444,182.0,174.0,
calibration,2,progressive,pause,12,0.3472222222222222,195.0,175.0,
calibration,2,progressive,pause,13,0.375,205.0,223.0,
calibration,2,progressive,pause,14,0.4027777777777778,221.0,252.0,
calibration,2,progressive,pause,15,0.4305555555555556,426.0,36.0,
calibration,2,progressive,pause,16,0.4583333333333333,431.0,60.0,
calibration,2,progressive,pause,17,0.4861111111111111,449.0,442.0,
calibration,2,progressive,pause,18,0.5138888888888888,458.0,234.0,
calibration,2,progressive,pause,19,0.5416666666666666,470.0,108.0,
calibration,2,progressive,pause,20,0.5694444444444444,483.0,442.0,
calibration,2,progressive,pause,21,0.5972222222222222,500.0,79.0,
calibration,2,progressive,pause,22,0.625,507.0,426.0,
calibration,2,progressive,pause,23,0.6527777777777778,515.0,275.0,
calibration,2,progressive,pause,24,0.6805555555555556,533.0,430.0,
calibration,2,progressive,pause,25,0.7083333333333334,540.0,319.0,
calibration,2,progressive,pause,26,0.7361111111111112,560.0,145.0,
calibration,2,progressive,pause,27,0.7638888888888888,571.0,380.0,
calibration,2,progressive,pause,28,0.7916666666666666,579.0,571.0,
calibration,2,progressive,pause,29,0.8194444444444444,599.0,68.0,
calibration,2,progressive,pause,30,0.8472222222222222,611.0,620.0,
calibration,2,progressive,pause,31,0.875,615.0,151.0,
calibration,2,progressive,pause,32,0.9027777777777778,630.0,,
calibration,2,progressive,pause,33,0.9305555555555556,,539.0,
calibration,2,progressive,pause,34,0.9583333333333334,,,
calibration,2,progressive,pause,35,0.9861111111111112,,189.0,
calibration,2,progressive,reverse,0,0.013888888888888888,36.0,20.0,635.0
calibration,2,progressive,reverse,1,0.041666666666666664,51.0,61.0,631.0
calibration,2,progressive,reverse,2,0.06944444444444445,62.0,91.0,628.0
calibration,2,progressive,reverse,3,0.09722222222222222,72.0,101.0,619.0
calibration,2,progressive,reverse,4,0.125,84.0,126.0,617.0
calibration,2,progressive,reverse,5,0.1527777777777778,95.0,111.0,621.0
calibration,2,progressive,reverse,6,0.18055555555555555,107.0,134.0,604.0
calibration,2,progressive,reverse,7,0.20833333333333334,115.0,32.0,605.0
calibration,2,progressive,reverse,8,0.2361111111111111,130.0,159.0,598.0
calibration,2,progressive,reverse,9,0.2638888888888889,139.0,63.0,588.0
calibration,2,progressive,reverse,10,0.2916666666666667,149.0,155.0,588.0
calibration,2,progressive,reverse,11,0.3194444444444444,155.0,173.0,566.0
calibration,2,progressive,reverse,12,0.3472222222222222,167.0,203.0,566.0
calibration,2,progressive,reverse,13,0.375,185.0,211.0,549.0
calibration,2,progressive,reverse,14,0.4027777777777778,191.0,61.0,567.0
calibration,2,progressive,reverse,15,0.4305555555555556,201.0,235.0,556.0
calibration,2,progressive,reverse,16,0.4583333333333333,210.0,226.0,540.0
calibration,2,progressive,reverse,17,0.4861111111111111,220.0,243.0,533.0
calibration,2,progressive,reverse,18,0.5138888888888888,238.0,252.0,520.0
calibration,2,progressive,reverse,19,0.5416666666666666,243.0,271.0,509.0
calibration,2,progressive,reverse,20,0.5694444444444444,257.0,58.0,516.0
calibration,2,progressive,reverse,21,0.5972222222222222,274.0,294.0,494.0
calibration,2,progressive,reverse,22,0.625,283.0,92.0,489.0
calibration,2,progressive,reverse,23,0.6527777777777778,292.0,44.0,486.0
calibration,2,progressive,reverse,24,0.6805555555555556,298.0,323.0,491.0
calibration,2,progressive,reverse,25,0.7083333333333334,310.0,298.0,484.0
calibration,2,progressive,reverse,26,0.7361111111111112,328.0,252.0,475.0
calibration,2,progressive,reverse,27,0.7638888888888888,340.0,357.0,458.0
calibration,2,progressive,reverse,28,0.7916666666666666,343.0,374.0,476.0
calibration,2,progressive,reverse,29,0.8194444444444444,360.0,375.0,455.0
calibration,2,progressive,reverse,30,0.8472222222222222,368.0,,444.0
calibration,2,progressive,reverse,31,0.875,383.0,,417.0
calibration,2,progressive,reverse,32,0.9027777777777778,394.0,77.0,433.0
calibration,2,progressive,reverse,33,0.9305555555555556,,,417.0
calibration,2,progressive,reverse,34,0.9583333333333334,,,417.0
calibration,2,progressive,reverse,35,0.9861111111111112,,,417.0
calibration,3,progressive,forward,0,0.013888888888888888,134.0,113.0,
calibration,3,progressive,forward,1,0.041666666666666664,181.0,131.0,
calibration,3,progressive,forward,2,0.06944444444444445,175.0,135.0,
calibration,3,progressive,forward,3,0.09722222222222222,196.0,185.0,
calibration,3,progressive,forward,4,0.125,226.0,120.0,
calibration,3,progressive,forward,5,0.1527777777777778,277.0,252.0,
calibration,3,progressive,forward,6,0.18055555555555555,290.0,263.0,
calibration,3,progressive,forward,7,0.20833333333333334,328.0,319.0,
calibration,3,progressive,forward,8,0.2361111111111111,348.0,248.0,
calibration,3,progressive,forward,9,0.2638888888888889,357.0,293.0,
calibration,3,progressive,forward,10,0.2916666666666667,398.0,355.0,
calibration,3,progressive,forward,11,0.3194444444444444,431.0,405.0,
calibration,3,progressive,forward,12,0.3472222222222222,435.0,410.0,
calibration,3,progressive,forward,13,0.375,453.0,435.0,
calibration,3,progressive,forward,14,0.4027777777777778,488.0,413.0,
calibration,3,progressive,forward,15,0.4305555555555556,493.0,458.0,
calibration,3,progressive,forward,16,0.4583333333333333,546.0,175.0,
calibration,3,progressive,forward,17,0.4861111111111111,554.0,29.0,
calibration,3,progressive,forward,18,0.5138888888888888,594.0,392.0,
calibration,3,progressive,forward,19,0.5416666666666666,596.0,434.0,
calibration,3,progressive,forward,20,0.5694444444444444,651.0,35.0,
calibration,3,progressive,forward,21,0.5972222222222222,656.0,628.0,
calibration,3,progressive,forward,22,0.625,661.0,248.0,
calibration,3,progressive,forward,23,0.6527777777777778,696.0,610.0,
calibration,3,progressive,forward,24,0.6805555555555556,733.0,673.0,
calibration,3,progressive,forward,25,0.7083333333333334,746.0,739.0,
calibration,3,progressive,forward,26,0.7361111111111112,786.0,544.0,
calibration,3,progressive,forward,27,0.7638888888888888,810.0,436.0,
calibration,3,progressive,forward,28,0.7916666666666666,825.0,685.0,
calibration,3,progressive,forward,29,0.8194444444444444,874.0,399.0,
calibration,3,progressive,forward,30,0.8472222222222222,882.0,851.0,
