replicate,pseudo_onset_completed_runs,joint_shift_completed_runs,conditional_in_box_completed_runs
9406,1,1,8
9407,2,0,8
9408,0,0,6
9409,1,0,7
9410,0,0,7
9411,0,0,7
9412,1,0,7
9413,1,0,6
9414,0,0,8
9415,2,0,9
9416,0,0,7
9417,0,0,8
9418,0,0,9
9419,0,0,7
9420,0,0,10
9421,0,0,6
9422,0,0,7
9423,0,0,9
9424,1,0,7
9425,0,0,8
9426,0,1,5
9427,0,0,7
9428,1,0,6
9429,0,0,9
9430,0,0,7
9431,0,0,6
9432,1,0,7
9433,0,0,8
9434,0,1,6
9435,0,1,7
9436,0,0,8
9437,1,0,7
9438,0,0,8
9439,0,0,8
9440,0,0,7
9441,0,0,7
9442,0,1,7
9443,0,0,7
9444,1,1,5
9445,0,0,8
9446,0,1,8
9447,0,0,8
9448,1,0,8
9449,0,0,5
9450,0,1,6
9451,0,0,7
9452,0,0,5
9453,0,0,7
9454,0,0,6
9455,0,1,6
9456,0,0,7
9457,0,0,6
9458,0,1,5
9459,0,0,6
9460,0,0,6
9461,0,0,10
9462,0,0,9
9463,0,0,7
9464,0,0,5
9465,0,0,6
9466,0,0,7
9467,0,0,6
9468,1,0,8
9469,0,0,8
9470,0,0,6
9471,0,0,6
9472,0,0,8
9473,0,0,5
9474,0,0,6
9475,0,0,7
9476,0,1,9
9477,1,0,8
9478,0,0,8
9479,0,1,7
9480,0,1,7
9481,1,0,6
9482,0,0,6
9483,0,0,8
9484,0,0,7
9485,0,0,6
9486,0,0,6
9487,0,0,8
9488,1,0,8
9489,0,0,8
9490,0,0,7
9491,0,0,7
9492,0,0,8
9493,0,0,6
9494,0,0,9
9495,1,0,5
9496,1,0,6
9497,0,0,8
9498,0,0,7
9499,1,0,7
9500,0,0,7
9501,1,0,6
9502,0,0,8
9503,0,0,8
9504,0,0,9
9505,0,1,9
9506,0,0,6
9507,0,0,6
9508,0,0,7
9509,1,0,8
9510,1,0,9
9511,0,0,6
9512,2,0,6
9513,0,0,6
9514,0,0,8
9515,0,2,5
9516,0,0,8
9517,0,0,10
9518,0,1,7
9519,0,0,6
9520,0,0,9
9521,0,0,7
9522,0,1,7
9523,0,0,7
9524,0,1,7
9525,0,0,7
9526,0,0,7
9527,0,0,8
9528,0,0,8
9529,0,1,8
9530,0,0,7
9531,0,1,6
9532,1,0,8
9533,0,0,8
9534,1,0,8
9535,0,0,8
9536,0,0,8
9537,0,0,9
9538,0,0,6
9539,0,0,5
9540,1,0,7
9541,0,0,9
9542,0,0,6
9543,0,0,7
9544,0,0,6
9545,0,0,9
9546,0,0,7
9547,0,0,5
9548,1,0,6
9549,0,0,6
9550,0,0,8
9551,0,0,5
9552,0,0,6
9553,2,0,5
9554,1,1,9
9555,0,0,8
9556,0,0,9
9557,0,0,6
9558,0,0,5
9559,0,3,7
9560,0,0,7
9561,0,0,8
9562,0,0,6
9563,0,0,9
9564,1,0,8
9565,0,0,7
9566,0,0,6
9567,0,0,8
9568,0,0,7
9569,1,1,6
9570,0,0,9
9571,0,0,8
9572,0,0,7
9573,0,0,9
9574,0,1,7
9575,0,0,8
9576,0,1,5
9577,0,0,8
9578,0,0,8
9579,0,0,6
9580,0,0,10
9581,0,1,10
9582,1,0,8
9583,2,0,8
9584,0,0,6
9585,0,0,5
9586,1,0,8
9587,0,0,7
9588,0,0,10
9589,1,1,8
9590,0,0,7
9591,0,0,8
9592,0,0,9
9593,0,0,7
9594,0,0,6
9595,0,0,6
9596,0,0,5
9597,1,0,7
9598,0,0,10
9599,0,0,6
9600,0,0,6
9601,0,0,6
9602,0,0,5
9603,2,0,8
9604,1,0,8
9605,0,0,7
9606,0,0,6
9607,1,1,6
9608,0,0,8
9609,0,0,8
9610,0,0,6
9611,1,0,9
9612,0,0,9
9613,0,0,6
9614,0,0,7
9615,1,1,8
9616,0,0,8
9617,0,1,9
9618,0,0,8
9619,0,0,6
9620,0,1,7
9621,0,0,7
9622,0,0,6
9623,2,2,10
9624,0,0,6
9625,0,0,7
9626,1,0,7
9627,0,0,8
9628,0,0,7
9629,0,0,8
9630,0,0,8
9631,1,0,8
9632,0,0,7
9633,0,0,6
9634,0,0,8
9635,0,0,7
9636,0,0,8
9637,0,0,7
9638,0,0,6
9639,0,0,6
9640,1,0,7
9641,0,0,7
9642,0,0,9
9643,1,0,8
9644,1,0,7
9645,0,0,9
9646,0,0,8
9647,0,0,6
9648,0,0,6
9649,1,0,8
9650,0,0,6
9651,0,0,9
9652,0,0,7
9653,0,0,8
9654,0,0,5
9655,2,0,6
9656,0,0,6
9657,0,0,6
9658,0,0,8
9659,0,0,8
9660,0,0,9
9661,1,0,7
9662,0,1,5
9663,0,0,8
9664,0,0,7
9665,0,0,6
9666,0,0,8
9667,0,0,9
9668,0,0,9
9669,0,0,6
9670,0,0,8
9671,1,0,10
9672,0,0,7
9673,1,0,10
9674,1,0,7
9675,0,0,7
9676,0,0,8
9677,0,0,8
9678,0,0,6
9679,0,1,5
9680,1,1,7
9681,1,0,5
9682,0,0,8
9683,0,0,7
9684,0,0,6
9685,0,0,5
9686,0,0,7
9687,0,0,9
9688,0,0,7
9689,0,1,8
9690,0,1,7
9691,0,0,8
9692,1,0,7
9693,0,0,8
9694,0,0,10
9695,0,0,7
9696,0,0,7
9697,1,0,5
9698,1,0,5
9699,0,0,6
9700,0,0,9
9701,0,0,8
9702,0,0,7
9703,0,0,7
9704,1,1,6
9705,0,0,9
9706,1,0,6
9707,0,0,7
9708,1,0,6
9709,0,1,10
9710,0,0,6
9711,0,0,7
9712,1,1,7
9713,0,1,6
9714,0,0,6
9715,0,1,7
9716,1,0,6
9717,0,0,5
9718,0,0,8
9719,0,0,5
9720,0,0,7
9721,0,0,5
9722,2,1,8
9723,1,0,8
9724,1,0,5
9725,0,0,7
9726,2,0,9
9727,1,0,8
9728,0,0,7
9729,0,0,6
9730,1,0,6
9731,0,0,5
9732,0,0,7
9733,0,0,7
9734,0,0,7
9735,0,1,6
9736,0,0,7
9737,0,1,8
9738,0,0,7
9739,0,0,5
9740,1,1,6
9741,1,0,6
9742,0,0,6
9743,0,1,9
9744,0,0,7
9745,1,0,8
9746,2,0,8
9747,1,0,8
9748,1,0,6
9749,0,0,7
9750,0,0,6
9751,0,1,8
9752,0,0,7
9753,1,0,7
9754,0,0,8
9755,1,0,8
9756,0,0,6
9757,0,0,7
9758,1,0,6
9759,0,0,9
9760,0,0,8
9761,0,0,7
9762,0,0,7
9763,1,1,7
9764,0,0,8
9765,0,0,7
9766,1,0,6
9767,0,0,8
9768,0,0,5
9769,1,0,7
9770,0,0,8
9771,0,1,7
9772,0,0,8
9773,1,0,5
9774,1,0,7
9775,0,0,6
9776,1,0,8
9777,0,0,8
9778,0,0,8
9779,0,0,6
9780,1,0,7
9781,0,0,8
9782,0,0,6
9783,0,0,6
9784,0,0,7
9785,0,0,10
9786,0,0,7
9787,0,0,6
9788,1,0,8
9789,2,0,7
9790,1,0,8
9791,0,0,8
9792,0,0,8
9793,0,0,7
9794,0,0,5
9795,0,0,8
9796,0,0,6
9797,0,1,6
9798,1,0,8
9799,0,0,8
9800,0,0,8
9801,0,0,7
9802,0,0,7
9803,0,2,6
9804,1,1,7
9805,0,0,6
9806,0,0,5
9807,0,0,10
9808,2,0,6
9809,0,0,6
9810,0,0,9
9811,0,1,7
9812,0,1,7
9813,0,0,6
9814,1,0,5
9815,0,0,8
9816,0,0,7
9817,0,0,7
9818,0,0,7
9819,1,0,7
9820,0,0,7
9821,0,0,9
9822,0,0,7
9823,0,0,6
9824,0,0,7
9825,0,0,7
9826,0,0,8
9827,0,0,6
9828,0,0,8
9829,0,0,7
9830,0,1,7
9831,0,0,7
9832,1,0,7
9833,0,0,9
9834,0,0,6
9835,2,0,5
9836,0,0,7
9837,0,1,9
9838,0,1,6
9839,1,0,7
9840,0,0,9
9841,1,0,6
9842,0,1,6
9843,1,0,7
9844,0,0,6
9845,0,1,7
9846,0,0,6
9847,0,1,5
9848,0,0,6
9849,0,0,8
9850,0,0,8
9851,0,0,7
9852,0,0,6
9853,0,0,8
9854,0,0,6
9855,0,1,6
9856,0,0,7
9857,0,0,8
9858,1,0,9
9859,3,0,6
9860,0,0,8
9861,1,0,7
9862,0,0,6
9863,0,0,8
9864,0,0,7
9865,0,0,8
9866,0,0,7
9867,1,0,7
9868,0,0,9
9869,1,0,7
9870,0,0,7
9871,0,0,7
9872,0,0,8
9873,1,0,6
9874,0,0,8
9875,0,0,10
9876,0,0,9
9877,0,0,8
9878,1,0,7
9879,0,0,9
9880,0,0,5
9881,1,0,7
9882,1,0,8
9883,0,1,7
9884,0,0,10
9885,0,0,7
9886,0,0,9
9887,0,0,8
9888,0,0,8
9889,0,0,7
9890,1,0,6
9891,0,0,7
9892,0,0,10
9893,0,0,6
9894,1,1,9
9895,1,0,8
9896,0,0,7
9897,0,0,7
9898,1,0,6
9899,0,1,7
9900,0,0,7
9901,0,0,8
9902,0,0,8
9903,0,0,7
9904,1,0,7
9905,0,0,7
9906,1,0,5
9907,0,1,8
9908,0,0,8
9909,0,0,6
9910,0,0,8
9911,0,0,8
9912,0,0,8
9913,0,0,6
9914,1,0,8
9915,0,0,8
9916,1,0,9
9917,0,0,9
9918,0,0,7
9919,0,0,6
9920,1,0,7
9921,0,0,5
9922,0,0,6
9923,0,0,6
9924,0,0,8
9925,0,2,6
9926,1,1,8
9927,0,0,6
9928,0,0,9
9929,0,0,7
9930,0,0,5
9931,2,0,6
9932,0,0,8
9933,0,0,7
9934,0,0,6
9935,1,0,5
9936,0,0,11
9937,2,0,7
9938,0,0,5
9939,0,0,6
9940,0,0,7
9941,1,0,6
9942,0,0,6
9943,1,0,7
9944,1,0,7
9945,0,1,6
9946,1,0,7
9947,1,0,9
9948,0,0,8
9949,1,0,7
9950,0,1,7
9951,0,1,7
9952,0,0,7
9953,1,0,7
9954,0,0,8
9955,0,0,7
9956,0,0,7
9957,0,0,6
9958,0,0,7
9959,0,0,8
9960,0,0,6
9961,0,0,9
9962,0,0,8
9963,0,0,8
9964,0,1,10
9965,0,0,6
9966,1,0,8
9967,1,0,7
9968,0,0,6
9969,1,0,5
9970,0,0,7
9971,0,0,10
9972,0,0,6
9973,0,0,8
9974,1,0,8
9975,0,1,6
9976,1,0,7
9977,0,2,8
9978,0,0,7
9979,0,0,8
9980,0,0,9
9981,0,1,8
9982,0,1,8
9983,1,0,7
9984,0,0,8
9985,0,0,6
9986,0,0,8
9987,0,0,7
9988,0,0,8
9989,0,0,7
9990,0,0,9
9991,0,0,9
9992,0,0,7
9993,0,0,7
9994,1,0,8
9995,0,0,7
9996,0,0,7
9997,0,0,11
9998,0,0,8
9999,2,0,8
