source_file,date,split,burst,recording_fraction,fps,feature,scale_frames,scale_seconds,amount,persistence,retained_dispersion,reversal_asymmetry,abs_reversal_asymmetry,valid_blocks,total_blocks
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,core_span,512,5.122048819527811,1.049845466411734,-0.0303030303030303,0.517242249302756,-0.9998235108824483,0.9998235108824483,11,11
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,core_span,1024,10.244097639055623,1.0498647064661495,0.39999999999999997,0.15143064583237395,-0.9999984001877634,0.9999984001877634,5,5
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,articulation_speed,1,0.010004001600640256,0.04104195958841003,0.1847340073855765,1.0,0.022479910385201834,0.022479910385201834,5997,5998
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,articulation_speed,2,0.020008003201280513,0.042994002056250806,0.3336503362851927,0.8690712858965358,0.016089212386049774,0.016089212386049774,2999,2999
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,articulation_speed,4,0.040016006402561026,0.04461248735653425,0.45994935582190244,0.8336250835176161,-0.012786112416502272,0.012786112416502272,1499,1499
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,articulation_speed,8,0.08003201280512205,0.045592489196130376,0.4933013075842778,0.8626961467016717,0.04214250572763533,0.04214250572763533,749,749
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,articulation_speed,16,0.1600640256102441,0.04888506844220851,0.4976492417035528,1.0319223329157168,-0.035886498453842355,0.035886498453842355,374,374
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,articulation_speed,32,0.3201280512204882,0.057745348686682324,0.5276643557478472,1.6130365590889126,-0.07791706328928137,0.07791706328928137,187,187
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,articulation_speed,64,0.6402561024409764,0.07801970562854263,0.41534762572630735,2.879966237868595,-0.032042049989617086,0.032042049989617086,93,93
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,articulation_speed,128,1.2805122048819528,0.09422624473183164,0.44795783926218713,3.3819288218702472,0.025185152813449536,0.025185152813449536,46,46
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,articulation_speed,256,2.5610244097639057,0.09526958127747953,0.5629587803500848,2.6355305123077146,0.35345921616356,0.35345921616356,23,23
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,articulation_speed,512,5.122048819527811,0.10729761060933933,0.5878787878787878,2.9491696223467887,-0.11444919960671918,0.11444919960671918,11,11
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,articulation_speed,1024,10.244097639055623,0.08725933879445491,0.39999999999999997,1.020429603569031,0.8257958700313205,0.8257958700313205,5,5
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,1,0.010004001600640256,0.004211945686331182,0.12420362256665955,1.0,0.01993319152600835,0.01993319152600835,5997,5998
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,2,0.020008003201280513,0.007809941946507699,0.11117305764480455,0.8336504739372127,0.01479260509726534,0.01479260509726534,2999,2999
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,4,0.040016006402561026,0.001584144685485337,0.1549854974473316,0.5875340915744267,-0.010384740562286741,0.010384740562286741,1499,1499
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,8,0.08003201280512205,0.002037740160281347,0.21543601420668784,0.439692837679289,-0.1611621279578409,0.1611621279578409,749,749
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,16,0.1600640256102441,0.0024468131238100143,0.2063933873534476,0.328766560784127,-0.016157008230285888,0.016157008230285888,374,374
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,32,0.3201280512204882,0.0021812972995485184,0.10125181244725837,0.27718214359043725,0.16397428890522417,0.16397428890522417,187,187
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,64,0.6402561024409764,0.004246779237907046,0.16426490760291598,0.17700259078473543,0.16221166803933892,0.16221166803933892,93,93
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,128,1.2805122048819528,0.0028230167142222424,0.051383399209486154,0.15131839826788032,0.13296080563322202,0.13296080563322202,46,46
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,256,2.5610244097639057,0.002733327801435737,-0.1360813099943535,0.12140638694221745,-0.2939926896092304,0.2939926896092304,23,23
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,512,5.122048819527811,0.002907660422265101,-0.2727272727272727,0.03521504624539442,0.37244042985548564,0.37244042985548564,11,11
20220217_cam4_flid15.h5,20220217,development,q2,0.375,99.96,lr_articulation_balance,1024,10.244097639055623,0.00634054790093363,0.7999999999999999,0.018629510472793313,-0.20899107391159327,0.20899107391159327,5,5
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,traversal_speed,1,0.010004001600640256,0.015164523090190818,0.20591134244155643,1.0,0.0542202890671556,0.0542202890671556,5997,5998
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,traversal_speed,2,0.020008003201280513,0.01658507455379548,0.28235330167916267,0.8759385063283611,0.06291722207152085,0.06291722207152085,2998,2999
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,traversal_speed,4,0.040016006402561026,0.01802868587231371,0.33723640207884126,0.7995431813296939,0.036441286411203117,0.036441286411203117,1498,1499
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,traversal_speed,8,0.08003201280512205,0.018816683889696557,0.35176006712068486,0.7328731918038439,0.1536684248909071,0.1536684248909071,749,749
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,traversal_speed,16,0.1600640256102441,0.020188384896428234,0.3336347126021086,0.7309694801160728,0.0221925322224905,0.0221925322224905,374,374
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,traversal_speed,32,0.3201280512204882,0.0217465621789941,0.32285385264512395,0.6854682952040486,0.011415215180778008,0.011415215180778008,187,187
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,traversal_speed,64,0.6402561024409764,0.021762520237367963,0.18174252115346085,0.6121695547552752,0.28569974345284993,0.28569974345284993,93,93
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,traversal_speed,128,1.2805122048819528,0.02249854172871293,-0.029644268774703556,0.514962704149139,0.3104465447032875,0.3104465447032875,46,46
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,traversal_speed,256,2.5610244097639057,0.024022372796325974,0.2682100508187465,0.34441352019210897,0.06211431407355485,0.06211431407355485,23,23
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,traversal_speed,512,5.122048819527811,0.024192303176560417,0.0303030303030303,0.19386615604367305,0.06477557767608301,0.06477557767608301,11,11
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,traversal_speed,1024,10.244097639055623,0.023683086415011177,-0.39999999999999997,0.37801913862445974,0.5087912025330312,0.5087912025330312,5,5
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,rotation_speed,1,0.010004001600640256,0.00911196050198283,0.23962226110479803,1.0,0.006753996942298086,0.006753996942298086,5997,5998
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,rotation_speed,2,0.020008003201280513,0.012255819052524711,0.3393822648808839,1.2233578698631107,0.00117083406437658,0.00117083406437658,2998,2999
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,rotation_speed,4,0.040016006402561026,0.017084307625492366,0.449913864269238,1.7255541917037525,-0.10192266047311786,0.10192266047311786,1498,1499
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,rotation_speed,8,0.08003201280512205,0.025234805648972142,0.43620399506395385,2.7931167166510105,-0.021600295898872423,0.021600295898872423,749,749
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,rotation_speed,16,0.1600640256102441,0.0545964255679458,0.47270636887620066,6.365135663546098,-0.035330315674267976,0.035330315674267976,374,374
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,rotation_speed,32,0.3201280512204882,0.0774071017379116,0.4125050701900797,9.287715539631726,-0.047395012886257415,0.047395012886257415,187,187
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,rotation_speed,64,0.6402561024409764,0.10308496624315132,0.26940801134349524,9.962085616559516,0.1825259001332447,0.1825259001332447,93,93
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,rotation_speed,128,1.2805122048819528,0.11077549424667418,-0.01699604743083004,8.819752284738827,0.16194926891972206,0.16194926891972206,46,46
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,rotation_speed,256,2.5610244097639057,0.12287956238374978,-0.050254093732354614,5.37791800559509,-0.0672847989928997,0.0672847989928997,23,23
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,rotation_speed,512,5.122048819527811,0.12210427669795479,-0.1515151515151515,3.3066741727959283,-0.3806761337670659,0.3806761337670659,11,11
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,rotation_speed,1024,10.244097639055623,0.13157128103534133,-0.19999999999999998,2.9489244794946616,0.17696764527293085,0.17696764527293085,5,5
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_bend,1,0.010004001600640256,-0.010715997030605428,0.824383936218639,1.0,0.021912046418791305,0.021912046418791305,5998,5998
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_bend,2,0.020008003201280513,-0.010819776022115857,0.8387840406427433,1.0334368512058913,0.06965907124111463,0.06965907124111463,2999,2999
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_bend,4,0.040016006402561026,-0.010760713980844563,0.7813749736728199,1.002576458300673,-0.005856447856195876,0.005856447856195876,1499,1499
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_bend,8,0.08003201280512205,-0.010727226348150928,0.7262498943748406,0.9800160947036469,-0.04425303462894605,0.04425303462894605,749,749
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_bend,16,0.1600640256102441,-0.010689055211018277,0.6762264016563988,0.9015610048930791,0.05406564513179554,0.05406564513179554,374,374
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_bend,32,0.3201280512204882,-0.01071438387851493,0.5115031540078978,0.9206888215438841,-0.0727580641890383,0.0727580641890383,187,187
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_bend,64,0.6402561024409764,-0.010632224818725552,0.4522756346038253,0.8480536727747555,-0.0665665285082184,0.0665665285082184,93,93
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_bend,128,1.2805122048819528,-0.010734559967857282,0.3378129117259551,0.8512638945194536,0.0702974183366,0.0702974183366,46,46
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_bend,256,2.5610244097639057,-0.010575055354671363,0.21061547148503673,0.6044992445486268,0.057192696978896305,0.057192696978896305,23,23
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_bend,512,5.122048819527811,-0.010538275849044806,0.10303030303030303,0.2263407961148485,-0.22692029837360975,0.22692029837360975,11,11
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_bend,1024,10.244097639055623,-0.010624493874118474,-0.19999999999999998,0.5021943331888462,0.8502112014570321,0.8502112014570321,5,5
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_span,1,0.010004001600640256,0.9837736295031753,0.8866587171119638,1.0,-0.011873864612088463,0.011873864612088463,5998,5998
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_span,2,0.020008003201280513,0.9838817135927698,0.8810440730658298,1.3097951246767932,-0.017273430905351498,0.017273430905351498,2999,2999
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_span,4,0.040016006402561026,0.983839206769594,0.8387286520927004,1.1861970705534806,-0.029480512720277022,0.029480512720277022,1499,1499
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_span,8,0.08003201280512205,0.9838008345431808,0.7899823736805529,1.0951992285491685,0.01995651975619893,0.01995651975619893,749,749
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_span,16,0.1600640256102441,0.9837757210602176,0.7494472272567717,0.977052230003047,-0.09341716923979106,0.09341716923979106,374,374
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_span,32,0.3201280512204882,0.9837763512659407,0.6350544783182355,0.9244978392686422,0.020510907334743103,0.020510907334743103,187,187
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_span,64,0.6402561024409764,0.983782918038351,0.5665890911332706,0.9194248001893018,0.05576914401278133,0.05576914401278133,93,93
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_span,128,1.2805122048819528,0.983708390407809,0.46350461133069826,0.7554930726603476,-0.07534122337195145,0.07534122337195145,46,46
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_span,256,2.5610244097639057,0.9837366776824501,0.20722755505364204,0.6912314197974909,0.012122319192288122,0.012122319192288122,23,23
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_span,512,5.122048819527811,0.9838069840496961,0.406060606060606,0.48844430175800635,0.03285737238489463,0.03285737238489463,11,11
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,core_span,1024,10.244097639055623,0.983708211450134,-0.19999999999999998,0.33676735182624884,-0.599824714323807,0.599824714323807,5,5
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,articulation_speed,1,0.010004001600640256,0.020242997760114963,0.30053775099826757,1.0,0.012225290233885019,0.012225290233885019,5997,5998
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,articulation_speed,2,0.020008003201280513,0.02328112453113604,0.3686755725861714,1.0515516998916605,0.004689269684078683,0.004689269684078683,2999,2999
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,articulation_speed,4,0.040016006402561026,0.026583406066649044,0.45399839171516493,1.2679346584235593,-0.09222918675417052,0.09222918675417052,1499,1499
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,articulation_speed,8,0.08003201280512205,0.03418015937422735,0.4494182150447675,1.8697550362235211,0.006369897000637139,0.006369897000637139,749,749
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,articulation_speed,16,0.1600640256102441,0.05661479996755212,0.4766466523083725,3.471582250718089,-0.020033215238464228,0.020033215238464228,374,374
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,articulation_speed,32,0.3201280512204882,0.06849196253767456,0.4090344959415168,4.503557541283306,-0.03850778138210594,0.03850778138210594,187,187
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,articulation_speed,64,0.6402561024409764,0.08876628258438468,0.25018880138094723,4.890331303660803,0.19721045326887204,0.19721045326887204,93,93
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,articulation_speed,128,1.2805122048819528,0.10007238418312057,0.001054018445322793,4.300691494228515,0.17366795470578092,0.17366795470578092,46,46
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,articulation_speed,256,2.5610244097639057,0.10331222605000379,-0.031055900621118016,2.2942622738923406,-0.052929333571143614,0.052929333571143614,23,23
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,articulation_speed,512,5.122048819527811,0.10262970500748667,-0.13939393939393938,1.622099908472192,-0.36965146443341435,0.36965146443341435,11,11
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,articulation_speed,1024,10.244097639055623,0.10823845120010174,-0.19999999999999998,1.1955955499092021,0.2147605132725742,0.2147605132725742,5,5
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,lr_articulation_balance,1,0.010004001600640256,0.024273084477329714,0.10807100797032669,1.0,0.012057393773421896,0.012057393773421896,5997,5998
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,lr_articulation_balance,2,0.020008003201280513,0.00782440541272894,0.14739316465931585,0.7986399571758739,0.009415641516471014,0.009415641516471014,2999,2999
20220217_cam4_flid15.h5,20220217,development,q3,0.625,99.96,lr_articulation_balance,4,0.040016006402561026,0.011801265010874617,0.15768601788690195,0.6701005424595334,-0.04407324430949854,0.04407324430949854,1499,1499
