entity,entity_type,replicate,s1,s2,s3,retained,determinant,closure,balance,relation_dominance
Psi-classical,equal_weight_reconstruction,1052,0.921227202925109,0.1707906871991893,0.032514359192267736,1,-0.0051157126118827135,0.17230665292569863,0.035294614715053074,0.983637341758909
Bell-uniform-mixed,equal_weight_reconstruction,1052,0.11489375702247395,0.05842877893239054,0.023514660019988434,0,0.00015785630955825598,0.05404480843682397,0.20466438411783172,0.5631506772464869
Phi-plus,physically_prepared,1053,1.0312811958035841,0.9855226127943585,0.8226498383017219,3,-0.836100935308642,0.9420766429965032,0.7976969246110468,0.9740481974185594
Phi-minus,physically_prepared,1053,1.0584075344445536,1.0476502718393266,0.7047744933281758,3,-0.7814828125000001,0.92109935235613,0.665881969271919,0.976834189587418
Psi-plus,physically_prepared,1053,1.034264721480806,0.9323710586529839,0.7536918552461099,3,-0.7267989942592591,0.8990933232243252,0.7287223856644878,0.9911748697210239
Psi-minus,physically_prepared,1053,1.0278133890206305,0.8683318972845842,0.7658264199686303,3,-0.6834871757561728,0.8808665602011332,0.7451025917247109,0.9795236488912709
Phi-classical,equal_weight_reconstruction,1053,0.9535562110151042,0.13236318495642796,0.004604943977458305,1,0.0005812163985339568,0.08345376854565137,0.004829231800143309,0.9680254527640181
Psi-classical,equal_weight_reconstruction,1053,0.9336034964659656,0.1637594215540496,0.016506480690881183,1,-0.0025236158902391965,0.13614689811876257,0.017680397249329415,0.9732350743445469
Bell-uniform-mixed,equal_weight_reconstruction,1053,0.13686941615742537,0.10163778036057204,0.026682280093061367,0,0.0003711799641927088,0.07186677809753583,0.19494698554402953,0.613756091374167
Phi-plus,physically_prepared,1054,0.9890263147262665,0.9668295222738108,0.8761582393069425,3,-0.8377998908641976,0.9427143106107831,0.885879603263577,0.9865785923142044
Phi-minus,physically_prepared,1054,1.0310581011351534,0.9129826090170785,0.8152685490627863,3,-0.7674433593750002,0.9155500924947415,0.7907105799035075,0.9903336097820244
Psi-plus,physically_prepared,1054,0.991433347576616,0.9332879063422952,0.7670497821036631,3,-0.7097456047530863,0.8920055788497823,0.7736776092700342,0.9928363610461151
Psi-minus,physically_prepared,1054,0.9749806569078994,0.8378960392265706,0.7720943810299774,3,-0.6307489394598765,0.8576014559599204,0.7919073835563413,0.9852989545053231
Phi-classical,equal_weight_reconstruction,1054,0.9341136394178874,0.06728041087902752,0.033115967520635003,1,0.0020812574069251524,0.12767580324793093,0.0354517546080067,0.9870834184053624
Psi-classical,equal_weight_reconstruction,1054,0.9070783821806765,0.09419165761467004,0.03886282600416043,1,-0.0033204094010416633,0.14918685026796147,0.0428439556796973,0.9828339709655765
Bell-uniform-mixed,equal_weight_reconstruction,1054,0.11204915600180965,0.0529076726243222,0.01655253597844306,0,9.812773799189819e-05,0.04612438578384039,0.147725664066365,0.6070785784889858
Phi-plus,physically_prepared,1055,1.0236646089828776,0.9626250497951166,0.8487283575498701,3,-0.8363413328395061,0.9421669236422323,0.8291078446027105,0.9803159825507053
Phi-minus,physically_prepared,1055,1.069058445921823,0.9629419019023204,0.8714489881880394,3,-0.8971054687500002,0.9644532214393582,0.8151556086689069,0.9677233614195309
Psi-plus,physically_prepared,1055,0.9939978719075426,0.9488440787116432,0.7647544755672193,3,-0.7212774150617284,0.8968106929911543,0.769372346944374,0.992867522121621
Psi-minus,physically_prepared,1055,0.9779294277447667,0.8346791666157428,0.8158895433697934,3,-0.6659758118904321,0.8732786018223121,0.8343030900004119,0.9868033885667908
Phi-classical,equal_weight_reconstruction,1055,0.9664221226544525,0.05393556010749746,0.00951123640593808,1,-0.0004957686178626563,0.07914552133526906,0.00984169979450983,0.9681444240179906
Psi-classical,equal_weight_reconstruction,1055,0.9267979716261351,0.09354848762125972,0.02821275862123575,1,-0.002446061649305559,0.13473770101591812,0.03044110958910969,0.993294339602675
Bell-uniform-mixed,equal_weight_reconstruction,1055,0.14356923334115848,0.06167937043372039,0.019948961515344022,0,0.00017665323947482642,0.05611003444613597,0.13895011522378203,0.6804976140493686
Phi-plus,physically_prepared,1056,1.0372507615141775,0.9598954180280956,0.848725736351238,3,-0.8450356918518518,0.9454205053905675,0.8182454695065918,0.9952634817632734
Phi-minus,physically_prepared,1056,1.0555852311367329,0.9891070085162472,0.7813560659264448,3,-0.815803515625,0.9343907364157691,0.7402112523732662,0.9679944583411785
Psi-plus,physically_prepared,1056,1.0257834095608342,0.9854049499887155,0.7441785330878085,3,-0.7522246281481483,0.9094577247180441,0.7254733564139154,0.9934040063700957
Psi-minus,physically_prepared,1056,1.0224553932475076,0.8612864557020647,0.796092451895228,3,-0.7010604931172839,0.888352164109,0.7786084920210465,0.9746179874455961
Phi-classical,equal_weight_reconstruction,1056,0.9043366648939419,0.12975357125661907,0.02070142591415739,1,-0.002429124194155096,0.13442598884903084,0.02289128232635044,0.9866175998036885
Psi-classical,equal_weight_reconstruction,1056,0.931489760306573,0.15190471771774255,0.043111073129038946,1,-0.006100117222222222,0.18271718408197854,0.046281854042979687,0.9817228314942034
Bell-uniform-mixed,equal_weight_reconstruction,1056,0.06881180637065755,0.04811198745063077,0.0075389363871845045,0,2.495895137080444e-05,0.029224165025805014,0.10955876302063228,0.47050266581401967
Phi-plus,physically_prepared,1057,1.001348268351069,0.9369429075721117,0.8754440497740736,3,-0.8213469985185187,0.9365023930619158,0.8742653055321868,0.9724542914353252
Phi-minus,physically_prepared,1057,1.0691466649973036,0.9069445536020085,0.8155962836580346,3,-0.7908484375,0.9247643665688599,0.7628478957656306,0.9589912998903588
Psi-plus,physically_prepared,1057,1.0280284415165903,0.9464238237105609,0.7195158437074555,3,-0.7000533779629631,0.8879265699817881,0.6998987719114033,0.9936490122044989
Psi-minus,physically_prepared,1057,0.927154587261586,0.8983055853584635,0.8169467859713351,3,-0.6804089535648148,0.8795421833363782,0.8811333052713927,0.9897331444175452
Phi-classical,equal_weight_reconstruction,1057,0.8959546652120561,0.13771998380355288,0.04950708879897451,1,-0.0061087223611111085,0.18280306046448355,0.05525624311276629,0.9354505931510494
Psi-classical,equal_weight_reconstruction,1057,0.9164060845968471,0.10890219445060832,0.011738326776477065,1,0.00117146897328318,0.10541690553589086,0.012809088649428911,0.9854898795852864
Bell-uniform-mixed,equal_weight_reconstruction,1057,0.11417255605654256,0.030212866379526495,0.02217672431654039,0,7.649817099488817e-05,0.04245058542764543,0.19423866016941618,0.41192896434394083
Phi-plus,physically_prepared,1058,1.012881814329093,0.9837717499356363,0.8838265753761265,3,-0.8806841432098765,0.958532241734168,0.8725860834628082,0.991133996237926
Phi-minus,physically_prepared,1058,1.1744593066576021,0.941636213165908,0.7410224256457513,3,-0.8195066406250001,0.9358024094021103,0.6309477233013969,0.9377503032460667
Psi-plus,physically_prepared,1058,1.0518101055557783,0.9722067677970282,0.6874245036216053,3,-0.7029444200000001,0.889147194710687,0.6535633190730461,0.9896574798286513
Psi-minus,physically_prepared,1058,0.9815186736357335,0.853774157789424,0.8313377238454414,3,-0.6966570877854938,0.8864883242890168,0.8469912454808495,0.9783773832618895
Phi-classical,equal_weight_reconstruction,1058,0.9618690872359452,0.09995237533734247,0.025924189640240052,1,-0.002492380109471444,0.13558285006345558,0.026951889798991827,0.9767692801716604
Psi-classical,equal_weight_reconstruction,1058,0.9278483042561497,0.1327199706561805,0.022464882453177626,1,-0.0027664154783950596,0.14038018226616925,0.024211805259683677,0.9732616476718277
Bell-uniform-mixed,equal_weight_reconstruction,1058,0.14096036714810983,0.09268102554469217,0.012443061041793645,0,0.00016256052179783984,0.05457641798493441,0.08827347213645859,0.8134109421137597
Phi-plus,physically_prepared,1059,1.01714830286951,0.9459508889056106,0.856651648705494,3,-0.8242465224691358,0.9376031142168711,0.8422091904285406,0.9907085139269037
Phi-minus,physically_prepared,1059,1.0967714422266648,1.0634045078373386,0.7027662795889322,3,-0.81964453125,0.9358548926629868,0.6407590975948247,0.9918880773921266
Psi-plus,physically_prepared,1059,1.006723989279237,0.9373851747118157,0.7060412637440774,3,-0.6662827687654321,0.8734127496859643,0.7013255582094223,0.9921288546798115
Psi-minus,physically_prepared,1059,1.0067190152003591,0.8792489578367887,0.8351074092001669,3,-0.7392008725000001,0.9041784604161016,0.8295337592624713,0.9798094540264586
Phi-classical,equal_weight_reconstruction,1059,0.9692755668509943,0.15945517752014243,0.03263715891448603,1,0.0050442689805169786,0.1715007718463165,0.0336717028992265,0.9957643049915672
Psi-classical,equal_weight_reconstruction,1059,0.9472294793345108,0.14555850666248923,0.007326389072842675,1,-0.0010101428062307106,0.10033695686645655,0.0077345450418096475,0.9776567141086225
Bell-uniform-mixed,equal_weight_reconstruction,1059,0.0962886904383291,0.052693306481250056,0.014660687035969322,0,7.438494637948494e-05,0.04205603751661074,0.15225762204502288,0.6707405972391546
Phi-plus,physically_prepared,1060,1.044431514748388,0.9562690229439409,0.8737328885088004,3,-0.8726472790123458,0.95560756602508,0.8365631218235402,0.9958198242159805
Phi-minus,physically_prepared,1060,1.202143294325276,0.9838991170219852,0.7308392837567848,3,-0.8644277343749999,0.952597777935714,0.6079468955212874,0.968973014484825
Psi-plus,physically_prepared,1060,1.0038501421095891,0.926387896459152,0.7644389179057669,3,-0.7108935045679011,0.8924862118688531,0.7615070077086407,0.9963403871042257
Psi-minus,physically_prepared,1060,0.9464346319006791,0.8807533575514704,0.791811560209494,3,-0.6600347011728396,0.8706740278804626,0.8366257251378649,0.9856647474772882
Phi-classical,equal_weight_reconstruction,1060,0.9826048007160815,0.1336410812161111,0.09949941201046072,1,-0.013065901400945218,0.23553012298504403,0.10126086493567882,0.986918251192562
Psi-classical,equal_weight_reconstruction,1060,0.9146410310454466,0.10941279206680912,0.037799759004679225,1,-0.003782751496913579,0.15581261053256457,0.041327425428830375,0.9865727582238365
Bell-uniform-mixed,equal_weight_reconstruction,1060,0.14567394766463143,0.10552868607011232,0.009325393147604567,0,-0.0001433572199918016,0.0523367226575881,0.06401551751088232,0.8964394401492752
Phi-plus,physically_prepared,1061,1.0093005949402492,0.9094608544763781,0.8885476648635844,3,-0.815615122962963,0.9343188049163714,0.8803597950085292,0.9826732665513127
Phi-minus,physically_prepared,1061,1.2014609917350674,0.9698136774814581,0.8512686914593295,3,-0.9918925781249999,0.9972901896020517,0.708527948318976,0.9930124779674696
Psi-plus,physically_prepared,1061,0.984087312074717,0.9469028803169753,0.762244142739048,3,-0.7102858548148147,0.8922318495227924,0.7745696274978235,0.9943540136397543
Psi-minus,physically_prepared,1061,0.9703913112588309,0.898549000268443,0.8343437494570043,3,-0.7275011452546296,0.8993827641331164,0.8598013397035261,0.96908981831582
Phi-classical,equal_weight_reconstruction,1061,0.9753539119748337,0.08020111128374986,0.019428395285062638,1,-0.0015197758781828675,0.11497229019033571,0.01991932881647573,0.989583444697152
Psi-classical,equal_weight_reconstruction,1061,0.9271810480180078,0.1296259992364583,0.03406374119166877,1,-0.004094011021894295,0.15997409765448636,0.03673903954840887,0.9693579949965474
Bell-uniform-mixed,equal_weight_reconstruction,1061,0.11832038157622177,0.06087356429839583,0.018685713432590616,0,0.00013458540855878647,0.05124671037334849,0.1579247225513156,0.6172842637354392
Phi-plus,physically_prepared,1062,1.0220592166630524,0.9324187151391466,0.8650916349855662,3,-0.8244212044444446,0.9376693447239066,0.8464202669293724,0.9808027159371137
Phi-minus,physically_prepared,1062,1.1310711517175671,0.9915295908678112,0.7491077055809846,3,-0.8401171874999999,0.9435826713852049,0.6622993650253045,0.9432124749874571
Psi-plus,physically_prepared,1062,1.0107443401787255,0.9826762886350103,0.7717269515260498,3,-0.7665058304938271,0.9151771205959923,0.763523396420492,0.9916894813705079
Psi-minus,physically_prepared,1062,0.988342914100221,0.8039827902772069,0.7197438096667125,3,-0.571916127978395,0.8300624755693575,0.7282328829381663,0.9880589030370743
Phi-classical,equal_weight_reconstruction,1062,0.9374346496960395,0.1223334072818895,0.01648328950658988,1,-0.0018902966319444502,0.12364502693563809,0.017583401159680344,0.947634578409807
Psi-classical,equal_weight_reconstruction,1062,0.9018827728102865,0.12247373049374216,0.0501840002327795,1,-0.0055431714867862645,0.1769780632562867,0.055643595537815914,0.9928307770534116
Bell-uniform-mixed,equal_weight_reconstruction,1062,0.11260183576540311,0.03970813403169154,0.007468363414949647,0,3.3392612123842616e-05,0.0322020458699853,0.06632541436100015,0.6066178683279957
Phi-plus,physically_prepared,1063,0.9939593886228393,0.9389428607887681,0.9149629333605801,3,-0.8539084375308642,0.9487179150411938,0.9205234578329089,0.9880832316987963
Phi-minus,physically_prepared,1063,1.0274088554953966,0.9732482852896461,0.8077614650720858,3,-0.8076999999999999,0.9312866147788541,0.7862122861327674,0.9828799434344077
Psi-plus,physically_prepared,1063,0.9552895703707541,0.9043837778019317,0.7155600300442819,3,-0.6182069362962962,0.8518790891223331,0.7490503950195629,0.9889940961805029
Psi-minus,physically_prepared,1063,1.0175075049679119,0.9454095157372819,0.7121393473754088,3,-0.6850504763811727,0.8815376338441046,0.6998860882091154,0.9730686492898252
Phi-classical,equal_weight_reconstruction,1063,0.9178921906812263,0.11966983822338056,0.07416081101526542,1,-0.008146120864197531,0.20121033454450774,0.08079468565935391,0.9867754945352966
Psi-classical,equal_weight_reconstruction,1063,0.9141287102783757,0.11596904409230593,0.05501327489516608,1,-0.005831992078993056,0.17999991850812214,0.06018110390429934,0.9628840682369006
Bell-uniform-mixed,equal_weight_reconstruction,1063,0.11820274243168279,0.055483103552407265,0.026088660938910147,0,0.00017109609100718587,0.0555153858278871,0.22071113074206816,0.6442148437685464
Phi-plus,physically_prepared,1064,1.0337168593112724,0.9543853257796936,0.8006383373166457,3,-0.7898811219753087,0.9243871750833436,0.7745238264277527,0.9891787568951712
Phi-minus,physically_prepared,1064,1.1006039254081448,1.0381036402131907,0.8964934486248666,3,-1.0242804687500002,1.008028854557796,0.8145468391750589,0.9927773235043073
Psi-plus,physically_prepared,1064,0.9632612536729983,0.9167865886392234,0.7504906728526927,3,-0.662762064691358,0.8718716322219107,0.7791143575961422,0.9950164904562617
Psi-minus,physically_prepared,1064,0.9484841089111186,0.8679637588484042,0.7662344913217187,3,-0.6308024165432098,0.8576256920838915,0.8078516910540267,0.9857353353128612
Phi-classical,equal_weight_reconstruction,1064,0.9671434121318576,0.09607138136610721,0.014866917731845307,1,-0.0013813567409336441,0.11137010192406421,0.015371988833666783,0.9795668083579377
Psi-classical,equal_weight_reconstruction,1064,0.9041069003168274,0.08736818703428834,0.006156437726094353,1,0.00048629812885802394,0.07863831505530021,0.006809413492958569,0.9840724996651117
Bell-uniform-mixed,equal_weight_reconstruction,1064,0.1401740728304778,0.05970478078409509,0.020770700831213885,0,0.00017383128906249998,0.05580965231106002,0.14817790773856823,0.7517474664503679
Phi-plus,physically_prepared,1065,1.0149755941427514,1.0031570887748837,0.8877230807886531,3,-0.9038618528395062,0.9668683688849881,0.8746250509978264,0.9959255578780478
Phi-minus,physically_prepared,1065,1.2577883220939996,0.8247940116555277,0.6624992453891119,3,-0.6872875000000002,0.8824961412463322,0.5267175992588049,0.9956230829391229
Psi-plus,physically_prepared,1065,1.0497210369063863,0.9519157107397852,0.6933986658157414,3,-0.6928758064197532,0.8848815343231878,0.6605551774586169,0.9958520493801807
