basis,split,shot_index,target,x_parent,time_parent,relation_j,event_fill,ara_score,count_score,ara_plus_count_score
X,development,21858,0,1.0312500144354997,1.0961538985944703,0.9783653769140634,0.05128205128205128,0.01955661921686485,-0.09939148823018586,-0.07983486901333185
X,development,22110,0,0.9861111245405525,1.2222222590152123,0.9155983008861768,0.057692307692307696,0.06302035294052222,-0.05619338713819473,0.006826965802321443
X,development,22361,1,1.113636402059191,1.2937063176542491,0.8881118562823271,0.07051282051282051,-0.05023709161584962,0.030202815045787427,-0.020034276570058684
X,development,22612,0,1.1875000167638052,0.4487179404395264,1.2291667004012377,0.038461538461538464,-0.14271197746604133,-0.185787690414168,-0.3284996678802297
X,development,22863,1,0.8984375267755248,1.019230753756486,1.0270432539893166,0.10256410256410256,0.13944088653002834,0.24619332050574286,0.38563420703579865
X,development,23115,0,0.7638888686527446,1.0683760889801426,0.7938034059258724,0.057692307692307696,0.2403844573947205,-0.05619338713819473,0.18419107025651976
X,development,23366,1,0.9568965517241379,0.9283819856314823,1.0523872704341495,0.09294871794871795,0.08252770840056572,0.18139616886775628,0.2639238772683422
X,development,23617,1,0.9375000158324835,1.0384615504970915,0.8317307407896111,0.05128205128205128,0.08487781449892673,-0.09939148823018586,-0.014513673731269966
X,development,23868,0,1.0147058823529411,0.778280538671157,1.0576923033770393,0.05448717948717949,0.019784527084974128,-0.07779243768419028,-0.05800791059922459
X,development,24120,1,1.0108695861747905,1.0167224514323205,0.9339465044673941,0.07371794871794872,0.027572102756285546,0.05180186559178299,0.07937396834807443
X,development,24371,0,1.1851851851851851,0.6894586704395436,1.086894600479691,0.08653846153846154,-0.1380865141059716,0.13819806777576515,0.00011155366980902803
X,development,24622,1,1.0104166666666667,0.9679486751556396,0.9190704822540283,0.07692307692307693,0.02286940938921631,0.07340091613777855,0.09627032552700315
X,development,24873,0,1.250000027509835,0.6627218663611094,1.105029615804613,0.041666666666666664,-0.19685595714241755,-0.1641886398681725,-0.36104459701060804
X,development,25125,0,1.0657894736842106,1.133603246588456,1.0556679775840359,0.060897435897435896,-0.0008804275131032736,-0.03459433659219922,-0.035474764105306145
X,development,25376,0,1.2500000238418572,1.0820513063414476,0.892307698176457,0.09615384615384616,-0.18875830367236313,0.20299521941375184,0.01423691574141131
