archive,seed,phase,ara_x,parent_pairs,child_pairs,parent_norm,child_norm,angle_deg,signed_angle_deg,wrong_phase_angle_deg,mean_robustness_angle_deg
greedy,11,A,1.6,7,8,0.035231755062126585,0.0013546410661059978,84.14379093651665,84.14379093651665,84.14815856595699,5.992909332762056
greedy,11,A,1.8,6,7,0.0488500553057066,0.00236646912166722,84.96344216318224,84.96344216318224,84.61283248918326,11.315878640078148
greedy,11,B,0.2,6,7,0.017631964637940364,0.0032302605147902217,170.5332844732822,170.53328447328227,6.903479880978928,162.78657244858664
greedy,11,B,0.4,7,7,0.01672258270677007,0.001011843327308853,145.1796198780787,145.1796198780787,14.92361544623349,118.24124851742701
greedy,11,B,0.6,7,8,0.01961926175554395,0.0010069810748721153,123.06888181696229,123.06888181696229,80.74780031596399,99.51589257141137
greedy,11,B,0.8,7,8,0.022011925830464643,0.0010455624803267986,94.77512693560723,94.77512693560723,86.15852114080607,78.0587895465224
greedy,11,B,1.0,7,8,0.024407862264795233,0.001263851101429854,85.05530337569903,85.05530337569903,88.91027686407442,72.31772043026963
greedy,11,B,1.2,7,8,0.02709078469262459,0.001573164750951569,84.58958211975684,84.58958211975684,86.1951384563017,71.99115941210897
greedy,11,B,1.4,7,8,0.02999358628077927,0.0018978013261807137,84.62637839709477,84.62637839709477,82.75249440177444,71.98696837367746
greedy,11,B,1.6,7,8,0.03292798343229943,0.0022336135841353848,83.10379583166473,83.10379583166473,83.09942820222439,10.211160728724778
greedy,11,B,1.8,6,7,0.04869754529741203,0.0040468666747268765,83.8514383586055,83.85143835860552,84.20204803260448,15.255138909733093
greedy,12,A,0.2,7,16,0.002090708277506843,0.0007178319102792944,6.776660511463938,6.776660511463885,89.97002230655218,25.605730179660274
greedy,12,A,0.4,7,16,0.003689419179379371,0.0009242770755203968,130.78839387934306,130.78839387934303,86.08434883700387,70.5495175259255
greedy,12,A,0.6,8,16,0.0014702559913163749,0.00046535306696409584,37.78787376248051,-37.78787376248051,16.53853272831515,131.43472770327176
greedy,12,A,0.8,8,16,0.0015321432416212106,0.0004253336035847294,30.208223116246483,-30.208223116246494,8.675271768816504,133.59851514096155
greedy,12,A,1.0,8,16,0.00187754671704796,0.00048409166722079654,28.324986813975293,28.3249868139753,32.71889477497494,126.81588344973912
greedy,12,A,1.2,8,16,0.0028876492552064818,0.0005939447377747562,57.7009532369537,57.7009532369537,61.72234692513667,124.77082781778039
greedy,12,A,1.4,8,16,0.004320434192539438,0.0007061438391110339,63.84847772861168,63.84847772861168,68.01236458178211,119.69907798652287
greedy,12,A,1.6,8,16,0.005811284078521742,0.0008153358040929452,73.09041578495247,73.09041578495247,72.72572383103726,111.86621774692631
greedy,12,A,1.8,8,16,0.0072389914554569015,0.0009746385826717798,74.2221870684974,74.22218706849739,77.13377037049233,89.25239722755163
greedy,12,B,0.2,8,13,0.0010281793723119293,0.0004469704563588906,51.36274817745919,51.36274817745918,31.830613617629133,100.87912045899189
greedy,12,B,0.4,8,16,0.0020458047489439277,0.0008692533400662805,66.98153047240463,66.98153047240464,111.6855755147438,27.901936808777013
greedy,12,B,0.6,8,16,0.003057003862230294,0.0013582631701020511,68.68877298558479,68.68877298558478,47.43943195141942,52.17585403434781
greedy,12,B,0.8,8,16,0.0037926747925576525,0.0014794292106924017,64.2872347315396,64.2872347315396,42.754283384109655,74.91512963076572
greedy,12,B,1.0,8,16,0.004423550848003484,0.0014244547133807892,62.28912543562496,62.28912543562496,57.8952174746253,90.01987487825716
greedy,12,B,1.2,8,16,0.005267274265716196,0.001382503451732796,65.85745435035477,65.85745435035477,61.8360606621718,96.87931908691465
greedy,12,B,1.4,8,16,0.006157963775059315,0.0013625439577249839,64.46963234266063,64.46963234266062,60.305745489490185,99.86505998154797
greedy,12,B,1.6,8,16,0.00735094076238965,0.0013741234385272092,66.58416584517249,66.58416584517249,66.94885779908772,99.98139595294629
greedy,12,B,1.8,8,16,0.00843474794521812,0.0013215382679760354,71.98519393411144,71.98519393411144,69.07361063211651,83.78473571653652
greedy,13,A,0.2,4,9,0.009190282508824404,0.0006011517477872853,166.97360385601505,-166.97360385601502,174.20665048617644,136.3899140558357
greedy,13,A,0.4,4,10,0.01410889722264011,0.0008239283687007776,115.77221229127935,-115.77221229127935,160.00934294474078,73.87000480179236
greedy,13,A,0.6,4,10,0.018657049254215085,0.001728578455922625,81.64729574100815,-81.64729574100816,104.30478868906987,56.22279601878514
greedy,13,A,0.8,4,10,0.0225861430725425,0.0025756307958089766,79.00697403820985,-79.00697403820985,82.78033484331586,48.219710885661044
greedy,13,A,1.0,4,10,0.026526614723156122,0.0031760924797724433,81.07719535022815,-81.07719535022815,83.60870005380472,43.41159189920174
greedy,13,A,1.2,4,10,0.030168962651450314,0.003648567300521455,75.95746657405216,-75.95746657405216,79.17033445783161,40.340778832979446
greedy,13,A,1.4,4,10,0.033811129820451584,0.004100462933345972,77.48037731238549,-77.48037731238549,78.09435097321645,38.69308127263292
greedy,13,A,1.6,4,10,0.037428618371201636,0.0042568766526185995,77.40371530810195,-77.40371530810195,77.68613040673362,38.30721548619327
greedy,13,A,1.8,4,10,0.04103464304393572,0.0039527976072189375,77.14320387187226,-77.14320387187226,77.18392234253393,49.71278380015156
greedy,13,B,0.2,3,10,0.0006981813888117387,0.0008983330731523687,6.567115322663764,-6.567115322663663,0.6659313074983557,115.0636610213037
greedy,13,B,0.4,4,10,0.021325900938351443,0.0017168508430747053,163.38467369740323,-163.38467369740326,119.14754304394181,54.497818912067146
greedy,13,B,0.6,4,10,0.024490487490886396,0.0010063304582251069,106.6585324599314,-106.6585324599314,84.00103951186968,28.284750905249766
greedy,13,B,0.8,4,10,0.027972774762111866,0.0012635031015008598,84.60489844061007,-84.60489844061007,80.83153763550406,30.062641915425928
greedy,13,B,1.0,4,10,0.031245732916698205,0.0015077129207921353,84.48226556245126,-84.48226556245126,81.9507608588747,30.940182105841377
greedy,13,B,1.2,4,10,0.03458910894783285,0.0017506974222382895,79.19839600111032,-79.19839600111032,75.98552811733084,31.523020357679542
greedy,13,B,1.4,4,10,0.03760427941867519,0.0015640868361890268,77.79549515641611,-77.79549515641611,77.18152149558514,32.50129205209569
greedy,13,B,1.6,4,10,0.04057648246221575,0.0015939418017966802,77.5202743238405,-77.5202743238405,77.23785922520882,33.781856972172726
greedy,13,B,1.8,4,10,0.043220471810767915,0.0018274804881916404,77.20907818563276,-77.20907818563276,77.16835971497112,47.41533878454259
greedy,14,A,0.2,4,11,0.0011729260776843307,0.0013811806450056776,15.821002490353072,15.8210024903531,12.676043259135682,160.64068555934244
greedy,14,A,0.4,4,12,0.0022543230169866247,0.0019105380303572903,15.920240257832699,15.920240257832727,25.540622282893427,149.66414892921105
greedy,14,A,0.6,4,13,0.0032803731987342635,0.002731295988507059,22.31767407146978,22.317674071469785,30.177245068202136,158.36370236515674
greedy,14,A,0.8,4,13,0.004308488978527628,0.003567426418044998,26.50062005954365,26.500620059543664,31.097004215097844,154.17243120785267
greedy,14,A,1.0,4,13,0.0053536591105390885,0.004408608962545149,29.249253046950436,29.249253046950418,32.34843985629392,150.64634002234519
greedy,14,A,1.2,4,13,0.006470918648568482,0.005232048386341346,31.998258742035866,31.99825874203585,34.52118938172274,145.9535047724202
greedy,14,A,1.4,4,13,0.007619843197005813,0.006108841832176145,33.49865947542205,33.49865947542205,35.38490647306964,141.35862012036088
greedy,14,A,1.6,4,12,0.008775515368006869,0.007008936875023918,34.435648493164045,34.43564849316405,34.97604285673334,135.70997218304586
greedy,14,A,1.8,4,12,0.009801873621561385,0.007880571326672166,33.83763441960189,33.83763441960189,34.088603820678195,129.18783633710578
greedy,14,B,0.2,4,13,0.0013901024812300524,0.0008616448798693802,23.973131277716067,23.973131277716075,27.11809050893348,32.62960320671061
greedy,14,B,0.4,4,13,0.0024605932888466407,0.0018791362302581812,32.36676899481721,32.366768994817214,22.746386969756514,48.19849426401214
greedy,14,B,0.6,4,13,0.0035852877962293172,0.0023733962342433117,32.63361647041502,32.63361647041505,24.774045473682676,65.99701356466707
greedy,14,B,0.8,4,13,0.0047409647461424675,0.0028755511991058872,31.683054797415284,31.683054797415284,27.08667064186109,74.92128553493424
greedy,14,B,1.0,4,13,0.005872532701991543,0.003649977425905309,32.070727822101325,32.07072782210133,28.971541012757815,81.3960246939403
greedy,14,B,1.2,4,13,0.00698803250018359,0.004507418063954479,32.265987570698385,32.26598757069837,29.743056931011495,87.96127668301921
greedy,14,B,1.4,4,13,0.007997103997164202,0.005366257509100307,32.563302518482196,32.563302518482196,30.67705552083458,94.17432867488772
greedy,14,B,1.6,4,12,0.009046009441063771,0.006636932917899153,30.67835215120482,30.678352151204802,30.137957787635496,98.05057602265512
greedy,14,B,1.8,4,12,0.009864467034452937,0.007600216545118942,31.610573703145466,31.61057370314546,31.359604302069148,105.40858844971115
greedy,15,A,0.2,2,9,0.015847433491341056,0.0007096358732369802,62.62243189126383,62.622431891263815,172.32896495424112,157.17877774491438
greedy,15,A,0.4,2,9,0.02191520970377445,0.002289924173677809,138.4385070487916,138.43850704879162,174.6853613672375,111.81081595957339
greedy,15,A,0.6,3,9,0.028229381224443583,0.0011756283967798568,130.73693983610008,130.73693983610008,165.12987734799762,147.77490368025116
greedy,15,A,0.8,3,9,0.03419418046613391,0.001076090605709076,98.75719392318335,98.75719392318335,165.74577544915547,148.30569125696616
greedy,15,A,1.0,3,9,0.039713078236973606,0.0011067628093522062,83.29532039394414,83.29532039394412,28.62204685625535,145.6153624961902
greedy,15,A,1.2,3,9,0.045123229536647796,0.0011382858935097535,80.73039171609194,80.73039171609194,45.488244449383394,144.3476679139354
greedy,15,A,1.4,3,9,0.05066858150770005,0.0011676202118044805,83.27614142501045,83.27614142501045,103.81827416708992,144.241767063824
greedy,15,A,1.6,3,9,0.05637821678340564,0.002065961261405165,80.94313819440386,80.94313819440386,81.05378546745614,116.70358005838402
greedy,15,A,1.8,3,9,0.06220936379975171,0.002429363087868246,77.92896353518357,77.92896353518357,78.21070670465564,126.32502298720844
greedy,15,B,0.2,3,9,0.013226203443622787,0.0046205113294085255,167.66297251371859,167.6629725137186,57.95643945074135,168.56226068532024
greedy,15,B,0.4,3,9,0.019949503616409132,0.003538465918674009,171.82199601642407,171.8219960164241,135.57514169797818,172.32502571388883
greedy,15,B,0.6,3,9,0.026213260274121557,0.0010282966756969497,164.1360831825927,164.1360831825927,129.74314567069516,171.13016510636032
greedy,15,B,0.8,3,9,0.03244295084532009,0.0003378109668284982,165.27880466742712,165.2788046674271,98.29022314145494,168.62376127517823
greedy,15,B,1.0,3,9,0.03858213303816064,0.00011268076140229246,28.476831999824505,28.476831999824526,83.15010553751333,165.41320938713486
greedy,15,B,1.2,3,9,0.04479334638777423,8.722580180782472e-05,44.90335362239682,44.9033536223968,80.14550088910535,161.52082735120655
greedy,15,B,1.4,3,9,0.05123270194450866,7.98550093603668e-05,104.00634659162807,104.00634659162807,83.46421384954863,159.74242346810613
greedy,15,B,1.6,3,9,0.05776671850520994,0.001727317028421441,81.89125157689523,81.89125157689523,81.78060430384294,141.1266942218263
greedy,15,B,1.8,3,9,0.06516451237313525,0.0021414288381958564,79.75775386763902,79.75775386763901,79.47601069816697,140.16624717246012
greedy,16,A,0.2,2,7,0.012965500273862812,0.001692006627782951,156.4458152676162,156.44581526761618,55.710283489968674,166.68496437781673
greedy,16,A,0.4,2,9,0.01825974433007523,0.0009119005960087762,151.11004784545358,151.11004784545358,151.38835333377037,1.5787318910797568
greedy,16,A,0.6,2,9,0.018348311635494524,0.0014416543187399408,145.79015768263412,145.79015768263412,157.97636707980578,0.18784998372166034
greedy,16,A,0.8,2,9,0.018220547578141243,0.00191663588085056,145.511101702407,145.511101702407,156.71019227226404,0.3764139598576881
greedy,16,A,1.0,2,9,0.01855353633160863,0.0023214857749685913,147.86822224717403,147.86822224717406,156.84290691376452,0.5738172698711491
greedy,16,A,1.2,2,9,0.018898457520161324,0.002791415992004162,148.9681557311186,148.9681557311186,155.63122981398203,0.06303874460388777
greedy,16,A,1.4,2,9,0.01940673148613119,0.0033960115953619433,150.0343916536986,150.03439165369858,154.25412573754815,0.3905972204502694
greedy,16,A,1.6,2,9,0.019848213481478222,0.004009143472861249,149.82408663327345,149.82408663327345,152.1059228341913,1.2862836519417216
greedy,16,A,1.8,2,8,0.02014750219629448,0.0038020672937805655,139.26662978612947,139.26662978612944,142.14375184531963,2.2767697258109396
greedy,16,B,0.2,2,8,0.005812705661694557,0.0005715257757649298,43.7046911904371,43.7046911904371,144.4402229680846,12.756295442702433
greedy,16,B,0.4,2,9,0.0073624128670220735,0.0016223137596944773,140.45576447421,140.45576447421,140.17745898589328,10.041473857697168
greedy,16,B,0.6,2,9,0.00873699329651025,0.0024803921887151877,147.11479740996768,147.11479740996768,134.928588012796,9.13348477513764
greedy,16,B,0.8,2,9,0.00929870131363087,0.002920269290533926,144.6721178219021,144.67211782190208,133.473027252045,10.25026194988438
greedy,16,B,1.0,2,9,0.010009001236306858,0.0033299397308494613,143.95524565864636,143.95524565864636,134.98056099205596,11.16079090427006
greedy,16,B,1.2,2,9,0.011072527703564808,0.0037518748765491094,143.14057622944392,143.14057622944392,136.47750214658046,11.476887622353738
greedy,16,B,1.4,2,9,0.012655111210735644,0.004144906429416848,142.97146352057493,142.97146352057493,138.7517294367254,10.952537695543656
greedy,16,B,1.6,2,9,0.014363789245606362,0.004481524295192664,142.69565726548146,142.69565726548146,140.4138210645636,10.134976162319074
greedy,16,B,1.8,2,8,0.016375078350280105,0.004186159855710688,135.53465463323184,135.53465463323184,132.65753257404168,8.60019865610263
greedy,17,A,0.2,4,11,0.017775474094472755,0.0025350830507615985,161.65481334077782,-161.6548133407778,148.17942794069856,162.46893103433047
greedy,17,A,0.4,4,13,0.021337936379548665,0.00381739332546966,158.40184716220338,-158.40184716220338,127.11265375038825,162.35241755237976
greedy,17,A,0.6,5,14,0.019900294889875148,0.00598553045535898,155.0989548683756,-155.09895486837559,81.11273004412399,166.56613468270666
greedy,17,A,0.8,5,14,0.02262511044513561,0.006326755103663777,152.70144405208117,-152.70144405208114,81.80235664807728,167.69003752138727
greedy,17,A,1.0,5,14,0.025775793753973233,0.006387334704275642,149.07513286104933,-149.07513286104935,79.93727729403994,167.81084982841836
greedy,17,A,1.2,5,14,0.028973097764938494,0.005646573354874513,144.60075963306542,-144.60075963306542,78.49104939419249,167.3076504818147
greedy,17,A,1.4,5,14,0.03277363828650652,0.004706557863008894,139.23075689654658,-139.23075689654658,78.95898309787171,166.9702318546196
greedy,17,A,1.6,5,14,0.036611557868090845,0.006812157779933413,147.26879855885764,-147.26879855885764,129.19221237728385,168.36137300574154
greedy,17,A,1.8,5,14,0.04179478030292266,0.006671275944832688,144.6453223445864,-144.6453223445864,133.0586076797765,166.69083965513354
greedy,17,B,0.2,4,12,0.012902524912366101,0.0016283510651653513,152.5302191480995,-152.5302191480995,166.00560454817878,105.9449839904308
greedy,17,B,0.4,4,13,0.01676785275980676,0.0020508203569229006,131.8598073208312,-131.8598073208312,163.1490007326463,159.5824352635609
greedy,17,B,0.6,5,14,0.021808270555821404,0.001954158792821345,86.12373885332563,-86.12373885332562,160.1099636775772,156.29953041258463
greedy,17,B,0.8,5,14,0.025925684341955333,0.0024609676192367553,85.08557273379816,-85.08557273379814,155.98466013780202,159.26788719750198
greedy,17,B,1.0,5,14,0.030099173942318296,0.0027017387350268996,83.54222652871238,-83.54222652871238,152.68008209572173,161.0315603774464
greedy,17,B,1.2,5,14,0.034743425927585656,0.002785878785885706,82.64290090840353,-82.64290090840353,148.75261114727647,162.32065291531046
greedy,17,B,1.4,5,14,0.03981148663414102,0.002991745768728213,83.49600491285987,-83.49600491285987,143.76777871153476,163.26704982422098
greedy,17,B,1.6,5,14,0.04607367452881764,0.005145804944804712,134.4188265697132,-134.41882656971316,152.49541275128698,167.12802324912587
greedy,17,B,1.8,5,14,0.05241998971589451,0.0058917405279808955,138.31446174224718,-138.31446174224718,149.90117640705705,165.92812965940988
greedy,18,A,0.2,7,13,0.0026103448796338516,0.001647797326154928,63.454227637388215,-63.454227637388215,74.47653413151129,15.934990573828525
greedy,18,A,0.4,7,14,0.0042322580657745135,0.003220995314338369,0.14280948549171701,0.14280948549073869,14.863805168892,18.41711502691404
greedy,18,A,0.6,7,15,0.006820822236515528,0.0023515074193786794,68.73450384595502,-68.73450384595502,51.4483710989375,15.391457727328962
greedy,18,A,0.8,7,15,0.009325308848013752,0.002908280731493257,67.41788650455997,-67.41788650455997,62.77037707086478,23.217730594487975
greedy,18,A,1.0,7,15,0.011594936647966266,0.003669858724712274,70.1594153490291,-70.1594153490291,71.42523541763364,29.140262871042506
greedy,18,A,1.2,7,15,0.01407692862691587,0.004371077840490405,73.2137882274906,-73.2137882274906,73.08118930904536,36.02432555916849
