split,branch,seed,time,source_pair,endpoint,lag,weight,release,accumulation,rotation_error,no_rotation_error,angle_deg,spectrum_similarity
hidden,c2,24,412,"(0, 5)",0,2,0.011380090005796095,0.07730694115161896,0.14720657467842102,0.03994565336965814,1.0,180.0,0.9992018538698128
hidden,c2,24,434,"(2, 11)",11,2,0.0002713936686650764,0.04476195573806763,0.006063043139874935,0.18507932870913266,0.18507932870913266,0.0,0.9827235837632965
hidden,c2,24,440,"(7, 10)",10,2,0.0005255745811282853,0.023937754333019257,0.021955884993076324,0.01664997418224577,0.01664997418224577,0.0,0.9998613795720538
hidden,c2,24,456,"(7, 8)",8,2,1.1060859333127462e-05,0.0008079288527369499,0.013690387830138206,0.014636894325788666,1.0,180.0,0.999892874924357
hidden,c2,24,458,"(3, 9)",9,2,3.682832614696624e-05,0.004661158658564091,0.007901109755039215,0.059085361863268904,1.0,180.0,0.9982529338867412
hidden,c2,24,480,"(0, 9)",0,2,0.0004432349332303409,0.04238250106573105,0.010457970201969147,0.07337916386327446,1.0,180.0,0.9973041152580924
hidden,c2,26,255,"(4, 8)",4,2,0.0003090024183667328,0.03376911208033562,0.009150445461273193,0.05648915021591983,1.0,180.0,0.9984032130897232
hidden,c2,26,257,"(0, 3)",3,2,0.00014431703375233744,0.003829255932942033,0.037688009440898895,0.07235557026600553,0.07235557026600553,0.0,0.9973789006448255
hidden,c2,26,267,"(4, 10)",10,2,0.0001236465823296548,0.007310619577765465,0.016913283616304398,0.028704028048534277,0.028704028048534277,0.0,0.9995879544961458
hidden,c2,26,277,"(7, 10)",7,2,3.0450519927949227e-05,0.020571619272232056,0.0014802198857069016,0.06191214682004483,0.06191214682004483,0.0,0.9980816029143776
hidden,c2,26,289,"(1, 7)",1,2,7.531755217172944e-06,0.0053171273320913315,0.0014165083412081003,0.032013480265889,0.032013480265889,0.0,0.9994874371803109
hidden,c2,26,299,"(4, 6)",6,2,0.00015210675302895077,0.012050522491335869,0.012622419744729996,0.0017370222754601213,1.0,180.0,0.9999984913756692
hidden,c2,26,305,"(0, 5)",5,2,0.0012058091052754571,0.02904185652732849,0.04151969775557518,0.06997326990294418,0.06997326990294418,0.0,0.9975488667223728
hidden,c2,26,309,"(8, 11)",11,2,0.000366201050507442,0.04171306639909744,0.008779048919677734,0.09382683737549535,1.0,180.0,0.9955885317680755
hidden,c2,26,313,"(5, 9)",9,2,0.008015385517376572,0.06232624500989914,0.12860369682312012,0.004055530253043023,1.0,180.0,0.9999917763033689
hidden,c2,26,319,"(2, 5)",2,2,0.00012385938960454007,0.006231377832591534,0.01987672597169876,0.029640521306221274,1.0,180.0,0.9995606232223712
hidden,c2,26,321,"(0, 3)",3,2,2.5820681707755533e-06,7.925927639007568e-05,0.03257748857140541,0.0876933948244715,1.0,180.0,0.9961475134256771
hidden,c2,26,323,"(0, 10)",0,2,2.659777222973822e-06,0.0006303470581769943,0.004219544120132923,0.014684426755782803,0.014684426755782803,0.0,0.9998921779926343
hidden,c2,26,323,"(1, 8)",8,2,0.0005881528174098705,0.0017845332622528076,0.3295835554599762,0.047950413262320635,0.047950413262320635,0.0,0.9988497173589092
hidden,c2,26,329,"(9, 11)",9,2,0.0028620416912403246,0.04563269764184952,0.06271909922361374,0.01979342405267534,1.0,180.0,0.9998040909919658
hidden,c2,26,337,"(0, 1)",1,2,3.5521340522280676e-06,0.00037384219467639923,0.009501693770289421,0.008183909429703297,0.008183909429703297,0.0,0.9999665112524753
hidden,c2,26,349,"(1, 3)",1,2,0.0004750406247672201,0.004673376679420471,0.10164826363325119,0.06018030297365885,1.0,180.0,0.9981875230306171
hidden,c2,26,355,"(1, 4)",4,2,0.0005629163166809281,0.018395252525806427,0.030601173639297485,0.06013332910658853,0.06013332910658853,0.0,0.9981903539558769
hidden,c2,26,371,"(1, 10)",10,2,0.0002785205514281852,0.015071772038936615,0.018479615449905396,0.013631822294790813,0.013631822294790813,0.0,0.9999070823936208
hidden,c2,26,415,"(9, 10)",10,2,4.1383252222297606e-05,0.003528633853420615,0.011727839708328247,0.014891535742433652,1.0,180.0,0.9998891149338671
hidden,c2,26,433,"(0, 5)",5,2,0.00010630479662722923,0.017849843949079514,0.0059555028565227985,0.0629393266429897,1.0,180.0,0.9980173551405443
hidden,c2,26,447,"(4, 8)",4,2,0.0011551506071116602,0.020171187818050385,0.05726735666394234,0.004324961229392404,0.004324961229392404,0.0,0.9999906473114455
hidden,c2,26,459,"(4, 10)",10,2,0.0007524773095002601,0.004127732012420893,0.18229800462722778,0.25565585441348937,0.25565585441348937,0.0,0.9667678542980775
hidden,c2,26,469,"(7, 10)",7,2,0.0064522853273946135,0.1081242710351944,0.059674717485904694,0.12981134735826233,0.12981134735826233,0.0,0.9915387103371367
hidden,c2,26,477,"(1, 3)",1,2,1.99351904000834e-06,0.002418785821646452,0.0008241817122325301,0.01238894653707551,1.0,180.0,0.9999232540568808
hidden,c2,26,479,"(9, 10)",10,2,1.8669159557833763e-05,0.003361879847943783,0.0055531905964016914,0.0171693053575515,1.0,180.0,0.9998525966128905
hidden,c2,28,256,"(3, 5)",3,2,1.4141822008064547e-05,0.003222750499844551,0.004388121888041496,0.008895395144445149,1.0,180.0,0.9999604351899251
hidden,c2,28,256,"(5, 10)",5,2,2.9479279253482107e-05,0.0022573862224817276,0.013059032149612904,0.019495724439877994,0.019495724439877994,0.0,0.999809940302938
hidden,c2,28,260,"(1, 8)",1,2,0.0008867895227819556,0.025167562067508698,0.035235416144132614,0.03658325248654567,0.03658325248654567,0.0,0.9993306087764477
hidden,c2,28,270,"(2, 4)",4,2,0.005608018323388642,0.07786974310874939,0.07201793789863586,0.13758134875322553,0.13758134875322553,0.0,0.990490470663521
hidden,c2,28,274,"(8, 11)",8,2,4.545694862356786e-05,0.017036832869052887,0.00266815721988678,0.13767930335807546,0.13767930335807546,0.0,0.9904768596119927
hidden,c2,28,276,"(7, 11)",11,2,0.00016882921815539187,0.021335816010832787,0.007912948727607727,0.06759233894873744,0.06759233894873744,0.0,0.9977130227251918
hidden,c2,28,286,"(0, 3)",0,2,0.0006936174112800175,0.012638771906495094,0.05488012731075287,0.20145318385089755,1.0,180.0,0.979498144314902
hidden,c2,28,290,"(4, 9)",4,2,8.758473671338987e-05,0.009564967826008797,0.00915682502090931,0.011212799199917646,1.0,180.0,0.9999371345910215
hidden,c2,28,292,"(7, 9)",9,2,8.895880185986679e-05,0.004091719165444374,0.02174117974936962,0.044463558040291874,1.0,180.0,0.9990110069495719
hidden,c2,28,294,"(0, 11)",0,2,1.5099562913350453e-05,0.0058032451197505,0.0026019171345978975,0.006242455960109609,0.006242455960109609,0.0,0.9999805156819735
hidden,c2,28,320,"(3, 5)",3,2,0.00016800912388756362,0.004807984456419945,0.034943774342536926,0.17937758908819051,0.17937758908819051,0.0,0.9837803009477819
hidden,c2,28,352,"(6, 9)",9,2,0.0009393328028632908,0.01099860668182373,0.08540470898151398,0.23075500228918214,0.23075500228918214,0.0,0.9730118852915002
hidden,c2,28,354,"(4, 9)",4,2,0.0014282573880865929,0.06158343702554703,0.023192232474684715,0.09653869682991613,0.09653869682991613,0.0,0.9953292319701967
hidden,c2,28,358,"(3, 10)",10,2,0.001973193547144536,0.038095489144325256,0.05179598927497864,0.10596725519118212,0.10596725519118212,0.0,0.9943696198231555
hidden,c2,28,368,"(6, 7)",7,2,0.00012037848580269146,0.0062386696226894855,0.01929553784430027,0.044706413002314836,1.0,180.0,0.9990001684867057
hidden,c2,28,388,"(3, 9)",3,2,0.00044774337503808437,0.015076525509357452,0.029698047786951065,0.002230880229428415,1.0,180.0,0.999997511583605
hidden,c2,28,390,"(3, 6)",6,2,3.148464192614334e-05,0.005336033180356026,0.005900383461266756,0.021002603388814375,0.021002603388814375,0.0,0.999779420997898
hidden,c2,28,418,"(4, 9)",4,2,0.0004540471956313574,0.02515852078795433,0.018047451972961426,0.13182504091568928,1.0,180.0,0.9912729990207424
hidden,c2,28,422,"(3, 10)",10,2,7.177444306769032e-05,0.004587940871715546,0.015644151717424393,0.10793176474042411,0.10793176474042411,0.0,0.994158304376128
hidden,c2,28,444,"(5, 6)",5,2,7.700902911875196e-05,0.010930344462394714,0.007045434787869453,0.095450942261575,1.0,180.0,0.9954341352502322
hidden,c2,28,452,"(3, 9)",3,2,1.08883234188192e-05,0.000385692750569433,0.028230562806129456,0.04427052341717647,0.04427052341717647,0.0,0.9990195797662673
hidden,c2,28,464,"(6, 11)",11,2,0.00010249359426184323,0.0036576050333678722,0.028022050857543945,0.08873565005947762,0.08873565005947762,0.0,0.9960552115262096
hidden,c2,28,470,"(3, 4)",4,2,0.000730595588845695,0.04148685932159424,0.01761028915643692,0.060748873943514,1.0,180.0,0.9981530816035159
hidden,c2,28,484,"(7, 9)",9,2,0.00019923092880730353,0.015283607877790928,0.013035595417022705,0.012904821235310879,1.0,180.0,0.9999167293274399
hidden,c2,30,257,"(2, 3)",2,2,0.0009374297024794948,0.034321125596761703,0.027313489466905594,0.005623832610772021,0.005623832610772021,0.0,0.9999841861283437
hidden,c2,30,263,"(4, 7)",7,2,0.0005410846558859816,0.011867761611938477,0.045592814683914185,0.10019887042915286,0.10019887042915286,0.0,0.9949674298009566
hidden,c2,30,287,"(1, 9)",9,2,2.3350896256102427e-05,0.015154363587498665,0.0015408694744110107,0.0630361259434825,0.0630361259434825,0.0,0.9980112458414672
hidden,c2,30,287,"(5, 7)",5,2,6.184260789762752e-05,0.029203251004219055,0.0021176617592573166,0.04122117721479836,0.04122117721479836,0.0,0.9991500460636661
hidden,c2,30,295,"(3, 10)",3,2,0.0023518252680441165,0.02576690912246704,0.09127308428287506,0.07741371032008043,0.07741371032008043,0.0,0.996999055894477
hidden,c2,30,311,"(4, 9)",9,2,1.702951214183849e-05,0.003128065261989832,0.005444103851914406,0.0012151645091564337,0.0012151645091564337,0.0,0.9999992616873351
hidden,c2,30,325,"(4, 10)",4,2,3.3102285606550694e-06,0.002074028365314007,0.0015960382297635078,0.015008691592652546,1.0,180.0,0.9998873632448191
hidden,c2,30,333,"(0, 6)",6,2,3.73728267397469e-06,0.0004672892391681671,0.007997793145477772,0.023161244540208032,1.0,180.0,0.9997317423946028
hidden,c2,30,335,"(1, 11)",11,2,9.148772532386468e-05,0.0028084833174943924,0.032575491815805435,0.06155430985456788,0.06155430985456788,0.0,0.9981037355597502
hidden,c2,30,351,"(5, 7)",5,2,0.0007677268726623762,0.00825407076627016,0.09301190823316574,0.18525876119568432,1.0,180.0,0.9826897737334201
hidden,c2,30,355,"(3, 6)",3,2,1.6442179420367645e-05,0.002663295716047287,0.0061736213974654675,0.0600866774986133,0.0600866774986133,0.0,0.998193163264094
hidden,c2,30,355,"(5, 11)",5,2,9.656999788867915e-05,0.002686532214283943,0.035945966839790344,0.05330211798440146,0.05330211798440146,0.0,0.9985784316809456
hidden,c2,30,391,"(4, 7)",7,2,2.3481564617622297e-05,0.0007010698318481445,0.033493902534246445,0.10191769859206992,0.10191769859206992,0.0,0.9947928340683281
hidden,c2,30,419,"(5, 11)",5,2,1.5545998999881572e-06,0.0005119008128531277,0.0030369162559509277,0.01544011186294086,0.01544011186294086,0.0,0.9998807943678385
hidden,c2,30,429,"(0, 2)",2,2,0.0006339415921345903,0.0184934139251709,0.034279316663742065,0.28495275160770345,0.28495275160770345,0.0,0.9585415637056112
hidden,c2,30,445,"(0, 8)",8,2,0.009237133683374088,0.09030468761920929,0.10228852927684784,0.08743265674161804,0.08743265674161804,0.0,0.9961704324738324
hidden,c2,30,457,"(2, 11)",2,2,0.0007356816548728107,0.016377918422222137,0.04491911828517914,0.022031848286914974,1.0,180.0,0.9997572693714522
hidden,c2,30,479,"(1, 9)",9,2,1.9088928481655713e-05,0.0037981364876031876,0.005025866907089949,0.008380995533699438,1.0,180.0,0.9999648788401843
hidden,c2,30,485,"(5, 8)",8,2,2.4959766708847198e-05,0.014825495891273022,0.0016835704445838928,0.00989014270527017,1.0,180.0,0.9999510913426064
hidden,c2,32,266,"(3, 11)",3,2,0.0006044359088784867,0.03496263921260834,0.017288051545619965,0.12059914769344006,1.0,180.0,0.9927012871834183
hidden,c2,32,282,"(2, 7)",7,2,0.0009932112172494345,0.011651169508695602,0.08524562418460846,0.05032014693888956,0.05032014693888956,0.0,0.9987331389375482
hidden,c2,32,288,"(6, 10)",6,2,0.00035111606991064526,0.02069549262523651,0.016965823248028755,0.1015063871579461,0.1015063871579461,0.0,0.9948348874894473
hidden,c2,32,302,"(9, 10)",9,2,0.004106111187777373,0.04901786148548126,0.08376765251159668,0.14155950995934896,1.0,180.0,0.9899297475781141
hidden,c2,32,314,"(7, 9)",7,2,0.0273048337601689,0.06503839790821075,0.41982635855674744,0.16827206956390173,1.0,180.0,0.9857405899143453
hidden,c2,32,326,"(3, 7)",3,2,0.000841305000627568,0.02974819391965866,0.028280876576900482,0.04385427961511766,1.0,180.0,0.9990379382983607
hidden,c2,32,336,"(7, 8)",8,2,0.010316223563568094,0.08983123302459717,0.1148400530219078,0.17124593068370816,0.17124593068370816,0.0,0.9852283142623695
hidden,c2,32,340,"(8, 9)",8,2,0.00014239445104999304,0.03766869008541107,0.003780180588364601,0.14239879367886984,1.0,180.0,0.9898093672818029
hidden,c2,32,352,"(6, 10)",6,2,0.0026714022460857523,0.0548999160528183,0.04865949600934982,0.028068317021984618,1.0,180.0,0.9996060071746034
hidden,c2,32,366,"(9, 10)",9,2,8.201181389241863e-05,0.004159554839134216,0.01971648819744587,0.013715762413337051,0.013715762413337051,0.0,0.999905934506552
hidden,c2,32,378,"(2, 3)",3,2,0.006740047864526866,0.02859397605061531,0.23571565747261047,0.3929547625687316,0.3929547625687316,0.0,0.9195578038245077
hidden,c2,32,380,"(6, 10)",10,2,1.4082974263531292e-06,0.0007898705080151558,0.0017829472199082375,0.0009177764877283035,1.0,180.0,0.9999995788430704
hidden,c2,32,386,"(3, 11)",11,2,2.2789510386404867e-07,0.001108077703975141,0.000205667078262195,0.0007140379122845113,0.0007140379122845113,0.0,0.9999997450748975
hidden,c2,32,386,"(5, 8)",5,2,0.002678704358543421,0.021646078675985336,0.12375009804964066,0.17391844193092887,0.17391844193092887,0.0,0.9847600598908944
hidden,c2,32,420,"(2, 4)",2,2,6.655646351091948e-06,0.0013334732502698898,0.004991210997104645,0.02106365247353379,0.02106365247353379,0.0,0.9997781366605666
hidden,c2,32,424,"(4, 11)",4,2,5.486615347774504e-05,0.01669718697667122,0.0032859519124031067,0.056405709844801026,0.056405709844801026,0.0,0.9984079306059744
hidden,c2,32,454,"(3, 7)",3,2,6.515049245433972e-07,0.0002489438047632575,0.0026170762721449137,0.004733755990327108,0.004733755990327108,0.0,0.9999887957143441
hidden,c2,32,460,"(6, 8)",8,2,6.985134507587209e-09,0.00010546579142101109,6.62312813801691e-05,0.007517861159763675,1.0,180.0,0.999971740482491
hidden,c2,34,251,"(1, 2)",2,2,0.00018410934426962844,0.007518385536968708,0.02448788285255432,0.3002894623808249,1.0,180.0,0.9538481214444128
hidden,c2,34,251,"(1, 10)",10,2,0.00022949731194665812,0.00765715166926384,0.02997162938117981,0.08394552677429279,0.08394552677429279,0.0,0.9964703450352079
hidden,c2,34,253,"(8, 11)",11,2,0.0001367232412126107,0.01856410503387451,0.007364924997091293,0.03698477330254485,1.0,180.0,0.9993158292270565
hidden,c2,34,263,"(0, 6)",0,2,1.559486147008262e-05,0.0010130128357559443,0.015394534915685654,0.07032491819522801,1.0,180.0,0.997524137994081
hidden,c2,34,265,"(0, 3)",3,2,0.0017982091082513196,0.053266145288944244,0.03375894948840141,0.00876178555799042,0.00876178555799042,0.0,0.9999616148202067
hidden,c2,34,267,"(2, 9)",2,2,0.0006624559863626089,0.008315205574035645,0.07966802269220352,0.16119199156377442,0.16119199156377442,0.0,0.9869230678506327
hidden,c2,34,283,"(1, 6)",6,2,2.2421718021831127e-05,0.00463571771979332,0.004836730659008026,0.028667182690366298,0.028667182690366298,0.0,0.999589011862674
hidden,c2,34,285,"(7, 10)",7,2,0.0003204531404874533,0.03222928196191788,0.0099429190158844,0.021775885986424506,0.021775885986424506,0.0,0.9997628772811612
hidden,c2,34,293,"(5, 9)",5,2,9.80262863159399e-06,0.0007058515911921859,0.013887662440538406,0.06866044866125443,1.0,180.0,0.997640086799661
hidden,c2,34,299,"(1, 4)",4,2,0.0024099944724769173,0.07461005449295044,0.03230120241641998,0.09645747729024669,0.09645747729024669,0.0,0.995337106248331
hidden,c2,34,315,"(1, 10)",10,2,0.010934183672604014,0.07451985776424408,0.14672845602035522,0.07835294540793286,1.0,180.0,0.9969256822581618
hidden,c2,34,317,"(8, 11)",11,2,6.424831161810918e-06,0.0005096551030874252,0.012606233358383179,0.10254172463559659,1.0,180.0,0.994728704074009
hidden,c2,34,327,"(0, 6)",0,2,5.4712270661130824e-05,0.0014137420803308487,0.038700319826602936,0.02395320018995251,1.0,180.0,0.9997130809390564
hidden,c2,34,331,"(2, 9)",2,2,8.087518599142474e-05,0.014617934823036194,0.005532599985599518,0.03568356795182964,1.0,180.0,0.9993631386929517
hidden,c2,34,337,"(5, 7)",7,2,0.0002774945833178624,0.009004478342831135,0.030817396938800812,0.06937909272798282,0.06937909272798282,0.0,0.997590367581926
hidden,c2,34,349,"(7, 10)",7,2,0.003045132190345079,0.02911517024040222,0.10458919405937195,0.23208926169746047,0.23208926169746047,0.0,0.9726944919165154
hidden,c2,34,357,"(1, 3)",1,2,2.3736921723793757e-06,0.0008356902981176972,0.002840396948158741,0.0012431066690038548,1.0,180.0,0.9999992273426062
hidden,c2,34,357,"(3, 4)",3,2,1.8750680862432726e-06,0.0036507965996861458,0.000513605191372335,0.017581577920598505,0.017581577920598505,0.0,0.9998454321132952
hidden,c2,34,357,"(5, 9)",5,2,0.00037853550953359516,0.01814159005880356,0.02086561918258667,0.02497233851836769,1.0,180.0,0.9996881425269203
hidden,c2,34,361,"(3, 8)",3,2,0.0005650886036955016,0.010388486087322235,0.05439566448330879,0.061139314188908445,1.0,180.0,0.9981292422629999
hidden,c2,34,365,"(1, 11)",1,2,9.122588346601877e-07,0.0005975222447887063,0.0015267361886799335,0.01531162810145823,0.01531162810145823,0.0,0.9998827701510224
hidden,c2,34,375,"(8, 10)",8,2,0.00096956758843178,0.035445913672447205,0.02735343761742115,0.054205999747533144,1.0,180.0,0.9985297740134594
hidden,c2,34,381,"(8, 11)",11,2,0.0004137492869848991,0.024951696395874023,0.016582010313868523,0.11010715366800108,1.0,180.0,0.9939197224681333
hidden,c2,34,401,"(9, 11)",9,2,1.9202768152702318e-05,0.006082523614168167,0.003157039638608694,0.003928821854367054,0.003928821854367054,0.0,0.9999922821496359
hidden,c2,34,425,"(0, 7)",7,2,0.00037653477183335893,0.02497906982898712,0.01507401093840599,0.14130808410404416,1.0,180.0,0.9899656687819252
hidden,c2,34,425,"(1, 7)",1,2,0.0017295690904500782,0.02327428013086319,0.07431246340274811,0.008156739572100441,1.0,180.0,0.999966733246438
hidden,c2,34,427,"(1, 4)",4,2,1.7882389008889435e-05,0.01207585446536541,0.001480838400311768,0.04357502585101053,0.04357502585101053,0.0,0.9990501574606171
hidden,c2,34,435,"(4, 6)",6,2,2.1373343367790676e-05,0.0010484380181878805,0.02038589119911194,0.07806918288880818,1.0,180.0,0.9969479438180683
hidden,c2,34,449,"(5, 9)",9,2,0.0006240845993538136,0.020339906215667725,0.030682766810059547,0.11156184523090945,0.11156184523090945,0.0,0.993757492896871
hidden,c2,34,455,"(4, 8)",4,2,0.00012990078982279968,0.012866806238889694,0.010095806792378426,0.034477722593525405,0.034477722593525405,0.0,0.9994054665873925
hidden,c2,34,459,"(0, 10)",0,2,0.0031336775988313192,0.04670991003513336,0.0670880675315857,0.11975725103380803,1.0,180.0,0.9928032034722821
hidden,c2,34,485,"(1, 3)",1,2,2.2527867557219907e-05,0.00339459883980453,0.006636385805904865,0.028200827255649118,0.028200827255649118,0.0,0.9996022775794868
hidden,c2,36,254,"(3, 8)",8,2,0.0072761184094327636,0.11720314621925354,0.06208125501871109,0.29269722015889965,1.0,180.0,0.9562051753213077
hidden,c2,36,260,"(5, 6)",5,2,0.0031651006658791614,0.030088385567069054,0.10519343614578247,0.3398501170309769,1.0,180.0,0.9404796105998425
hidden,c2,36,290,"(6, 8)",6,2,0.0041991843254765016,0.04570665955543518,0.09187248349189758,0.05411147786050342,1.0,180.0,0.9985349007239316
