dataset,cohort,experiment,cell_id,generation_observation,observed_g1_count,hours_elapsed,lifespan_hours_observed,maturity_A,time_elapsed_B,time_remaining_B,time_shadow,te_ara_sum,size_um2,size_fold,size_ara,rpl13a_concentration,rpl13a_concentration_fold,rpl13a_concentration_ara,rpl13a_total,rpl13a_total_fold,rpl13a_total_ara
Rpl13A cohort,development,Experiment_7,cell_2.7,15,18,26.6666666666667,41.3333333333333,1.6470588235294117,1.290322580645164,0.7096774193548361,-0.35673624288424777,2.3567362428842475,25.166,1.6503377270640698,1.2453791908944698,81.0525644413263,0.7680671398228258,0.8688212370711128,2039.7688367304177,1.2675701777678035,1.117998631482797
Rpl13A cohort,development,Experiment_7,cell_2.7,16,18,29.0,41.3333333333333,1.7647058823529411,1.403225806451614,0.5967741935483859,-0.361480075901327,2.3614800759013272,27.02,1.7719194701291887,1.2784783174430434,83.149128481745,0.7879345179505773,0.8813908004346249,2246.68945157675,1.3961565135434848,1.1653299821210932
Rpl13A cohort,development,Experiment_7,cell_2.7,17,18,32.3333333333333,41.3333333333333,1.8823529411764706,1.5645161290322578,0.4354838709677422,-0.3178368121442128,2.317836812144213,32.341,2.1208603842874942,1.3591510821601176,96.6806680576942,0.9161615638329101,0.9562466768202013,3126.7494856538883,1.9430507663400973,1.3204330612050064
Rpl13A cohort,development,Experiment_7,cell_2.7,18,18,41.3333333333333,41.3333333333333,2.0,2.0,0.0,0.0,2.0,53.971,3.5393140533805494,1.559404796301647,101.743947663347,0.964142015921532,0.9817436907373299,5491.222599338501,3.4124013864057314,1.5467320796875266
Rpl13A cohort,development,Experiment_7,cell_2.8,1,12,0.0,24.3333333333333,0.0,0.0,2.0,0.0,2.0,15.86,1.0,1.0,101.769459959363,1.0,1.0,1614.0636349554973,1.0,1.0
Rpl13A cohort,development,Experiment_7,cell_2.8,2,12,1.66666666666667,24.3333333333333,0.18181818181818182,0.13698630136986348,1.8630136986301364,-0.044831880448318345,2.044831880448318,24.152,1.5228247162673394,1.2072378286514045,99.869705059635,0.9813327603341259,0.9905784429351856,2412.0531166003043,1.49439778231966,1.1982032640599511
Rpl13A cohort,development,Experiment_7,cell_2.8,3,12,3.0,24.3333333333333,0.36363636363636365,0.24657534246575377,1.7534246575342463,-0.11706102117060987,2.11706102117061,16.712,1.053720050441362,1.0261574358344592,105.317491412379,1.0348634202680522,1.0171330517423425,1760.0659164836777,1.0904563354047723,1.043271095345437
Rpl13A cohort,development,Experiment_7,cell_2.8,4,12,4.66666666666667,24.3333333333333,0.5454545454545454,0.3835616438356172,1.616438356164383,-0.16189290161892822,2.1618929016189283,21.192,1.3361916771752838,1.1439058620317393,101.529826607502,0.9976453313994523,0.9988212779498261,2151.6200854661824,1.333045388588726,1.1427513541818348
Rpl13A cohort,development,Experiment_7,cell_2.8,5,12,7.33333333333333,24.3333333333333,0.7272727272727273,0.6027397260273979,1.397260273972602,-0.1245330012453294,2.1245330012453296,18.705,1.1793820933165196,1.0823086937653696,86.8064983462565,0.8529719857108284,0.9206528671653018,1623.7155515667278,1.0059798860479852,1.0029810299143957
Rpl13A cohort,development,Experiment_7,cell_2.8,6,12,9.0,24.3333333333333,0.9090909090909091,0.7397260273972612,1.2602739726027388,-0.16936488169364783,2.1693648816936477,16.493,1.0399117276166456,1.0195654189719654,85.0753068309173,0.8359610718666312,0.9106522841649417,1403.147035562319,0.8693257224650912,0.9300955013005503
Rpl13A cohort,development,Experiment_7,cell_2.8,7,12,11.0,24.3333333333333,1.0909090909090908,0.9041095890410972,1.0958904109589027,-0.18679950186799366,2.1867995018679935,19.016,1.1989911727616644,1.090492028902397,87.4679957358019,0.8594719454218217,0.9244258269536303,1663.2914069120088,1.0304992757970592,1.0150205795001266
Rpl13A cohort,development,Experiment_7,cell_2.8,8,12,14.0,24.3333333333333,1.2727272727272727,1.1506849315068508,0.8493150684931492,-0.1220423412204219,2.122042341220422,21.538,1.3580075662042876,1.1518263008717045,107.863254093357,1.0598784167315742,1.0290689082642965,2323.158766662723,1.4393229091780986,1.1801003497835894
Rpl13A cohort,development,Experiment_7,cell_2.8,9,12,16.0,24.3333333333333,1.4545454545454546,1.3150684931506866,0.6849315068493134,-0.13947696139476795,2.139476961394768,25.247,1.5918663303909206,1.2283552679592284,116.107370320088,1.14088617908015,1.065807412115988,2931.3627784712617,1.8161382952860374,1.2898076052061007
Rpl13A cohort,development,Experiment_7,cell_2.8,10,12,18.3333333333333,24.3333333333333,1.6363636363636365,1.5068493150684925,0.4931506849315075,-0.12951432129514395,2.1295143212951437,24.544,1.5475409836065575,1.2149292149292148,112.604896538528,1.1064704144395738,1.0505444622956643,2763.774580641631,1.7123083134933732,1.2626207020602098
Rpl13A cohort,development,Experiment_7,cell_2.8,11,12,22.0,24.3333333333333,1.8181818181818181,1.8082191780821943,0.19178082191780566,-0.009962640099623776,2.0099626400996238,24.809,1.5642496847414882,1.2200447515306498,93.8907162577106,0.9225824357837957,0.9597325124919064,2329.3347796375424,1.4431492843228368,1.181384448001778
Rpl13A cohort,development,Experiment_7,cell_2.8,12,12,24.3333333333333,24.3333333333333,2.0,2.0,0.0,0.0,2.0,32.042,2.020302648171501,1.337814705022755,106.923854907928,1.0506477576929578,1.0246984190741457,3426.0541589598292,2.1226264471625322,1.3595135268846008
Rpl13A cohort,development,Experiment_7,cell_2.9,1,8,0.0,16.0,0.0,0.0,2.0,0.0,2.0,14.639,1.0,1.0,120.461772557881,1.0,1.0,1763.43988847482,1.0,1.0
Rpl13A cohort,development,Experiment_7,cell_2.9,2,8,1.66666666666667,16.0,0.2857142857142857,0.20833333333333376,1.7916666666666663,-0.07738095238095194,2.077380952380952,14.478,0.9890019810096319,0.9944705841948004,94.363604887427,0.7833489652668524,0.8785145033570426,1366.196271560168,0.7747336784707622,0.8730703517592886
Rpl13A cohort,development,Experiment_7,cell_2.9,3,8,3.66666666666667,16.0,0.5714285714285714,0.45833333333333376,1.5416666666666663,-0.11309523809523764,2.1130952380952377,18.555,1.2675046109706947,1.117973127673676,117.16886406502,0.9726642865787254,0.9861427443041086,2174.068272726446,1.2328564681650556,1.1042863576253135
Rpl13A cohort,development,Experiment_7,cell_2.9,4,8,5.33333333333333,16.0,0.8571428571428571,0.6666666666666663,1.3333333333333337,-0.1904761904761908,2.1904761904761907,20.559,1.4043992075961473,1.1681913745099155,105.490610563913,0.8757185646859507,0.9337419601992063,2168.781462583487,1.2298584583221845,1.1030820846338099
Rpl13A cohort,development,Experiment_7,cell_2.9,5,8,7.66666666666667,16.0,1.1428571428571428,0.9583333333333337,1.0416666666666663,-0.1845238095238091,2.1845238095238093,18.624,1.2722180476808524,1.119802783873974,108.028172864029,0.8967838557424701,0.9455836025042889,2011.916691419676,1.1409046061443926,1.0658154528417552
Rpl13A cohort,development,Experiment_7,cell_2.9,6,8,10.0,16.0,1.4285714285714286,1.25,0.75,-0.1785714285714286,2.178571428571429,17.841,1.2187307876221054,1.0985837438423647,99.8441927636195,0.8288454556456497,0.9064138832365546,1781.3202430957356,1.0101394749760255,1.0050441648961432
Rpl13A cohort,development,Experiment_7,cell_2.9,7,8,13.0,16.0,1.7142857142857142,1.625,0.375,-0.08928571428571419,2.0892857142857144,21.238,1.4507821572511783,1.1839339967109845,107.547995006879,0.8927977126951455,0.9433630511143161,2284.104317956096,1.295254991612781,1.12863711992423
Rpl13A cohort,development,Experiment_7,cell_2.9,8,8,16.0,16.0,2.0,2.0,0.0,0.0,2.0,23.692,1.618416558508095,1.2361795935404765,111.668230813387,0.927001391746342,0.962118030341689,2645.643724430765,1.500274402162329,1.200087799055045
Rpl13A cohort,development,Experiment_7,cell_2.10,1,19,0.0,44.0,0.0,0.0,2.0,0.0,2.0,17.392,1.0,1.0,95.0998168581608,1.0,1.0,1653.9760147971326,1.0,1.0
Rpl13A cohort,development,Experiment_7,cell_2.10,2,19,3.33333333333333,44.0,0.1111111111111111,0.15151515151515135,1.8484848484848486,0.04040404040404025,1.9595959595959598,18.831,1.0827391904323826,1.0397261408497362,109.213583475321,1.1484100294137323,1.0690790060471982,2056.60099042377,1.2434285455318534,1.1085073763622562
Rpl13A cohort,development,Experiment_7,cell_2.10,3,19,4.66666666666667,44.0,0.2222222222222222,0.21212121212121227,1.7878787878787876,-0.010101010101009944,2.01010101010101,20.927,1.203254369825207,1.092251885487617,103.666481398803,1.0900807680147184,1.0430991803729588,2169.4284562327502,1.3116444475761277,1.134815043854561
Rpl13A cohort,development,Experiment_7,cell_2.10,4,19,6.33333333333333,44.0,0.3333333333333333,0.28787878787878773,1.7121212121212124,-0.04545454545454558,2.045454545454546,18.497,1.063534958601656,1.0307893783610578,121.409372124172,1.276652007703141,1.1215170376355623,2245.7091561808093,1.357764040161281,1.1517386956740625
Rpl13A cohort,development,Experiment_7,cell_2.10,5,19,7.66666666666667,44.0,0.4444444444444444,0.3484848484848486,1.6515151515151514,-0.0959595959595958,2.095959595959596,19.257,1.1072332106715732,1.050888155202052,112.312416287779,1.1809950849357618,1.0829873878148115,2162.80020045376,1.3076369796807708,1.1333125540930307
Rpl13A cohort,development,Experiment_7,cell_2.10,6,19,9.0,44.0,0.5555555555555556,0.4090909090909091,1.5909090909090908,-0.14646464646464646,2.146464646464646,17.035,0.9794733210671573,0.9896302320852819,87.7331413836776,0.9225374378431198,0.9597081645162735,1494.534063470948,0.9036008080529869,0.9493595550394777
Rpl13A cohort,development,Experiment_7,cell_2.10,7,19,11.3333333333333,44.0,0.6666666666666666,0.5151515151515137,1.4848484848484862,-0.15151515151515293,2.1515151515151527,21.204,1.2191812327506901,1.0987667115763293,91.6602126632103,0.9638316422829647,0.9815827604880685,1943.5631493107112,1.175085449802667,1.0804958949169337
Rpl13A cohort,development,Experiment_7,cell_2.10,8,19,13.0,44.0,0.7777777777777778,0.5909090909090909,1.4090909090909092,-0.18686868686868685,2.186868686868687,21.331,1.2264834406623735,1.1017224905095164,85.8051407276471,0.9022639954777568,0.948621219370923,1830.3094568614401,1.1066118495593393,1.0506082074785825
Rpl13A cohort,development,Experiment_7,cell_2.10,9,19,15.0,44.0,0.8888888888888888,0.6818181818181818,1.3181818181818183,-0.20707070707070707,2.207070707070707,22.966,1.3204921803127876,1.1381138807671343,89.4925786553198,0.9410383911548004,0.9696236771442109,2055.286561398075,1.2426338368940402,1.1081914634936922
Rpl13A cohort,development,Experiment_7,cell_2.10,10,19,17.3333333333333,44.0,1.0,0.7878787878787864,1.2121212121212137,-0.2121212121212136,2.2121212121212137,21.077,1.2118790248390066,1.0957914164652058,81.1026778799282,0.8528163413909722,0.9205621974930704,1709.4011416752467,1.0335102361716606,1.0164790103219485
Rpl13A cohort,development,Experiment_7,cell_2.10,11,19,19.3333333333333,44.0,1.1111111111111112,0.8787878787878772,1.1212121212121229,-0.23232323232323393,2.232323232323234,19.211,1.1045883164673413,1.0496953801600961,77.1327823892265,0.811071828921272,0.8956815692996234,1481.7978824794302,0.8959004660422353,0.9450923000324609
Rpl13A cohort,development,Experiment_7,cell_2.10,12,19,22.0,44.0,1.2222222222222223,1.0,1.0,-0.22222222222222232,2.2222222222222223,21.814,1.2542548298068077,1.1127888588481354,78.800193164527,0.8286050990198612,0.9062701394237569,1718.947413690992,1.0392819474482091,1.0192626367812274
Rpl13A cohort,development,Experiment_7,cell_2.10,13,19,26.6666666666667,44.0,1.3333333333333333,1.2121212121212137,0.7878787878787863,-0.12121212121211955,2.1212121212121193,21.066,1.2112465501379945,1.0955327890165893,84.2507129775583,0.8859187720962313,0.9395089387773762,1774.825519585243,1.0730660564040484,1.035245406762768
Rpl13A cohort,development,Experiment_7,cell_2.10,14,19,28.6666666666667,44.0,1.4444444444444444,1.3030303030303045,0.6969696969696955,-0.14141414141413988,2.14141414141414,23.219,1.3350390984360627,1.143483292703947,83.8425162413099,0.8816264742797463,0.9370897851734548,1946.7393846069745,1.1770058133797972,1.0813070007860917
Rpl13A cohort,development,Experiment_7,cell_2.10,15,19,30.3333333333333,44.0,1.5555555555555556,1.3787878787878773,0.6212121212121227,-0.17676767676767824,2.1767676767676782,23.623,1.3582681692732292,1.1519200292575889,85.2602709770298,0.8965345443745022,0.9454449928516214,2014.1033812903752,1.2177343342777638,1.0981787272318495
Rpl13A cohort,development,Experiment_7,cell_2.10,16,19,33.0,44.0,1.6666666666666667,1.5,0.5,-0.16666666666666674,2.166666666666667,27.066,1.5562327506899725,1.2175986324171129,92.2251277892684,0.9697718758682791,0.98465399749989,2496.1653087443383,1.5091907539242664,1.202930268704328
Rpl13A cohort,development,Experiment_7,cell_2.10,17,19,35.3333333333333,44.0,1.7777777777777777,1.6060606060606046,0.39393939393939537,-0.17171717171717304,2.171717171717173,27.746,1.59533118675253,1.229385440205592,76.1551147597744,0.800791392409914,0.88937718803537,2112.9998141247006,1.277527482394519,1.1218547238353127
Rpl13A cohort,development,Experiment_7,cell_2.10,18,19,39.0,44.0,1.8888888888888888,1.7727272727272727,0.2272727272727273,-0.11616161616161613,2.116161616161616,28.345,1.6297723091076357,1.2394778844261758,88.8602381755064,0.934389161948013,0.9660818829309847,2518.743451084729,1.5228415820731618,1.2072431284581544
Rpl13A cohort,development,Experiment_7,cell_2.10,19,19,44.0,44.0,2.0,2.0,0.0,0.0,2.0,33.539,1.9284153633854648,1.3170367752449392,71.2421754699274,0.7491305222615041,0.8565747526867583,2389.3913230858952,1.4446348083100615,1.1818818936876019
Rpl13A cohort,development,Experiment_7,cell_2.11,1,17,0.0,39.3333333333333,0.0,0.0,2.0,0.0,2.0,16.862,1.0,1.0,114.49007298339,1.0,1.0,1930.5316106459218,1.0,1.0
Rpl13A cohort,development,Experiment_7,cell_2.11,2,17,1.33333333333333,39.3333333333333,0.125,0.06779661016949141,1.9322033898305087,-0.057203389830508586,2.0572033898305087,17.587,1.0429960858735619,1.0210456036459692,90.5486054796767,0.7908860840084653,0.8832343844430999,1592.478324571074,0.8248910899926983,0.9040441859968739
Rpl13A cohort,development,Experiment_7,cell_2.11,3,17,3.0,39.3333333333333,0.25,0.15254237288135605,1.847457627118644,-0.09745762711864395,2.097457627118644,19.453,1.1536591151702054,1.0713479278535043,93.4670299131671,0.8163767170165672,0.8989068284881798,1818.2141329008396,0.9418204409988901,0.9700386514773828
Rpl13A cohort,development,Experiment_7,cell_2.11,4,17,5.0,39.3333333333333,0.375,0.25423728813559343,1.7457627118644066,-0.12076271186440657,2.1207627118644066,17.587,1.0429960858735619,1.0210456036459692,120.258585343186,1.0503843888773912,1.024573143041231,2114.987740430612,1.0955468062618123,1.0455951668444263
Rpl13A cohort,development,Experiment_7,cell_2.11,5,17,7.33333333333333,39.3333333333333,0.5,0.37288135593220356,1.6271186440677965,-0.12711864406779644,2.1271186440677967,17.311,1.0266279207685922,1.0131390278875134,78.221610737032,0.6832174065290381,0.8117993598199539,1354.094303468761,0.7014100654978164,0.8245044269120277
Rpl13A cohort,development,Experiment_7,cell_2.11,6,17,10.0,39.3333333333333,0.625,0.5084745762711869,1.4915254237288131,-0.11652542372881314,2.116525423728813,17.99,1.066895979124659,1.0323654309652244,86.8037648859691,0.758177216801691,0.8624582431808495,1561.599730298584,0.8088962240696491,0.8943533778292675
Rpl13A cohort,development,Experiment_7,cell_2.11,7,17,12.3333333333333,39.3333333333333,0.75,0.6271186440677955,1.3728813559322046,-0.1228813559322045,2.1228813559322046,19.925,1.181651049697545,1.0832631092505505,80.9988063890079,0.7074744934502667,0.8286794282012191,1613.9012173009824,0.8359879778197465,0.9106682482883034
Rpl13A cohort,development,Experiment_7,cell_2.11,8,17,15.0,39.3333333333333,0.875,0.7627118644067803,1.2372881355932197,-0.1122881355932197,2.1122881355932197,21.561,1.2786739414067134,1.1222965411342165,84.6370420315077,0.7392522323204972,0.8500805329819154,1824.8592632413377,0.9452625655949617,0.9718611588105606
Rpl13A cohort,development,Experiment_7,cell_2.11,9,17,18.3333333333333,39.3333333333333,1.0,0.9322033898305075,1.0677966101694925,-0.06779661016949246,2.0677966101694922,22.759,1.3497212667536473,1.1488352136493274,85.7131142313054,0.7486510576662878,0.856261235635452,1950.7447667902795,1.0104702539097998,1.0052078631302495
Rpl13A cohort,development,Experiment_7,cell_2.11,10,17,20.3333333333333,39.3333333333333,1.125,1.033898305084745,0.966101694915255,-0.091101694915255,2.091101694915255,22.183,1.3155616178389278,1.1362786528364708,77.6949640549972,0.6786174733792776,0.8085433210856925,1723.507387632003,0.892763101172608,0.9433437291962442
Rpl13A cohort,development,Experiment_7,cell_2.11,11,17,23.0,39.3333333333333,1.25,1.1694915254237297,0.8305084745762703,-0.0805084745762703,2.0805084745762703,25.454,1.5095480963112324,1.2030437659514133,85.8926114568432,0.7502188549508947,0.8572857649530273,2186.3105320224868,1.1324914443079157,1.062129883175646
Rpl13A cohort,development,Experiment_7,cell_2.11,12,17,25.0,39.3333333333333,1.375,1.2711864406779672,0.7288135593220328,-0.10381355932203284,2.103813559322033,23.07,1.3681651049697545,1.1554642892917961,82.7272644440597,0.7225715058812271,0.8389451507983426,1908.5179907244574,0.9885971201921429,0.9942658672829842
Rpl13A cohort,development,Experiment_7,cell_2.11,13,17,27.0,39.3333333333333,1.5,1.3728813559322046,0.6271186440677954,-0.12711864406779538,2.1271186440677954,24.36,1.4446684853516785,1.1818931638445491,77.4954214540186,0.6768745921339528,0.8073049652121899,1887.788466619893,0.9778593917911929,0.9888057723917593
Rpl13A cohort,development,Experiment_7,cell_2.11,14,17,30.0,39.3333333333333,1.625,1.5254237288135606,0.4745762711864394,-0.09957627118643941,2.0995762711864394,32.572,1.9316807021705613,1.3177974673301778,83.2894461098304,0.7274818151431686,0.8422454103609502,2712.903838689396,1.4052625834920704,1.1684899545993401
Rpl13A cohort,development,Experiment_7,cell_2.11,15,17,32.6666666666667,39.3333333333333,1.75,1.6610169491525455,0.3389830508474545,-0.0889830508474545,2.0889830508474545,36.211,2.1474914007828256,1.3645733235355078,83.5372798425527,0.7296464895665857,0.8436943548498402,3024.968440378676,1.5669095619556186,1.2208529549921947
