bootstrap,detector_crest_x,detector_ridge_x,detector_octave_residual,ordered_three_stage,valid
404,0.46476367903963256,1.067252700678838,0.1377253425995728,True,True
405,0.4777899439314322,1.0381109968665558,0.08253110900369143,True,True
406,0.4629586799430998,1.0820819828655885,0.15616462297938893,True,True
407,0.4962732308037607,0.9787143615398751,-0.013832100067646236,True,True
408,0.5477719312264817,1.0146449042433843,-0.08089895820957915,True,True
409,0.535558130958522,1.0640513293496296,-0.0070649325674143615,True,True
410,0.5393630402967413,0.970061834866019,-0.10866424572746358,True,True
411,0.5657339049268081,1.0673816877745665,-0.06408612207904962,True,True
412,0.5409623851177414,1.0238413559101136,-0.05808341432536923,True,True
413,0.4927642968075296,1.0897623017456854,0.10423370813062627,True,True
