candidate,n,largest_gap,circular_star_discrepancy,union_coverage,overlap_loss,flat_mean,flat_p05,flat_min,beam7_mean,beam7_p05,beam7_min,beam7_cycle23_mean,beam7_cycle23_p05,beam7_cycle23_min,beam7_decay_mean,beam7_decay_p05,beam7_decay_min,largest_gap_rank,discrepancy_rank
oracle_uniform,33,0.030303030303,0.030303030303,0.07734375,0,0.07734375,0.07734375,0.07734375,0.07734375,0.07734375,0.07734375,0.07734375,0.07734375,0.07734375,0.0773237046408,0.0770630631721,0.0770591686301,,
oracle_uniform,34,0.0294117647059,0.0294117647059,0.0796875,0,0.0796875,0.0796875,0.0796875,0.0796875,0.0796875,0.0796875,0.0796875,0.0796875,0.0796875,0.0796680677662,0.0794159691149,0.0794122045976,,
oracle_uniform,35,0.0285714285714,0.0285714285714,0.08203125,0,0.08203125,0.08203125,0.08203125,0.08203125,0.08203125,0.08203125,0.08203125,0.08203125,0.08203125,0.0820123946341,0.0817682848241,0.0817646416988,,
oracle_uniform,36,0.0277777777778,0.0277777777778,0.084375,0,0.084375,0.084375,0.084375,0.084375,0.084375,0.084375,0.084375,0.084375,0.084375,0.0843566884283,0.0841200674299,0.0841165379259,,
oracle_uniform,37,0.027027027027,0.027027027027,0.08671875,0,0.08671875,0.08671875,0.08671875,0.08671875,0.08671875,0.08671875,0.08671875,0.08671875,0.08671875,0.0867009519659,0.0864713667764,0.0864679438716,,
oracle_uniform,38,0.0263157894737,0.0263157894737,0.0890625,0,0.0890625,0.0890625,0.0890625,0.0890625,0.0890625,0.0890625,0.0890625,0.0890625,0.0890625,0.089045187749,0.0888222265627,0.0888189038888,,
oracle_uniform,39,0.025641025641,0.025641025641,0.09140625,0,0.09140625,0.09140625,0.09140625,0.09140625,0.09140625,0.09140625,0.09140625,0.09140625,0.09140625,0.0913893980081,0.0911726852747,0.0911694570367,,
oracle_uniform,40,0.025,0.025,0.09375,0,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.09375,0.0937335847383,0.09352277695,0.0935196378582,,
oracle_uniform,41,0.0243902439024,0.0243902439024,0.09609375,0,0.09609375,0.09609375,0.09609375,0.09609375,0.09609375,0.09609375,0.09609375,0.09609375,0.09609375,0.0960777497303,0.0958725318115,0.0958694770233,,
oracle_uniform,42,0.0238095238095,0.0238095238095,0.0984375,0,0.0984375,0.0984375,0.0984375,0.0984375,0.0984375,0.0984375,0.0984375,0.0984375,0.0984375,0.0984218945955,0.0982219767942,0.0982190018639,,
oracle_uniform,43,0.0232558139535,0.0232558139535,0.10078125,0,0.10078125,0.10078125,0.10078125,0.10078125,0.10078125,0.10078125,0.10078125,0.10078125,0.10078125,0.100766020789,0.100571138337,0.100568236822,,
oracle_uniform,44,0.0227272727273,0.0227272727273,0.103125,0,0.103125,0.103125,0.103125,0.103125,0.103125,0.103125,0.103125,0.103125,0.103125,0.103110129626,0.102920034847,0.102917203827,,
oracle_uniform,45,0.0222222222222,0.0222222222222,0.10546875,0,0.10546875,0.10546875,0.10546875,0.10546875,0.10546875,0.10546875,0.10546875,0.10546875,0.10546875,0.105454222303,0.105268686454,0.105265922615,,
oracle_uniform,46,0.0217391304348,0.0217391304348,0.1078125,0,0.1078125,0.1078125,0.1078125,0.1078125,0.1078125,0.1078125,0.1078125,0.1078125,0.1078125,0.107798299906,0.107617110738,0.107614410998,,
oracle_uniform,47,0.0212765957447,0.0212765957447,0.11015625,0,0.11015625,0.11015625,0.11015625,0.11015625,0.11015625,0.11015625,0.11015625,0.11015625,0.11015625,0.110142363425,0.109965323607,0.109962685098,,
oracle_uniform,48,0.0208333333333,0.0208333333333,0.1125,0,0.1125,0.1125,0.1125,0.1125,0.1125,0.1125,0.1125,0.1125,0.1125,0.112486413765,0.112313339497,0.112310759542,,
oracle_uniform,49,0.0204081632653,0.0204081632653,0.11484375,0,0.11484375,0.11484375,0.11484375,0.11484375,0.11484375,0.11484375,0.11484375,0.11484375,0.11484375,0.114830451755,0.114661171537,0.114658647639,,
oracle_uniform,50,0.02,0.02,0.1171875,0,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.1171875,0.117174478156,0.117008831701,0.117006361522,,
oracle_uniform,51,0.0196078431373,0.0196078431373,0.11953125,0,0.11953125,0.11953125,0.11953125,0.11953125,0.11953125,0.11953125,0.11953125,0.11953125,0.11953125,0.119518493666,0.119356330928,0.119353912276,,
oracle_uniform,52,0.0192307692308,0.0192307692308,0.121875,0,0.121875,0.121875,0.121875,0.121875,0.121875,0.121875,0.121875,0.121875,0.121875,0.121862498927,0.121703679236,0.121701310056,,
oracle_uniform,53,0.0188679245283,0.0188679245283,0.12421875,0,0.12421875,0.12421875,0.12421875,0.12421875,0.12421875,0.12421875,0.12421875,0.12421875,0.12421875,0.124206494534,0.124050885817,0.124048564176,,
oracle_uniform,54,0.0185185185185,0.0185185185185,0.1265625,0,0.1265625,0.1265625,0.1265625,0.1265625,0.1265625,0.1265625,0.1265625,0.1265625,0.1265625,0.126550481034,0.126397959123,0.126395683203,,
oracle_uniform,55,0.0181818181818,0.0181818181818,0.12890625,0,0.12890625,0.12890625,0.12890625,0.12890625,0.12890625,0.12890625,0.12890625,0.12890625,0.12890625,0.128894458935,0.128744906935,0.128742675024,,
oracle_uniform,56,0.0178571428571,0.0178571428571,0.13125,0,0.13125,0.13125,0.13125,0.13125,0.13125,0.13125,0.13125,0.13125,0.13125,0.131238428707,0.131091736436,0.131089546917,,
oracle_uniform,57,0.0175438596491,0.0175438596491,0.13359375,0,0.13359375,0.13359375,0.13359375,0.13359375,0.13359375,0.13359375,0.13359375,0.13359375,0.13359375,0.133582390785,0.133438454263,0.133436305609,,
oracle_uniform,58,0.0172413793103,0.0172413793103,0.1359375,0,0.1359375,0.1359375,0.1359375,0.1359375,0.1359375,0.1359375,0.1359375,0.1359375,0.1359375,0.135926345575,0.135785066558,0.135782957328,,
oracle_uniform,59,0.0169491525424,0.0169491525424,0.13828125,0,0.13828125,0.13828125,0.13828125,0.13828125,0.13828125,0.13828125,0.13828125,0.13828125,0.13828125,0.138270293455,0.138131579018,0.138129507846,,
oracle_uniform,60,0.0166666666667,0.0166666666667,0.140625,0,0.140625,0.140625,0.140625,0.140625,0.140625,0.140625,0.140625,0.140625,0.140625,0.140614234776,0.140477996932,0.140475962523,,
oracle_uniform,61,0.016393442623,0.016393442623,0.14296875,0,0.14296875,0.14296875,0.14296875,0.14296875,0.14296875,0.14296875,0.14296875,0.14296875,0.14296875,0.142958169866,0.142824325217,0.142822326344,,
oracle_uniform,62,0.0161290322581,0.0161290322581,0.1453125,0,0.1453125,0.1453125,0.1453125,0.1453125,0.1453125,0.1453125,0.1453125,0.1453125,0.1453125,0.145302099032,0.145170568451,0.145168603949,,
oracle_uniform,63,0.015873015873,0.015873015873,0.14765625,0,0.14765625,0.14765625,0.14765625,0.14765625,0.14765625,0.14765625,0.14765625,0.14765625,0.14765625,0.147646022559,0.147516730903,0.147514799665,,
oracle_uniform,64,0.015625,0.015625,0.15,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.149989940717,0.149862816557,0.149860917531,,
