dataset,arm,event_index,phase_direction,a0_swing_index,b_swing_index,a1_swing_index,time_mid_s,a0_duration_s,b_duration_s,a1_duration_s,q_angle_time,direct_angle_time,leg0_angle_time,leg1_angle_time,q_angle_only,direct_angle_only,leg0_angle_only,leg1_angle_only,q_phase_space_time,direct_phase_space_time,leg0_phase_space_time,leg1_phase_space_time
driven_triple1,3,73,increasing,73,74,75,56.8519,0.7899999999999991,0.7839999999999989,0.9040000000000035,1.992906657655019,3.9693490696929215,1.9231551647096061,2.0603219885691235,0.22021516659730098,0.03551724439416544,0.17857335473498465,0.14399520348893152,1.8874884128813771,3.9741780121910173,2.070254501360625,2.1408208992286366
driven_triple1,3,74,decreasing,74,75,76,57.695899999999995,0.7839999999999989,0.9040000000000035,0.8759999999999977,1.9949067877336437,4.219520803360901,2.0603219885691235,2.169971706661195,0.13027102373597466,0.01840703175542751,0.14399520348893152,0.13860074498129402,1.929572580952291,4.220517163691784,2.1408208992286366,2.233740809778294
driven_triple1,3,75,increasing,75,76,77,58.585899999999995,0.9040000000000035,0.8759999999999977,0.794000000000004,1.9946592550634539,4.197929458634045,2.169971706661195,2.0391978023439914,0.21465180708603787,0.032653222528019735,0.13860074498129402,0.16564288540129576,1.9179298642611189,4.200572166234833,2.233740809778294,2.1465780376505728
driven_triple1,3,76,decreasing,76,77,78,59.4209,0.8759999999999977,0.794000000000004,0.7319999999999993,1.990935971566526,3.889605530522344,2.0391978023439914,1.8681157286500667,0.20912838392084507,0.0386299669859746,0.16564288540129576,0.20379493324120868,1.8467081049319125,3.896754198608641,2.1465780376505728,2.0736386692580835
driven_triple1,3,77,increasing,77,78,79,60.1839,0.794000000000004,0.7319999999999993,0.7659999999999982,1.9855241278258215,3.6790412735407156,1.8681157286500667,1.8377483522556843,0.15398707347556195,0.03385464629253058,0.20379493324120868,0.23591270621728624,1.7555138957330074,3.6826680230857867,2.0736386692580835,2.1219054754359177
driven_triple1,3,78,decreasing,78,79,80,60.932900000000004,0.7319999999999993,0.7659999999999982,0.7360000000000042,1.9819903580938676,3.6497004284911805,1.8377483522556843,1.8451156067811232,0.08821142677765532,0.02166336859927411,0.23591270621728624,0.25525650826279556,1.699754821911846,3.651032183654706,2.1219054754359177,2.1740460777982213
driven_triple1,3,79,increasing,79,80,81,61.6839,0.7659999999999982,0.7360000000000042,0.7399999999999949,1.980058865471229,3.6229361560617965,1.8451156067811232,1.8143070692205658,0.04480189093139856,0.011535740271493332,0.25525650826279556,0.25971016085199955,1.6678311681787816,3.6232330177525696,2.1740460777982213,2.170797797147495
driven_triple1,3,80,decreasing,80,81,82,62.4219,0.7360000000000042,0.7399999999999949,0.7680000000000007,1.9805710656220707,3.630268965245392,1.8143070692205658,1.8515739771686213,0.055960253070413815,0.014253922970105543,0.25971016085199955,0.24972009323102184,1.6750284511400118,3.6310037410753977,2.170797797147495,2.1646554169207968
driven_triple1,3,81,increasing,81,82,83,63.1759,0.7399999999999949,0.7680000000000007,0.7480000000000047,1.9834483000193082,3.6789269700664065,1.8515739771686213,1.8580533118618954,0.10863090877161614,0.025803900812276456,0.24972009323102184,0.22535465490583037,1.72134410802006,3.6810946063473433,2.1646554169207968,2.1123448518766437
driven_triple1,3,82,decreasing,82,83,84,63.9339,0.7680000000000007,0.7480000000000047,0.7980000000000018,1.9873610954212038,3.72527731572341,1.8580533118618954,1.8909154329789812,0.16323332770041094,0.034087833341170964,0.22535465490583037,0.19230310924554214,1.7832758530826154,3.7289171431500723,2.1123448518766437,2.069753096350685
driven_triple1,3,83,increasing,83,84,85,64.7069,0.7480000000000047,0.7980000000000018,0.8859999999999957,1.991899608672092,3.930787012583094,1.8909154329789812,2.0558567793049196,0.1832589963666012,0.032296212281115316,0.19230310924554214,0.1601621221639787,1.8633475407198925,3.93578491372366,2.069753096350685,2.154670772750077
driven_triple1,3,84,decreasing,84,85,86,65.5489,0.7980000000000018,0.8859999999999957,0.8619999999999948,1.9943403908037876,4.175492353853602,2.0558567793049196,2.1314849333810826,0.15195107663271679,0.02313870738537807,0.1601621221639787,0.144392579232537,1.9165879507755434,4.176471128242651,2.154670772750077,2.20356504580722
driven_triple1,3,85,increasing,85,86,87,66.4229,0.8859999999999957,0.8619999999999948,0.7880000000000109,1.9946159731370856,4.134441426841164,2.1314849333810826,2.0141165082223464,0.11989140383397492,0.018071441976728553,0.144392579232537,0.15707093522849644,1.9155332786129537,4.135437460389079,2.20356504580722,2.114227295951069
driven_triple1,3,86,decreasing,86,87,88,67.2479,0.8619999999999948,0.7880000000000109,0.769999999999996,1.9921010003688477,3.903343629048793,2.0141165082223464,1.9047045036902714,0.18037906890850278,0.031107016809855052,0.15707093522849644,0.1878362316405606,1.8674909718766,3.907170258206819,2.114227295951069,2.070178751571175
driven_triple1,3,87,increasing,87,88,89,68.02690000000001,0.7880000000000109,0.769999999999996,0.7659999999999911,1.9884030441179332,3.764155088449732,1.9047045036902714,1.8814042528667099,0.15532620242401796,0.03159578824793982,0.1878362316405606,0.21899516904852487,1.8015492311699217,3.767170247338996,2.070178751571175,2.111966462293011
