partition,Name,fluid,direction,persistence,time_s,lead_s,lead_child_horizons,inside_event_window
diagnostic,241111d,S2,reverse,1,0.294,0.098,4.260869565217392,False
diagnostic,241111d,S2,reverse,1,0.319,0.073,3.1739130434782608,False
diagnostic,241111d,S2,reverse,1,0.334,0.0579999999999999,2.5217391304347783,False
diagnostic,241111d,S2,reverse,1,0.369,0.023,1.0,True
diagnostic,241111e,S2,reverse,1,0.069,0.354,15.391304347826086,False
diagnostic,241111e,S2,reverse,1,0.079,0.344,14.956521739130434,False
diagnostic,241111e,S2,reverse,1,0.094,0.3289999999999999,14.304347826086952,False
diagnostic,241111e,S2,reverse,1,0.144,0.279,12.130434782608695,False
diagnostic,241111e,S2,reverse,1,0.154,0.269,11.695652173913045,False
diagnostic,241111e,S2,reverse,1,0.179,0.244,10.608695652173912,False
diagnostic,241111e,S2,reverse,1,0.234,0.1889999999999999,8.21739130434782,False
diagnostic,241111e,S2,reverse,1,0.254,0.1689999999999999,7.347826086956518,False
diagnostic,241111e,S2,reverse,1,0.319,0.1039999999999999,4.521739130434778,False
diagnostic,241111e,S2,reverse,1,0.349,0.074,3.217391304347826,False
diagnostic,241111e,S2,reverse,1,0.369,0.0539999999999999,2.347826086956517,False
diagnostic,241111e,S2,reverse,1,0.384,0.0389999999999999,1.6956521739130392,False
diagnostic,241111e,S2,reverse,1,0.409,0.014,0.6086956521739131,True
diagnostic,241111f,S2,reverse,1,0.054,0.354,15.391304347826086,False
diagnostic,241111f,S2,reverse,1,0.079,0.3289999999999999,14.304347826086952,False
diagnostic,241111f,S2,reverse,1,0.099,0.3089999999999999,13.434782608695649,False
diagnostic,241111f,S2,reverse,1,0.144,0.264,11.47826086956522,False
diagnostic,241111f,S2,reverse,1,0.159,0.2489999999999999,10.826086956521737,False
diagnostic,241111f,S2,reverse,1,0.184,0.2239999999999999,9.739130434782604,False
diagnostic,241111f,S2,reverse,1,0.204,0.204,8.869565217391305,False
diagnostic,241111f,S2,reverse,1,0.244,0.1639999999999999,7.130434782608691,False
diagnostic,241111f,S2,reverse,1,0.304,0.1039999999999999,4.521739130434778,False
diagnostic,241111f,S2,reverse,1,0.319,0.0889999999999999,3.8695652173913,False
diagnostic,241111f,S2,reverse,1,0.359,0.0489999999999999,2.130434782608692,False
diagnostic,241111f,S2,reverse,1,0.369,0.0389999999999999,1.6956521739130392,False
diagnostic,241111f,S2,reverse,1,0.394,0.0139999999999999,0.6086956521739086,True
diagnostic,241111f,S2,reverse,1,0.404,0.0039999999999999,0.1739130434782565,True
diagnostic,241111g,S2,reverse,1,0.079,0.2809999999999999,12.217391304347824,False
diagnostic,241111g,S2,reverse,1,0.109,0.251,10.91304347826087,False
diagnostic,241111g,S2,reverse,1,0.144,0.216,9.391304347826088,False
diagnostic,241111g,S2,reverse,1,0.184,0.176,7.652173913043478,False
diagnostic,241111g,S2,reverse,1,0.209,0.151,6.565217391304348,False
diagnostic,241111g,S2,reverse,1,0.229,0.1309999999999999,5.695652173913039,False
diagnostic,241111g,S2,reverse,1,0.249,0.1109999999999999,4.826086956521735,False
diagnostic,241111g,S2,reverse,1,0.279,0.0809999999999999,3.5217391304347787,False
diagnostic,241111g,S2,reverse,1,0.309,0.0509999999999999,2.2173913043478217,False
diagnostic,241111h,S2,reverse,1,0.069,0.365,15.869565217391305,False
diagnostic,241111h,S2,reverse,1,0.079,0.355,15.434782608695652,False
diagnostic,241111h,S2,reverse,1,0.094,0.3399999999999999,14.78260869565217,False
diagnostic,241111h,S2,reverse,1,0.109,0.325,14.130434782608695,False
diagnostic,241111h,S2,reverse,1,0.124,0.31,13.478260869565217,False
diagnostic,241111h,S2,reverse,1,0.144,0.29,12.608695652173912,False
diagnostic,241111h,S2,reverse,1,0.159,0.275,11.956521739130435,False
diagnostic,241111h,S2,reverse,1,0.269,0.1649999999999999,7.173913043478256,False
diagnostic,241111h,S2,reverse,1,0.279,0.1549999999999999,6.739130434782604,False
diagnostic,241111h,S2,reverse,1,0.294,0.14,6.086956521739131,False
diagnostic,241111h,S2,reverse,1,0.309,0.125,5.434782608695652,False
diagnostic,241111h,S2,reverse,1,0.349,0.085,3.695652173913044,False
diagnostic,241111h,S2,reverse,1,0.374,0.06,2.608695652173913,False
diagnostic,241111h,S2,reverse,1,0.384,0.0499999999999999,2.1739130434782563,False
diagnostic,241111h,S2,reverse,1,0.394,0.0399999999999999,1.7391304347826042,False
diagnostic,241111i,S2,reverse,1,0.079,0.256,11.130434782608695,False
diagnostic,241111i,S2,reverse,1,0.104,0.231,10.043478260869566,False
diagnostic,241111i,S2,reverse,1,0.129,0.206,8.956521739130434,False
diagnostic,241111i,S2,reverse,1,0.144,0.191,8.304347826086957,False
diagnostic,241111i,S2,reverse,1,0.154,0.181,7.869565217391305,False
diagnostic,241111i,S2,reverse,1,0.179,0.156,6.782608695652174,False
diagnostic,241111i,S2,reverse,1,0.204,0.131,5.695652173913044,False
diagnostic,241111i,S2,reverse,1,0.334,0.001,0.0434782608695652,True
diagnostic,241111j,S2,reverse,1,0.064,0.334,14.521739130434783,False
diagnostic,241111j,S2,reverse,1,0.109,0.289,12.565217391304348,False
diagnostic,241111j,S2,reverse,1,0.129,0.269,11.695652173913045,False
diagnostic,241111j,S2,reverse,1,0.144,0.254,11.043478260869566,False
diagnostic,241111j,S2,reverse,1,0.154,0.244,10.608695652173912,False
diagnostic,241111j,S2,reverse,1,0.169,0.229,9.956521739130435,False
diagnostic,241111j,S2,reverse,1,0.219,0.179,7.782608695652174,False
diagnostic,241111j,S2,reverse,1,0.299,0.099,4.304347826086957,False
diagnostic,241111j,S2,reverse,1,0.319,0.079,3.4347826086956523,False
diagnostic,241111j,S2,reverse,1,0.334,0.064,2.782608695652174,False
diagnostic,241111j,S2,reverse,1,0.364,0.034,1.4782608695652175,False
diagnostic,241111j,S2,reverse,1,0.389,0.009,0.3913043478260869,True
diagnostic,241111k,S2,reverse,1,0.064,0.286,12.43478260869565,False
diagnostic,241111k,S2,reverse,1,0.114,0.236,10.26086956521739,False
diagnostic,241111k,S2,reverse,1,0.134,0.2159999999999999,9.391304347826082,False
diagnostic,241111k,S2,reverse,1,0.164,0.1859999999999999,8.086956521739125,False
diagnostic,241111k,S2,reverse,1,0.219,0.1309999999999999,5.695652173913039,False
diagnostic,241111k,S2,reverse,1,0.244,0.1059999999999999,4.608695652173909,False
diagnostic,241111k,S2,reverse,1,0.279,0.0709999999999999,3.086956521739126,False
diagnostic,241111k,S2,reverse,1,0.329,0.0209999999999999,0.9130434782608652,True
diagnostic,241111k,S2,reverse,1,0.349,0.001,0.0434782608695652,True
diagnostic,241111l,S2,reverse,1,0.052,0.259,12.333333333333332,False
diagnostic,241111l,S2,reverse,1,0.067,0.244,11.61904761904762,False
diagnostic,241111l,S2,reverse,1,0.082,0.2289999999999999,10.9047619047619,False
diagnostic,241111l,S2,reverse,1,0.132,0.179,8.523809523809524,False
diagnostic,241111l,S2,reverse,1,0.147,0.164,7.809523809523809,False
diagnostic,241111l,S2,reverse,1,0.172,0.139,6.61904761904762,False
diagnostic,241111l,S2,reverse,1,0.242,0.069,3.2857142857142856,False
diagnostic,241111l,S2,reverse,1,0.272,0.0389999999999999,1.8571428571428523,False
diagnostic,241111l,S2,reverse,1,0.287,0.024,1.1428571428571428,False
diagnostic,241111m,S2,reverse,1,0.064,0.27,11.73913043478261,False
diagnostic,241111m,S2,reverse,1,0.084,0.25,10.869565217391305,False
diagnostic,241111m,S2,reverse,1,0.099,0.235,10.217391304347826,False
diagnostic,241111m,S2,reverse,1,0.114,0.22,9.565217391304348,False
diagnostic,241111m,S2,reverse,1,0.169,0.165,7.173913043478262,False
diagnostic,241111m,S2,reverse,1,0.194,0.14,6.086956521739131,False
diagnostic,241111m,S2,reverse,1,0.224,0.11,4.782608695652174,False
diagnostic,241111m,S2,reverse,1,0.259,0.075,3.260869565217391,False
diagnostic,241111m,S2,reverse,1,0.274,0.06,2.608695652173913,False
diagnostic,250722a,S2,reverse,1,0.069,0.408,24.0,False
diagnostic,250722a,S2,reverse,1,0.084,0.3929999999999999,23.11764705882352,False
diagnostic,250722a,S2,reverse,1,0.109,0.368,21.64705882352941,False
diagnostic,250722a,S2,reverse,1,0.129,0.348,20.47058823529412,False
diagnostic,250722a,S2,reverse,1,0.159,0.3179999999999999,18.70588235294117,False
diagnostic,250722a,S2,reverse,1,0.169,0.3079999999999999,18.11764705882352,False
diagnostic,250722a,S2,reverse,1,0.194,0.283,16.64705882352941,False
diagnostic,250722a,S2,reverse,1,0.204,0.273,16.058823529411764,False
diagnostic,250722a,S2,reverse,1,0.224,0.253,14.88235294117647,False
diagnostic,250722a,S2,reverse,1,0.284,0.193,11.352941176470589,False
diagnostic,250722a,S2,reverse,1,0.309,0.1679999999999999,9.882352941176464,False
diagnostic,250722a,S2,reverse,1,0.359,0.118,6.941176470588235,False
diagnostic,250722a,S2,reverse,1,0.434,0.0429999999999999,2.5294117647058765,False
diagnostic,250722a,S2,reverse,1,0.464,0.0129999999999999,0.7647058823529352,True
diagnostic,250722b,S2,reverse,1,0.052,0.5469999999999999,32.17647058823529,False
diagnostic,250722b,S2,reverse,1,0.117,0.482,28.352941176470587,False
diagnostic,250722b,S2,reverse,1,0.137,0.4619999999999999,27.176470588235286,False
diagnostic,250722b,S2,reverse,1,0.208,0.391,23.0,False
diagnostic,250722b,S2,reverse,1,0.223,0.376,22.11764705882353,False
diagnostic,250722b,S2,reverse,1,0.283,0.316,18.588235294117645,False
diagnostic,250722b,S2,reverse,1,0.298,0.301,17.705882352941174,False
diagnostic,250722b,S2,reverse,1,0.353,0.246,14.470588235294116,False
diagnostic,250722b,S2,reverse,1,0.368,0.2309999999999999,13.58823529411764,False
diagnostic,250722b,S2,reverse,1,0.378,0.2209999999999999,12.999999999999991,False
diagnostic,250722b,S2,reverse,1,0.398,0.2009999999999999,11.8235294117647,False
diagnostic,250722b,S2,reverse,1,0.413,0.186,10.941176470588234,False
diagnostic,250722b,S2,reverse,1,0.493,0.1059999999999999,6.235294117647053,False
diagnostic,250722c,S2,reverse,1,0.073,0.407,23.941176470588232,False
diagnostic,250722c,S2,reverse,1,0.113,0.367,21.588235294117645,False
diagnostic,250722c,S2,reverse,1,0.128,0.352,20.70588235294117,False
diagnostic,250722c,S2,reverse,1,0.158,0.3219999999999999,18.94117647058823,False
diagnostic,250722c,S2,reverse,1,0.208,0.272,16.0,False
diagnostic,250722c,S2,reverse,1,0.218,0.262,15.411764705882351,False
diagnostic,250722c,S2,reverse,1,0.238,0.242,14.235294117647058,False
diagnostic,250722c,S2,reverse,1,0.268,0.2119999999999999,12.47058823529411,False
diagnostic,250722c,S2,reverse,1,0.353,0.127,7.470588235294117,False
diagnostic,250722c,S2,reverse,1,0.463,0.0169999999999999,0.999999999999994,True
diagnostic,250722d,S2,reverse,1,0.081,0.364,21.41176470588235,False
diagnostic,250722d,S2,reverse,1,0.111,0.334,19.647058823529413,False
diagnostic,250722d,S2,reverse,1,0.141,0.304,17.882352941176467,False
diagnostic,250722d,S2,reverse,1,0.156,0.289,16.999999999999996,False
diagnostic,250722d,S2,reverse,1,0.216,0.229,13.470588235294118,False
diagnostic,250722d,S2,reverse,1,0.261,0.184,10.823529411764705,False
diagnostic,250722d,S2,reverse,1,0.271,0.174,10.235294117647058,False
diagnostic,250722d,S2,reverse,1,0.306,0.139,8.176470588235293,False
diagnostic,250722d,S2,reverse,1,0.386,0.059,3.4705882352941173,False
diagnostic,250722e,S2,reverse,1,0.048,0.435,25.588235294117645,False
diagnostic,250722e,S2,reverse,1,0.094,0.389,22.88235294117647,False
diagnostic,250722e,S2,reverse,1,0.124,0.359,21.117647058823525,False
diagnostic,250722e,S2,reverse,1,0.139,0.344,20.23529411764705,False
diagnostic,250722e,S2,reverse,1,0.177,0.306,18.0,False
diagnostic,250722e,S2,reverse,1,0.192,0.291,17.117647058823525,False
diagnostic,250722e,S2,reverse,1,0.202,0.2809999999999999,16.529411764705877,False
diagnostic,250722e,S2,reverse,1,0.212,0.271,15.941176470588236,False
diagnostic,250722e,S2,reverse,1,0.237,0.246,14.470588235294116,False
diagnostic,250722e,S2,reverse,1,0.252,0.2309999999999999,13.58823529411764,False
diagnostic,250722e,S2,reverse,1,0.315,0.1679999999999999,9.882352941176464,False
diagnostic,250722e,S2,reverse,1,0.36,0.123,7.235294117647058,False
diagnostic,250722e,S2,reverse,1,0.38,0.1029999999999999,6.058823529411758,False
diagnostic,250722e,S2,reverse,1,0.41,0.073,4.294117647058823,False
diagnostic,250722e,S2,reverse,1,0.42,0.063,3.705882352941176,False
diagnostic,250722e,S2,reverse,1,0.435,0.0479999999999999,2.8235294117646994,False
diagnostic,250722e,S2,reverse,1,0.46,0.0229999999999999,1.352941176470582,False
diagnostic,250722e,S2,reverse,1,0.48,0.003,0.1764705882352941,True
diagnostic,250722f,S2,reverse,1,0.054,0.244,14.352941176470589,False
diagnostic,250722f,S2,reverse,1,0.077,0.2209999999999999,12.999999999999991,False
diagnostic,250722f,S2,reverse,1,0.222,0.0759999999999999,4.470588235294112,False
diagnostic,250722f,S2,reverse,1,0.252,0.0459999999999999,2.7058823529411704,False
diagnostic,250722f,S2,reverse,1,0.272,0.0259999999999999,1.5294117647058765,False
diagnostic,250722f,S2,reverse,1,0.297,0.001,0.0588235294117647,True
diagnostic,250722g,S2,reverse,1,0.045,0.232,15.466666666666669,False
diagnostic,250722g,S2,reverse,1,0.06,0.217,14.466666666666669,False
diagnostic,250722g,S2,reverse,1,0.13,0.147,9.8,False
diagnostic,250722g,S2,reverse,1,0.163,0.114,7.6,False
diagnostic,250722g,S2,reverse,1,0.186,0.091,6.066666666666666,False
diagnostic,250722g,S2,reverse,1,0.196,0.081,5.4,False
diagnostic,250722g,S2,reverse,1,0.206,0.071,4.733333333333333,False
diagnostic,250722g,S2,reverse,1,0.256,0.021,1.4,False
diagnostic,250722g,S2,reverse,1,0.276,0.001,0.0666666666666666,True
diagnostic,250722h,S2,reverse,1,0.038,0.185,12.333333333333334,False
diagnostic,250722h,S2,reverse,1,0.058,0.165,11.000000000000002,False
diagnostic,250722h,S2,reverse,1,0.071,0.152,10.133333333333333,False
diagnostic,250722h,S2,reverse,1,0.086,0.137,9.133333333333336,False
diagnostic,250722h,S2,reverse,1,0.101,0.122,8.133333333333333,False
diagnostic,250722h,S2,reverse,1,0.111,0.112,7.466666666666667,False
diagnostic,250722h,S2,reverse,1,0.136,0.087,5.8,False
diagnostic,250722i,S2,reverse,1,0.043,0.208,13.866666666666667,False
diagnostic,250722i,S2,reverse,1,0.063,0.188,12.533333333333331,False
diagnostic,250722i,S2,reverse,1,0.078,0.173,11.533333333333331,False
diagnostic,250722i,S2,reverse,1,0.088,0.163,10.866666666666667,False
diagnostic,250722i,S2,reverse,1,0.118,0.133,8.866666666666667,False
diagnostic,250722i,S2,reverse,1,0.133,0.118,7.866666666666666,False
diagnostic,250722i,S2,reverse,1,0.243,0.008,0.5333333333333333,True
diagnostic,250722j,S2,reverse,1,0.038,0.227,15.133333333333336,False
diagnostic,250722j,S2,reverse,1,0.053,0.212,14.133333333333333,False
diagnostic,250722j,S2,reverse,1,0.068,0.197,13.133333333333336,False
diagnostic,250722j,S2,reverse,1,0.098,0.167,11.133333333333336,False
diagnostic,250722j,S2,reverse,1,0.128,0.137,9.133333333333336,False
diagnostic,250722j,S2,reverse,1,0.178,0.087,5.8,False
diagnostic,250722j,S2,reverse,1,0.193,0.072,4.8,False
diagnostic,250722j,S2,reverse,1,0.208,0.057,3.8,False
diagnostic,250722j,S2,reverse,1,0.218,0.047,3.1333333333333333,False
diagnostic,250722j,S2,reverse,1,0.258,0.007,0.4666666666666667,True
diagnostic,250722l,S2,reverse,1,0.062,0.122,7.1764705882352935,False
diagnostic,250722l,S2,reverse,1,0.08,0.104,6.117647058823529,False
diagnostic,250722l,S2,reverse,1,0.09,0.094,5.529411764705882,False
diagnostic,250722l,S2,reverse,1,0.115,0.0689999999999999,4.058823529411758,False
diagnostic,250722l,S2,reverse,1,0.158,0.0259999999999999,1.5294117647058765,False
diagnostic,250722l,S2,reverse,1,0.173,0.011,0.6470588235294117,True
diagnostic,250722l,S2,reverse,1,0.183,0.001,0.0588235294117647,True
diagnostic,250722m,S2,reverse,1,0.056,0.052,3.466666666666667,False
diagnostic,250722m,S2,reverse,1,0.071,0.037,2.466666666666667,False
diagnostic,250722m,S2,reverse,1,0.081,0.0269999999999999,1.7999999999999934,False
diagnostic,250722n,S2,reverse,1,0.05,0.186,12.4,False
diagnostic,250722n,S2,reverse,1,0.075,0.1609999999999999,10.733333333333327,False
diagnostic,250722n,S2,reverse,1,0.105,0.131,8.733333333333334,False
diagnostic,250722n,S2,reverse,1,0.125,0.1109999999999999,7.399999999999994,False
diagnostic,250722n,S2,reverse,1,0.205,0.031,2.066666666666667,False
diagnostic,250722o,S2,reverse,1,0.045,0.1609999999999999,10.733333333333327,False
diagnostic,250722o,S2,reverse,1,0.055,0.151,10.066666666666666,False
diagnostic,250722o,S2,reverse,1,0.065,0.141,9.4,False
diagnostic,250722o,S2,reverse,1,0.188,0.0179999999999999,1.1999999999999935,False
diagnostic,250722o,S2,reverse,1,0.203,0.0029999999999999,0.1999999999999933,True
diagnostic,250722p,S2,reverse,1,0.053,0.107,7.133333333333334,False
diagnostic,250722p,S2,reverse,1,0.078,0.082,5.466666666666667,False
diagnostic,250722p,S2,reverse,1,0.088,0.072,4.8,False
diagnostic,250722p,S2,reverse,1,0.113,0.047,3.1333333333333333,False
diagnostic,250722q,S2,reverse,1,0.055,0.09,6.0,False
diagnostic,250722q,S2,reverse,1,0.065,0.0799999999999999,5.333333333333327,False
diagnostic,250722q,S2,reverse,1,0.096,0.0489999999999999,3.26666666666666,False
diagnostic,250722q,S2,reverse,1,0.119,0.0259999999999999,1.7333333333333267,False
diagnostic,250722r,S2,reverse,1,0.053,0.127,8.466666666666667,False
diagnostic,250722r,S2,reverse,1,0.063,0.1169999999999999,7.799999999999994,False
diagnostic,250722r,S2,reverse,1,0.083,0.0969999999999999,6.466666666666661,False
diagnostic,250722r,S2,reverse,1,0.111,0.0689999999999999,4.599999999999993,False
diagnostic,250722r,S2,reverse,1,0.151,0.0289999999999999,1.933333333333327,False
diagnostic,250722r,S2,reverse,1,0.176,0.004,0.2666666666666666,True
diagnostic,250722t,S2,reverse,1,0.053,0.126,8.4,False
diagnostic,250722t,S2,reverse,1,0.063,0.1159999999999999,7.733333333333326,False
diagnostic,250722t,S2,reverse,1,0.078,0.1009999999999999,6.733333333333326,False
diagnostic,250722t,S2,reverse,1,0.093,0.086,5.733333333333333,False
diagnostic,250722t,S2,reverse,1,0.108,0.071,4.733333333333333,False
diagnostic,250722t,S2,reverse,1,0.163,0.0159999999999999,1.06666666666666,False
diagnostic,250722t,S2,reverse,1,0.176,0.003,0.2,True
diagnostic,250722v,S2,reverse,1,0.043,0.142,9.466666666666669,False
diagnostic,250722v,S2,reverse,1,0.058,0.127,8.466666666666667,False
diagnostic,250722v,S2,reverse,1,0.073,0.112,7.466666666666667,False
diagnostic,250722v,S2,reverse,1,0.093,0.092,6.133333333333334,False
diagnostic,250722v,S2,reverse,1,0.111,0.074,4.933333333333334,False
diagnostic,250722v,S2,reverse,1,0.131,0.0539999999999999,3.599999999999993,False
diagnostic,250722v,S2,reverse,1,0.164,0.0209999999999999,1.3999999999999937,False
diagnostic,250722w,S2,reverse,1,0.041,0.145,11.153846153846152,False
diagnostic,250722w,S2,reverse,1,0.051,0.135,10.384615384615383,False
diagnostic,250722w,S2,reverse,1,0.071,0.115,8.846153846153847,False
diagnostic,250722w,S2,reverse,1,0.111,0.075,5.769230769230769,False
diagnostic,250722w,S2,reverse,1,0.141,0.045,3.4615384615384617,False
diagnostic,250722w,S2,reverse,1,0.181,0.005,0.3846153846153846,True
diagnostic,250722x,S2,reverse,1,0.063,0.1099999999999999,7.333333333333327,False
diagnostic,250722y,S2,reverse,1,0.051,0.122,8.133333333333333,False
diagnostic,250722y,S2,reverse,1,0.071,0.102,6.8,False
