model,domain,snr_db,method,replicate,scored_samples,declared_stream,sign_accuracy,correlation,nrmse,integrated_error,declared_child_occupancy,switch_count
Damped coupled oscillators,Newton/Hamilton mechanics,24,repeated_parent_reselection,14,5761,oscillator 2,0.7114890885750963,0.19546291316854902,0.33640211552212257,0.6082915202064494,0.31279291789619856,26
Damped coupled oscillators,Newton/Hamilton mechanics,24,repeated_parent_reselection,15,5761,oscillator 2,0.7130937098844673,0.20459982572178062,0.33373266244903355,0.5836374465201992,0.2733900364520049,18
Damped coupled oscillators,Newton/Hamilton mechanics,24,fixed_child_no_memory,0,5761,oscillator 2,0.7345956354300385,0.6446671967356811,0.28876487443839305,0.04384324735455735,nan,-1
Damped coupled oscillators,Newton/Hamilton mechanics,24,fixed_child_no_memory,1,5761,oscillator 2,0.7060333761232349,0.6320894622607726,0.29670196959212386,0.04491835071250472,nan,-1
Damped coupled oscillators,Newton/Hamilton mechanics,24,fixed_child_no_memory,2,5761,oscillator 2,0.7368421052631579,0.649473139161793,0.28718053881840166,0.04560212906912503,nan,-1
Damped coupled oscillators,Newton/Hamilton mechanics,24,fixed_child_no_memory,3,5761,oscillator 2,0.7593068035943518,0.6326576759936527,0.2974151257050372,0.046191946860429545,nan,-1
Damped coupled oscillators,Newton/Hamilton mechanics,24,fixed_child_no_memory,4,5761,oscillator 2,0.7519255455712451,0.6401093358348361,0.2904902184015662,0.043287709303533976,nan,-1
Damped coupled oscillators,Newton/Hamilton mechanics,24,fixed_child_no_memory,5,5761,oscillator 2,0.7313863928112966,0.6342427014465143,0.2961814604280661,0.03465641137446084,nan,-1
Damped coupled oscillators,Newton/Hamilton mechanics,24,fixed_child_no_memory,6,5761,oscillator 2,0.7410141206675225,0.6370497140753516,0.2932726507504559,0.043447584520549365,nan,-1
Damped coupled oscillators,Newton/Hamilton mechanics,24,fixed_child_no_memory,7,5761,oscillator 2,0.711168164313222,0.6347265981329155,0.2989171327475118,0.04492019651992112,nan,-1
Damped coupled oscillators,Newton/Hamilton mechanics,24,fixed_child_no_memory,8,5761,oscillator 2,0.7362002567394095,0.6271274729811028,0.29677427577438575,0.036009615481736985,nan,-1
