model,domain,snr_db,method,replicate,scored_samples,declared_stream,sign_accuracy,correlation,nrmse,integrated_error,estimated_q_noise_variance,estimated_g_noise_variance
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,8,4500,coupling relation,0.7773279352226721,0.14498708777393862,23.489493863071285,97.03542467042793,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,9,4500,coupling relation,0.6680161943319838,0.10595740532123253,21.98647768722766,19.694932182648188,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,10,4500,coupling relation,0.6558704453441295,0.08558816434374089,21.082395839011205,32.256147319765994,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,11,4500,coupling relation,0.4939271255060729,0.028124102498803764,19.349364886659732,1.4522202614264303,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,12,4500,coupling relation,0.5910931174089069,0.0933355487081405,21.508263160439622,13.879207011412934,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,13,4500,coupling relation,0.41295546558704455,-0.006647238561071085,21.2090006605189,16.219047902632223,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,14,4500,coupling relation,0.6437246963562753,0.08518219004541237,22.31111708597967,28.331179774294046,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,15,4500,coupling relation,0.6558704453441295,0.20551509342985383,22.965848813253842,6.554176171968966,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,16,4500,coupling relation,0.4777327935222672,-0.04109347054114827,20.908248384753954,23.625876110748127,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,17,4500,coupling relation,0.4939271255060729,-0.06184370596943584,19.04851151989279,20.88643985501799,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,18,4500,coupling relation,0.7125506072874493,0.11462532934537922,21.529480883002286,10.397414420050179,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,19,4500,coupling relation,0.7004048582995951,0.13538864358229274,22.033731975808138,8.505799591409437,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,20,4500,coupling relation,0.5060728744939271,-0.03080342084704803,20.185119080521623,12.070850619745398,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,21,4500,coupling relation,0.3319838056680162,-0.12044143551680724,19.092045815065458,41.468057301453314,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,22,4500,coupling relation,0.8663967611336032,0.21539306077209058,19.109854251523597,96.58224624638412,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,23,4500,coupling relation,0.4777327935222672,0.026654786808989236,21.35379231197204,14.1377973086593,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,24,4500,coupling relation,0.757085020242915,0.0889043436657186,21.176269783503354,13.660670095392053,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,25,4500,coupling relation,0.6518218623481782,0.1520398496186386,23.370628629587078,69.3669306634326,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,26,4500,coupling relation,0.6072874493927125,0.1827547010218043,22.507510727704627,30.10630964126517,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,27,4500,coupling relation,0.5668016194331984,0.0007151947237979742,20.642248047942456,22.66326811438142,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,28,4500,coupling relation,0.5991902834008097,-0.022805552775677453,20.459654905667755,18.58323749750954,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,29,4500,coupling relation,0.6234817813765182,-0.09803244213935354,21.42521689252262,15.053674759724078,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,30,4500,coupling relation,0.38461538461538464,0.006075617676549935,21.80441017033873,21.007221978776204,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,ara_fixed_lineage,31,4500,coupling relation,0.708502024291498,0.028519253820458973,20.15604328202787,2.571533516826419,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,0,4500,coupling relation,0.38866396761133604,-0.03982902156972679,25.585537246134994,50.91762630298966,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,1,4500,coupling relation,0.4493927125506073,-0.10533369479769882,28.851588350126868,10.786202902172356,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,2,4500,coupling relation,0.4979757085020243,0.03529895554292143,27.33930525799011,5.459042346377606,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,3,4500,coupling relation,0.5222672064777328,-0.01551938216306232,30.932036264173263,66.77390271433389,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,4,4500,coupling relation,0.5101214574898786,0.03478232947844782,30.52933004041093,49.64836076791419,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,5,4500,coupling relation,0.5425101214574899,0.013491698866118888,25.911941994949334,33.070674793723825,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,6,4500,coupling relation,0.4534412955465587,-0.03610030948029222,29.89047203340533,77.94418095004634,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,7,4500,coupling relation,0.5101214574898786,-0.09215412180601544,29.22448849342344,29.851358258377424,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,8,4500,coupling relation,0.5708502024291497,0.11542567915634216,28.849562005911825,0.9021906698593971,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,9,4500,coupling relation,0.19838056680161945,-0.17884715556893446,28.65790955297383,51.057701774053285,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,10,4500,coupling relation,0.7246963562753036,0.2117546394807892,28.824704914301428,82.5805657298507,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,11,4500,coupling relation,0.7732793522267206,0.17102702577886017,25.75078791302802,49.03822192372716,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,12,4500,coupling relation,0.4291497975708502,-0.14433370796038617,30.19310430395497,12.407731633317617,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,13,4500,coupling relation,0.7692307692307693,0.04539004462117975,30.807181733602587,55.88598681666472,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,14,4500,coupling relation,0.291497975708502,-0.08988790608832382,30.114768027081855,58.52398483138031,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,15,4500,coupling relation,0.5789473684210527,0.07910036813356393,32.55506876646541,79.69036158919403,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,16,4500,coupling relation,0.562753036437247,0.07800774206601543,26.88695474692698,68.02555305151591,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,17,4500,coupling relation,0.44129554655870445,0.030813000704553645,27.56393595968791,23.204251453846094,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,18,4500,coupling relation,0.6032388663967612,0.12261017716887158,28.723930392176133,89.35970451499833,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,19,4500,coupling relation,0.951417004048583,0.15521444330058184,28.96632457351565,77.97182071914024,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,20,4500,coupling relation,0.5020242914979757,0.03676973382108461,32.94593981713295,14.963962203376253,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,21,4500,coupling relation,0.7894736842105263,0.275656790935953,28.813983373486383,154.38391922207333,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,22,4500,coupling relation,0.29554655870445345,-0.07630273715790907,27.168132136409984,50.82214575599802,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,23,4500,coupling relation,0.4817813765182186,-0.06786623818220143,28.645234462225034,68.0762346329129,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,24,4500,coupling relation,0.4534412955465587,0.025018295116028162,27.467533169485623,42.17935576964746,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,25,4500,coupling relation,0.8299595141700404,-0.03315583821532609,31.273685000925067,95.64647196204695,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,26,4500,coupling relation,0.3522267206477733,0.08283667089916256,27.927810960910094,13.536272695521868,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,27,4500,coupling relation,0.3643724696356275,-0.04566147603843941,28.813044882659838,57.862648514309285,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,28,4500,coupling relation,0.3562753036437247,-0.1289756958637002,28.31173610624085,52.15288530252742,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,29,4500,coupling relation,0.6639676113360324,0.12023006412689853,27.91070711068509,17.658041953619662,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,30,4500,coupling relation,0.7854251012145749,0.10423494581304704,27.84892211251633,139.72531407821197,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,repeated_reselection,31,4500,coupling relation,0.6761133603238867,0.1619110726037599,27.299826273820976,48.59365061800942,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,0,4500,coupling relation,0.2631578947368421,-0.16249971625768006,12.019330914116658,22.458567210673362,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,1,4500,coupling relation,0.3967611336032389,-0.05659423068189325,13.029575227474734,22.98147578257684,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,2,4500,coupling relation,0.5344129554655871,0.06052637750606673,12.842448715133171,33.357415754631994,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,3,4500,coupling relation,0.611336032388664,0.030137593608912557,14.010931541261499,14.115849218748133,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,4,4500,coupling relation,0.7327935222672065,0.10480669096081996,11.356469239218734,39.88896162043285,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,5,4500,coupling relation,0.5991902834008097,-0.07098981079766689,10.644262251923754,6.314527083247684,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,6,4500,coupling relation,0.46963562753036436,-0.06678160372486372,11.826460554036933,0.4192262365314425,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,7,4500,coupling relation,0.6356275303643725,-0.0931158038046413,12.914218081907046,13.403090535233666,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,8,4500,coupling relation,0.8259109311740891,0.1741209273925625,14.135963936201792,34.92227545863323,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,9,4500,coupling relation,0.3522267206477733,-0.012541577504728993,12.773235325294046,5.895354960834934,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,10,4500,coupling relation,0.7692307692307693,0.2039489422556779,13.386587993949258,41.79552504768964,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,11,4500,coupling relation,1.0,0.14965277429819138,11.2353392974857,20.084751244948254,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,12,4500,coupling relation,0.3684210526315789,-0.05319331559789333,11.979542607867318,16.259868828340316,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,13,4500,coupling relation,0.5708502024291497,0.025586721575261807,11.926439781736615,14.6822195932772,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,14,4500,coupling relation,0.4777327935222672,0.03838558585450023,14.393365976180583,5.836466666918794,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,15,4500,coupling relation,0.7206477732793523,0.10450389279372786,14.400936473893013,23.761207536298013,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,16,4500,coupling relation,0.582995951417004,0.014453523927937384,10.859123116344476,6.637074853749901,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,17,4500,coupling relation,0.43724696356275305,-0.0264497275713817,11.555405275007148,0.691735846196948,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,18,4500,coupling relation,0.6356275303643725,0.12186302654542563,14.137519154327531,36.170224665007,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,19,4500,coupling relation,0.8947368421052632,0.18070473373751528,11.132140455010058,21.763539477396748,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,20,4500,coupling relation,0.6477732793522267,-0.006771075604970192,13.120342612607054,4.485954270823801,,
Resistive capacitor coupling,Electromagnetic circuit energy,-6,compressed_parent,21,4500,coupling relation,0.9352226720647774,0.17697089087401596,11.364750878830492,40.14349273143315,,
