run,regime,arm,event_local,left_index,right_index,target_index,pred_index,left_time_s,right_time_s,target_time_s,pred_time_s,duration_s,direction,left_angle_rad,right_angle_rad,target_speed_rad_s,pred_speed_rad_s,flow_fraction,target_phase,pred_phase,error_plain,error_left,error_right,wrong_pred_index,error_wrong,event_id
run1,free,1,84,55656,56457,55885,56056.5,55.656,56.457,55.885,56.0565,0.8010000000000019,decreasing,0.22518354384775385,-0.15620580280205765,0.977674062320475,0.550128514936683,0.5626911218560635,0.2858926342072409,0.5,0.21410736579275905,0.2858926342072409,0.714107365792759,56323.5,0.5474406991260924,84
run1,free,1,85,56457,56991,56761,56724.0,56.457,56.99099999999999,56.761,56.724,0.5339999999999918,increasing,-0.15620580280205765,0.2248693844233518,1.2045984101187857,1.1316976417830664,0.9394812680115272,0.5692883895131086,0.5,0.06928838951310862,0.5692883895131086,0.4307116104868914,57103.0,0.6404494382022472,85
run1,free,1,86,56991,57749,57204,57370.0,56.99099999999999,57.749,57.204,57.37,0.7580000000000098,decreasing,0.2248693844233518,-0.1379845657730101,1.05801279308143,0.6705545250703923,0.6337867835391883,0.28100263852242746,0.5,0.21899736147757257,0.28100263852242746,0.7189973614775725,57658.5,0.5996042216358839,86
run1,free,1,87,57749,58326,58105,58037.5,57.749,58.326,58.105,58.0375,0.5769999999999982,increasing,-0.1379845657730101,0.22078531393738743,1.1066102245878005,0.9923680780732573,0.8967638794796994,0.6169844020797227,0.5,0.1169844020797227,0.6169844020797227,0.3830155979202773,58313.5,0.3613518197573657,87
run1,free,1,88,58326,58878,58561,58602.0,58.326,58.87799999999999,58.561,58.602,0.5519999999999925,decreasing,0.22078531393738743,-0.14253987480873143,1.1237096958185544,1.0738284979456496,0.9556102451918693,0.4257246376811594,0.5,0.07427536231884058,0.4257246376811594,0.5742753623188406,58993.0,0.782608695652174,88
run1,free,1,89,58878,59660,59434,59269.0,58.87799999999999,59.660000000000004,59.434000000000005,59.269,0.7820000000000107,increasing,-0.14253987480873143,0.21387381036189979,0.989748168609739,0.5672929383619071,0.5731689700004816,0.710997442455243,0.5,0.21099744245524296,0.710997442455243,0.289002557544757,nan,nan,89
run1,free,2,0,166,785,340,475.5,0.16600000000000037,0.7850000000000001,0.33999999999999986,0.47549999999999937,0.6189999999999998,decreasing,0.7969784287449801,-0.737312485328534,5.946528690205746,1.959330726054106,0.32949151145629374,0.28109854604200324,0.5,0.21890145395799676,0.28109854604200324,0.7189014539579968,800.0,0.7431340872374798,90
run1,free,2,1,785,1434,950,1109.5,0.7850000000000001,1.434000000000001,0.9499999999999993,1.1094999999999988,0.6490000000000009,increasing,-0.737312485328534,0.7217266462347247,4.981456078439718,1.9827182868535627,0.3980198270612045,0.2542372881355932,0.5,0.2457627118644068,0.2542372881355932,0.7457627118644068,1415.5,0.7172573189522342,91
run1,free,2,2,1434,2046,1876,1740.0,1.434000000000001,2.0459999999999994,1.8760000000000012,1.7399999999999984,0.6119999999999983,decreasing,0.7217266462347247,-0.7875124694883091,5.496227169133025,1.8437207813603291,0.33545207005174743,0.7222222222222222,0.5,0.2222222222222222,0.7222222222222222,0.2777777777777778,2085.5,0.3423202614379085,92
run1,free,2,3,2046,2737,2426,2391.5,2.0459999999999994,2.7369999999999983,2.4259999999999984,2.391499999999999,0.690999999999999,increasing,-0.7875124694883091,0.5633773094021652,2.9490082136897047,2.7802637189313177,0.942779238804744,0.5499276410998553,0.5,0.049927641099855286,0.5499276410998553,0.45007235890014474,2794.5,0.5332850940665702,93
run1,free,2,4,2737,3543,3139,3140.0,2.7369999999999983,3.5429999999999993,3.1389999999999993,3.1400000000000006,0.8060000000000009,decreasing,0.5633773094021652,-0.7070604548108292,4.708062604268369,4.572658942399231,0.9712400464372799,0.4987593052109181,0.5,0.0012406947890818859,0.4987593052109181,0.5012406947890818,3447.0,0.38213399503722084,94
run1,free,2,5,3543,4157,3702,3850.0,3.5429999999999993,4.157,3.701999999999998,3.849999999999998,0.6140000000000008,increasing,-0.7070604548108292,0.6895651353009598,6.029531586944335,0.8682472718638423,0.14399912486466554,0.25895765472312704,0.5,0.24104234527687296,0.25895765472312704,0.741042345276873,4173.0,0.7671009771986971,95
run1,free,2,6,4157,4803,4301,4480.0,4.157,4.803000000000001,4.300999999999998,4.48,0.6460000000000008,decreasing,0.6895651353009598,-0.7371523966585105,4.688167586359827,0.27092482113330574,0.05778906494758391,0.22291021671826625,0.5,0.2770897832817337,0.22291021671826625,0.7770897832817337,4765.0,0.718266253869969,96
run1,free,2,7,4803,5373,5228,5088.0,4.803000000000001,5.373000000000001,5.227999999999998,5.088000000000001,0.5700000000000003,increasing,-0.7371523966585105,0.7032019304877313,4.4791262391356605,1.7770153796110182,0.39673259576491193,0.7456140350877193,0.5,0.24561403508771928,0.7456140350877193,0.2543859649122807,5418.5,0.33421052631578946,97
run1,free,2,8,5373,6034,5870,5703.5,5.373000000000001,6.033999999999999,5.870000000000001,5.7035,0.6609999999999978,decreasing,0.7032019304877313,-0.5320926271493214,3.6188817125377857,1.3057257495638492,0.36080918175360666,0.7518910741301059,0.5,0.2518910741301059,0.7518910741301059,0.2481089258698941,5784.0,0.13010590015128592,98
run1,free,2,9,6034,6195,6110,6114.5,6.033999999999999,6.195,6.109999999999999,6.1145,0.16100000000000136,increasing,-0.5320926271493214,-0.4210087973236796,1.203334541741862,1.0625686030689765,0.8830201130359621,0.4720496894409938,0.5,0.027950310559006212,0.4720496894409938,0.5279503105590062,6761.5,4.046583850931677,99
run1,free,2,10,6863,7489,7024,7176.0,6.8629999999999995,7.489000000000001,7.024000000000001,7.175999999999998,0.6260000000000012,decreasing,0.6299627366558855,-0.6325216987331359,5.046925513033909,0.46415052307972937,0.09196698502504942,0.2571884984025559,0.5,0.24281150159744408,0.2571884984025559,0.7428115015974441,7489.0,0.7428115015974441,100
run1,free,2,11,7489,8115,7971,7802.0,7.489000000000001,8.114999999999998,7.971,7.802,0.6259999999999977,increasing,-0.6325216987331359,0.7362038117003564,4.161728921214352,1.1167666701166272,0.2683420019078911,0.7699680511182109,0.5,0.26996805111821087,0.7699680511182109,0.23003194888178913,8107.5,0.21805111821086262,101
run1,free,2,12,8115,8726,8275,8420.5,8.114999999999998,8.725999999999999,8.274999999999999,8.420499999999999,0.6110000000000007,decreasing,0.7362038117003564,-0.5549763264713672,3.4001894363961687,1.7990347798679394,0.5290983968748285,0.2618657937806874,0.5,0.2381342062193126,0.2618657937806874,0.7381342062193126,8848.0,0.9378068739770867,102
run1,free,2,13,8726,9581,9187,9153.5,8.725999999999999,9.581,9.187000000000001,9.1535,0.8550000000000004,increasing,-0.5549763264713672,0.5256855182216587,3.9876261220557705,3.3115710787349206,0.8304617778528549,0.5391812865497077,0.5,0.0391812865497076,0.5391812865497077,0.4608187134502924,9453.5,0.3116959064327485,103
run1,free,2,14,9581,10181,9771,9881.0,9.581,10.181000000000001,9.771,9.881,0.6000000000000014,decreasing,0.5256855182216587,-0.5377096320738328,5.0860997714553084,1.8638633548632797,0.36646220849300487,0.31666666666666665,0.5,0.18333333333333332,0.31666666666666665,0.6833333333333333,10206.0,0.725,104
run1,free,2,15,10181,10831,10348,10506.0,10.181000000000001,10.831,10.347999999999999,10.506,0.6499999999999986,increasing,-0.5377096320738328,0.581719980856489,3.8227566022773884,0.020908450934064016,0.005469469576380539,0.2569230769230769,0.5,0.24307692307692308,0.2569230769230769,0.7430769230769231,10796.5,0.69,105
run1,free,2,16,10831,11412,11249,11121.5,10.831,11.411999999999999,11.248999999999999,11.1215,0.5809999999999995,decreasing,0.581719980856489,-0.6605322887929432,3.42506299686574,1.831720725772904,0.5347991343368294,0.7194492254733219,0.5,0.21944922547332185,0.7194492254733219,0.28055077452667815,11442.0,0.33218588640275387,106
run1,free,2,17,11412,12053,11899,11732.5,11.411999999999999,12.053,11.899000000000001,11.7325,0.6410000000000018,increasing,-0.6605322887929432,0.5050531091618033,2.927835937012305,1.2196362491242863,0.4165657760075374,0.7597503900156006,0.5,0.25975039001560063,0.7597503900156006,0.24024960998439937,12133.0,0.36505460218408736,107
run1,free,2,18,12053,12854,12480,12453.5,12.053,12.854,12.48,12.4535,0.8009999999999984,decreasing,0.5050531091618033,-0.5264552435113892,4.232146351367861,3.8957129581075547,0.9205052554121695,0.533083645443196,0.5,0.033083645443196,0.533083645443196,0.46691635455680397,12769.5,0.36142322097378277,108
run1,free,2,19,12854,13486,13042,13170.0,12.854,13.486,13.041999999999998,13.169999999999998,0.6320000000000014,increasing,-0.5264552435113892,0.5171791297475608,4.079427776657515,0.9308309237178104,0.22817683623277382,0.2974683544303797,0.5,0.20253164556962025,0.2974683544303797,0.7025316455696202,13484.5,0.7001582278481012,109
run1,free,2,20,13486,14115,13981,13800.5,13.486,14.114999999999998,13.980999999999998,13.8005,0.6289999999999978,decreasing,0.5171791297475608,-0.6308736221708457,3.0410775545418565,1.2790927023188574,0.4206050912475183,0.7869634340222575,0.5,0.28696343402225755,0.7869634340222575,0.21303656597774245,14101.0,0.1907790143084261,110
run1,free,2,21,14115,14716,14272,14415.5,14.114999999999998,14.716000000000001,14.271999999999998,14.4155,0.6010000000000026,increasing,-0.6308736221708457,0.4919992663162134,2.8453801934956306,1.8886447357307916,0.663758305497494,0.2612312811980033,0.5,0.23876871880199668,0.2612312811980033,0.7387687188019967,14823.5,0.9176372712146422,111
run1,free,2,22,14716,15532,15179,15124.0,14.716000000000001,15.532,15.178999999999998,15.123999999999999,0.815999999999999,decreasing,0.4919992663162134,-0.47503472357723275,3.176876577136466,2.2600754381366706,0.7114143037227557,0.5674019607843137,0.5,0.06740196078431372,0.5674019607843137,0.4325980392156863,15429.5,0.3069852941176471,112
run1,free,2,23,15532,16143,15742,15837.5,15.532,16.143,15.742,15.8375,0.6110000000000007,increasing,-0.47503472357723275,0.46352013529656055,4.056271903408635,2.478259095060017,0.6109696672398723,0.3436988543371522,0.5,0.15630114566284778,0.3436988543371522,0.6563011456628478,16168.0,0.6972176759410802,113
run1,free,2,24,16143,16804,16325,16473.5,16.143,16.804,16.325,16.4735,0.6609999999999978,decreasing,0.46352013529656055,-0.5165187198849086,3.0103618402976884,0.5294960267370195,0.17589115688652854,0.2753403933434191,0.5,0.22465960665658094,0.2753403933434191,0.7246596066565809,16762.0,0.6611195158850227,114
run1,free,2,25,16804,17381,17217,17092.5,16.804,17.381,17.217,17.092499999999998,0.5770000000000017,increasing,-0.5165187198849086,0.5506420321276213,2.751284762181484,2.0520806637712337,0.7458626936690282,0.7157712305025996,0.5,0.21577123050259966,0.7157712305025996,0.28422876949740034,17421.5,0.354419410745234,115
run1,free,2,26,17381,18039,17864,17710.0,17.381,18.039,17.863999999999997,17.71,0.6580000000000013,decreasing,0.5506420321276213,-0.43047367017153526,2.2751811161382025,1.3168571050431608,0.578792209421261,0.7340425531914894,0.5,0.23404255319148937,0.7340425531914894,0.26595744680851063,18080.5,0.3290273556231003,116
run1,free,2,27,18039,18780,18448,18409.5,18.039,18.78,18.448,18.409499999999998,0.7409999999999997,increasing,-0.43047367017153526,0.4805629861875431,3.4142422958264813,3.0814392968174387,0.9025250787221938,0.5519568151147098,0.5,0.05195681511470985,0.5519568151147098,0.44804318488529016,18739.5,0.393387314439946,117
run1,free,2,28,18780,19440,19004,19110.0,18.78,19.439999999999998,19.003999999999998,19.11,0.6599999999999966,decreasing,0.4805629861875431,-0.45371472024735304,3.065258258251297,1.42170299335344,0.4638118140702797,0.3393939393939394,0.5,0.1606060606060606,0.3393939393939394,0.6606060606060606,19425.0,0.6378787878787879,118
run1,free,2,29,19440,20070,19899,19755.0,19.439999999999998,20.07,19.899,19.755000000000003,0.6300000000000026,increasing,-0.45371472024735304,0.5380278311759721,2.615547095209459,1.6364506640396206,0.6256628554067653,0.7285714285714285,0.5,0.22857142857142856,0.7285714285714285,0.2714285714285714,20073.0,0.2761904761904762,119
run1,free,2,30,20070,20706,20277,20388.0,20.07,20.706000000000003,20.277,20.387999999999998,0.6360000000000028,decreasing,0.5380278311759721,-0.4184217801180381,2.333598146148946,1.9460276645895793,0.8339172139817815,0.32547169811320753,0.5,0.17452830188679244,0.32547169811320753,0.6745283018867925,20758.0,0.7562893081761006,120
run1,free,2,31,20706,21446,21136,21076.0,20.706000000000003,21.445999999999998,21.136000000000003,21.076,0.7399999999999949,increasing,-0.4184217801180381,0.4624325296620775,2.611062764518438,2.1351124638207075,0.8177177863491495,0.581081081081081,0.5,0.08108108108108109,0.581081081081081,0.4189189189189189,21395.5,0.3506756756756757,121
run1,free,2,32,21446,22085,21675,21765.5,21.445999999999998,22.085,21.674999999999997,21.7655,0.6390000000000029,decreasing,0.4624325296620775,-0.4202845610321546,3.106280583209532,2.2664469630831867,0.7296336896718467,0.35837245696400627,0.5,0.14162754303599373,0.35837245696400627,0.6416275430359938,22098.5,0.662754303599374,122
run1,free,2,33,22085,22751,22253,22418.0,22.085,22.750999999999998,22.253,22.418,0.6659999999999968,increasing,-0.4202845610321546,0.4754297811294226,2.0177146686430145,1.0821933417454266,0.5363460743799024,0.25225225225225223,0.5,0.24774774774774774,0.25225225225225223,0.7477477477477478,22705.5,0.6794294294294294,123
run1,free,2,34,22751,23326,23099,23038.5,22.750999999999998,23.326,23.098999999999997,23.0385,0.5750000000000028,decreasing,0.4754297811294226,-0.44050772247855896,2.348509168266468,2.250250136238269,0.95816110349668,0.6052173913043478,0.5,0.10521739130434783,0.6052173913043478,0.3947826086956522,23432.5,0.58,124
run1,free,2,35,23326,24114,23826,23720.0,23.326,24.113999999999997,23.826,23.72,0.7879999999999967,increasing,-0.44050772247855896,0.3997417119845572,1.9239044151056897,1.2903614891826312,0.6706993752138903,0.6345177664974619,0.5,0.13451776649746192,0.6345177664974619,0.36548223350253806,24012.0,0.23604060913705585,125
run1,free,2,36,24114,24698,24377,24406.0,24.113999999999997,24.698,24.377000000000002,24.406,0.5840000000000032,decreasing,0.3997417119845572,-0.43440406127220754,2.8548673634984785,2.7213887626784343,0.9532452531677431,0.4503424657534247,0.5,0.04965753424657534,0.4503424657534247,0.5496575342465754,24752.0,0.6421232876712328,126
run1,free,2,37,24698,25390,24922,25044.0,24.698,25.39,24.921999999999997,25.043999999999997,0.6920000000000002,increasing,-0.43440406127220754,0.40190893341601175,2.153187890630969,1.0949502671441742,0.5085251834772815,0.3236994219653179,0.5,0.17630057803468208,0.3236994219653179,0.6763005780346821,25349.0,0.6170520231213873,127
run1,free,2,38,25390,26000,25792,25695.0,25.39,26.0,25.792,25.695,0.6099999999999994,decreasing,0.40190893341601175,-0.46449248846012026,2.411313105840901,2.030646390548763,0.8421330210622368,0.659016393442623,0.5,0.15901639344262294,0.659016393442623,0.34098360655737703,26036.0,0.4,128
run1,free,2,39,26000,26682,26265,26341.0,26.0,26.682000000000002,26.265,26.341,0.6820000000000022,increasing,-0.46449248846012026,0.3632754684565338,1.8022225215484213,1.6263973514089294,0.9024398108240109,0.3885630498533724,0.5,0.11143695014662756,0.3885630498533724,0.6114369501466276,26681.0,0.6099706744868035,129
run1,free,2,40,26682,27362,27065,27022.0,26.682000000000002,27.362000000000002,27.064999999999998,27.022,0.6799999999999997,decreasing,0.3632754684565338,-0.44520018031130526,2.3462661088266374,2.1822627393012595,0.9301002691432151,0.5632352941176471,0.5,0.06323529411764706,0.5632352941176471,0.43676470588235294,27351.5,0.4213235294117647,130
run1,free,2,41,27362,28021,27587,27691.5,27.362000000000002,28.021,27.586999999999996,27.6915,0.6589999999999989,increasing,-0.44520018031130526,0.3713053596024629,2.305426353080155,1.677074767517385,0.7274466891023157,0.34142640364188165,0.5,0.15857359635811835,0.34142640364188165,0.6585735963581184,28021.0,0.6585735963581184,131
run1,free,2,42,28021,28680,28461,28350.5,28.021,28.68,28.461,28.3505,0.6589999999999989,decreasing,0.3713053596024629,-0.44528350589965804,2.0848457580532056,1.6037062578442898,0.7692205774214224,0.6676783004552352,0.5,0.1676783004552352,0.6676783004552352,0.3323216995447648,28669.0,0.3156297420333839,132
run1,free,2,43,28680,29317,28936,28998.5,28.68,29.317,28.936,28.9985,0.6370000000000005,increasing,-0.44528350589965804,0.35336875318180994,2.1215585835152324,2.026298131144265,0.9550988348324894,0.40188383045525905,0.5,0.09811616954474098,0.40188383045525905,0.598116169544741,29356.0,0.6593406593406593,133
run1,free,2,44,29317,30032,29753,29674.5,29.317,30.031999999999996,29.753,29.6745,0.7149999999999963,decreasing,0.35336875318180994,-0.4183184347252116,1.8901252270361364,1.560338304558487,0.8255211253940138,0.6097902097902098,0.5,0.10979020979020979,0.6097902097902098,0.3902097902097902,29981.0,0.31888111888111886,134
run1,free,2,45,30032,30645,30271,30338.5,30.031999999999996,30.644999999999996,30.271,30.3385,0.6129999999999995,increasing,-0.4183184347252116,0.3597894454741706,2.376401068474169,2.104402034999015,0.8855416128684885,0.3898858075040783,0.5,0.11011419249592169,0.3898858075040783,0.6101141924959217,30690.0,0.6835236541598695,135
run1,free,2,46,30645,31348,31118,30996.5,30.644999999999996,31.348,31.118000000000002,30.9965,0.703000000000003,decreasing,0.3597894454741706,-0.4005573677294265,1.6863365840362832,1.102052866254979,0.6535189218377695,0.6728307254623044,0.5,0.1728307254623044,0.6728307254623044,0.32716927453769556,31286.5,0.23968705547652916,136
run1,free,2,47,31348,31928,31636,31638.0,31.348,31.927999999999997,31.636000000000003,31.637999999999998,0.5799999999999983,increasing,-0.4005573677294265,0.37164948506485196,2.2158417438568145,2.189224556255473,0.9879877758981954,0.496551724137931,0.5,0.0034482758620689655,0.496551724137931,0.503448275862069,32018.0,0.6586206896551724,137
run1,free,2,48,31928,32688,32429,32308.0,31.927999999999997,32.688,32.429,32.308,0.7600000000000051,decreasing,0.37164948506485196,-0.3642599045436459,1.4999268917008934,1.1501131090235455,0.7667794446430222,0.6592105263157895,0.5,0.15921052631578947,0.6592105263157895,0.34078947368421053,32600.0,0.225,138
