origin,target,origin_year,horizon,split,truth,current,climatology,persistence,base_levels,base_raw_movement,base_diara,base_radius,base_turn,base_quadrant,base_broken_diara
201807,201810,2018.5,3,holdout,0.84,0.27,0.02056306306306306,0.27,0.7682155669170019,0.7772370468282657,0.8030840659903445,0.8074799620316069,0.767193704343535,0.8142760957470472,0.6187659411319619
201808,201811,2018.5833333333333,3,holdout,1.0,0.05,0.020629213483146065,0.05,0.5129344847437599,0.5152212900521872,0.6003436325349965,0.577182757472714,0.5345024388530537,0.5651266489161259,0.36969279861698
201809,201812,2018.6666666666667,3,holdout,0.97,0.3,0.021255605381165915,0.3,0.5688537427542214,0.5554736629478818,0.5930138213926861,0.6065680222770868,0.5595948714303488,0.6471558953883858,0.492326758046579
201810,201901,2018.75,3,holdout,0.51,0.84,0.023087248322147647,0.84,0.935236949707001,0.9387759278334606,0.9109552579547937,0.955704869598945,0.9044110869664908,0.9027644052804122,1.0176221872713946
201811,201902,2018.8333333333333,3,holdout,0.62,1.0,0.025267857142857144,1.0,0.855907740315972,0.8509321664946492,0.8303161379351344,0.8600700667829583,0.8433067869632614,0.7989327074652997,0.8891196669750844
201812,201903,2018.9166666666667,3,holdout,0.81,0.97,0.02737193763919822,0.97,0.8520630223655326,0.8560836146298062,0.847312757283102,0.8481408521844384,0.8663450167989531,0.7159018972084888,0.761816740434651
201901,201904,2019.0,3,holdout,0.67,0.51,0.028444444444444446,0.51,0.4027797188651176,0.39714584287032634,0.36876572778591166,0.36100981123087034,0.4309716932632593,0.29661807398383006,0.24668375421187422
201902,201905,2019.0833333333333,3,holdout,0.61,0.62,0.02975609756097561,0.62,0.5081362611632918,0.5032163727975385,0.4408376759739038,0.4164371585382366,0.5343383912758584,0.46213133937571604,0.43919527974272365
201903,201906,2019.1666666666667,3,holdout,0.66,0.81,0.03148230088495575,0.81,0.6193011609479627,0.6152736525014334,0.5384239937404135,0.5347977591602272,0.6182619458042244,0.5441058612370403,0.5734687654719434
201904,201907,2019.25,3,holdout,0.41,0.67,0.03289183222958057,0.67,-0.03798017261039299,-0.07120049776425204,-0.19436013623635795,-0.07558595270373354,-0.1358533053027794,-0.12888987299000432,-0.08985930353651785
201905,201908,2019.3333333333333,3,holdout,0.19,0.61,0.034162995594713655,0.61,0.2796497502658925,0.3038537846602957,0.3407847409220897,0.3424976858853872,0.2920205723953085,0.18726878295069593,0.22943183626832436
201906,201909,2019.4166666666667,3,holdout,0.11,0.66,0.03553846153846154,0.66,0.36564768639886003,0.363690465540894,0.4618804743459739,0.415117602727528,0.3994488207239552,0.4094414610495615,0.36982594146182685
201907,201910,2019.5,3,holdout,0.55,0.41,0.03635964912280702,0.41,0.1684337994181208,0.18021073039870694,0.15308770771986285,0.1701066973265164,0.1604427461882817,0.06230307623236818,0.1619341515621336
201908,201911,2019.5833333333333,3,holdout,0.74,0.19,0.03669584245076587,0.19,0.042990709704609414,0.04181960012262718,-0.049193363983539316,0.013102106055206102,0.00782896737098359,-0.07967765256518289,0.013875740924206334
201909,201912,2019.6666666666667,3,holdout,0.51,0.11,0.036855895196506554,0.11,0.07575907069523016,0.0871567293244167,-0.03221936936913341,0.001943012367468848,0.07905205695494935,-0.07713938498604564,0.05547334896100969
201910,202001,2019.75,3,holdout,0.64,0.55,0.03797385620915033,0.55,0.6454285007766517,0.6528717393721961,0.7473639300896884,0.5226832458603812,0.8408007499897705,0.6792906756520447,0.6277240427014404
201911,202002,2019.8333333333333,3,holdout,0.48,0.74,0.03949999999999999,0.74,0.8545206282426476,0.8706940223573784,0.8640566497873763,0.7706799206777017,0.8995167982988395,0.983930911354822,0.8502628161197698
201912,202003,2019.9166666666667,3,holdout,0.36,0.51,0.04052060737527115,0.51,0.6267637332701527,0.6194309123380445,0.5502688197855323,0.5894340916910501,0.5884405446405898,0.6730127491784301,0.5924279342699504
202001,202004,2020.0,3,holdout,0.49,0.64,0.04181818181818182,0.64,0.5103269551415934,0.5002179407220807,0.49127660469372075,0.5631803620628647,0.43181412886733,0.6549918703489924,0.46914750747064027
202002,202005,2020.0833333333333,3,holdout,-0.12,0.48,0.042764578833693306,0.48,0.30190453616602975,0.29586372930946425,0.24968195006433946,0.2769338152344599,0.28183385859599797,0.24492257705518708,0.28677897202004443
202003,202006,2020.1666666666667,3,holdout,-0.21,0.36,0.043448275862068966,0.36,-0.07839808299876969,-0.09614827605724331,-0.1950396109798247,-0.13542644938729476,-0.1264518913264519,-0.0970705370309544,-0.11325989449353903
202004,202007,2020.25,3,holdout,-0.04,0.49,0.04440860215053763,0.49,-0.038383001294594515,-0.029267927330406895,0.01973959553768896,-0.008515612903113375,-0.025671313285956593,0.026590148727312204,-0.02017002255225138
202005,202008,2020.3333333333333,3,holdout,-0.42,-0.12,0.04405579399141631,-0.12,-0.4758002318173236,-0.4771325543767834,-0.5189246418513914,-0.4479539244780385,-0.536577751765891,-0.45055381569653796,-0.37996676644040894
202006,202009,2020.4166666666667,3,holdout,-0.66,-0.21,0.04351177730192719,-0.21,-0.3613660592320621,-0.3603951165507101,-0.28681239612324977,-0.25851100350232326,-0.3623013027524569,-0.339200636882763,-0.13263180653815992
202007,202010,2020.5,3,holdout,-1.19,-0.04,0.043333333333333335,-0.04,-0.05233573965433344,-0.043870455630760904,-0.029390744076693565,-0.03458498821931691,-0.011787008375222528,-0.1531820795794147,0.17698098327989475
202008,202011,2020.5833333333333,3,holdout,-1.01,-0.42,0.0423454157782516,-0.42,-0.48248835403552215,-0.4807731849112864,-0.640851169540277,-0.5883386414358466,-0.5206128493831034,-0.5627091061950632,-0.3551683623502845
202009,202012,2020.6666666666667,3,holdout,-0.98,-0.66,0.04085106382978724,-0.66,-0.7268305635180908,-0.747667660982916,-0.7873918831689906,-0.8238324778932838,-0.6955366703896696,-0.7810020054119757,-0.6704982557857004
202010,202101,2020.75,3,holdout,-1.04,-1.19,0.03823779193205945,-1.19,-1.1407131115218503,-1.159395242583721,-1.0441698813603288,-1.096687778242702,-1.1179419486995577,-0.9945639964372271,-1.0250348627688703
202011,202102,2020.8333333333333,3,holdout,-0.94,-1.01,0.036016949152542374,-1.01,-0.8102353109727503,-0.8085181510100222,-0.6015986449780183,-0.6332963776496815,-0.7951598732935923,-0.8099155797473404,-0.7003783805912203
202012,202103,2020.9166666666667,3,holdout,-0.72,-0.98,0.03386892177589852,-0.98,-0.5064729182024706,-0.49875072753444705,-0.4221021180262617,-0.3948070265026162,-0.5345970550314273,-0.48545333986850014,-0.4729576953705701
202101,202104,2021.0,3,holdout,-0.55,-1.04,0.03160337552742616,-1.04,-0.6488016436463288,-0.6576592155095435,-0.5951292589247867,-0.6092143576163708,-0.6391584523673339,-0.6190692872525289,-0.6108884059981429
202102,202105,2021.0833333333333,3,holdout,-0.41,-0.94,0.029557894736842106,-0.94,-0.30992882675236166,-0.30296766108475875,-0.33583958192372737,-0.32571183605205917,-0.31779144964317757,-0.39132249090428917,-0.32278351587986776
202103,202106,2021.1666666666667,3,holdout,-0.06,-0.72,0.027983193277310924,-0.72,-0.14073363266859165,-0.14867631904222683,-0.1208689255794871,-0.10671973864332697,-0.1523700738603252,-0.0718676669832807,-0.17673506058488964
202104,202107,2021.25,3,holdout,-0.2,-0.55,0.026771488469601677,-0.55,-0.37093503313317094,-0.3891024892908124,-0.3211825055017253,-0.3377537754021077,-0.35608612626087666,-0.43577953845279355,-0.40834143903649534
202105,202108,2021.3333333333333,3,holdout,-0.38,-0.41,0.02585774058577406,-0.41,-0.3031948315247003,-0.30713975025189905,-0.2832508610281197,-0.3067180154103017,-0.28483366709102037,-0.35226950347681163,-0.3756056854308754
202106,202109,2021.4166666666667,3,holdout,-0.5,-0.06,0.02567849686847599,-0.06,-0.12708756992591683,-0.12288412156265636,-0.2170391162225385,-0.17575388062669203,-0.1514170054830565,-0.1951975420771797,-0.25061567883852587
202107,202110,2021.5,3,holdout,-0.78,-0.2,0.02520833333333333,-0.2,-0.13318949745779762,-0.12734992061278888,-0.16695615118200197,-0.2062451498193238,-0.08885369614324361,-0.20955490337532434,-0.26114211512893054
202108,202111,2021.5833333333333,3,holdout,-0.88,-0.38,0.02436590436590436,-0.38,-0.30009278108933635,-0.30132824404073916,-0.3374825470337922,-0.3940742227074676,-0.25997631568231977,-0.20255562125189042,-0.28384172433979615
202109,202112,2021.6666666666667,3,holdout,-1.07,-0.5,0.02327800829875518,-0.5,-0.5987743872205366,-0.6175704009131361,-0.5889767112877763,-0.6544188312287238,-0.5551041011759403,-0.5133577021000579,-0.5307768536143264
202110,202201,2021.75,3,holdout,-0.77,-0.78,0.021614906832298133,-0.78,-0.9058922502329668,-0.9039385531801843,-0.8138056776665222,-0.8314598365533213,-0.912159549261924,-0.7422256883161857,-0.8009453707399066
202111,202202,2021.8333333333333,3,holdout,-0.68,-0.88,0.019752066115702474,-0.88,-0.7527160539570947,-0.7586298483291771,-0.6689081430237799,-0.6561994345635871,-0.7698085598936183,-0.6864905371618394,-0.6738426534930301
202112,202203,2021.9166666666667,3,holdout,-0.84,-1.07,0.01750515463917525,-1.07,-0.7923722434094588,-0.7940000736159385,-0.6963252918740114,-0.7019367703779116,-0.7927940928677284,-0.708849575924289,-0.7193228047722683
202201,202204,2022.0,3,holdout,-0.9,-0.77,0.015884773662551435,-0.77,-0.10727396014353652,-0.09254510632649601,-0.09060207991087645,-0.059714694682073355,-0.13268530494617442,-0.1152170952628183,-0.08056025314961576
202202,202205,2022.0833333333333,3,holdout,-1.02,-0.68,0.01445585215605749,-0.68,-0.04230302005501717,-0.05487253986716306,-0.032193532261353935,-0.04430629333993683,-0.027207856431675836,0.00801269405929701,-0.03723698813467113
202203,202206,2022.1666666666667,3,holdout,-0.77,-0.84,0.012704918032786883,-0.84,-0.4496686375868072,-0.4689063069670033,-0.37268823583944477,-0.4458545869134832,-0.3994931977183354,-0.3721691046009614,-0.3973683123303611
202204,202207,2022.25,3,holdout,-0.56,-0.9,0.010838445807770958,-0.9,-0.25663622156107463,-0.24304745025200172,-0.22219564733743385,-0.2541550778259447,-0.24634710572622823,-0.08792557118359164,-0.241623454702001
202205,202208,2022.3333333333333,3,holdout,-0.96,-1.02,0.00873469387755102,-1.02,-0.46603284550871904,-0.49026802293392513,-0.39183288869791233,-0.42272093093228724,-0.45008567098390795,-0.3233240184147328,-0.4369484229575764
202206,202209,2022.4166666666667,3,holdout,-1.06,-0.77,0.007148676171079429,-0.77,-0.1284641761549255,-0.11642032215085336,-0.09204055039121073,-0.08115413829553457,-0.14308434691677993,-0.08199184600555585,-0.14345233898693188
202207,202210,2022.5,3,holdout,-0.99,-0.56,0.0059959349593495925,-0.56,-0.17066353596723977,-0.18353451583494812,-0.11992000957124187,-0.11660627921938686,-0.17225800062529328,-0.14941743342494865,-0.24872917433643738
202208,202211,2022.5833333333333,3,holdout,-0.76,-0.96,0.004036511156186609,-0.96,-0.5244945242507562,-0.5230208338539174,-0.4802772960799901,-0.505885525886636,-0.5070021759566049,-0.5260090146082763,-0.5421248929226582
202209,202212,2022.6666666666667,3,holdout,-0.86,-1.06,0.0018825910931174047,-1.06,-0.5026196321764246,-0.5111816903143519,-0.5035655347834176,-0.4996158213757126,-0.5096704403496602,-0.4927749707736422,-0.5070155475687067
202210,202301,2022.75,3,holdout,-0.78,-0.99,-0.0001212121212121258,-0.99,-0.5953680382962051,-0.6103513077357018,-0.5963832332630529,-0.5943737488240238,-0.5980062355713094,-0.5692408277849381,-0.6185262508792186
202211,202302,2022.8333333333333,3,holdout,-0.62,-0.76,-0.0016532258064516153,-0.76,-0.2846060553175461,-0.27822080289802803,-0.29336141447039943,-0.2742573247540284,-0.2992608331351119,-0.17151075603740146,-0.33506589973089024
202212,202303,2022.9166666666667,3,holdout,-0.13,-0.86,-0.0033802816901408535,-0.86,-0.2067003031847403,-0.20917541933427652,-0.23250488521962753,-0.2295243112509109,-0.20309183304403228,-0.21021414158613808,-0.2290929673583123
202301,202304,2023.0,3,holdout,0.24,-0.78,-0.004939759036144589,-0.78,-0.10241563244615738,-0.10288880018541119,-0.12698100971974163,-0.13526241746243917,-0.09537318717805936,-0.12823751334067363,-0.060010332337605846
202302,202305,2023.0833333333333,3,holdout,0.47,-0.62,-0.00617234468937877,-0.62,-0.11429415532599235,-0.14027707859131147,-0.08610062572447688,-0.10761917115740896,-0.10066836671085508,-0.09092382519181152,-0.06174180225096002
202303,202306,2023.1666666666667,3,holdout,0.95,-0.13,-0.006420000000000011,-0.13,0.4737446121274824,0.4959506813498615,0.48603366340944815,0.49654151860900847,0.46043072841261623,0.5321218188298078,0.46114248630844673
202304,202307,2023.25,3,holdout,1.2,0.24,-0.005928143712574864,0.24,0.7998420199759873,0.7972674061832332,0.7926380110322583,0.8116290877392838,0.7889538847765157,0.7598689716666529,0.8595007286670693
202305,202308,2023.3333333333333,3,holdout,1.56,0.47,-0.004980079681274916,0.47,0.8182875942447383,0.8230593739639327,0.8340484930135847,0.8451709074818632,0.811467385579752,0.7496585764814234,0.8933890818113949
202306,202309,2023.4166666666667,3,holdout,1.65,0.95,-0.0030815109343936553,0.95,1.3012889559866967,1.3151163296571895,1.3243211914555753,1.350378463495527,1.2794461872901224,1.3345825244867289,1.3702685602268956
202307,202310,2023.5,3,holdout,1.59,1.2,-0.000694444444444442,1.2,1.01280521877597,0.9978464029333872,1.0212111569122286,1.0558540894540016,0.9854588119955219,1.0093248496382472,1.075839301622688
202308,202311,2023.5833333333333,3,holdout,2.01,1.56,0.002396039603960403,1.56,1.307093600662296,1.325543971625729,1.3138006993184719,1.3383987930982395,1.2973116283915818,1.3101124822543806,1.3329709948089938
202309,202312,2023.6666666666667,3,holdout,1.81,1.65,0.005652173913043486,1.65,1.4099772362304108,1.4240579753083749,1.4083875706977502,1.425918964197483,1.4063386757101801,1.3894315136249187,1.4170738936981642
202310,202401,2023.75,3,holdout,1.71,1.59,0.008777120315581862,1.59,1.3277702255973067,1.343219467032002,1.2933156116139712,1.2992937538630802,1.3339983032649165,1.2742750799448168,1.3133478593985906
202311,202402,2023.8333333333333,3,holdout,1.47,2.01,0.012716535433070874,2.01,1.5947748707641085,1.5970742274698415,1.5693664853030316,1.5733062886161204,1.5957696302444766,1.559192357406139,1.5801315823431206
202312,202403,2023.9166666666667,3,holdout,1.1,1.81,0.016247544204322208,1.81,1.0003816882822336,0.9728460491043184,0.941478092752911,0.9624814701209896,0.9906704284526429,0.9673400548312363,0.9797128615027735
202401,202404,2024.0,3,holdout,0.93,1.71,0.0195686274509804,1.71,0.8000274651419716,0.8080609768661358,0.7681936724465651,0.7718109635715256,0.8045400514805572,0.8077612804494502,0.7658630594333706
202402,202405,2024.0833333333333,3,holdout,0.41,1.47,0.022407045009784743,1.47,0.8084130153941557,0.8272338378467948,0.8301044817151465,0.8211195720300003,0.8175715549781485,0.8203628452172378,0.7701575270185109
202403,202406,2024.1666666666667,3,holdout,0.25,1.1,0.02451171875000001,1.1,0.18788879735749092,0.16581784441274572,0.17998400825927446,0.1817709204063262,0.1824931368647908,0.1409483772247075,0.16989204549188502
202404,202407,2024.25,3,holdout,0.2,0.93,0.026276803118908384,0.93,0.26527915236971233,0.2766301802136709,0.29573845140964866,0.28270382194838756,0.27681257035285883,0.2117577933774375,0.25677775203381437
202405,202408,2024.3333333333333,3,holdout,0.02,0.41,0.027023346303501946,0.41,-0.007185755965531591,-0.003363636948609715,-0.031755540181421654,-0.023382599302653132,-0.009596228632956647,-0.05845385676290746,-0.028025286734766678
202406,202409,2024.4166666666667,3,holdout,-0.11,0.25,0.027456310679611653,0.25,-0.14313913953809587,-0.14720303512535188,-0.188291273685534,-0.19304121134004823,-0.1293669305308225,-0.20712341471227982,-0.1685373484661445
202407,202410,2024.5,3,holdout,-0.24,0.2,0.027790697674418604,0.2,-0.304449768587441,-0.31378990246958627,-0.37080339200496126,-0.37895409659861085,-0.2976904514489839,-0.3449793801395255,-0.3813688604527798
202408,202411,2024.5833333333333,3,holdout,-0.05,0.02,0.027775628626692455,0.02,-0.3730746148012253,-0.3719028486574165,-0.48868173154947636,-0.48390170194149007,-0.3701071201641416,-0.4381131765306886,-0.4669357321395676
202409,202412,2024.6666666666667,3,holdout,-0.58,-0.11,0.02750965250965251,-0.11,-0.5415347588034666,-0.5539503295784476,-0.5960272309481301,-0.5864708546899134,-0.5491337608641385,-0.5962311326572737,-0.6217472060872145
202410,202501,2024.75,3,holdout,-0.76,-0.24,0.026994219653179195,-0.24,-0.4202385396324684,-0.4042928958213545,-0.4710641386087286,-0.4486792449706779,-0.432304608259512,-0.5002070895216908,-0.47819322508378476
202411,202502,2024.8333333333333,3,holdout,-0.39,-0.05,0.02684615384615385,-0.05,-0.3012186785717232,-0.2983442355656836,-0.32741468834931003,-0.34983234965492344,-0.27840022951144927,-0.41363225770774165,-0.3960411294287124
202412,202503,2024.9166666666667,3,holdout,0.05,-0.58,0.02568138195777351,-0.58,-0.9765363350506981,-0.9947511033015235,-0.983088046342862,-0.9531603727015319,-1.0145756012027367,-0.9455910276690169,-0.9691669197727878
202501,202504,2025.0,3,holdout,-0.08,-0.76,0.024176245210727972,-0.76,-1.045215440162639,-1.0354413935908016,-1.0561141243516174,-1.0435923794840405,-1.0483032718421494,-1.0455904709375248,-1.0521982401263388
202502,202505,2025.0833333333333,3,holdout,-0.08,-0.39,0.02338432122370937,-0.39,-0.5346740099231032,-0.5278653654235157,-0.44841071504176466,-0.47430832172493204,-0.5146225106693108,-0.6209431700951656,-0.570840883610579
202503,202506,2025.1666666666667,3,holdout,0.01,0.05,0.023435114503816797,0.05,-0.16299169337792746,-0.14620136525648914,-0.05166846688547455,-0.13344756475657854,-0.10717121536790072,-0.12324018125563174,-0.19502495006831053
