Name,Time_s,D_px,D_mm,D_smooth_mm,u_breakup,r_observed_mm_s,r_mechanical_mm_s,r_unresolved_mm_s,x_rate_ara,Bo_local,G_height_proxy,fluid,D0_mm,coverage
241112f,2.395,10.0,0.122699386503067,0.12302483415520898,0.7389694538722617,0.1102476255850474,0.0663295999342754,0.043918025650772005,0.7967160366078395,0.001231418202942555,0.20778740040920538,S3,2.0,0.9318111693921629
241112f,2.396,10.0,0.122699386503067,0.12290592153947288,0.7392780006170935,0.11072771808967975,0.06628377339930899,0.04444394469037076,0.8027609609795274,0.0012290388395839221,0.20766855713465324,S3,2.0,0.9318111693921629
241112f,2.397,10.0,0.122699386503067,0.12278582143197667,0.7395865473619252,0.11119759586017101,0.06623799659794075,0.04495959926223027,0.8086433688506388,0.0012266380508193192,0.20754754794803204,S3,2.0,0.9318111693921629
241112f,2.398,10.0,0.122699386503067,0.12266455937017752,0.7398950941067572,0.11165725889652119,0.06619226945659903,0.04546498943992215,0.814366927672065,0.0012242164160081769,0.2074244136561376,S3,2.0,0.9318111693921629
241112f,2.399,10.0,0.122699386503067,0.12254216089153273,0.740203640851589,0.11210670719873018,0.0661465919018502,0.04596011529687999,0.8199351572320657,0.0012217745131631527,0.20729919513391656,S3,2.0,0.9318111693921629
241112f,2.4,10.0,0.122699386503067,0.12241865153349944,0.7405121875964208,0.11254594076679812,0.06610096386039795,0.046444976906400176,0.8253514358662998,0.001219312918902366,0.2071719333244662,S3,2.0,0.9318111693921629
241112f,2.401,10.0,0.122699386503067,0.12229405683353492,0.7408207343412526,0.11297495960072491,0.06605538525908315,0.04691957434164176,0.8306190063260832,0.0012168322084027143,0.2070426692390353,S3,2.0,0.9318111693921629
241112f,2.402,10.0,0.122699386503067,0.12216840232909626,0.7411292810860846,0.11339376370051059,0.06600985602488363,0.04738390767562696,0.8357409813254766,0.0012143329553542307,0.20691144395702274,S3,2.0,0.9318111693921629
241112f,2.403,10.0,0.122699386503067,0.12204171355764079,0.7414378278309164,0.11380235306615517,0.06596437608491372,0.047837976981241453,0.8407203487863287,0.0012118157319155238,0.20677829862597885,S3,2.0,0.9318111693921629
241112f,2.404,10.0,0.122699386503067,0.12191401605662566,0.7417463745757482,0.11420072769765861,0.06591894536642406,0.04828178233123455,0.8455599767990697,0.0012092811086702588,0.20664327446160463,S3,2.0,0.9318111693921629
241112f,2.405,10.0,0.122699386503067,0.12178533536350805,0.7420549213205799,0.11458888759502096,0.06587356379680115,0.048715323798219815,0.8502626183158193,0.0012067296545847123,0.20650641274775194,S3,2.0,0.9318111693921629
241112f,2.406,10.0,0.122699386503067,0.12165569701574523,0.742363468065412,0.1149668327582422,0.06582823130356714,0.04913860145467505,0.8548309155912136,0.0012041619369663854,0.20636775483642367,S3,2.0,0.9318111693921629
241112f,2.407,10.0,0.122699386503067,0.12152512655079435,0.7426720148102437,0.11533456318732234,0.06578294781437956,0.04955161537294278,0.8592674043853236,0.0012015785214236738,0.20622734214777344,S3,2.0,0.9318111693921629
241112f,2.408,10.0,0.122699386503067,0.12139364950611263,0.7429805615550755,0.11569207888226131,0.06573771325703096,0.049954365625230354,0.8635745179420351,0.0011989799718266083,0.20608521617010578,S3,2.0,0.9318111693921629
241112f,2.409,10.0,0.122699386503067,0.12126129141915735,0.7432891082999074,0.11603937984305919,0.0656925275594485,0.05034685228361069,0.8677545907553753,0.0011963668502686477,0.20594141845987632,S3,2.0,0.9318111693921629
241112f,2.41,10.0,0.122699386503067,0.12112807782738562,0.7435976550447393,0.11637646606971595,0.06564739064969391,0.05072907542002204,0.8718098621353997,0.0011937397170295324,0.20579599064169124,S3,2.0,0.9318111693921629
241112f,2.411,10.0,0.122699386503067,0.12099403426825465,0.7439062017895711,0.11670333756223163,0.06560230245596295,0.05110103510626868,0.8757424795845147,0.00119109913053921,0.20564897440830768,S3,2.0,0.9318111693921629
241112f,2.412,10.0,0.122699386503067,0.12085918627922172,0.744214748534403,0.11701999432060615,0.06555726290658515,0.05146273141402101,0.8795545019943466,0.0011884456473428113,0.2055004115206338,S3,2.0,0.9318111693921629
241112f,2.413,10.0,0.122699386503067,0.12072355939774397,0.7445232952792348,0.1173264363448396,0.06551227193002364,0.051814164414815955,0.8832479026726173,0.001185779822066691,0.20535034380772868,S3,2.0,0.9318111693921629
241112f,2.414,10.0,0.122699386503067,0.12058717916127863,0.7448318420240667,0.11762266363493189,0.06546732945487464,0.052155334180057245,0.8868245722088548,0.001183102207385531,0.20519881316680208,S3,2.0,0.9318111693921629
241112f,2.415,10.0,0.122699386503067,0.12045007110728291,0.7451403887688984,0.11790867619088309,0.06542243540986739,0.0524862407810157,0.8902863211871771,0.0011804133539905035,0.20504586156321475,S3,2.0,0.9318111693921629
241112f,2.416,10.0,0.122699386503067,0.12031226077321401,0.7454489355137303,0.11818447401269318,0.06537758972386368,0.0528068842888295,0.8936348827538543,0.0011777138105584957,0.20489153103047836,S3,2.0,0.9318111693921629
241112f,2.417,10.0,0.122699386503067,0.12017377369652914,0.7457574822585621,0.11845005710036212,0.06533279232585752,0.0531172647745046,0.8968719150468389,0.001175004123722395,0.20473586367025542,S3,2.0,0.9318111693921629
241112f,2.418,10.0,0.122699386503067,0.12003463541468552,0.746066029003394,0.11870542545388997,0.06528804314497515,0.053417382308914824,0.8999990034939779,0.0011722848380424369,0.20457890165235926,S3,2.0,0.9318111693921629
241112f,2.419,10.0,0.122699386503067,0.11989487146514034,0.7463745757482259,0.11895057907327676,0.06524334211047433,0.05370723696280243,0.903017662986194,0.0011695564959786132,0.20442068721475423,S3,2.0,0.9318111693921629
241112f,2.42,10.0,0.122699386503067,0.1197545073853508,0.7466831224930577,0.11918551795852235,0.06519868915174432,0.053986828806778034,0.9059293399314831,0.0011668196378641403,0.2042612626635555,S3,2.0,0.9318111693921629
241112f,2.421,10.0,0.122699386503067,0.11961356871277412,0.7469916692378895,0.11941024210962688,0.06515408419830541,0.05425615791132146,0.908735414195217,0.0011640748018799918,0.20410067037302898,S3,2.0,0.9318111693921629
241112f,2.422,10.0,0.122699386503067,0.11947208098486749,0.7473002159827214,0.11962475152659026,0.06510952717980885,0.05451522434678141,0.9114372009318445,0.0011613225240304896,0.20393895278559176,S3,2.0,0.9318111693921629
241112f,2.423,10.0,0.122699386503067,0.11933006973908812,0.7476087627275532,0.11982904620941255,0.06506501802603636,0.054764028183376195,0.9140359523127789,0.0011585633381199563,0.20377615241181155,S3,2.0,0.9318111693921629
241112f,2.424,10.0,0.122699386503067,0.11918756051289327,0.747917309472385,0.12002312615809373,0.06502055666689983,0.05500256949119389,0.9165328591549072,0.0011557977757304324,0.20361231183040712,S3,2.0,0.9318111693921629
241112f,2.425,10.0,0.122699386503067,0.11904457884374005,0.7482258562172168,0.12020699137263376,0.06497614303244123,0.055230848340192526,0.9189290524538716,0.0011530263662004458,0.20344747368824795,S3,2.0,0.9318111693921629
241112f,2.426,10.0,0.122699386503067,0.11890115026908572,0.7485344029620488,0.12038064185303274,0.06493177705283208,0.055448864800200656,0.9212256048259928,0.001150249636604856,0.20328168070035457,S3,2.0,0.9318111693921629
241112f,2.427,10.0,0.122699386503067,0.11875730032638751,0.7488429497068806,0.1205440775992905,0.0648874586583733,0.05565661894091721,0.9234235318624197,0.0011474681117357483,0.2031149756498983,S3,2.0,0.9318111693921629
241112f,2.428,10.0,0.122699386503067,0.11861305455310259,0.7491514964517124,0.12069729861140724,0.06484318777949491,0.05585411083191233,0.9255237933988606,0.0011446823140843926,0.20294740138820141,S3,2.0,0.9318111693921629
241112f,2.429,10.0,0.122699386503067,0.11846843848668819,0.7494600431965442,0.12084030488938283,0.06479896434675568,0.05604134054262715,0.9275272947039875,0.0011418927638242652,0.20277900083473696,S3,2.0,0.9318111693921629
241112f,2.43,10.0,0.122699386503067,0.11832347766460148,0.7497685899413762,0.12097309643321733,0.06475478829084286,0.05621830814237447,0.9294348875893995,0.00113909997879513,0.2026098169771289,S3,2.0,0.9318111693921629
241112f,2.431,10.0,0.122699386503067,0.1181781976242997,0.7500771366862079,0.12109567324291068,0.06471065954257194,0.05638501370033874,0.9312473714437968,0.0011363044744881821,0.20243989287115222,S3,2.0,0.9318111693921629
241112f,2.432,10.0,0.122699386503067,0.11803262390324003,0.7503856834310397,0.12120803531846294,0.06466657803288635,0.05654145728557659,0.9329654941938317,0.001133506764032251,0.20226927164073263,S3,2.0,0.9318111693921629
241112f,2.433,10.0,0.122699386503067,0.11788678203887971,0.7506942301758716,0.12131018265987406,0.06462254369285715,0.05668763896701691,0.9345899531938889,0.0011307073581810667,0.20209799647794668,S3,2.0,0.9318111693921629
241112f,2.434,10.0,0.122699386503067,0.11774069756867593,0.7510027769207035,0.12140211526714409,0.0645785564536827,0.05682355881346139,0.9361213960468768,0.001127906765301585,0.20192611064302207,S3,2.0,0.9318111693921629
241112f,2.435,10.0,0.122699386503067,0.11759439603008588,0.7513113236655353,0.12148383314027303,0.06453461624668846,0.056949216893584564,0.937560421357916,0.0011251054913633777,0.20175365746433704,S3,2.0,0.9318111693921629
241112f,2.436,10.0,0.122699386503067,0.1174479029605668,0.7516198704103672,0.12155533627926082,0.06449072300332669,0.05706461327593414,0.9389075794226603,0.0011223040399290789,0.20158068033842097,S3,2.0,0.9318111693921629
241112f,2.437,10.0,0.122699386503067,0.11730124389757587,0.751928417155199,0.12161662468410747,0.06444687665517612,0.05716974802893135,0.9401633728518061,0.0011195029121458975,0.20140722272995407,S3,2.0,0.9318111693921629
241112f,2.438,10.0,0.122699386503067,0.11715444437857032,0.7522369639000309,0.12166769835481309,0.0644030771339417,0.05726462122087139,0.9413282571331891,0.0011167026067381873,0.20123332817176737,S3,2.0,0.9318111693921629
241112f,2.439,10.0,0.122699386503067,0.11700752994100731,0.7525455106448626,0.1217085572913775,0.0643593243714543,0.05734923291992321,0.9424026411327142,0.0011139036200010785,0.20105904026484273,S3,2.0,0.9318111693921629
241112f,2.44,10.0,0.122699386503067,0.11686052612234411,0.7528540573896945,0.12173920149380088,0.06431561829967052,0.057423583194130365,0.9433868875352275,0.001111106445795177,0.20088440267831306,S3,2.0,0.9318111693921629
241112f,2.441,10.0,0.122699386503067,0.11676515138091517,0.7531626041345263,0.12235549045364807,0.0642719588506722,0.05808353160297587,0.9494225618748127,0.0011092935454153849,0.2007983542805637,S3,2.0,0.9318111693921629
241112f,2.442,10.0,0.122699386503067,0.11666825290453958,0.7534711508793582,0.12295815976797386,0.0642283459566664,0.05872981381130746,0.9552812749008699,0.001107453197453702,0.20070955727261877,S3,2.0,0.9318111693921629
241112f,2.443,10.0,0.122699386503067,0.1165698647431603,0.7537796976241901,0.12354720943677813,0.06418477954998497,0.05936242988679316,0.9609675549518623,0.0011055861198684253,0.20061806720506653,S3,2.0,0.9318111693921629
241112f,2.444,10.0,0.122699386503067,0.11647002094672025,0.7540882443690219,0.12412263946006089,0.06414125956308421,0.059981379896976675,0.9664857298861578,0.0011036930295373086,0.20052393971936297,S3,2.0,0.9318111693921629
241112f,2.445,10.0,0.122699386503067,0.11636875556516237,0.7543967911138537,0.12468444983782218,0.06409778592854476,0.060586663909277416,0.9718399365451403,0.0011017746421759708,0.20042723054783215,S3,2.0,0.9318111693921629
241112f,2.446,10.0,0.122699386503067,0.1162661026484296,0.7547053378586857,0.125232640570062,0.0640543585790712,0.061178281990990804,0.9770341296407357,0.0010998316722581843,0.2003279955136659,S3,2.0,0.9318111693921629
241112f,2.447,10.0,0.122699386503067,0.11616209624646488,0.7550138846035175,0.12576721165678034,0.06401097744749186,0.06175623420928848,0.9820720901059921,0.0010978648329380521,0.20022629053092378,S3,2.0,0.9318111693921629
241112f,2.448,10.0,0.122699386503067,0.11605677040921117,0.7553224313483492,0.12628816309797716,0.06396764246675851,0.06232052063121865,0.9869574329443529,0.0010958748359740716,0.20012217160453333,S3,2.0,0.9318111693921629
241112f,2.449,10.0,0.122699386503067,0.11595015918661139,0.755630978093181,0.12679549489365252,0.06392435356994602,0.0628711413237065,0.9916936146104963,0.0010938623916550854,0.20001569483028983,S3,2.0,0.9318111693921629
241112f,2.45,10.0,0.122699386503067,0.1158422966286085,0.755939524838013,0.12728920704380642,0.06388111069025214,0.06340809635355428,0.9962839399530938,0.001091828208728119,0.1999069163948565,S3,2.0,0.9318111693921629
241112f,2.451,9.0,0.110429447852761,0.11573321678514545,0.7562480715828448,0.12776929954843877,0.06383791376099729,0.06393138578744148,1.000731568747536,0.0010897729943281037,0.19979589257576438,S3,2.0,0.9318111693921629
241112f,2.452,10.0,0.122699386503067,0.11562295370616513,0.7565566183276766,0.12823577240754963,0.06379476271562422,0.06444100969192541,1.0050395218445547,0.0010876974539094858,0.1996826797414123,S3,2.0,0.9318111693921629
241112f,2.453,10.0,0.122699386503067,0.11551154144161055,0.7568651650725085,0.12868862562113906,0.06375165748769769,0.06493696813344137,1.0092106869587156,0.0010856022911797266,0.19956733435106694,S3,2.0,0.9318111693921629
241112f,2.454,10.0,0.122699386503067,0.11539901404142462,0.7571737118173404,0.129127859189207,0.06370859801090428,0.06541926117830271,1.0132478241189753,0.0010834882080346824,0.19944991295486297,S3,2.0,0.9318111693921629
241112f,2.455,10.0,0.122699386503067,0.11528540555555028,0.7574822585621722,0.12955347311175341,0.06366558421905211,0.06588788889270131,1.017153570801859,0.0010813559044958768,0.19933047219380273,S3,2.0,0.9318111693921629
241112f,2.456,10.0,0.122699386503067,0.11517075003393047,0.7577908053070039,0.12996546738877837,0.0636226160460706,0.06634285134270777,1.0209304467662927,0.0010792060786496574,0.19920906879975636,S3,2.0,0.9318111693921629
241112f,2.457,9.0,0.110429447852761,0.11505508152650815,0.7580993520518358,0.1303638420202818,0.06357969342601008,0.06678414859427173,1.024580858607735,0.0010770394265882382,0.19908575959546213,S3,2.0,0.9318111693921629
241112f,2.458,10.0,0.122699386503067,0.11493843408322624,0.7584078987966677,0.13074859700626382,0.06353681629304159,0.06721178071322223,1.0281071040479661,0.0010748566423526293,0.19896060149452585,S3,2.0,0.9318111693921629
241112f,2.459,10.0,0.122699386503067,0.1148208417540277,0.7587164455414995,0.13111973234672433,0.06349398458145672,0.06762574776526761,1.0315113759757009,0.0010726584178774553,0.19883365150142127,S3,2.0,0.9318111693921629
241112f,2.46,9.0,0.110429447852761,0.11465064566797815,0.7590249922863314,0.1308813885500983,0.06345119822566712,0.06743019032443116,1.0304015119555443,0.0010694808247184843,0.19861541631305438,S3,2.0,0.9318111693921629
241112f,2.461,9.0,0.110429447852761,0.11453275114553597,0.7593335390311632,0.13122868951089617,0.06340845716020449,0.06782023235069168,1.0336189838283867,0.0010672824750505771,0.19848759370309033,S3,2.0,0.9318111693921629
241112f,2.462,9.0,0.110429447852761,0.11441400537452028,0.7596420857759951,0.13156237082617261,0.06336576131972003,0.06819660950645258,1.0367190721510737,0.001065070538629895,0.19835813798365082,S3,2.0,0.9318111693921629
241112f,2.463,10.0,0.122699386503067,0.11429444240487396,0.759950632520827,0.1318824324959275,0.06332311063898452,0.06855932185694297,1.0397036293527582,0.001062845698075398,0.198227106505643,S3,2.0,0.9318111693921629
241112f,2.464,10.0,0.122699386503067,0.11417409628653999,0.7602591792656587,0.13218887452016095,0.06328050505288768,0.06890836946727327,1.0425744181181242,0.0010606086336914372,0.19809455671084225,S3,2.0,0.9318111693921629
241112f,2.465,10.0,0.122699386503067,0.11405300106946131,0.7605677260104905,0.13248169689887285,0.0632379444964382,0.06924375240243465,1.0453331142835591,0.0010583600234234187,0.19796054613189173,S3,2.0,0.9318111693921629
241112f,2.466,10.0,0.122699386503067,0.11393119080358083,0.7608762727553224,0.13276089963206333,0.06319542890476332,0.06956547072730002,1.0479813095586936,0.0010561005428153542,0.19782513239230234,S3,2.0,0.9318111693921629
241112f,2.467,10.0,0.122699386503067,0.11380869953884151,0.7611848195001543,0.13302648271973233,0.06315295821310868,0.06987352450662365,1.0505205140819533,0.0010538308649692997,0.1976883732064529,S3,2.0,0.9318111693921629
241112f,2.468,9.0,0.110429447852761,0.1136855613251863,0.7614933662449861,0.13327844616187984,0.06311053235683793,0.0701679138050419,1.052952158818179,0.0010515516605066797,0.19755032637959008,S3,2.0,0.9318111693921629
241112f,2.469,9.0,0.110429447852761,0.11356181021255812,0.7618019129898179,0.13351678995850577,0.06306815127143253,0.07044863868707324,1.0552775978057471,0.0010492635975314975,0.19741104980782834,S3,2.0,0.9318111693921629
