dataset,cohort,genotype,condition,plant_id,events,candidate,increment_ara,one_step_median_ara,one_step_mean_ara,carrier_median_ara,carrier_mean_ara
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P19,19,ridge,1.0,0.12222222222222223,0.14346405228758172,0.6722222222222225,0.5866013071895424
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P20,35,persistence,0.0,0.7166666666666667,0.7220538720538721,0.5055555555555564,0.5244107744107741
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P20,35,one_third,0.6666666666666666,0.0722222222222223,0.11397306397306398,0.3333333333333286,0.44360269360269394
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P20,35,one_over_e,0.7357588823428847,0.09131443789844018,0.1020723563072656,0.19804683686277613,0.2837348245864467
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P20,35,three_eighths,0.75,0.0888888888888889,0.10404040404040403,0.28888888888888786,0.338383838383837
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P20,35,fibonacci_8_21,0.7619047619047619,0.08809523809523812,0.10656565656565654,0.4873015873015838,0.5342712842712818
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P20,35,phi,0.7639320225002103,0.0861542447224325,0.10699568154044864,0.5373619858394285,0.5676289358872975
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P20,35,two_fifths,0.8,0.08333333333333337,0.11632996632996634,0.7333333333333334,0.6702020202020211
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P20,35,silver_conjugate,0.8284271247461903,0.11176045807952362,0.13034019640268868,0.4222944348703219,0.4624185495073343
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P20,35,ridge,1.0,0.2833333333333333,0.2779461279461279,0.4944444444444436,0.5328282828282829
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P21,31,persistence,0.0,0.8166666666666667,0.8128352490421457,0.45555555555555394,0.4833333333333332
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P21,31,one_third,0.6666666666666666,0.15000000000000002,0.1584291187739464,0.43333333333333357,0.4588122605363984
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P21,31,one_over_e,0.7357588823428847,0.0975744509904487,0.11119751296440832,0.34780652265457235,0.37963470705952307
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P21,31,three_eighths,0.75,0.08333333333333337,0.10459770114942528,0.31111111111111,0.409578544061302
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P21,31,fibonacci_8_21,0.7619047619047619,0.08253968253968258,0.10008210180623975,0.4214285714285726,0.4322112753147231
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P21,31,phi,0.7639320225002103,0.08051242194423414,0.09931314089072484,0.39101966249684494,0.4322811808524973
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P21,31,two_fifths,0.8,0.08333333333333326,0.08716475095785439,0.1666666666666643,0.20938697318007646
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P21,31,silver_conjugate,0.8284271247461903,0.0826839863649208,0.08627407037604268,0.3865078555272987,0.4001616604648856
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P21,31,ridge,1.0,0.18333333333333335,0.18716475095785443,0.5611111111111113,0.5365900383141766
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P22,37,persistence,0.0,0.8333333333333334,0.8344444444444444,0.44444444444444464,0.508095238095238
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P22,37,one_third,0.6666666666666666,0.16666666666666674,0.16873015873015876,0.47222222222222143,0.5090476190476189
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P22,37,one_over_e,0.7357588823428847,0.0975744509904487,0.10304949711326673,0.5126719931120718,0.49886189541047005
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P22,37,three_eighths,0.75,0.08333333333333337,0.09206349206349206,0.48333333333333783,0.49253968253968267
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P22,37,fibonacci_8_21,0.7619047619047619,0.07142857142857151,0.08365079365079367,0.4373015873015831,0.4385714285714285
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P22,37,phi,0.7639320225002103,0.06940131083312306,0.0824344372935246,0.4152863911043809,0.4337060031423522
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P22,37,two_fifths,0.8,0.0444444444444444,0.06365079365079364,0.7388888888888872,0.5944444444444448
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P22,37,silver_conjugate,0.8284271247461903,0.04935065303158748,0.055817357561437665,0.2357143666949284,0.2166997105551973
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P22,37,ridge,1.0,0.16666666666666663,0.16555555555555557,0.5111111111111164,0.4934920634920638
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P23,39,persistence,0.0,0.6944444444444444,0.6972972972972973,0.48333333333333317,0.4927927927927928
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P23,39,one_third,0.6666666666666666,0.05555555555555547,0.08528528528528531,0.31666666666666643,0.41231231231231247
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P23,39,one_over_e,0.7357588823428847,0.04757445099044866,0.08493630400635888,0.6752721240321584,0.5985545028198226
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P23,39,three_eighths,0.75,0.061111111111111116,0.09054054054054055,0.7222222222222214,0.6214714714714709
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P23,39,fibonacci_8_21,0.7619047619047619,0.07301587301587298,0.09639639639639638,0.5174603174603174,0.4864006864006861
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P23,39,phi,0.7639320225002103,0.07504313361132142,0.09754700376138063,0.49007072304777566,0.4712236273482748
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P23,39,two_fifths,0.8,0.10555555555555562,0.12372372372372377,0.5777777777777784,0.5249249249249258
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P23,39,silver_conjugate,0.8284271247461903,0.13398268030174587,0.14603954295551677,0.3817460722363517,0.44350065991563786
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P23,39,ridge,1.0,0.3055555555555556,0.3027027027027027,0.45000000000000107,0.48498498498498427
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P24,32,persistence,0.0,0.6611111111111111,0.6748148148148148,0.4555555555555557,0.5016666666666667
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P24,32,one_third,0.6666666666666666,0.07777777777777778,0.08925925925925925,0.3055555555555549,0.2931481481481474
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P24,32,one_over_e,0.7357588823428847,0.08853666012066241,0.09990607232847296,0.5678034577074138,0.539891974641544
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P24,32,three_eighths,0.75,0.09722222222222221,0.10592592592592592,0.36388888888888893,0.4037037037037042
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P24,32,fibonacci_8_21,0.7619047619047619,0.10912698412698407,0.1131216931216931,0.3912698412698423,0.4154232804232807
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P24,32,phi,0.7639320225002103,0.11115424472243252,0.11447320018532538,0.4186378593083957,0.42439239923258243
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P24,32,two_fifths,0.8,0.14444444444444443,0.13851851851851854,0.5861111111111104,0.5572222222222216
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P24,32,silver_conjugate,0.8284271247461903,0.1673160136350792,0.16167387848373532,0.5303390593273782,0.5161207300164503
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P24,32,ridge,1.0,0.3388888888888889,0.3251851851851852,0.5611111111111109,0.5083333333333333
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P25,38,persistence,0.0,0.836111111111111,0.83179012345679,0.49166666666666736,0.49166666666666664
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P25,38,one_third,0.6666666666666666,0.16944444444444445,0.17438271604938274,0.47499999999999964,0.48518518518518533
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P25,38,one_over_e,0.7357588823428847,0.11146333987933754,0.11875333769733615,0.47499587872796134,0.47634353488352854
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P25,38,three_eighths,0.75,0.09999999999999998,0.1095679012345679,0.38611111111111196,0.44166666666666654
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P25,38,fibonacci_8_21,0.7619047619047619,0.08809523809523812,0.1029982363315697,0.303174603174603,0.37817460317460355
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P25,38,phi,0.7639320225002103,0.08606797749978967,0.10198460603384546,0.3261947876379434,0.371304442267806
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P25,38,two_fifths,0.8,0.07500000000000001,0.08981481481481482,0.547222222222219,0.4864197530864186
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P25,38,silver_conjugate,0.8284271247461903,0.07222222222222224,0.08641975308641976,0.16998561415682545,0.17263510837095314
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P25,38,ridge,1.0,0.16388888888888892,0.16820987654320985,0.49166666666666803,0.5148148148148154
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P26,39,persistence,0.0,0.6888888888888889,0.6923423423423425,0.5333333333333325,0.49969969969969985
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P26,39,one_third,0.6666666666666666,0.06666666666666665,0.07972972972972973,0.18333333333333357,0.2975975975975992
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P26,39,one_over_e,0.7357588823428847,0.06353666012066239,0.08431666401288115,0.4973423793263265,0.5366148266582581
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P26,39,three_eighths,0.75,0.07222222222222219,0.09129129129129127,0.3555555555555556,0.37852852852852903
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P26,39,fibonacci_8_21,0.7619047619047619,0.07857142857142851,0.09740454740454736,0.41984126984126746,0.415744315744315
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P26,39,phi,0.7639320225002103,0.08059868916687696,0.0984455731157236,0.4474378902788292,0.43427037682633013
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P26,39,two_fifths,0.8,0.11111111111111116,0.1235735735735736,0.5666666666666669,0.5441441441441441
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P26,39,silver_conjugate,0.8284271247461903,0.1395382358573014,0.14742599414299853,0.5908369297941269,0.5390039315425782
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P26,39,ridge,1.0,0.3111111111111111,0.3076576576576576,0.5333333333333332,0.5111111111111111
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P27,35,persistence,0.0,0.8222222222222222,0.8377104377104376,0.5,0.49444444444444435
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P27,35,one_third,0.6666666666666666,0.15555555555555556,0.17340067340067344,0.5222222222222221,0.512962962962964
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P27,35,one_over_e,0.7357588823428847,0.08646333987933752,0.11432407903316816,0.5832532285972665,0.575107200376306
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P27,35,three_eighths,0.75,0.09444444444444444,0.10488215488215485,0.6722222222222172,0.5932659932659918
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P27,35,fibonacci_8_21,0.7619047619047619,0.0992063492063493,0.09918229918229918,0.5571428571428463,0.5462000962000954
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P27,35,phi,0.7639320225002103,0.09717908861090085,0.09838368137197102,0.4902432574930522,0.5373285116239476
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P27,35,two_fifths,0.8,0.0888888888888888,0.08754208754208753,0.5,0.5277777777777787
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P27,35,silver_conjugate,0.8284271247461903,0.07842712474619029,0.086046613207797,0.12878790455444555,0.1849250568429969
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P27,35,ridge,1.0,0.1777777777777778,0.1622895622895623,0.5,0.5018518518518521
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P28,41,persistence,0.0,0.7111111111111111,0.7282051282051282,0.5333333333333334,0.5024216524216522
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P28,41,one_third,0.6666666666666666,0.04999999999999993,0.07264957264957267,0.40000000000000213,0.4229344729344733
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P28,41,one_over_e,0.7357588823428847,0.04757445099044866,0.06092247645047723,0.40367425461032624,0.3648927465727944
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P28,41,three_eighths,0.75,0.05555555555555558,0.06623931623931623,0.7500000000000036,0.6497150997151008
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P28,41,fibonacci_8_21,0.7619047619047619,0.060317460317460325,0.072039072039072,0.7103174603174587,0.687037037037036
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P28,41,phi,0.7639320225002103,0.058376466944654704,0.07302671181634178,0.7116287144469684,0.6641481253963027
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P28,41,two_fifths,0.8,0.09444444444444444,0.0934472934472935,0.4611111111111157,0.4782051282051289
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P28,41,silver_conjugate,0.8284271247461903,0.11731601363507915,0.11465201153737468,0.5144300586012722,0.5070503744168344
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P28,41,ridge,1.0,0.28888888888888886,0.2717948717948718,0.47777777777777697,0.5018518518518521
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P29,37,persistence,0.0,0.6722222222222223,0.6807936507936506,0.6055555555555592,0.506031746031746
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P29,37,one_third,0.6666666666666666,0.05555555555555558,0.07507936507936508,0.3444444444444441,0.33968253968253936
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P29,37,one_over_e,0.7357588823428847,0.07535222876822645,0.0948087900972485,0.3226946080945474,0.3752756565510479
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P29,37,three_eighths,0.75,0.0888888888888889,0.10253968253968254,0.12777777777778,0.2558730158730165
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P29,37,fibonacci_8_21,0.7619047619047619,0.09523809523809523,0.10968253968253966,0.36587301587301724,0.39873015873015927
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P29,37,phi,0.7639320225002103,0.09726535583354368,0.11089889603980871,0.39461697888973024,0.4267943467489774
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P29,37,two_fifths,0.8,0.12777777777777777,0.13444444444444448,0.5388888888888888,0.5320634920634914
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P29,37,silver_conjugate,0.8284271247461903,0.15620490252396801,0.15510409940737854,0.4852813742385709,0.4896845948029934
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P29,37,ridge,1.0,0.3277777777777777,0.31920634920634916,0.5722222222222193,0.5225396825396826
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P30,34,persistence,0.0,0.8888888888888888,0.8668402777777777,0.5472222222222198,0.5184027777777781
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P30,34,one_third,0.6666666666666666,0.2222222222222222,0.20746527777777782,0.5055555555555591,0.4934027777777776
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P30,34,one_over_e,0.7357588823428847,0.15313000654600417,0.14700958906108702,0.405671591387615,0.44696305719205603
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P30,34,three_eighths,0.75,0.13888888888888884,0.1345486111111111,0.5388888888888825,0.5253472222222215
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P30,34,fibonacci_8_21,0.7619047619047619,0.12777777777777777,0.12418154761904766,0.6555555555555552,0.583234126984127
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P30,34,phi,0.7639320225002103,0.12773464416645636,0.1225343983852458,0.6404718790287252,0.5900060393753686
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P30,34,two_fifths,0.8,0.09166666666666662,0.09392361111111108,0.44166666666666465,0.4510416666666672
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P30,34,silver_conjugate,0.8284271247461903,0.06666666666666671,0.07797393762690485,0.7431818568316686,0.698913218142784
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P30,34,ridge,1.0,0.11111111111111116,0.13315972222222222,0.4583333333333304,0.45312499999999944
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P31,30,persistence,0.0,0.6472222222222223,0.6410714285714285,0.5888888888888899,0.48511904761904745
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P31,30,one_third,0.6666666666666666,0.09722222222222227,0.14702380952380947,0.6055555555555552,0.5152777777777768
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P31,30,one_over_e,0.7357588823428847,0.12464777123177351,0.16014134593334708,0.48407372196578,0.4692791848409062
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P31,30,three_eighths,0.75,0.13888888888888884,0.16765873015873017,0.5583333333333318,0.5287698412698408
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P31,30,fibonacci_8_21,0.7619047619047619,0.1507936507936507,0.1745181405895691,0.5341269841269836,0.5427154195011337
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P31,30,phi,0.7639320225002103,0.15282091138909915,0.17582137954378602,0.514868008470224,0.541846593531656
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P31,30,two_fifths,0.8,0.18888888888888888,0.20178571428571432,0.4583333333333348,0.4664682539682539
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P31,30,silver_conjugate,0.8284271247461903,0.21731601363507913,0.22412131230057808,0.4820346393965078,0.5148190963157587
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P31,30,ridge,1.0,0.35277777777777775,0.3589285714285714,0.5722222222222229,0.5386904761904765
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P32,34,persistence,0.0,0.8416666666666667,0.8581597222222221,0.43888888888888467,0.49496527777777743
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P32,34,one_third,0.6666666666666666,0.17500000000000004,0.20017361111111115,0.4472222222222193,0.49427083333333366
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P32,34,one_over_e,0.7357588823428847,0.1111111111111111,0.1355512557277537,0.41960053264454067,0.4458748586563598
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P32,34,three_eighths,0.75,0.10833333333333334,0.12378472222222223,0.48611111111110183,0.5012152777777776
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P32,34,fibonacci_8_21,0.7619047619047619,0.09642857142857147,0.11560019841269845,0.5142857142857187,0.5347966269841269
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P32,34,phi,0.7639320225002103,0.09440131083312303,0.11420645675332763,0.5339372038918331,0.5425255580042742
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P32,34,two_fifths,0.8,0.06944444444444448,0.09079861111111108,0.7277777777777765,0.6116319444444426
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P32,34,silver_conjugate,0.8284271247461903,0.07842712474619029,0.08064799829561511,0.5425325098632565,0.5690634345442291
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P32,34,ridge,1.0,0.15833333333333333,0.14184027777777777,0.4249999999999985,0.4640625000000004
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P33,35,persistence,0.0,0.7222222222222222,0.7011784511784511,0.4611111111111086,0.5333333333333332
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P33,35,one_third,0.6666666666666666,0.07222222222222219,0.07996632996632996,0.5722222222222229,0.5686868686868695
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P33,35,one_over_e,0.7357588823428847,0.06424111765711538,0.07490393760866552,0.5564920847561332,0.5346104889312339
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P33,35,three_eighths,0.75,0.061111111111111116,0.07912457912457913,0.655555555555555,0.6065656565656558
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P33,35,fibonacci_8_21,0.7619047619047619,0.06190476190476191,0.08323713323713322,0.568253968253968,0.5577681577681575
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P33,35,phi,0.7639320225002103,0.06393202250021035,0.08428147960448545,0.5864993136130021,0.550425840697856
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P33,35,two_fifths,0.8,0.07777777777777783,0.10656565656565659,0.5166666666666675,0.5013468013468021
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P33,35,silver_conjugate,0.8284271247461903,0.10620490252396808,0.13020026787459818,0.45194804090523766,0.4697800463556847
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P33,35,ridge,1.0,0.2777777777777778,0.2988215488215489,0.47777777777777786,0.49730639730639675
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P34,35,persistence,0.0,0.85,0.8412457912457914,0.4666666666666639,0.5048821548821548
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P34,35,one_third,0.6666666666666666,0.18333333333333335,0.17558922558922563,0.4444444444444393,0.5015151515151515
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P34,35,one_over_e,0.7357588823428847,0.11424111765711531,0.1197942457964264,0.6347422484062388,0.5858826102469674
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P34,35,three_eighths,0.75,0.09999999999999998,0.11245791245791245,0.5388888888888888,0.5336700336700336
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P34,35,fibonacci_8_21,0.7619047619047619,0.08809523809523812,0.10670995670995673,0.4706349206349252,0.43893698893698957
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P34,35,phi,0.7639320225002103,0.08606797749978967,0.1057884746211165,0.4646221602813494,0.42802481167423645
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P34,35,two_fifths,0.8,0.0888888888888889,0.09208754208754207,0.6611111111111132,0.6223905723905727
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P34,35,silver_conjugate,0.8284271247461903,0.09379509747603199,0.08714635566280425,0.304689854075086,0.3037759163518038
Landrein2015,Col0_JL,Col0,JL,Col0_JL_P34,35,ridge,1.0,0.15000000000000002,0.15875420875420876,0.4777777777777761,0.5132996632996634
Landrein2015,Col0_JC-JL,Col0,JC-JL,Col0_JC-JL_P1,24,persistence,0.0,0.6888888888888889,0.6699494949494949,0.5555555555555554,0.4926767676767673
Landrein2015,Col0_JC-JL,Col0,JC-JL,Col0_JC-JL_P1,24,one_third,0.6666666666666666,0.2750000000000001,0.4295454545454545,0.4861111111111125,0.47651515151515156
Landrein2015,Col0_JC-JL,Col0,JC-JL,Col0_JC-JL_P1,24,one_over_e,0.7357588823428847,0.2138888888888889,0.39308939691485034,0.6769932155052585,0.5351188410617493
Landrein2015,Col0_JC-JL,Col0,JC-JL,Col0_JC-JL_P1,24,three_eighths,0.75,0.2138888888888889,0.38661616161616164,0.5916666666666686,0.516666666666667
Landrein2015,Col0_JC-JL,Col0,JC-JL,Col0_JC-JL_P1,24,fibonacci_8_21,0.7619047619047619,0.2103174603174604,0.38120490620490616,0.5575396825396828,0.476659451659452
