salt,source,bin_low,bin_high,bin_center,proportion_of_split_weight
640,AC,0.0,0.25,0.125,0.09999999999999998
640,AC,0.25,0.5,0.375,0.19999999999999998
640,AC,0.5,0.75,0.625,0.0
640,AC,0.75,1.0,0.875,0.09999999999999996
640,AC,1.0,1.25,1.125,0.19999999999999998
640,AC,1.25,1.5,1.375,0.30000000000000004
640,AC,1.5,1.75,1.625,0.10000000000000002
640,AC,1.75,2.0,1.875,0.0
641,C,0.0,0.25,0.125,0.0689655172413793
641,C,0.25,0.5,0.375,0.0689655172413793
641,C,0.5,0.75,0.625,0.24137931034482765
641,C,0.75,1.0,0.875,0.17241379310344826
641,C,1.0,1.25,1.125,0.13793103448275865
641,C,1.25,1.5,1.375,0.06896551724137932
641,C,1.5,1.75,1.625,0.13793103448275865
641,C,1.75,2.0,1.875,0.10344827586206888
641,AC,0.0,0.25,0.125,0.0
641,AC,0.25,0.5,0.375,0.09090909090909088
641,AC,0.5,0.75,0.625,0.09090909090909088
641,AC,0.75,1.0,0.875,0.2727272727272727
641,AC,1.0,1.25,1.125,0.09090909090909093
641,AC,1.25,1.5,1.375,0.18181818181818185
641,AC,1.5,1.75,1.625,0.09090909090909093
641,AC,1.75,2.0,1.875,0.18181818181818185
642,C,0.0,0.25,0.125,0.07802283887125387
642,C,0.25,0.5,0.375,0.0780228388712539
642,C,0.5,0.75,0.625,0.21846394883951076
642,C,0.75,1.0,0.875,0.04681370332275224
642,C,1.0,1.25,1.125,0.18725481329100896
642,C,1.25,1.5,1.375,0.15604567774250816
642,C,1.5,1.75,1.625,0.09415047162468483
642,C,1.75,2.0,1.875,0.14122570743702725
642,AC,0.0,0.25,0.125,0.10504694553463857
642,AC,0.25,0.5,0.375,0.05252347276731929
642,AC,0.5,0.75,0.625,0.13130868191829825
642,AC,0.75,1.0,0.875,0.10504694553463861
642,AC,1.0,1.25,1.125,0.10504694553463861
642,AC,1.25,1.5,1.375,0.10504694553463838
642,AC,1.5,1.75,1.625,0.21112089977974394
642,AC,1.75,2.0,1.875,0.18485916339608435
643,C,0.0,0.25,0.125,0.07840236807896027
643,C,0.25,0.5,0.375,0.1764053281776606
643,C,0.5,0.75,0.625,0.1568047361579207
643,C,0.75,1.0,0.875,0.11760355211844048
643,C,1.0,1.25,1.125,0.09800296009870044
643,C,1.25,1.5,1.375,0.1568047361579207
643,C,1.5,1.75,1.625,0.05880177605922026
643,C,1.75,2.0,1.875,0.15717454315117654
643,AC,0.0,0.25,0.125,0.07688123475345299
643,AC,0.25,0.5,0.375,0.07688123475345299
643,AC,0.5,0.75,0.625,0.11532185213017944
643,AC,0.75,1.0,0.875,0.07688123475345296
643,AC,1.0,1.25,1.125,0.03844061737672648
643,AC,1.25,1.5,1.375,0.15376246950690606
643,AC,1.5,1.75,1.625,0.23064370426035918
643,AC,1.75,2.0,1.875,0.2311876524654699
644,C,0.0,0.25,0.125,0.08971437923812306
644,C,0.25,0.5,0.375,0.08155852658011183
644,C,0.5,0.75,0.625,0.19574046379226848
644,C,0.75,1.0,0.875,0.11418193721215686
644,C,1.0,1.25,1.125,0.10539968448237277
644,C,1.25,1.5,1.375,0.1456778277150097
644,C,1.5,1.75,1.625,0.15377104036584358
644,C,1.75,2.0,1.875,0.11395614061411376
644,AC,0.0,0.25,0.125,0.05481668624144398
644,AC,0.25,0.5,0.375,0.164450058724332
644,AC,0.5,0.75,0.625,0.12333754404324879
644,AC,0.75,1.0,0.875,0.10963337248288778
644,AC,1.0,1.25,1.125,0.149798608569316
644,AC,1.25,1.5,1.375,0.06799459191588555
644,AC,1.5,1.75,1.625,0.14958810221494823
644,AC,1.75,2.0,1.875,0.18038103580793768
645,C,0.0,0.25,0.125,0.16129032258064516
645,C,0.25,0.5,0.375,0.06451612903225808
645,C,0.5,0.75,0.625,0.16129032258064516
645,C,0.75,1.0,0.875,0.06451612903225813
645,C,1.0,1.25,1.125,0.09677419354838719
645,C,1.25,1.5,1.375,0.16129032258064532
645,C,1.5,1.75,1.625,0.09677419354838704
645,C,1.75,2.0,1.875,0.1935483870967739
645,AC,0.0,0.25,0.125,0.1999999999999999
645,AC,0.25,0.5,0.375,0.0
645,AC,0.5,0.75,0.625,0.14999999999999994
645,AC,0.75,1.0,0.875,0.09999999999999994
645,AC,1.0,1.25,1.125,0.25000000000000006
645,AC,1.25,1.5,1.375,0.10000000000000006
645,AC,1.5,1.75,1.625,0.0
645,AC,1.75,2.0,1.875,0.20000000000000012
646,C,0.0,0.25,0.125,0.11111111111111105
646,C,0.25,0.5,0.375,0.07407407407407401
646,C,0.5,0.75,0.625,0.07407407407407404
646,C,0.75,1.0,0.875,0.40740740740740744
646,C,1.0,1.25,1.125,0.037037037037037056
646,C,1.25,1.5,1.375,0.11111111111111117
646,C,1.5,1.75,1.625,0.07407407407407401
646,C,1.75,2.0,1.875,0.11111111111111117
646,AC,0.0,0.25,0.125,0.14285714285714285
646,AC,0.25,0.5,0.375,0.0
646,AC,0.5,0.75,0.625,0.14285714285714285
646,AC,0.75,1.0,0.875,0.07142857142857141
646,AC,1.0,1.25,1.125,0.14285714285714288
646,AC,1.25,1.5,1.375,0.14285714285714282
646,AC,1.5,1.75,1.625,0.14285714285714282
646,AC,1.75,2.0,1.875,0.21428571428571452
647,C,0.0,0.25,0.125,0.022199852365844347
647,C,0.25,0.5,0.375,0.13319911419506608
647,C,0.5,0.75,0.625,0.19979867129259904
647,C,0.75,1.0,0.875,0.13319911419506594
647,C,1.0,1.25,1.125,0.177598818926755
647,C,1.25,1.5,1.375,0.06659955709753315
647,C,1.5,1.75,1.625,0.08879940946337753
647,C,1.75,2.0,1.875,0.17860546246375889
647,AC,0.0,0.25,0.125,0.19349178188113694
647,AC,0.25,0.5,0.375,0.06449726062704567
647,AC,0.5,0.75,0.625,0.12899452125409128
647,AC,0.75,1.0,0.875,0.16124315156761393
647,AC,1.0,1.25,1.125,0.032248630313522784
647,AC,1.25,1.5,1.375,0.16124315156761393
647,AC,1.5,1.75,1.625,0.19349178188113722
647,AC,1.75,2.0,1.875,0.06478972090783823
649,C,0.0,0.25,0.125,0.1071428571428572
649,C,0.25,0.5,0.375,0.14285714285714296
649,C,0.5,0.75,0.625,0.10714285714285723
649,C,0.75,1.0,0.875,0.14285714285714293
649,C,1.0,1.25,1.125,0.07142857142857138
649,C,1.25,1.5,1.375,0.17857142857142846
649,C,1.5,1.75,1.625,0.07142857142857138
649,C,1.75,2.0,1.875,0.17857142857142846
649,AC,0.0,0.25,0.125,0.06250000000000001
649,AC,0.25,0.5,0.375,0.125
649,AC,0.5,0.75,0.625,0.18750000000000006
649,AC,0.75,1.0,0.875,0.31250000000000006
649,AC,1.0,1.25,1.125,0.06250000000000003
649,AC,1.25,1.5,1.375,0.12499999999999996
649,AC,1.5,1.75,1.625,0.0
649,AC,1.75,2.0,1.875,0.12499999999999986
651,C,0.0,0.25,0.125,0.12499999999999992
651,C,0.25,0.5,0.375,0.09999999999999994
651,C,0.5,0.75,0.625,0.12499999999999997
651,C,0.75,1.0,0.875,0.17500000000000007
651,C,1.0,1.25,1.125,0.15000000000000005
651,C,1.25,1.5,1.375,0.12500000000000006
651,C,1.5,1.75,1.625,0.12500000000000006
651,C,1.75,2.0,1.875,0.07499999999999993
651,AC,0.0,0.25,0.125,0.03999999999999998
651,AC,0.25,0.5,0.375,0.03999999999999998
651,AC,0.5,0.75,0.625,0.15999999999999992
651,AC,0.75,1.0,0.875,0.15999999999999992
651,AC,1.0,1.25,1.125,0.16
651,AC,1.25,1.5,1.375,0.12000000000000006
651,AC,1.5,1.75,1.625,0.08000000000000004
651,AC,1.75,2.0,1.875,0.24000000000000013
653,C,0.0,0.25,0.125,0.12233067471990663
653,C,0.25,0.5,0.375,0.12233067471990663
653,C,0.5,0.75,0.625,0.06116533735995333
653,C,0.75,1.0,0.875,0.20388445786651105
653,C,1.0,1.25,1.125,0.16310756629320888
653,C,1.25,1.5,1.375,0.12233067471990666
653,C,1.5,1.75,1.625,0.12233067471990657
653,C,1.75,2.0,1.875,0.08251993960070025
653,AC,0.0,0.25,0.125,0.05874165831197859
653,AC,0.25,0.5,0.375,0.17622497493593578
653,AC,0.5,0.75,0.625,0.14685414577994646
653,AC,0.75,1.0,0.875,0.14685414577994652
653,AC,1.0,1.25,1.125,0.058741658311978605
653,AC,1.25,1.5,1.375,0.058741658311978535
653,AC,1.5,1.75,1.625,0.2055958040919251
653,AC,1.75,2.0,1.875,0.1482459544763104
654,C,0.0,0.25,0.125,0.12358474009068707
654,C,0.25,0.5,0.375,0.07724046255667938
654,C,0.5,0.75,0.625,0.13903283260202307
654,C,0.75,1.0,0.875,0.12358474009068714
654,C,1.0,1.25,1.125,0.13903283260202307
654,C,1.25,1.5,1.375,0.10757400941069223
654,C,1.5,1.75,1.625,0.19838710391651077
654,C,1.75,2.0,1.875,0.09156327873069726
654,AC,0.0,0.25,0.125,0.060336956864813863
654,AC,0.25,0.5,0.375,0.10056159477468979
654,AC,0.5,0.75,0.625,0.08044927581975178
654,AC,0.75,1.0,0.875,0.14078623268456578
654,AC,1.0,1.25,1.125,0.12067391372962778
654,AC,1.25,1.5,1.375,0.15943352179248682
654,AC,1.5,1.75,1.625,0.11920888388261087
654,AC,1.75,2.0,1.875,0.2185496204514533
657,C,0.0,0.25,0.125,0.10416666666666677
657,C,0.25,0.5,0.375,0.08333333333333345
657,C,0.5,0.75,0.625,0.12500000000000017
657,C,0.75,1.0,0.875,0.1666666666666668
657,C,1.0,1.25,1.125,0.04166666666666662
657,C,1.25,1.5,1.375,0.12499999999999988
657,C,1.5,1.75,1.625,0.1874999999999998
657,C,1.75,2.0,1.875,0.1666666666666665
657,AC,0.0,0.25,0.125,0.15789473684210523
657,AC,0.25,0.5,0.375,0.0
657,AC,0.5,0.75,0.625,0.15789473684210523
657,AC,0.75,1.0,0.875,0.10526315789473685
657,AC,1.0,1.25,1.125,0.26315789473684215
657,AC,1.25,1.5,1.375,0.052631578947368425
657,AC,1.5,1.75,1.625,0.15789473684210528
657,AC,1.75,2.0,1.875,0.10526315789473685
658,C,0.0,0.25,0.125,0.09244908242753973
658,C,0.25,0.5,0.375,0.10785726283212968
658,C,0.5,0.75,0.625,0.12326544323671963
658,C,0.75,1.0,0.875,0.1694899844504895
658,C,1.0,1.25,1.125,0.10785726283212968
658,C,1.25,1.5,1.375,0.13867362364130958
658,C,1.5,1.75,1.625,0.13801716951344659
658,C,1.75,2.0,1.875,0.12239017106623562
658,AC,0.0,0.25,0.125,0.04886511634690081
658,AC,0.25,0.5,0.375,0.19546046538760323
658,AC,0.5,0.75,0.625,0.09773023269380161
658,AC,0.75,1.0,0.875,0.09773023269380161
658,AC,1.0,1.25,1.125,0.09773023269380161
658,AC,1.25,1.5,1.375,0.12216279086725201
658,AC,1.5,1.75,1.625,0.17050744168071288
658,AC,1.75,2.0,1.875,0.16981348763612628
659,C,0.0,0.25,0.125,0.08000000000000002
659,C,0.25,0.5,0.375,0.12000000000000001
659,C,0.5,0.75,0.625,0.23999999999999994
659,C,0.75,1.0,0.875,0.15999999999999995
659,C,1.0,1.25,1.125,0.07999999999999997
659,C,1.25,1.5,1.375,0.11999999999999997
659,C,1.5,1.75,1.625,0.11999999999999997
659,C,1.75,2.0,1.875,0.08000000000000018
659,AC,0.0,0.25,0.125,0.05555555555555557
659,AC,0.25,0.5,0.375,0.0
659,AC,0.5,0.75,0.625,0.2222222222222223
659,AC,0.75,1.0,0.875,0.16666666666666663
659,AC,1.0,1.25,1.125,0.16666666666666663
659,AC,1.25,1.5,1.375,0.11111111111111109
659,AC,1.5,1.75,1.625,0.055555555555555546
659,AC,1.75,2.0,1.875,0.22222222222222218
660,C,0.0,0.25,0.125,0.06104330776617218
660,C,0.25,0.5,0.375,0.16278215404312588
660,C,0.5,0.75,0.625,0.16278215404312596
660,C,0.75,1.0,0.875,0.14243438478773524
660,C,1.0,1.25,1.125,0.10173884627695373
660,C,1.25,1.5,1.375,0.08139107702156298
660,C,1.5,1.75,1.625,0.14243438478773524
660,C,1.75,2.0,1.875,0.1453936912735888
660,AC,0.0,0.25,0.125,0.08299802957356793
660,AC,0.25,0.5,0.375,0.027666009857855976
660,AC,0.5,0.75,0.625,0.08299802957356793
660,AC,0.75,1.0,0.875,0.221328078862848
660,AC,1.0,1.25,1.125,0.082998029573568
660,AC,1.25,1.5,1.375,0.11066403943142401
660,AC,1.5,1.75,1.625,0.19366206900499203
660,AC,1.75,2.0,1.875,0.19768571412217617
661,C,0.0,0.25,0.125,0.06451612903225802
661,C,0.25,0.5,0.375,0.06451612903225802
661,C,0.5,0.75,0.625,0.12903225806451604
661,C,0.75,1.0,0.875,0.19354838709677408
661,C,1.0,1.25,1.125,0.09677419354838704
661,C,1.25,1.5,1.375,0.12903225806451604
661,C,1.5,1.75,1.625,0.2258064516129034
661,C,1.75,2.0,1.875,0.09677419354838729
661,AC,0.0,0.25,0.125,0.07692307692307691
661,AC,0.25,0.5,0.375,0.07692307692307691
661,AC,0.5,0.75,0.625,0.15384615384615383
661,AC,0.75,1.0,0.875,0.23076923076923073
661,AC,1.0,1.25,1.125,0.19230769230769226
661,AC,1.25,1.5,1.375,0.07692307692307691
661,AC,1.5,1.75,1.625,0.11538461538461536
661,AC,1.75,2.0,1.875,0.07692307692307711
662,C,0.0,0.25,0.125,0.07794991129013347
662,C,0.25,0.5,0.375,0.09353989354816017
662,C,0.5,0.75,0.625,0.12471985806421358
662,C,0.75,1.0,0.875,0.21825975161237332
662,C,1.0,1.25,1.125,0.12471985806421339
662,C,1.25,1.5,1.375,0.10912987580618666
662,C,1.5,1.75,1.625,0.1411247986808919
662,C,1.75,2.0,1.875,0.1105560529338275
662,AC,0.0,0.25,0.125,0.13484935751573443
662,AC,0.25,0.5,0.375,0.10787948601258758
662,AC,0.5,0.75,0.625,0.10787948601258755
662,AC,0.75,1.0,0.875,0.13484935751573446
662,AC,1.0,1.25,1.125,0.10787948601258741
662,AC,1.25,1.5,1.375,0.16181922901888104
662,AC,1.5,1.75,1.625,0.08090961450944052
662,AC,1.75,2.0,1.875,0.163933983402447
663,C,0.0,0.25,0.125,0.05760706072631469
663,C,0.25,0.5,0.375,0.15361882860350587
663,C,0.5,0.75,0.625,0.1536188286035059
663,C,0.75,1.0,0.875,0.15361882860350584
663,C,1.0,1.25,1.125,0.13441647502806767
663,C,1.25,1.5,1.375,0.07680941430175295
663,C,1.5,1.75,1.625,0.11521412145262916
663,C,1.75,2.0,1.875,0.15509644268071793
663,AC,0.0,0.25,0.125,0.12884036994910575
663,AC,0.25,0.5,0.375,0.06442018497455287
663,AC,0.5,0.75,0.625,0.16105046243638224
663,AC,0.75,1.0,0.875,0.16105046243638224
663,AC,1.0,1.25,1.125,0.0644201849745529
663,AC,1.25,1.5,1.375,0.19326055492365862
663,AC,1.5,1.75,1.625,0.09663027746182935
663,AC,1.75,2.0,1.875,0.13032750284353603
664,C,0.0,0.25,0.125,0.12508467712400398
664,C,0.25,0.5,0.375,0.13470657536431208
664,C,0.5,0.75,0.625,0.14432847360461978
664,C,0.75,1.0,0.875,0.12508467712400367
664,C,1.0,1.25,1.125,0.06730812654935381
664,C,1.25,1.5,1.375,0.13449582341123556
664,C,1.5,1.75,1.625,0.07685475623499174
664,C,1.75,2.0,1.875,0.19213689058747938
664,AC,0.0,0.25,0.125,0.059741948765763477
664,AC,0.25,0.5,0.375,0.1642903591058495
664,AC,0.5,0.75,0.625,0.07467743595720439
664,AC,0.75,1.0,0.875,0.10454841034008619
664,AC,1.0,1.25,1.125,0.1642903591058494
664,AC,1.25,1.5,1.375,0.19385756301476587
664,AC,1.5,1.75,1.625,0.14912120231905068
664,AC,1.75,2.0,1.875,0.08947272139143052
665,C,0.0,0.25,0.125,0.1111111111111111
665,C,0.25,0.5,0.375,0.0
665,C,0.5,0.75,0.625,0.2222222222222222
665,C,0.75,1.0,0.875,0.16666666666666666
665,C,1.0,1.25,1.125,0.16666666666666666
665,C,1.25,1.5,1.375,0.1111111111111111
665,C,1.5,1.75,1.625,0.05555555555555555
665,C,1.75,2.0,1.875,0.16666666666666666
665,AC,0.0,0.25,0.125,0.0625
665,AC,0.25,0.5,0.375,0.0
665,AC,0.5,0.75,0.625,0.125
665,AC,0.75,1.0,0.875,0.25
665,AC,1.0,1.25,1.125,0.125
665,AC,1.25,1.5,1.375,0.125
665,AC,1.5,1.75,1.625,0.125
665,AC,1.75,2.0,1.875,0.1875
668,C,0.0,0.25,0.125,0.13767321038790575
668,C,0.25,0.5,0.375,0.12046405908941753
668,C,0.5,0.75,0.625,0.15488236168639397
668,C,0.75,1.0,0.875,0.08604575649244109
668,C,1.0,1.25,1.125,0.17209151298488218
668,C,1.25,1.5,1.375,0.13767321038790575
668,C,1.5,1.75,1.625,0.12108713398531197
668,C,1.75,2.0,1.875,0.07008275498574176
668,AC,0.0,0.25,0.125,0.024909811483856164
668,AC,0.25,0.5,0.375,0.09963924593542466
668,AC,0.5,0.75,0.625,0.149458868903137
668,AC,0.75,1.0,0.875,0.09963924593542466
668,AC,1.0,1.25,1.125,0.12454905741928082
668,AC,1.25,1.5,1.375,0.17436868038699316
668,AC,1.5,1.75,1.625,0.14990981148385615
668,AC,1.75,2.0,1.875,0.17752527845202737
669,C,0.0,0.25,0.125,0.0752637364688746
669,C,0.25,0.5,0.375,0.12230357176192115
669,C,0.5,0.75,0.625,0.12230357176192115
669,C,0.75,1.0,0.875,0.12230357176192125
669,C,1.0,1.25,1.125,0.06585576941026557
669,C,1.25,1.5,1.375,0.09282448657265968
669,C,1.5,1.75,1.625,0.18564897314531936
669,C,1.75,2.0,1.875,0.21349631911711725
669,AC,0.0,0.25,0.125,0.07618881365325474
669,AC,0.25,0.5,0.375,0.10666433911455661
669,AC,0.5,0.75,0.625,0.1523776273065094
669,AC,0.75,1.0,0.875,0.13713986457585844
669,AC,1.0,1.25,1.125,0.10666433911455657
669,AC,1.25,1.5,1.375,0.1052412540588157
669,AC,1.5,1.75,1.625,0.1653791135209968
669,AC,1.75,2.0,1.875,0.15034464865545177
670,C,0.0,0.25,0.125,0.0441395115011674
670,C,0.25,0.5,0.375,0.13241853450350224
670,C,0.5,0.75,0.625,0.23541072800622612
670,C,0.75,1.0,0.875,0.16184487550428073
670,C,1.0,1.25,1.125,0.11770536400311311
670,C,1.25,1.5,1.375,0.1029921935027236
670,C,1.5,1.75,1.625,0.058711083708281944
670,C,1.75,2.0,1.875,0.14677770927070488
670,AC,0.0,0.25,0.125,0.08112856060064134
670,AC,0.25,0.5,0.375,0.1081714141341885
670,AC,0.5,0.75,0.625,0.1352142676677356
670,AC,0.75,1.0,0.875,0.10817141413418836
670,AC,1.0,1.25,1.125,0.05408570706709418
670,AC,1.25,1.5,1.375,0.21634282826837692
670,AC,1.5,1.75,1.625,0.13501907408732125
670,AC,1.75,2.0,1.875,0.16186673404045385
671,C,0.0,0.25,0.125,0.054410702854569594
671,C,0.25,0.5,0.375,0.10882140570913915
671,C,0.5,0.75,0.625,0.1995059104667553
671,C,0.75,1.0,0.875,0.14509520761218567
671,C,1.0,1.25,1.125,0.10882140570913926
671,C,1.25,1.5,1.375,0.14509520761218522
671,C,1.5,1.75,1.625,0.10971975031503883
671,C,1.75,2.0,1.875,0.12853040972098698
671,AC,0.0,0.25,0.125,0.028470700619864106
671,AC,0.25,0.5,0.375,0.028470700619864106
671,AC,0.5,0.75,0.625,0.17082420371918458
671,AC,0.75,1.0,0.875,0.1423535030993206
671,AC,1.0,1.25,1.125,0.08541210185959239
671,AC,1.25,1.5,1.375,0.25623630557877713
671,AC,1.5,1.75,1.625,0.14411624225169858
671,AC,1.75,2.0,1.875,0.14411624225169858
673,C,0.0,0.25,0.125,0.12526874798002563
673,C,0.25,0.5,0.375,0.101780857733771
673,C,0.5,0.75,0.625,0.1722445284725351
673,C,0.75,1.0,0.875,0.1096101544825222
673,C,1.0,1.25,1.125,0.10884421154734474
673,C,1.25,1.5,1.375,0.13191431473804854
673,C,1.5,1.75,1.625,0.10863531801956938
673,C,1.75,2.0,1.875,0.14170186702618337
673,AC,0.0,0.25,0.125,0.12783597406514885
673,AC,0.25,0.5,0.375,0.14203997118349876
673,AC,0.5,0.75,0.625,0.1562439683018489
673,AC,0.75,1.0,0.875,0.17044796542019844
673,AC,1.0,1.25,1.125,0.09892267721753562
673,AC,1.25,1.5,1.375,0.14077671465621522
673,AC,1.5,1.75,1.625,0.08446602879372914
673,AC,1.75,2.0,1.875,0.07926670036182508
675,C,0.0,0.25,0.125,0.12195121951219522
675,C,0.25,0.5,0.375,0.12195121951219522
675,C,0.5,0.75,0.625,0.19512195121951223
675,C,0.75,1.0,0.875,0.14634146341463408
675,C,1.0,1.25,1.125,0.1707317073170731
675,C,1.25,1.5,1.375,0.024390243902439015
675,C,1.5,1.75,1.625,0.1707317073170731
675,C,1.75,2.0,1.875,0.04878048780487803
675,AC,0.0,0.25,0.125,0.06666666666666671
675,AC,0.25,0.5,0.375,0.06666666666666671
675,AC,0.5,0.75,0.625,0.13333333333333341
675,AC,0.75,1.0,0.875,0.10000000000000007
675,AC,1.0,1.25,1.125,0.19999999999999998
675,AC,1.25,1.5,1.375,0.0
675,AC,1.5,1.75,1.625,0.2666666666666665
675,AC,1.75,2.0,1.875,0.16666666666666657
676,C,0.0,0.25,0.125,0.10146810641020634
676,C,0.25,0.5,0.375,0.14205534897428884
676,C,0.5,0.75,0.625,0.14205534897428887
676,C,0.75,1.0,0.875,0.14205534897428884
676,C,1.0,1.25,1.125,0.14205534897428898
676,C,1.25,1.5,1.375,0.060880863846124
676,C,1.5,1.75,1.625,0.06217606934919546
676,C,1.75,2.0,1.875,0.20725356449731866
676,AC,0.0,0.25,0.125,0.18088527741625837
676,AC,0.25,0.5,0.375,0.18088527741625832
676,AC,0.5,0.75,0.625,0.06029509247208611
676,AC,0.75,1.0,0.875,0.12059018494417227
676,AC,1.0,1.25,1.125,0.09044263870812916
676,AC,1.25,1.5,1.375,0.12059018494417222
676,AC,1.5,1.75,1.625,0.1539445900618271
676,AC,1.75,2.0,1.875,0.09236675403709646
677,C,0.0,0.25,0.125,0.08051391045889125
677,C,0.25,0.5,0.375,0.0966166925506695
677,C,0.5,0.75,0.625,0.193233385101339
677,C,0.75,1.0,0.875,0.09661669255066949
677,C,1.0,1.25,1.125,0.16102782091778253
677,C,1.25,1.5,1.375,0.11271947464244772
677,C,1.5,1.75,1.625,0.12944822223797542
677,C,1.75,2.0,1.875,0.1298238015402251
677,AC,0.0,0.25,0.125,0.07128342330596511
677,AC,0.25,0.5,0.375,0.14256684661193017
677,AC,0.5,0.75,0.625,0.09504456440795347
677,AC,0.75,1.0,0.875,0.14256684661193017
677,AC,1.0,1.25,1.125,0.0950445644079535
677,AC,1.25,1.5,1.375,0.16632798771391852
677,AC,1.5,1.75,1.625,0.14349051648306144
677,AC,1.75,2.0,1.875,0.1436752504572876
678,C,0.0,0.25,0.125,0.12903225806451613
678,C,0.25,0.5,0.375,0.12903225806451613
678,C,0.5,0.75,0.625,0.09677419354838708
678,C,0.75,1.0,0.875,0.06451612903225805
678,C,1.0,1.25,1.125,0.0645161290322581
678,C,1.25,1.5,1.375,0.19354838709677416
678,C,1.5,1.75,1.625,0.032258064516129024
678,C,1.75,2.0,1.875,0.2903225806451613
678,AC,0.0,0.25,0.125,0.0
678,AC,0.25,0.5,0.375,0.11111111111111113
678,AC,0.5,0.75,0.625,0.1111111111111111
678,AC,0.75,1.0,0.875,0.1851851851851852
678,AC,1.0,1.25,1.125,0.11111111111111116
678,AC,1.25,1.5,1.375,0.14814814814814814
678,AC,1.5,1.75,1.625,0.14814814814814814
678,AC,1.75,2.0,1.875,0.18518518518518517
679,C,0.0,0.25,0.125,0.12110154243339533
679,C,0.25,0.5,0.375,0.10596384962922085
679,C,0.5,0.75,0.625,0.18165231365009282
679,C,0.75,1.0,0.875,0.13623923523756962
679,C,1.0,1.25,1.125,0.13623923523756962
679,C,1.25,1.5,1.375,0.10596384962922081
679,C,1.5,1.75,1.625,0.12155767989563987
679,C,1.75,2.0,1.875,0.09128229428729107
679,AC,0.0,0.25,0.125,0.08326364036722826
679,AC,0.25,0.5,0.375,0.19428182752353265
679,AC,0.5,0.75,0.625,0.11101818715630427
679,AC,0.75,1.0,0.875,0.0832636403672282
679,AC,1.0,1.25,1.125,0.0832636403672282
679,AC,1.25,1.5,1.375,0.2497909211016846
679,AC,1.5,1.75,1.625,0.11143634495293493
679,AC,1.75,2.0,1.875,0.08368179816385887
681,C,0.0,0.25,0.125,0.3124999999999999
681,C,0.25,0.5,0.375,0.18749999999999992
681,C,0.5,0.75,0.625,0.125
681,C,0.75,1.0,0.875,0.0
681,C,1.0,1.25,1.125,0.0
681,C,1.25,1.5,1.375,0.12500000000000006
681,C,1.5,1.75,1.625,0.12500000000000006
681,C,1.75,2.0,1.875,0.12500000000000006
681,AC,0.0,0.25,0.125,0.0
681,AC,0.25,0.5,0.375,0.16666666666666666
681,AC,0.5,0.75,0.625,0.33333333333333337
681,AC,0.75,1.0,0.875,0.0
681,AC,1.0,1.25,1.125,0.16666666666666663
681,AC,1.25,1.5,1.375,0.0
681,AC,1.5,1.75,1.625,0.0
681,AC,1.75,2.0,1.875,0.33333333333333337
682,C,0.0,0.25,0.125,0.09400242213776956
682,C,0.25,0.5,0.375,0.15040387542043135
682,C,0.5,0.75,0.625,0.15040387542043127
682,C,0.75,1.0,0.875,0.07520193771021555
682,C,1.0,1.25,1.125,0.09400242213776944
682,C,1.25,1.5,1.375,0.2068053287030932
682,C,1.5,1.75,1.625,0.09530217680673057
682,C,1.75,2.0,1.875,0.13387796166355906
682,AC,0.0,0.25,0.125,0.11394809857833245
682,AC,0.25,0.5,0.375,0.08546107393374933
682,AC,0.5,0.75,0.625,0.11394809857833249
682,AC,0.75,1.0,0.875,0.19940917251208184
682,AC,1.0,1.25,1.125,0.14243512322291538
682,AC,1.25,1.5,1.375,0.1139480985783323
682,AC,1.5,1.75,1.625,0.11493281105819617
682,AC,1.75,2.0,1.875,0.11591752353806004
683,C,0.0,0.25,0.125,0.09092432351952295
683,C,0.25,0.5,0.375,0.12123243135936396
683,C,0.5,0.75,0.625,0.12123243135936383
683,C,0.75,1.0,0.875,0.15154053919920485
683,C,1.0,1.25,1.125,0.13638648527928432
683,C,1.25,1.5,1.375,0.1970027009589668
683,C,1.5,1.75,1.625,0.090882433840835
683,C,1.75,2.0,1.875,0.0907986544834583
683,AC,0.0,0.25,0.125,0.11769011661904041
683,AC,0.25,0.5,0.375,0.17653517492856072
683,AC,0.5,0.75,0.625,0.08826758746428032
683,AC,0.75,1.0,0.875,0.02942252915476008
683,AC,1.0,1.25,1.125,0.05884505830952016
683,AC,1.25,1.5,1.375,0.23538023323808072
683,AC,1.5,1.75,1.625,0.058804392613759804
683,AC,1.75,2.0,1.875,0.2350549076719978
684,C,0.0,0.25,0.125,0.11086504218670516
684,C,0.25,0.5,0.375,0.17738406749872832
684,C,0.5,0.75,0.625,0.11086504218670525
684,C,0.75,1.0,0.875,0.11086504218670525
684,C,1.0,1.25,1.125,0.15521105906138735
684,C,1.25,1.5,1.375,0.0886920337493642
684,C,1.5,1.75,1.625,0.1334071540106549
684,C,1.75,2.0,1.875,0.1127105591197496
684,AC,0.0,0.25,0.125,0.16103090929529615
684,AC,0.25,0.5,0.375,0.06441236371811845
684,AC,0.5,0.75,0.625,0.19323709115435547
684,AC,0.75,1.0,0.875,0.1610309092952963
684,AC,1.0,1.25,1.125,0.12882472743623702
684,AC,1.25,1.5,1.375,0.1610309092952963
684,AC,1.5,1.75,1.625,0.032206181859059255
684,AC,1.75,2.0,1.875,0.09822690794634108
685,C,0.0,0.25,0.125,0.08205584191630243
