event,role,detector,interval_id,start_s,overlap,rho_zero,rho_best,best_lag_frames,best_lag_s,dice,space_peak_time,time_peak_time,side_peak_gap_s,space_centroid_time,time_centroid_time,centroid_gap_s,joint_child_time,quadrant
GW190517_055101,locked_evaluation_b,H1,1,11.600000000000007,0.8899212733982423,0.05185698591349981,0.06734219361648812,-5,-0.02,0.14634146341463414,11.927294969558716,11.794482469558716,0.1328125,11.816532961005237,11.799402735966972,0.017130225038265223,11.825732469558716,S-/T+
GW190517_055101,locked_evaluation_b,L1,0,-12.0,0.9295416719925274,0.143549304196239,0.2787841764389702,-1,-0.004,0.37209302325581395,-11.826611280441284,-11.826611280441284,0.0,-11.78972526817493,-11.788507867737653,0.0012174004372766944,-11.826611280441284,S+/T-
GW190517_055101,locked_evaluation_b,L1,0,-11.6,0.8977544637431466,0.11582941168774256,0.22321795220250662,8,0.032,0.2631578947368421,-11.447705030441284,-11.275830030441284,0.171875,-11.38823719098404,-11.40533187850966,0.0170946875256206,-11.271923780441284,S-/T+
GW190517_055101,locked_evaluation_b,L1,0,-11.2,0.9085606092858969,0.25349885304020725,0.2706143586978915,-1,-0.004,0.37209302325581395,-10.810986280441284,-10.807080030441284,0.00390625,-10.98085632028895,-10.981805591237562,0.0009492709486114137,-10.807080030441284,S+/T-
GW190517_055101,locked_evaluation_b,L1,0,-10.799999999999999,0.9013759414258159,0.13701114944261422,0.21231128449253478,-1,-0.004,0.4186046511627907,-10.560986280441284,-10.557080030441284,0.00390625,-10.604033397291348,-10.590701360210465,0.013332037080882486,-10.557080030441284,S-/T+
GW190517_055101,locked_evaluation_b,L1,0,-10.399999999999999,0.8701251940366915,-0.07213167667029138,0.09909452610533617,-7,-0.028,0.25,-10.033642530441284,-10.111767530441284,0.078125,-10.187208453556856,-10.198213749614396,0.011005296057540193,-10.092236280441284,S-/T+
GW190517_055101,locked_evaluation_b,L1,0,-9.999999999999998,0.8887470507917091,0.02923456072600778,0.1527834348010166,-7,-0.028,0.23809523809523808,-9.994580030441284,-9.674267530441284,0.3203125,-9.799025420883726,-9.80990060698204,0.01087518609831406,-9.932080030441284,S-/T+
GW190517_055101,locked_evaluation_b,L1,0,-9.599999999999998,0.8957635434040421,-0.029047348044714025,0.17859089974958728,-3,-0.012,0.2,-9.545361280441284,-9.287548780441284,0.2578125,-9.40720375611902,-9.408391624534646,0.0011878684156254593,-9.545361280441284,S+/T-
GW190517_055101,locked_evaluation_b,L1,0,-9.199999999999998,0.8921829194207014,0.10333220258487322,0.10333220258487322,0,0.0,0.2727272727272727,-8.982861280441284,-8.822705030441284,0.16015625,-8.990544290681168,-9.00366035120445,0.013116060523282513,-9.068798780441284,S+/T-
GW190517_055101,locked_evaluation_b,L1,0,-8.799999999999997,0.9357337600283705,0.14576712611825055,0.20860241946713656,5,0.02,0.35,-8.416455030441284,-8.490673780441284,0.07421875,-8.590991088208717,-8.600096072315681,0.009104984106963698,-8.639111280441284,S+/T-
GW190517_055101,locked_evaluation_b,L1,0,-8.399999999999997,0.9186683707365789,0.26107715382661384,0.26107715382661384,0,0.0,0.27906976744186046,-8.025830030441284,-8.232861280441284,0.20703125,-8.18988032482403,-8.193861792081844,0.003981467257814231,-8.002392530441284,S-/T+
GW190517_055101,locked_evaluation_b,L1,0,-7.9999999999999964,0.9084428390521281,0.09257219561161467,0.2524675198032946,-6,-0.024,0.2,-7.701611280441284,-7.955517530441284,0.25390625,-7.811725461896076,-7.799446880762676,0.012278581133400301,-7.904736280441284,S-/T+
GW190517_055101,locked_evaluation_b,L1,0,-7.599999999999996,0.9167065737464107,0.12911473384851666,0.19236116969110814,4,0.016,0.1951219512195122,-7.244580030441284,-7.592236280441284,0.34765625,-7.399694923382549,-7.408462990831255,0.008768067448706063,-7.463330030441284,S-/T+
GW190517_055101,locked_evaluation_b,L1,0,-7.199999999999996,0.8885693064925884,0.02916109264898358,0.1139073543776043,-8,-0.032,0.5,-6.822705030441284,-7.143017530441284,0.3203125,-6.994574780649089,-7.00867697601786,0.014102195368770332,-7.143017530441284,S+/T-
GW190517_055101,locked_evaluation_b,L1,0,-6.799999999999995,0.8818834466894788,0.028262678955904705,0.23660566040354541,2,0.008,0.37209302325581395,-6.494580030441284,-6.408642530441284,0.0859375,-6.593751975707079,-6.600017665651332,0.006265689944252806,-6.529736280441284,S+/T-
GW190517_055101,locked_evaluation_b,L1,0,-6.399999999999995,0.8790278815115582,0.00808062227019736,0.24354384210410518,-2,-0.008,0.43902439024390244,-6.330517530441284,-6.389111280441284,0.05859375,-6.219758168705734,-6.207403291646712,0.012354877059022051,-6.389111280441284,S-/T+
GW190517_055101,locked_evaluation_b,L1,0,-5.999999999999995,0.8742679264337314,-0.32899400047346455,0.3920874765863652,6,0.024,0.5,-5.850048780441284,-5.779736280441284,0.0703125,-5.803884138402858,-5.794574105478385,0.009310032924473077,-5.748486280441284,S+/T-
GW190517_055101,locked_evaluation_b,L1,0,-5.599999999999994,0.9254993954272864,0.2621252997897257,0.3202605703328941,-1,-0.004,0.32558139534883723,-5.502392530441284,-5.393017530441284,0.109375,-5.400727078260511,-5.390728511058161,0.009998567202349484,-5.353955030441284,S+/T-
GW190517_055101,locked_evaluation_b,L1,0,-5.199999999999994,0.9185658177506447,0.22993034195002238,0.23570228029215534,1,0.004,0.4186046511627907,-4.904736280441284,-5.107861280441284,0.203125,-4.997319223602561,-5.006721859832906,0.009402636230344541,-5.131298780441284,S-/T+
GW190517_055101,locked_evaluation_b,L1,0,-4.799999999999994,0.9095526330737765,0.12324985593914689,0.284856821474657,5,0.02,0.43902439024390244,-4.705517530441284,-4.662548780441284,0.04296875,-4.59949371766765,-4.602263610280633,0.002769892612983327,-4.662548780441284,S-/T+
GW190517_055101,locked_evaluation_b,L1,0,-4.399999999999993,0.9063921056261077,0.1348149032980221,0.1348149032980221,0,0.0,0.18604651162790697,-4.189892530441284,-4.084423780441284,0.10546875,-4.2174665947408005,-4.193805764454628,0.023660830286172718,-4.189892530441284,S-/T+
GW190517_055101,locked_evaluation_b,L1,1,4.0,0.9219205545557445,0.29238527649936835,0.3740489752973985,1,0.004,0.5714285714285714,4.349169969558716,4.212451219558716,0.13671875,4.217041164586909,4.204239204134142,0.012801960452766714,4.216357469558716,S-/T+
GW190517_055101,locked_evaluation_b,L1,1,4.4,0.8886819528633152,0.09764633849956089,0.21985488577493148,-6,-0.024,0.2926829268292683,4.435107469558716,4.692919969558716,0.2578125,4.600338444331997,4.605238392400906,0.0048999480689095876,4.501513719558716,S+/T-
GW190517_055101,locked_evaluation_b,L1,1,4.800000000000001,0.9054416681042213,0.1028757857355357,0.3496273230682102,5,0.02,0.5853658536585366,4.884326219558716,5.146044969558716,0.26171875,4.997346170169055,5.001016859189454,0.0036706890203985765,5.169482469558716,S+/T-
GW190517_055101,locked_evaluation_b,L1,1,5.200000000000001,0.8951836742180297,0.10044417834347243,0.2165142122426772,-5,-0.02,0.23809523809523808,5.595263719558716,5.587451219558716,0.0078125,5.399676935836558,5.412007233653369,0.01233029781681072,5.571826219558716,S+/T-
GW190517_055101,locked_evaluation_b,L1,1,5.600000000000001,0.9298006816940793,0.23974557320276707,0.23974557320276707,0,0.0,0.42857142857142855,5.782763719558716,5.618701219558716,0.1640625,5.7967792168167165,5.7911559217999855,0.005623295016730978,5.677294969558716,S-/T+
GW190517_055101,locked_evaluation_b,L1,1,6.000000000000002,0.903695771906164,0.05687318387859817,0.14417198881617255,-4,-0.016,0.3333333333333333,6.228076219558716,6.165576219558716,0.0625,6.195194919032739,6.186607068272258,0.008587850760481075,6.083544969558716,S-/T+
GW190517_055101,locked_evaluation_b,L1,1,6.400000000000002,0.893327915511745,-0.006644151788744825,0.3434641338060299,8,0.032,0.41025641025641024,6.751513719558716,6.720263719558716,0.03125,6.597849310550114,6.606175864098408,0.00832655354829459,6.782763719558716,S+/T-
GW190517_055101,locked_evaluation_b,L1,1,6.8000000000000025,0.9261952106028966,0.35455306524678604,0.35455306524678604,0,0.0,0.5116279069767442,7.161669969558716,7.122607469558716,0.0390625,6.9992833527027845,7.0054930745904445,0.0062097218876600024,7.060107469558716,S+/T-
GW190517_055101,locked_evaluation_b,L1,1,7.200000000000003,0.9392067234299659,0.11787680043316084,0.16890952472282658,-5,-0.02,0.24390243902439024,7.388232469558716,7.532763719558716,0.14453125,7.3857896201725595,7.404491533846615,0.018701913674055604,7.314013719558716,S+/T-
GW190517_055101,locked_evaluation_b,L1,1,7.600000000000003,0.9061956560452933,0.03019446243020056,0.24226191872892822,-3,-0.012,0.24390243902439024,7.864794969558716,7.646044969558716,0.21875,7.793597579082962,7.795367811704177,0.0017702326212152286,7.798388719558716,S+/T-
GW190517_055101,locked_evaluation_b,L1,1,8.000000000000004,0.917378311455476,0.2372178843407167,0.30428068708600065,-1,-0.004,0.14285714285714285,8.181201219558716,8.189013719558716,0.0078125,8.193728372989446,8.217510803833257,0.023782430843811042,8.185107469558716,S+/T-
GW190517_055101,locked_evaluation_b,L1,1,8.400000000000004,0.9347634445250893,0.05492659593063004,0.21581944507224243,5,0.02,0.25,8.704638719558716,8.646044969558716,0.05859375,8.594798550185073,8.604568524336297,0.009769974151224048,8.470263719558716,S+/T-
GW190517_055101,locked_evaluation_b,L1,1,8.800000000000004,0.9257953921097056,0.2990348688751673,0.2990348688751673,0,0.0,0.46511627906976744,9.196826219558716,9.009326219558716,0.1875,8.995523916624455,8.992983190527603,0.002540726096851742,9.009326219558716,S+/T-
GW190517_055101,locked_evaluation_b,L1,1,9.200000000000005,0.8946095068068359,0.15456058340673315,0.15526178239096336,-1,-0.004,0.32558139534883723,9.200732469558716,9.481982469558716,0.28125,9.396478644945581,9.397626737130297,0.0011480921847155656,9.274951219558716,S+/T-
GW190517_055101,locked_evaluation_b,L1,1,9.600000000000005,0.913656984371077,0.30577834598715076,0.3308126562970415,-1,-0.004,0.47619047619047616,9.868701219558716,9.618701219558716,0.25,9.800165179882791,9.791926004856359,0.008239175026432122,9.872607469558716,S+/T-
GW190517_055101,locked_evaluation_b,L1,1,10.000000000000005,0.9183605840363702,0.1652584756958546,0.2143252545064716,2,0.008,0.3181818181818182,10.040576219558716,10.341357469558716,0.30078125,10.18527429639842,10.189884270416606,0.004609974018185525,10.009326219558716,S-/T+
GW190517_055101,locked_evaluation_b,L1,1,10.400000000000006,0.8876362595638126,-0.16591380311551301,0.0477156002839216,-8,-0.032,0.14634146341463414,10.458544969558716,10.603076219558716,0.14453125,10.610783638779136,10.599890009445895,0.010893629333240895,10.571826219558716,S+/T-
GW190517_055101,locked_evaluation_b,L1,1,10.800000000000006,0.90463780352311,0.11923974389074883,0.31063157771780736,8,0.032,0.47368421052631576,10.806201219558716,10.860888719558716,0.0546875,11.00230792192873,10.994275283920013,0.008032638008717896,11.001513719558716,S-/T+
GW190517_055101,locked_evaluation_b,L1,1,11.200000000000006,0.8617505537163437,-0.08303982073070168,0.1359832503044969,-7,-0.028,0.23255813953488372,11.599169969558716,11.470263719558716,0.12890625,11.40754329307694,11.394900582543155,0.012642710533784296,11.599169969558716,S-/T-
GW190517_055101,locked_evaluation_b,L1,1,11.600000000000007,0.9084799459497045,0.041512753422343174,0.23080414465943772,5,0.02,0.34146341463414637,11.911669969558716,11.978076219558716,0.06640625,11.808383643980378,11.810448210991334,0.002064567010956253,11.997607469558716,S-/T+
GW190519_153544,locked_evaluation_b,H1,0,-12.0,0.9095183857522888,0.20037108433549036,0.2128550388565904,5,0.02,0.5365853658536586,-11.602392673492432,-11.973486423492432,0.37109375,-11.794374672281918,-11.820655640510509,0.026280968228590496,-11.973486423492432,S-/T+
GW190519_153544,locked_evaluation_b,H1,0,-11.6,0.9232374338113579,0.32392057082422726,0.32392057082422726,0,0.0,0.3333333333333333,-11.379736423492432,-11.379736423492432,0.0,-11.404255238991823,-11.40305853185927,0.0011967071325535983,-11.379736423492432,S-/T+
GW190519_153544,locked_evaluation_b,H1,0,-11.2,0.9060252570894174,0.08226279979975658,0.29632469515515564,-6,-0.024,0.2926829268292683,-10.981298923492432,-11.086767673492432,0.10546875,-11.011581061167833,-11.004979286750023,0.006601774417809736,-10.981298923492432,S+/T-
GW190519_153544,locked_evaluation_b,H1,0,-10.799999999999999,0.9154413642768121,0.3271194830132085,0.46088396246730895,6,0.024,0.43902439024390244,-10.520361423492432,-10.493017673492432,0.02734375,-10.573935559233519,-10.598689975475002,0.024754416241483668,-10.493017673492432,S-/T+
GW190519_153544,locked_evaluation_b,H1,0,-10.399999999999999,0.8764112635223388,0.037046197502056503,0.3769664628615354,-5,-0.02,0.3333333333333333,-10.024267673492432,-10.016455173492432,0.0078125,-10.183539306287805,-10.192265585980596,0.00872627969279094,-10.016455173492432,S-/T+
GW190519_153544,locked_evaluation_b,H1,0,-9.999999999999998,0.9421643814653275,0.32304955614724934,0.32304955614724934,0,0.0,0.6046511627906976,-9.641455173492432,-9.825048923492432,0.18359375,-9.79242274310968,-9.795396496625393,0.002973753515712829,-9.825048923492432,S-/T+
GW190519_153544,locked_evaluation_b,H1,0,-9.599999999999998,0.914674322172642,0.21533623123716197,0.24906233043753256,1,0.004,0.2608695652173913,-9.496923923492432,-9.313330173492432,0.18359375,-9.413820244673492,-9.406928174681187,0.006892069992304073,-9.582861423492432,S+/T-
GW190519_153544,locked_evaluation_b,H1,0,-9.199999999999998,0.9057598885972099,0.16137707220307115,0.31793359401093774,-2,-0.008,0.34146341463414637,-8.895361423492432,-9.149267673492432,0.25390625,-8.991466176724275,-8.98514575008531,0.006320426638964705,-9.149267673492432,S+/T-
GW190519_153544,locked_evaluation_b,H1,0,-8.799999999999997,0.9103973892755276,0.12015364687715521,0.17805098368358818,-1,-0.004,0.37209302325581395,-8.539892673492432,-8.731298923492432,0.19140625,-8.600957850989165,-8.592669284362586,0.008288566626578842,-8.485205173492432,S-/T+
GW190519_153544,locked_evaluation_b,H1,0,-8.399999999999997,0.9200350030914362,0.004993462950439748,0.2260704007555879,-6,-0.024,0.35,-8.172705173492432,-8.176611423492432,0.00390625,-8.195323251208386,-8.210837605066072,0.015514353857685848,-8.172705173492432,S-/T+
GW190519_153544,locked_evaluation_b,H1,0,-7.9999999999999964,0.9321313354670927,0.34198953129480303,0.34198953129480303,0,0.0,0.3181818181818182,-7.860205173492432,-7.825048923492432,0.03515625,-7.807768662261328,-7.796326519157712,0.011442143103615798,-7.825048923492432,S-/T+
GW190519_153544,locked_evaluation_b,H1,0,-7.599999999999996,0.8997362033705335,0.04848881046183931,0.15703742274241994,4,0.016,0.3,-7.387548923492432,-7.532080173492432,0.14453125,-7.387370517176187,-7.380564216100071,0.006806301076116128,-7.348486423492432,S+/T-
GW190519_153544,locked_evaluation_b,H1,0,-7.199999999999996,0.9095268485107278,0.2062797148034157,0.2534780832744926,7,0.028,0.42105263157894735,-6.832861423492432,-6.985205173492432,0.15234375,-6.999249630834865,-6.996065447379188,0.003184183455677392,-7.168798923492432,S-/T+
GW190519_153544,locked_evaluation_b,H1,0,-6.799999999999995,0.9389193489357779,0.3322002262496576,0.3322002262496576,0,0.0,0.37209302325581395,-6.500830173492432,-6.700048923492432,0.19921875,-6.596100277481189,-6.6117694588366,0.015669181355410622,-6.422705173492432,S+/T+
GW190519_153544,locked_evaluation_b,H1,0,-6.399999999999995,0.8499040571698914,-0.1502818718849576,0.26937596492940896,8,0.032,0.21052631578947367,-6.387548923492432,-6.368017673492432,0.01953125,-6.220877825985281,-6.206816117101513,0.014061708883767565,-6.348486423492432,S+/T+
GW190519_153544,locked_evaluation_b,H1,0,-5.999999999999995,0.9148702949673807,0.08776202523536242,0.26006079153579176,-7,-0.028,0.3,-5.930517673492432,-5.676611423492432,0.25390625,-5.806866918193446,-5.813731436554348,0.006864518360901961,-5.676611423492432,S+/T-
GW190519_153544,locked_evaluation_b,H1,0,-5.599999999999994,0.8720696626540104,-0.16182085914746208,-0.007374278898317882,-2,-0.008,0.2857142857142857,-5.438330173492432,-5.293798923492432,0.14453125,-5.408751353721145,-5.385233059947037,0.0235182937741083,-5.535986423492432,S+/T-
GW190519_153544,locked_evaluation_b,H1,0,-5.199999999999994,0.9410361884794762,0.13457202750791453,0.14983009647605353,-5,-0.02,0.23809523809523808,-4.989111423492432,-5.004736423492432,0.015625,-4.99965048428197,-4.993561251468433,0.0060892328135366824,-4.989111423492432,S-/T+
GW190519_153544,locked_evaluation_b,H1,0,-4.799999999999994,0.876158935222638,0.04090029655101031,0.2250387126210688,4,0.016,0.4878048780487805,-4.703955173492432,-4.446142673492432,0.2578125,-4.606340272191482,-4.587539501177654,0.018800771013828488,-4.700048923492432,S+/T-
GW190519_153544,locked_evaluation_b,H1,0,-4.399999999999993,0.8920863444488708,0.07252763052609278,0.16183117552894258,-6,-0.024,0.19047619047619047,-4.266455173492432,-4.129736423492432,0.13671875,-4.198367146755072,-4.1882924549943645,0.010074691760707744,-4.020361423492432,S+/T-
GW190519_153544,locked_evaluation_b,H1,1,4.0,0.9061036417880499,0.11429808471119295,0.35609445668447887,-7,-0.028,0.3157894736842105,4.061669826507568,4.096826076507568,0.03515625,4.2044289807063215,4.203213924314,0.0012150563923212232,4.194482326507568,S+/T-
GW190519_153544,locked_evaluation_b,H1,1,4.4,0.9121959573811694,0.04123637728140758,0.15681503954437037,8,0.032,0.20512820512820512,4.725732326507568,4.436669826507568,0.2890625,4.611527389044306,4.600699902825061,0.01082748621924523,4.760888576507568,S-/T+
GW190519_153544,locked_evaluation_b,H1,1,4.800000000000001,0.8896570452134523,0.09114335823897007,0.16166001961897958,7,0.028,0.2631578947368421,5.065576076507568,4.971826076507568,0.09375,5.00884771098102,5.008762039788667,8.567119235269871e-05,5.069482326507568,S+/T-
GW190519_153544,locked_evaluation_b,H1,1,5.200000000000001,0.901797363968122,0.1965042425772209,0.340907864677541,2,0.008,0.3902439024390244,5.413232326507568,5.393701076507568,0.01953125,5.373642673433864,5.392988673929431,0.019346000495567672,5.413232326507568,S+/T-
GW190519_153544,locked_evaluation_b,H1,1,5.600000000000001,0.932335858934368,0.40373572594437884,0.40373572594437884,0,0.0,0.42857142857142855,5.764794826507568,5.690576076507568,0.07421875,5.787418165398944,5.789515703194273,0.002097537795329174,5.690576076507568,S+/T-
GW190519_153544,locked_evaluation_b,H1,1,6.000000000000002,0.9313512361273512,0.27266864484890163,0.2947217070530356,-2,-0.008,0.24390243902439024,6.327294826507568,6.288232326507568,0.0390625,6.188169721005066,6.196273713597039,0.008103992591973253,6.327294826507568,S-/T+
GW190519_153544,locked_evaluation_b,H1,1,6.400000000000002,0.9320329076702168,0.27087030464781764,0.27087030464781764,0,0.0,0.47619047619047616,6.585107326507568,6.589013576507568,0.00390625,6.61333914370136,6.601339913828591,0.011999229872769135,6.589013576507568,S-/T+
GW190519_153544,locked_evaluation_b,H1,1,6.8000000000000025,0.9399622914858002,0.26277698546222555,0.26277698546222555,0,0.0,0.19047619047619047,6.839013576507568,7.010888576507568,0.171875,6.988850008065671,7.007359756913114,0.01850974884744261,7.190576076507568,S+/T-
GW190519_153544,locked_evaluation_b,H1,1,7.200000000000003,0.9016145588586115,-0.038186333117928795,0.16975669595962672,-7,-0.028,0.21052631578947367,7.339013576507568,7.428857326507568,0.08984375,7.398304331349437,7.403631186228626,0.005326854879188936,7.214013576507568,S-/T+
GW190519_153544,locked_evaluation_b,H1,1,7.600000000000003,0.9350215796047486,0.4018986638083941,0.4018986638083941,0,0.0,0.38095238095238093,7.788232326507568,7.753076076507568,0.03515625,7.79558644736544,7.8139876193377695,0.0184011719723296,7.753076076507568,S-/T+
GW190519_153544,locked_evaluation_b,H1,1,8.000000000000004,0.9084300195593692,0.2544334329633433,0.2544334329633433,0,0.0,0.47619047619047616,8.202294826507568,8.073388576507568,0.12890625,8.194766574792967,8.186489827061383,0.008276747731583711,8.124169826507568,S+/T-
GW190519_153544,locked_evaluation_b,H1,1,8.400000000000004,0.899569954092277,0.0688122550726475,0.13215031979480354,6,0.024,0.37209302325581395,8.456201076507568,8.464013576507568,0.0078125,8.603693583720542,8.597152164193231,0.006541419527311021,8.464013576507568,S+/T-
GW190519_153544,locked_evaluation_b,H1,1,8.800000000000004,0.8919589514603892,0.18225197859714984,0.28389256466695784,-1,-0.004,0.42857142857142855,9.112451076507568,9.135888576507568,0.0234375,8.999275943506232,9.01413281586312,0.014856872356887152,9.112451076507568,S-/T+
GW190519_153544,locked_evaluation_b,H1,1,9.200000000000005,0.9304298481721308,0.242060877260757,0.242060877260757,0,0.0,0.27906976744186046,9.229638576507568,9.221826076507568,0.0078125,9.39966912274474,9.393311193421333,0.006357929323407063,9.510888576507568,S-/T+
GW190519_153544,locked_evaluation_b,H1,1,9.600000000000005,0.9151966328788196,-0.03875892339812583,0.2525978168821285,-2,-0.008,0.37209302325581395,9.764794826507568,9.842919826507568,0.078125,9.788448937550294,9.784200708854526,0.004248228695768574,9.792138576507568,S-/T+
GW190519_153544,locked_evaluation_b,H1,1,10.000000000000005,0.9186407546790798,0.18159672093075066,0.21560263108460911,5,0.02,0.2926829268292683,10.268701076507568,10.174951076507568,0.09375,10.217172939002237,10.192162089729509,0.025010849272728564,10.178857326507568,S-/T+
GW190519_153544,locked_evaluation_b,H1,1,10.400000000000006,0.9189394751616533,0.2840331993614302,0.2840331993614302,0,0.0,0.35555555555555557,10.690576076507568,10.725732326507568,0.03515625,10.594419654196313,10.600360528639365,0.005940874443052024,10.518701076507568,S-/T+
GW190519_153544,locked_evaluation_b,H1,1,10.800000000000006,0.9060444289779713,0.15247304948905852,0.22259529813019643,7,0.028,0.46153846153846156,10.858544826507568,10.952294826507568,0.09375,10.988204617002522,11.00797002402369,0.019765407021168357,10.956201076507568,S+/T+
GW190519_153544,locked_evaluation_b,H1,1,11.200000000000006,0.9268237631060576,0.12718988167199788,0.22842232426338072,-8,-0.032,0.3684210526315789,11.339013576507568,11.452294826507568,0.11328125,11.391115337647005,11.40400634539577,0.012891007748764949,11.311669826507568,S+/T-
GW190519_153544,locked_evaluation_b,H1,1,11.600000000000007,0.8778419957810497,-0.09624117157759184,0.12482210261416772,4,0.016,0.2926829268292683,11.889794826507568,11.831201076507568,0.05859375,11.803152917551941,11.776103519727283,0.027049397824658428,11.831201076507568,S-/T+
GW190519_153544,locked_evaluation_b,L1,0,-12.0,0.9308237008192459,0.47396126890543677,0.4998237371388862,1,0.004,0.42857142857142855,-11.985205173492432,-11.989111423492432,0.00390625,-11.831864542868104,-11.821331567393404,0.010532975474699668,-11.985205173492432,S-/T+
GW190519_153544,locked_evaluation_b,L1,0,-11.6,0.8959103100715843,0.24788198468967032,0.24788198468967032,0,0.0,0.2857142857142857,-11.246923923492432,-11.418798923492432,0.171875,-11.393320866003604,-11.399255362517275,0.0059344965136709504,-11.379736423492432,S-/T+
GW190519_153544,locked_evaluation_b,L1,0,-11.2,0.9081180594179515,0.1822010436431427,0.25845307357120295,2,0.008,0.2857142857142857,-11.028173923492432,-11.000830173492432,0.02734375,-10.999618166317417,-10.992989369708399,0.0066287966090179395,-10.996923923492432,S-/T+
GW190519_153544,locked_evaluation_b,L1,0,-10.799999999999999,0.900845314132341,0.11844904055790734,0.20040549547186687,8,0.032,0.2631578947368421,-10.446142673492432,-10.598486423492432,0.15234375,-10.605865757902116,-10.592942541566272,0.012923216335844145,-10.450048923492432,S-/T+
GW190519_153544,locked_evaluation_b,L1,0,-10.399999999999999,0.8874398142592002,0.1713887714820447,0.1713887714820447,0,0.0,0.391304347826087,-10.368017673492432,-10.219580173492432,0.1484375,-10.202978068395295,-10.203105955361648,0.00012788696635368524,-10.368017673492432,S-/T+
GW190519_153544,locked_evaluation_b,L1,0,-9.999999999999998,0.9290015964383528,0.19900324449460932,0.3465163371524049,-1,-0.004,0.4186046511627907,-9.711767673492432,-9.891455173492432,0.1796875,-9.797280810484615,-9.796505634998834,0.0007751754857814319,-9.668798923492432,S+/T-
GW190519_153544,locked_evaluation_b,L1,0,-9.599999999999998,0.9101346859331854,0.21982151902029085,0.21982151902029085,0,0.0,0.3333333333333333,-9.325048923492432,-9.235205173492432,0.08984375,-9.386502237364013,-9.40990770647243,0.023405469108416455,-9.321142673492432,S-/T+
GW190519_153544,locked_evaluation_b,L1,0,-9.199999999999998,0.9120918841585374,0.21961458356667493,0.21961458356667493,0,0.0,0.3333333333333333,-8.989111423492432,-8.864111423492432,0.125,-9.00559713458891,-9.002047324702247,0.0035498098866639793,-8.989111423492432,S-/T+
GW190519_153544,locked_evaluation_b,L1,0,-8.799999999999997,0.913674259150516,0.13640557748620386,0.25462835916402465,-7,-0.028,0.3076923076923077,-8.543798923492432,-8.578955173492432,0.03515625,-8.60490211548147,-8.591450693074808,0.013451422406662417,-8.543798923492432,S-/T+
GW190519_153544,locked_evaluation_b,L1,0,-8.399999999999997,0.9297097768839643,0.24584819066086772,0.24584819066086772,0,0.0,0.27906976744186046,-8.231298923492432,-8.098486423492432,0.1328125,-8.207307554508118,-8.199603951619292,0.007703602888826211,-8.379736423492432,S-/T+
GW190519_153544,locked_evaluation_b,L1,0,-7.9999999999999964,0.9329516367047953,0.23162205588827922,0.23162205588827922,0,0.0,0.2857142857142857,-7.789892673492432,-7.852392673492432,0.0625,-7.804232391055598,-7.793787715200088,0.010444675855510788,-7.785986423492432,S+/T-
GW190519_153544,locked_evaluation_b,L1,0,-7.599999999999996,0.8834692438931312,-0.040422966822995406,0.2572011886527069,-3,-0.012,0.4878048780487805,-7.422705173492432,-7.414892673492432,0.0078125,-7.398664518424778,-7.401299954093171,0.0026354356683935265,-7.317236423492432,S+/T-
GW190519_153544,locked_evaluation_b,L1,0,-7.199999999999996,0.9019167641725624,0.19586678619088468,0.32032667523954145,-1,-0.004,0.47619047619047616,-7.110205173492432,-7.110205173492432,0.0,-6.992815861829362,-6.992626000230129,0.00018986159923262136,-7.110205173492432,S+/T-
GW190519_153544,locked_evaluation_b,L1,0,-6.799999999999995,0.8965814170170583,-0.016443284415873383,0.11760114366551001,8,0.032,0.2631578947368421,-6.735205173492432,-6.785986423492432,0.05078125,-6.593908179513882,-6.603924005499805,0.010015825985923321,-6.700048923492432,S+/T-
GW190519_153544,locked_evaluation_b,L1,0,-6.399999999999995,0.923690059371874,0.23074915907871588,0.23074915907871588,0,0.0,0.32558139534883723,-6.282080173492432,-6.285986423492432,0.00390625,-6.205575467563345,-6.204820461398165,0.0007550061651802054,-6.282080173492432,S-/T+
GW190519_153544,locked_evaluation_b,L1,0,-5.999999999999995,0.9322414240532482,0.4302277752216847,0.4302277752216847,0,0.0,0.3333333333333333,-5.641455173492432,-5.782080173492432,0.140625,-5.797918788297995,-5.795694544594419,0.002224243703576434,-5.746923923492432,S+/T-
GW190519_153544,locked_evaluation_b,L1,0,-5.599999999999994,0.8989327489882726,0.2273432619324969,0.2273432619324969,0,0.0,0.23809523809523808,-5.446142673492432,-5.422705173492432,0.0234375,-5.412592787882273,-5.395734513112508,0.016858274769765202,-5.403173923492432,S-/T+
GW190519_153544,locked_evaluation_b,L1,0,-5.199999999999994,0.9209045403625922,0.18933589032788262,0.18933589032788262,0,0.0,0.27906976744186046,-5.008642673492432,-4.926611423492432,0.08203125,-5.014553963318707,-4.9951580763858345,0.019395886932872308,-5.008642673492432,S-/T+
GW190519_153544,locked_evaluation_b,L1,0,-4.799999999999994,0.9291812953486887,0.24115149989773774,0.24115149989773774,0,0.0,0.42857142857142855,-4.493017673492432,-4.508642673492432,0.015625,-4.569401118822797,-4.598318559289356,0.028917440466559086,-4.508642673492432,S-/T+
GW190519_153544,locked_evaluation_b,L1,0,-4.399999999999993,0.9238399888921578,0.24346718334050826,0.3244047642340494,-1,-0.004,0.37209302325581395,-4.375830173492432,-4.184423923492432,0.19140625,-4.219768948860979,-4.209544435692289,0.010224513168690663,-4.375830173492432,S-/T+
