gate_rank,gate_q,first_eligible_parent,eligible_parent_count,mean_phase_a,mean_ridge_distance,below_ridge_share,equal_ridge_share,above_ridge_share,phi_nearest_folded_residue,phi_observed_hits,phi_observed_share,phi_expected_share,phi_occupancy_excess,phi_occupancy_lift,phi_observed_mean_distance,phi_expected_mean_distance,phi_distance_delta,quarter_nearest_folded_residue,quarter_observed_hits,quarter_observed_share,quarter_expected_share,quarter_occupancy_excess,quarter_occupancy_lift,quarter_observed_mean_distance,quarter_expected_mean_distance,quarter_distance_delta,third_nearest_folded_residue,third_observed_hits,third_observed_share,third_expected_share,third_occupancy_excess,third_occupancy_lift,third_observed_mean_distance,third_expected_mean_distance,third_distance_delta,half_nearest_folded_residue,half_observed_hits,half_observed_share,half_expected_share,half_occupancy_excess,half_occupancy_lift,half_observed_mean_distance,half_expected_mean_distance,half_distance_delta,two_thirds_nearest_folded_residue,two_thirds_observed_hits,two_thirds_observed_share,two_thirds_expected_share,two_thirds_occupancy_excess,two_thirds_occupancy_lift,two_thirds_observed_mean_distance,two_thirds_expected_mean_distance,two_thirds_distance_delta
2645,23773,4000000007,45166,0.9959135680160909,0.49950942382775876,0.502524022494797,0.0,0.497475977505203,4540,5,0.00011070274099986716,8.413259296651523e-05,2.6570148033351932e-05,1.315812779524421,0.26436251551106066,0.2639270576500069,0.0004354578610537563,2972,6,0.0001328432891998406,8.413259296651523e-05,4.871069623332536e-05,1.5789753354293052,0.3128500555666944,0.31250262991768596,0.0003474256490084149,3962,3,6.64216445999203e-05,8.413259296651523e-05,-1.7710948366594936e-05,0.7894876677146526,0.27808716233545994,0.27777544085961203,0.00031172147584790366,5943,2,4.428109639994686e-05,8.413259296651523e-05,-3.985149656656837e-05,0.5263251118097684,0.25045852020123344,0.2499894838682539,0.00046903633297953884,7924,4,8.856219279989372e-05,8.413259296651523e-05,4.429599833378491e-06,1.0526502236195368,0.2780743161670543,0.2777614193506171,0.0003128968164372026
2646,23789,4000000007,45166,1.0018957256888512,0.5004978668355691,0.500819200283399,0.0,0.499180799716601,4543,4,8.856219279989372e-05,8.407600470825626e-05,4.486188091637464e-06,1.053358721161936,0.2645924778591292,0.2639270611728107,0.0006654166863185318,2974,4,8.856219279989372e-05,8.407600470825626e-05,4.486188091637464e-06,1.053358721161936,0.31267760474586875,0.31250262814826185,0.00017497659760690176,3965,4,8.856219279989372e-05,8.407600470825626e-05,4.486188091637464e-06,1.053358721161936,0.27828004974490733,0.27777544243137586,0.0005046073135314688,5947,4,8.856219279989372e-05,8.407600470825626e-05,4.486188091637464e-06,1.053358721161936,0.25092360075351167,0.2499894909411913,0.0009341098123203662,7930,2,4.428109639994686e-05,8.407600470825626e-05,-3.97949083083094e-05,0.526679360580968,0.27859989840756083,0.2777614303529642,0.0008384680545966416
2647,23801,4000000007,45166,0.9961244766196639,0.4990960459101853,0.5000221405481999,0.0,0.4999778594518,4546,5,0.00011070274099986716,8.403361344537815e-05,2.666912755448901e-05,1.3173626178984192,0.26413002715749956,0.26392706391873183,0.00020296323876772826,2975,2,4.428109639994686e-05,8.403361344537815e-05,-3.975251704543129e-05,0.5269450471593676,0.3129425854980371,0.31250262594008654,0.0004399595579505644,3967,5,0.00011070274099986716,8.403361344537815e-05,2.666912755448901e-05,1.3173626178984192,0.278066092141348,0.27777544360881196,0.00029064853253601974,5950,4,8.856219279989372e-05,8.403361344537815e-05,4.528579354515569e-06,1.0538900943187353,0.24997427757789373,0.2499894962396538,-1.5218661760074692e-05,7934,3,6.64216445999203e-05,8.403361344537815e-05,-1.7611968845457858e-05,0.7904175707390515,0.2774714021578012,0.277761438595017,-0.0002900364372158126
2648,23813,4000000007,45166,1.0025091592350848,0.5000620387216498,0.499180799716601,0.0,0.500819200283399,4548,3,6.64216445999203e-05,8.399126490844952e-05,-1.7569620308529227e-05,0.790816100606651,0.2644688105105846,0.26392706546037403,0.0005417450502105403,2977,2,4.428109639994686e-05,8.399126490844952e-05,-3.971016850850266e-05,0.5272107337377673,0.312951373307087,0.3125026254985855,0.0004487478085015151,3969,2,4.428109639994686e-05,8.399126490844952e-05,-3.971016850850266e-05,0.5272107337377673,0.27828317086074744,0.27777544478506144,0.0005077260756859991,5953,1,2.214054819997343e-05,8.399126490844952e-05,-6.18507167084761e-05,0.26360536686888364,0.2508189627278594,0.24998950153277621,0.0008294611950832032,7938,4,8.856219279989372e-05,8.399126490844952e-05,4.5709278914442e-06,1.0544214674755346,0.2784008267113774,0.27776144682876297,0.0006393798826144215
2649,23819,4000000007,45166,0.9968672504653646,0.4990228906386291,0.5007527786387991,0.0,0.4992472213612009,4549,4,8.856219279989372e-05,8.397010664203544e-05,4.592086157858286e-06,1.0546871540539344,0.26476603599509935,0.2639270661221346,0.0008389698729647233,2977,3,6.64216445999203e-05,8.397010664203544e-05,-1.754846204211514e-05,0.7910153655404508,0.3132901629483928,0.312502624837001,0.0007875381113918167,3970,2,4.428109639994686e-05,8.397010664203544e-05,-3.9689010242088575e-05,0.5273435770269672,0.2786747227612311,0.2777754453727417,0.0008992773884894389,5955,7,0.00015498383739981402,8.397010664203544e-05,7.101373075777858e-05,1.845702519594385,0.25053721573691234,0.24998950417733742,0.0005477115595749205,7940,4,8.856219279989372e-05,8.397010664203544e-05,4.592086157858286e-06,1.0546871540539344,0.27772004830019914,0.27776145094252486,-4.140264232571633e-05
2650,23827,4000000007,45166,0.9992665026964572,0.5006954577844401,0.5003321082229996,0.0,0.4996678917770004,4551,4,8.856219279989372e-05,8.394191219675985e-05,4.620280603133875e-06,1.0550414028251338,0.26283379277044744,0.2639270693624867,-0.0010932765920392828,2978,6,0.0001328432891998406,8.394191219675985e-05,4.890137700308074e-05,1.582562104237701,0.3113906935594046,0.3125026239554068,-0.0011119303960022142,3971,1,2.214054819997343e-05,8.394191219675985e-05,-6.180136399678642e-05,0.26376035070628345,0.27663146342113915,0.277775446155855,-0.0011439827347158316,5957,5,0.00011070274099986716,8.394191219675985e-05,2.6760828803107316e-05,1.3188017535314174,0.24896399341382297,0.2499895077013472,-0.0010255142875242318,7942,3,6.64216445999203e-05,8.394191219675985e-05,-1.7520267596839552e-05,0.7912810521188505,0.2774040604849187,0.2777614564243178,-0.00035739593939909664
2651,23831,4000000007,45166,1.0010974431753785,0.5007773589117095,0.4984944427224018,0.0,0.5015055572775982,4551,4,8.856219279989372e-05,8.39278220730172e-05,4.6343707268765215e-06,1.0552185272107337,0.26478044152401387,0.2639270699744058,0.0008533715496080729,2979,5,0.00011070274099986716,8.39278220730172e-05,2.6774918926849962e-05,1.3190231590134174,0.3125081268800223,0.3125026226343838,5.50424563849905e-06,3972,3,6.64216445999203e-05,8.39278220730172e-05,-1.7506177473096906e-05,0.7914138954080504,0.27836302194321666,0.2777754465472144,0.0005875753960022378,5958,3,6.64216445999203e-05,8.39278220730172e-05,-1.7506177473096906e-05,0.7914138954080504,0.25130980281593024,0.24998950946246484,0.001320293353465396,7944,4,8.856219279989372e-05,8.39278220730172e-05,4.6343707268765215e-06,1.0552185272107337,0.2790799764546931,0.2777614591638342,0.0013185172908589116
2652,23833,4000000007,45166,1.0026204532078524,0.500625395006452,0.4987379887526015,0.0,0.5012620112473984,4552,5,0.00011070274099986716,8.392077878482712e-05,2.678196221504004e-05,1.319133861754417,0.2644405283305211,0.26392707035236584,0.0005134579781552739,2979,4,8.856219279989372e-05,8.392077878482712e-05,4.6414140150665995e-06,1.0553070894035337,0.3125520726268544,0.3125026224142995,4.9450212554924544e-05,3972,2,4.428109639994686e-05,8.392077878482712e-05,-3.963968238488026e-05,0.5276535447017668,0.27812386064964706,0.2777754467428449,0.00034841390680218076,5958,3,6.64216445999203e-05,8.392077878482712e-05,-1.7499134184906828e-05,0.7914803170526502,0.25076913206221363,0.249989510342802,0.0007796217194116217,7944,6,0.0001328432891998406,8.392077878482712e-05,4.892251041501347e-05,1.5829606341053004,0.2786098193458537,0.2777614605332476,0.0008483588126061425
2653,23857,4000000007,45166,0.99875456284198,0.501281500349641,0.4996900323252004,0.0,0.5003099676747996,4556,6,0.0001328432891998406,8.383635144198524e-05,4.900693775785535e-05,1.5845547535756985,0.26420058945038044,0.263927075273915,0.0002735141764654281,2982,3,6.64216445999203e-05,8.383635144198524e-05,-1.7414706842064947e-05,0.7922773767878493,0.3121036330747297,0.31250261977616633,-0.00039898670143662107,3976,1,2.214054819997343e-05,8.383635144198524e-05,-6.169580324201182e-05,0.26409245892928307,0.27773675342379117,0.2777754490878522,-3.8695664061005886e-05,5964,3,6.64216445999203e-05,8.383635144198524e-05,-1.7414706842064947e-05,0.7922773767878493,0.251018960333201,0.24998952089533472,0.0010294394378662641,7952,5,0.00011070274099986716,8.383635144198524e-05,2.686638955788192e-05,1.3204622946464155,0.279244809637388,0.2777614769482984,0.0014833326890896226
2654,23869,4000000007,45166,1.0009839664418563,0.4996046619555332,0.49847230217420185,0.0,0.5015276978257982,4559,7,0.00015498383739981402,8.379420144126027e-05,7.118963595855375e-05,1.8495771155293803,0.2630411713308477,0.26392707805815485,-0.0008859067273071508,2984,5,0.00011070274099986716,8.379420144126027e-05,2.6908539558606894e-05,1.3211265110924146,0.31204367283379153,0.31250261933673595,-0.00045894650294442396,3978,6,0.0001328432891998406,8.379420144126027e-05,4.904908775858032e-05,1.5853518133108975,0.2770057015385424,0.2777754502585874,-0.0007697487200449826,5967,5,0.00011070274099986716,8.379420144126027e-05,2.6908539558606894e-05,1.3211265110924146,0.24880897736645285,0.24998952616364323,-0.0011805487971903728,7956,4,8.856219279989372e-05,8.379420144126027e-05,4.767991358633453e-06,1.0569012088739316,0.2770260317482321,0.277761485143445,-0.000735453395212915
2655,23873,4000000007,45166,0.9995859393813361,0.4992345461686298,0.4988486914936014,0.0,0.5011513085063987,4559,2,4.428109639994686e-05,8.378016085790885e-05,-3.949906445796199e-05,0.5285391666297657,0.26385659601700984,0.2639270787384683,-7.048272145848689e-05,2984,6,0.0001328432891998406,8.378016085790885e-05,4.906312834193174e-05,1.5856174998892973,0.3130223405634251,0.3125026180203577,0.0005197225430673691,3979,4,8.856219279989372e-05,8.378016085790885e-05,4.782031941984874e-06,1.0570783332595315,0.2779083143412417,0.27777545064857095,0.00013286369267073717,5968,2,4.428109639994686e-05,8.378016085790885e-05,-3.949906445796199e-05,0.5285391666297657,0.24970942721542078,0.2499895279185691,-0.0002801007031483227,7958,4,8.856219279989372e-05,8.378016085790885e-05,4.782031941984874e-06,1.0570783332595315,0.2770228655336017,0.2777614878733297,-0.0007386223397279901
2656,23879,4000000007,45166,1.0007323135364135,0.4985357966564136,0.4990922375238011,0.0,0.500907762476199,4560,3,6.64216445999203e-05,8.375910880308233e-05,-1.7337464203162034e-05,0.7930080148784484,0.26548390222059903,0.263927080164287,0.0015568220563120239,2985,3,6.64216445999203e-05,8.375910880308233e-05,-1.7337464203162034e-05,0.7930080148784484,0.314096183759648,0.3125026173625361,0.0015935663971118896,3980,2,4.428109639994686e-05,8.375910880308233e-05,-3.947801240313547e-05,0.5286720099189656,0.2793924730991474,0.2777754512333012,0.0016170218658461688,5970,4,8.856219279989372e-05,8.375910880308233e-05,4.803083996811393e-06,1.0573440198379311,0.2510057519491957,0.2499895305498555,0.0010162213993402114,7960,4,8.856219279989372e-05,8.375910880308233e-05,4.803083996811393e-06,1.0573440198379311,0.2775604681390564,0.27776149196644184,-0.00020102382738546032
2657,23887,4000000007,45166,1.0021193436592752,0.4982777467529153,0.5007084975423991,0.0,0.49929150245760084,4562,2,4.428109639994686e-05,8.373105584861426e-05,-3.9449959448667394e-05,0.5288491343045654,0.2649047108835662,0.2639270801452816,0.0009776307382846072,2986,4,8.856219279989372e-05,8.373105584861426e-05,4.831136951279468e-06,1.0576982686091307,0.313998027132283,0.3125026164859547,0.001495410646328299,3981,2,4.428109639994686e-05,8.373105584861426e-05,-3.9449959448667394e-05,0.5288491343045654,0.27894244385776173,0.2777754520124847,0.0011669918452770212,5972,3,6.64216445999203e-05,8.373105584861426e-05,-1.730941124869396e-05,0.7932737014568481,0.2505959248070093,0.24998953405618118,0.0006063907508281341,7962,3,6.64216445999203e-05,8.373105584861426e-05,-1.730941124869396e-05,0.7932737014568481,0.27774864191089704,0.2777614974207263,-1.2855509829268197e-05
2658,23893,4000000007,45166,0.9996911183638933,0.4983927118471229,0.5020812115307975,0.0,0.4979187884692025,4563,3,6.64216445999203e-05,8.371002846140967e-05,-1.7288383861489376e-05,0.7934729663906479,0.2640649536093838,0.2639270822372165,0.0001378713721673086,2987,2,4.428109639994686e-05,8.371002846140967e-05,-3.942893206146281e-05,0.5289819775937652,0.31314150426800513,0.3125026167047883,0.0006388875632168389,3982,5,0.00011070274099986716,8.371002846140967e-05,2.6992712538457492e-05,1.3224549439844133,0.278101254114177,0.2777754525965299,0.0003258015176471063,5973,2,4.428109639994686e-05,8.371002846140967e-05,-3.942893206146281e-05,0.5289819775937652,0.24974241098910735,0.24998953668438456,-0.0002471256952772116,7964,4,8.856219279989372e-05,8.371002846140967e-05,4.852164338484051e-06,1.0579639551875304,0.27688981440060206,0.2777615015090426,-0.0008716871084405442
2659,23899,4000000007,45166,0.9984928548358957,0.49864703268656213,0.5028118496213966,0.0,0.49718815037860337,4564,2,4.428109639994686e-05,8.368901163277262e-05,-3.9407915232825756e-05,0.529114820882965,0.26372987967911954,0.26392708402951504,-0.00019720435039549677,2987,6,0.0001328432891998406,8.368901163277262e-05,4.9154277567067974e-05,1.5873444626488953,0.3127559942405263,0.31250261604762763,0.0002533781928986678,3983,2,4.428109639994686e-05,8.368901163277262e-05,-3.9407915232825756e-05,0.529114820882965,0.27773944049899324,0.27777545318028185,-3.601268128861079e-05,5975,1,2.214054819997343e-05,8.368901163277262e-05,-6.154846343279919e-05,0.2645574104414825,0.249230240517725,0.24998953931126824,-0.0007592987935432505,7966,4,8.856219279989372e-05,8.368901163277262e-05,4.8731811671211056e-06,1.05822964176593,0.276530564776193,0.2777615055953061,-0.0012309408191131244
2660,23909,4000000007,45166,0.9982471749613386,0.49863105960037224,0.5034539255191959,0.0,0.4965460744808041,4566,2,4.428109639994686e-05,8.365400702693659e-05,-3.937291062698973e-05,0.5293362263649648,0.2635785807998205,0.263927085789187,-0.00034850498936650487,2989,1,2.214054819997343e-05,8.365400702693659e-05,-6.151345882696316e-05,0.2646681131824824,0.3126906890481788,0.31250261495309306,0.00018807409508575512,3985,3,6.64216445999203e-05,8.365400702693659e-05,-1.7232362427016296e-05,0.7940043395474472,0.27759437992303204,0.27777545415255067,-0.00018107422951862961,5977,4,8.856219279989372e-05,8.365400702693659e-05,4.9081857729571315e-06,1.0586724527299296,0.24902714242298368,0.24998954368647788,-0.0009624012634942003,7970,4,8.856219279989372e-05,8.365400702693659e-05,4.9081857729571315e-06,1.0586724527299296,0.2762652228724033,0.27776151240118785,-0.0014962895287845557
2661,23911,4000000007,45166,0.9985077301995742,0.498543998993537,0.5027011468803968,0.0,0.49729885311960326,4567,2,4.428109639994686e-05,8.364700961940611e-05,-3.936591321945925e-05,0.5293805074613647,0.26360488360453915,0.2639270867170044,-0.0003222031124652247,2989,7,0.00015498383739981402,8.364700961940611e-05,7.133682778040791e-05,1.8528317761147766,0.31273937216509246,0.3125026138597298,0.00023675830536262765,3985,3,6.64216445999203e-05,8.364700961940611e-05,-1.7225365019485814e-05,0.7940707611920471,0.27764553255365576,0.2777754543469068,-0.00012992179325105324,5978,5,0.00011070274099986716,8.364700961940611e-05,2.7055731380461054e-05,1.323451268653412,0.24905595900729396,0.24998954456108066,-0.0009335855537866977,7970,2,4.428109639994686e-05,8.364700961940611e-05,-3.936591321945925e-05,0.5293805074613647,0.2762785533231171,0.277761513761681,-0.001482960438563885
2662,23917,4000000007,45166,0.9987717397350333,0.4981852165527703,0.5018819465969977,0.0,0.49811805340300225,4568,5,0.00011070274099986716,8.362602441879912e-05,2.707671658106804e-05,1.3237833768764116,0.2637816003869721,0.26392708761309386,-0.00014548722612173215,2990,5,0.00011070274099986716,8.362602441879912e-05,2.707671658106804e-05,1.3237833768764116,0.31303089745022217,0.3125026140781246,0.0005282833720975932,3986,3,6.64216445999203e-05,8.362602441879912e-05,-1.720437981887883e-05,0.794270026125847,0.27785221516627545,0.27777545492978034,7.676023649511032e-05,5979,4,8.856219279989372e-05,8.362602441879912e-05,4.936168381094598e-06,1.0590267015011292,0.2492301468392594,0.24998954718401137,-0.0007594003447519704,7972,3,6.64216445999203e-05,8.362602441879912e-05,-1.720437981887883e-05,0.794270026125847,0.2764053500439061,0.2777615178417954,-0.0013561677978893294
2663,23929,4000000007,45166,1.0007614002121257,0.497642887944897,0.49942434574680067,0.0,0.5005756542531993,4570,2,4.428109639994686e-05,8.358408559010364e-05,-3.930298919015678e-05,0.5297790373289643,0.2655374209593167,0.26392708896408174,0.0016103319952349704,2991,2,4.428109639994686e-05,8.358408559010364e-05,-3.930298919015678e-05,0.5297790373289643,0.31464942598243933,0.3125026118935183,0.002146814088921034,3988,5,0.00011070274099986716,8.358408559010364e-05,2.7118655409763524e-05,1.324447593322411,0.2796811591551559,0.2777754560946504,0.0019057030605055258,5982,4,8.856219279989372e-05,8.358408559010364e-05,4.978107209790083e-06,1.0595580746579285,0.25087437863026596,0.2499895524259267,0.000884826204339273,7976,2,4.428109639994686e-05,8.358408559010364e-05,-3.930298919015678e-05,0.5297790373289643,0.27748433637869047,0.27776152599588594,-0.0002771896171954724
2664,23957,4000000007,45166,0.9968191360049247,0.5015697941638417,0.5038967364831953,0.0,0.49610326351680467,4575,3,6.64216445999203e-05,8.348639171814995e-05,-1.7064747118229653e-05,0.7955984590178452,0.2640992511737722,0.26392709615492255,0.00017215501884965123,2995,4,8.856219279989372e-05,8.348639171814995e-05,5.075801081743774e-06,1.060797945357127,0.3113995112695557,0.3125026097120507,-0.0011030984424950097,3993,2,4.428109639994686e-05,8.348639171814995e-05,-3.920529531820309e-05,0.5303989726785635,0.27747225673726605,0.2777754588081424,-0.00030320207087636275,5989,2,4.428109639994686e-05,8.348639171814995e-05,-3.920529531820309e-05,0.5303989726785635,0.2511683933352294,0.24998956463664065,0.0011788286985887353,7986,7,0.00015498383739981402,8.348639171814995e-05,7.149744568166407e-05,1.856396404374972,0.2796452435220108,0.27776154499032985,0.0018836985316809662
2665,23971,4000000007,45166,1.0035021597901108,0.4979724823696868,0.49605898242040475,0.0,0.5039410175795953,4578,3,6.64216445999203e-05,8.343763037129746e-05,-1.7015985771377164e-05,0.7960634105300447,0.26590135201292203,0.26392709774516626,0.0019742542677557706,2996,5,0.00011070274099986716,8.343763037129746e-05,2.7265110628569704e-05,1.326772350883408,0.314531502093096,0.3125026081873684,0.00202889390572758,3995,0,0.0,8.343763037129746e-05,-8.343763037129746e-05,0.0,0.2798581585466932,0.2777754601625112,0.0020826983841820135,5993,2,4.428109639994686e-05,8.343763037129746e-05,-3.91565339713506e-05,0.5307089403533631,0.2511508683924602,0.24998957073130032,0.0011612976611598824,7990,3,6.64216445999203e-05,8.343763037129746e-05,-1.7015985771377164e-05,0.7960634105300447,0.277285411020843,0.27776155447091155,-0.00047614345006857794
