anchor,initial_lower,initial_upper,initial_lower_residue_mod14,initial_upper_residue_mod14,initial_pair_is_mod14_antipair,initial_backward_delta,initial_forward_delta,final_candidate,final_delta,initial_to_final_delta_ratio,handover_events,candidate_states,total_nonbase_gate_crossings,silent_gate_crossings,final_gate_frontier,cohort,true_next_prime,true_delta,final_matches_truth
4000593172,4000593171,4000593173,1,3,False,1,1,4000593197,25,0.04,1,2,6336,6335,63247,sample,4000593197,25,True
4000593492,4000593491,4000593493,13,1,True,1,1,4000593511,19,0.05263157894736842,3,4,6336,6333,63247,sample,4000593511,19,True
4000593856,4000593855,4000593857,13,1,True,1,1,4000593911,55,0.01818181818181818,4,5,6336,6332,63247,sample,4000593911,55,True
4000594463,4000594463,4000594467,5,9,True,0,4,4000594489,26,0.15384615384615385,3,4,6336,6333,63247,sample,4000594489,26,True
4000594500,4000594499,4000594501,13,1,True,1,1,4000594519,19,0.05263157894736842,1,2,6336,6335,63247,sample,4000594519,19,True
4000594918,4000594917,4000594919,11,13,False,1,1,4000594931,13,0.07692307692307693,1,2,6336,6335,63247,sample,4000594931,13,True
4000595017,4000595017,4000595019,13,1,True,0,2,4000595051,34,0.058823529411764705,5,6,6336,6331,63247,sample,4000595051,34,True
4000595362,4000595359,4000595363,5,9,True,3,1,4000595419,57,0.017543859649122806,4,5,6336,6332,63247,sample,4000595419,57,True
4000596400,4000596399,4000596401,9,11,False,1,1,4000596401,1,1.0,0,1,6336,6336,63247,sample,4000596401,1,True
4000596503,4000596503,4000596505,1,3,False,0,2,4000596521,18,0.1111111111111111,2,3,6336,6334,63247,sample,4000596521,18,True
4000596839,4000596839,4000596841,1,3,False,0,2,4000596863,24,0.08333333333333333,2,3,6336,6334,63247,sample,4000596863,24,True
4000596893,4000596893,4000596895,13,1,True,0,2,4000596911,18,0.1111111111111111,3,4,6336,6333,63247,sample,4000596911,18,True
4000597244,4000597243,4000597245,13,1,True,1,1,4000597273,29,0.034482758620689655,3,4,6336,6333,63247,sample,4000597273,29,True
4000597394,4000597393,4000597395,9,11,False,1,1,4000597429,35,0.02857142857142857,4,5,6336,6332,63247,sample,4000597429,35,True
4000597464,4000597463,4000597465,9,11,False,1,1,4000597501,37,0.02702702702702703,5,6,6336,6331,63247,sample,4000597501,37,True
4000597592,4000597591,4000597593,11,13,False,1,1,4000597631,39,0.02564102564102564,4,5,6336,6332,63247,sample,4000597631,39,True
4000597829,4000597829,4000597831,11,13,False,0,2,4000597847,18,0.1111111111111111,1,2,6336,6335,63247,sample,4000597847,18,True
4000597976,4000597975,4000597977,3,5,False,1,1,4000598033,57,0.017543859649122806,4,5,6336,6332,63247,sample,4000598033,57,True
4000598961,4000598961,4000598963,9,11,False,0,2,4000598971,10,0.2,1,2,6336,6335,63247,sample,4000598971,10,True
4000599775,4000599775,4000599777,11,13,False,0,2,4000599893,118,0.01694915254237288,9,10,6336,6327,63247,sample,4000599893,118,True
4000600009,4000600007,4000600011,5,9,True,2,2,4000600033,24,0.08333333333333333,4,5,6336,6332,63247,sample,4000600033,24,True
4000600353,4000600353,4000600355,1,3,False,0,2,4000600399,46,0.043478260869565216,4,5,6336,6332,63247,sample,4000600399,46,True
4000600921,4000600921,4000600923,9,11,False,0,2,4000600927,6,0.3333333333333333,2,3,6336,6334,63247,sample,4000600927,6,True
4000600938,4000600937,4000600939,11,13,False,1,1,4000600957,19,0.05263157894736842,4,5,6336,6332,63247,sample,4000600957,19,True
4000602178,4000602177,4000602181,5,9,True,1,3,4000602191,13,0.23076923076923078,2,3,6336,6334,63247,sample,4000602191,13,True
4000603855,4000603855,4000603857,3,5,False,0,2,4000603861,6,0.3333333333333333,1,2,6336,6335,63247,sample,4000603861,6,True
4000604241,4000604241,4000604243,11,13,False,0,2,4000604303,62,0.03225806451612903,4,5,6336,6332,63247,sample,4000604303,62,True
4000604681,4000604681,4000604683,3,5,False,0,2,4000604701,20,0.1,2,3,6336,6334,63247,sample,4000604701,20,True
4000604702,4000604701,4000604703,9,11,False,1,1,4000604737,35,0.02857142857142857,5,6,6336,6331,63247,sample,4000604737,35,True
4000606306,4000606305,4000606307,3,5,False,1,1,4000606307,1,1.0,0,1,6336,6336,63247,sample,4000606307,1,True
4000606814,4000606811,4000606815,5,9,True,3,1,4000606849,35,0.02857142857142857,3,4,6336,6333,63247,sample,4000606849,35,True
4000607296,4000607295,4000607297,13,1,True,1,1,4000607311,15,0.06666666666666667,2,3,6336,6334,63247,sample,4000607311,15,True
4000607556,4000607553,4000607557,5,9,True,3,1,4000607563,7,0.14285714285714285,2,3,6336,6334,63247,sample,4000607563,7,True
4000607633,4000607633,4000607635,1,3,False,0,2,4000607659,26,0.07692307692307693,4,5,6336,6332,63247,sample,4000607659,26,True
4000608546,4000608545,4000608547,3,5,False,1,1,4000608553,7,0.14285714285714285,2,3,6336,6334,63247,sample,4000608553,7,True
4000609069,4000609069,4000609071,9,11,False,0,2,4000609147,78,0.02564102564102564,6,7,6336,6330,63247,sample,4000609147,78,True
4000610173,4000610171,4000610175,5,9,True,2,2,4000610213,40,0.05,5,6,6336,6331,63247,sample,4000610213,40,True
4000610287,4000610287,4000610289,9,11,False,0,2,4000610333,46,0.043478260869565216,4,5,6336,6332,63247,sample,4000610333,46,True
4000610756,4000610755,4000610757,1,3,False,1,1,4000610863,107,0.009345794392523364,4,5,6336,6332,63247,sample,4000610863,107,True
4000611315,4000611315,4000611317,1,3,False,0,2,4000611389,74,0.02702702702702703,3,4,6336,6333,63247,sample,4000611389,74,True
4000611549,4000611549,4000611551,11,13,False,0,2,4000611611,62,0.03225806451612903,3,4,6336,6333,63247,sample,4000611611,62,True
4000611695,4000611695,4000611697,3,5,False,0,2,4000611763,68,0.029411764705882353,4,5,6336,6332,63247,sample,4000611763,68,True
4000612286,4000612285,4000612289,5,9,True,1,3,4000612289,3,1.0,0,1,6336,6336,63247,sample,4000612289,3,True
4000612428,4000612425,4000612429,5,9,True,3,1,4000612439,11,0.09090909090909091,2,3,6336,6334,63247,sample,4000612439,11,True
4000612611,4000612611,4000612613,9,11,False,0,2,4000612639,28,0.07142857142857142,3,4,6336,6333,63247,sample,4000612639,28,True
4000613869,4000613867,4000613871,5,9,True,2,2,4000613917,48,0.041666666666666664,3,4,6336,6333,63247,sample,4000613917,48,True
4000614210,4000614209,4000614211,11,13,False,1,1,4000614251,41,0.024390243902439025,4,5,6336,6332,63247,sample,4000614251,41,True
4000614467,4000614467,4000614469,3,5,False,0,2,4000614487,20,0.1,2,3,6336,6334,63247,sample,4000614487,20,True
4000614980,4000614979,4000614981,11,13,False,1,1,4000614983,3,0.3333333333333333,1,2,6336,6335,63247,sample,4000614983,3,True
4000615158,4000615155,4000615159,5,9,True,3,1,4000615159,1,1.0,0,1,6336,6336,63247,sample,4000615159,1,True
4000615233,4000615233,4000615235,13,1,True,0,2,4000615249,16,0.125,3,4,6336,6333,63247,sample,4000615249,16,True
4000615321,4000615321,4000615323,3,5,False,0,2,4000615327,6,0.3333333333333333,1,2,6336,6335,63247,sample,4000615327,6,True
4000615359,4000615359,4000615361,13,1,True,0,2,4000615363,4,0.5,1,2,6336,6335,63247,sample,4000615363,4,True
4000615868,4000615867,4000615869,3,5,False,1,1,4000615919,51,0.0196078431372549,3,4,6336,6333,63247,sample,4000615919,51,True
4000616028,4000616027,4000616029,9,11,False,1,1,4000616051,23,0.043478260869565216,2,3,6336,6334,63247,sample,4000616051,23,True
4000616190,4000616189,4000616191,3,5,False,1,1,4000616227,37,0.02702702702702703,4,5,6336,6332,63247,sample,4000616227,37,True
4000616899,4000616899,4000616901,13,1,True,0,2,4000616927,28,0.07142857142857142,4,5,6336,6332,63247,sample,4000616927,28,True
4000619119,4000619117,4000619121,5,9,True,2,2,4000619141,22,0.09090909090909091,3,4,6336,6333,63247,sample,4000619141,22,True
4000621746,4000621745,4000621747,1,3,False,1,1,4000621753,7,0.14285714285714285,1,2,6336,6335,63247,sample,4000621753,7,True
4000622065,4000622065,4000622067,13,1,True,0,2,4000622081,16,0.125,3,4,6336,6333,63247,sample,4000622081,16,True
4000622225,4000622225,4000622229,5,9,True,0,4,4000622233,8,0.5,2,3,6336,6334,63247,sample,4000622233,8,True
4000622433,4000622433,4000622435,3,5,False,0,2,4000622459,26,0.07692307692307693,4,5,6336,6332,63247,sample,4000622459,26,True
4000622635,4000622635,4000622637,9,11,False,0,2,4000622663,28,0.07142857142857142,4,5,6336,6332,63247,sample,4000622663,28,True
4000623064,4000623063,4000623065,3,5,False,1,1,4000623101,37,0.02702702702702703,5,6,6336,6331,63247,sample,4000623101,37,True
4000623073,4000623073,4000623075,13,1,True,0,2,4000623101,28,0.07142857142857142,5,6,6336,6331,63247,sample,4000623101,28,True
4000624263,4000624263,4000624265,13,1,True,0,2,4000624267,4,0.5,1,2,6336,6335,63247,sample,4000624267,4,True
4000624467,4000624465,4000624469,5,9,True,2,2,4000624483,16,0.125,1,2,6336,6335,63247,sample,4000624483,16,True
4000624686,4000624685,4000624687,1,3,False,1,1,4000624697,11,0.09090909090909091,1,2,6336,6335,63247,sample,4000624697,11,True
4000626819,4000626817,4000626821,5,9,True,2,2,4000626823,4,0.5,1,2,6336,6335,63247,sample,4000626823,4,True
4000627427,4000627427,4000627429,13,1,True,0,2,4000627489,62,0.03225806451612903,5,6,6336,6331,63247,sample,4000627489,62,True
4000628305,4000628305,4000628307,9,11,False,0,2,4000628311,6,0.3333333333333333,2,3,6336,6334,63247,sample,4000628311,6,True
4000629336,4000629335,4000629337,3,5,False,1,1,4000629337,1,1.0,0,1,6336,6336,63247,sample,4000629337,1,True
4000630875,4000630875,4000630877,3,5,False,0,2,4000630889,14,0.14285714285714285,1,2,6336,6335,63247,sample,4000630889,14,True
4000631356,4000631353,4000631357,5,9,True,3,1,4000631407,51,0.0196078431372549,2,3,6336,6334,63247,sample,4000631407,51,True
4000631514,4000631513,4000631515,11,13,False,1,1,4000631527,13,0.07692307692307693,3,4,6336,6333,63247,sample,4000631527,13,True
4000631870,4000631869,4000631871,3,5,False,1,1,4000631909,39,0.02564102564102564,5,6,6336,6331,63247,sample,4000631909,39,True
4000632101,4000632101,4000632103,11,13,False,0,2,4000632143,42,0.047619047619047616,3,4,6336,6333,63247,sample,4000632143,42,True
4000632306,4000632305,4000632309,5,9,True,1,3,4000632347,41,0.07317073170731707,3,4,6336,6333,63247,sample,4000632347,41,True
4000634017,4000634017,4000634019,9,11,False,0,2,4000634047,30,0.06666666666666667,4,5,6336,6332,63247,sample,4000634047,30,True
4000634090,4000634089,4000634091,11,13,False,1,1,4000634107,17,0.058823529411764705,2,3,6336,6334,63247,sample,4000634107,17,True
4000634440,4000634439,4000634441,11,13,False,1,1,4000634441,1,1.0,0,1,6336,6336,63247,sample,4000634441,1,True
4000634726,4000634725,4000634727,3,5,False,1,1,4000634753,27,0.037037037037037035,3,4,6336,6333,63247,sample,4000634753,27,True
4000635330,4000635329,4000635333,5,9,True,1,3,4000635337,7,0.42857142857142855,2,3,6336,6334,63247,sample,4000635337,7,True
4000635492,4000635491,4000635493,13,1,True,1,1,4000635533,41,0.024390243902439025,1,2,6336,6335,63247,sample,4000635533,41,True
4000635662,4000635661,4000635663,1,3,False,1,1,4000635697,35,0.02857142857142857,3,4,6336,6333,63247,sample,4000635697,35,True
4000635992,4000635991,4000635993,9,11,False,1,1,4000636007,15,0.06666666666666667,4,5,6336,6332,63247,sample,4000636007,15,True
4000636091,4000636091,4000636093,11,13,False,0,2,4000636097,6,0.3333333333333333,1,2,6336,6335,63247,sample,4000636097,6,True
4000636421,4000636421,4000636425,5,9,True,0,4,4000636457,36,0.1111111111111111,3,4,6336,6333,63247,sample,4000636457,36,True
4000637118,4000637117,4000637119,1,3,False,1,1,4000637129,11,0.09090909090909091,1,2,6336,6335,63247,sample,4000637129,11,True
4000637151,4000637149,4000637153,5,9,True,2,2,4000637153,2,1.0,0,1,6336,6336,63247,sample,4000637153,2,True
4000637674,4000637673,4000637675,11,13,False,1,1,4000637713,39,0.02564102564102564,3,4,6336,6333,63247,sample,4000637713,39,True
4000637714,4000637713,4000637715,9,11,False,1,1,4000637747,33,0.030303030303030304,2,3,6336,6334,63247,sample,4000637747,33,True
4000637770,4000637769,4000637771,9,11,False,1,1,4000637801,31,0.03225806451612903,5,6,6336,6331,63247,sample,4000637801,31,True
4000637850,4000637849,4000637853,5,9,True,1,3,4000637869,19,0.15789473684210525,3,4,6336,6333,63247,sample,4000637869,19,True
4000637996,4000637995,4000637997,11,13,False,1,1,4000638001,5,0.2,2,3,6336,6334,63247,sample,4000638001,5,True
4000638800,4000638799,4000638801,3,5,False,1,1,4000638821,21,0.047619047619047616,3,4,6336,6333,63247,sample,4000638821,21,True
4000640138,4000640137,4000640139,11,13,False,1,1,4000640159,21,0.047619047619047616,4,5,6336,6332,63247,sample,4000640159,21,True
4000640505,4000640505,4000640507,1,3,False,0,2,4000640507,2,1.0,0,1,6336,6336,63247,sample,4000640507,2,True
4000640742,4000640741,4000640743,13,1,True,1,1,4000640747,5,0.2,1,2,6336,6335,63247,sample,4000640747,5,True
4000640836,4000640835,4000640837,9,11,False,1,1,4000640863,27,0.037037037037037035,3,4,6336,6333,63247,sample,4000640863,27,True
4000641089,4000641089,4000641091,11,13,False,0,2,4000641107,18,0.1111111111111111,3,4,6336,6333,63247,sample,4000641107,18,True
4000641438,4000641437,4000641439,9,11,False,1,1,4000641487,49,0.02040816326530612,3,4,6336,6333,63247,sample,4000641487,49,True
4000642302,4000642301,4000642305,5,9,True,1,3,4000642319,17,0.17647058823529413,3,4,6336,6333,63247,sample,4000642319,17,True
4000642559,4000642559,4000642561,11,13,False,0,2,4000642577,18,0.1111111111111111,3,4,6336,6333,63247,sample,4000642577,18,True
4000642615,4000642615,4000642617,11,13,False,0,2,4000642637,22,0.09090909090909091,5,6,6336,6331,63247,sample,4000642637,22,True
4000642681,4000642679,4000642683,5,9,True,2,2,4000642697,16,0.125,4,5,6336,6332,63247,sample,4000642697,16,True
4000643231,4000643231,4000643233,11,13,False,0,2,4000643237,6,0.3333333333333333,1,2,6336,6335,63247,sample,4000643237,6,True
4000643599,4000643599,4000643601,1,3,False,0,2,4000643627,28,0.07142857142857142,6,7,6336,6330,63247,sample,4000643627,28,True
4000644774,4000644773,4000644775,13,1,True,1,1,4000644803,29,0.034482758620689655,3,4,6336,6333,63247,sample,4000644803,29,True
4000645055,4000645055,4000645057,1,3,False,0,2,4000645063,8,0.25,1,2,6336,6335,63247,sample,4000645063,8,True
4000645393,4000645393,4000645395,3,5,False,0,2,4000645409,16,0.125,3,4,6336,6333,63247,sample,4000645409,16,True
4000645588,4000645587,4000645589,1,3,False,1,1,4000645589,1,1.0,0,1,6336,6336,63247,sample,4000645589,1,True
4000646399,4000646399,4000646401,1,3,False,0,2,4000646401,2,1.0,0,1,6336,6336,63247,sample,4000646401,2,True
4000646540,4000646539,4000646541,1,3,False,1,1,4000646561,21,0.047619047619047616,3,4,6336,6333,63247,sample,4000646561,21,True
4000646842,4000646841,4000646843,9,11,False,1,1,4000646863,21,0.047619047619047616,1,2,6336,6335,63247,sample,4000646863,21,True
4000646907,4000646907,4000646911,5,9,True,0,4,4000646911,4,1.0,0,1,6336,6336,63247,sample,4000646911,4,True
4000647341,4000647341,4000647345,5,9,True,0,4,4000647359,18,0.2222222222222222,2,3,6336,6334,63247,sample,4000647359,18,True
4000648325,4000648325,4000648327,9,11,False,0,2,4000648391,66,0.030303030303030304,3,4,6336,6333,63247,sample,4000648391,66,True
4000648374,4000648373,4000648375,1,3,False,1,1,4000648391,17,0.058823529411764705,3,4,6336,6333,63247,sample,4000648391,17,True
4000649779,4000649777,4000649781,5,9,True,2,2,4000649791,12,0.16666666666666666,3,4,6336,6333,63247,sample,4000649791,12,True
4000649855,4000649855,4000649857,13,1,True,0,2,4000649881,26,0.07692307692307693,2,3,6336,6334,63247,sample,4000649881,26,True
4000650030,4000650029,4000650033,5,9,True,1,3,4000650053,23,0.13043478260869565,4,5,6336,6332,63247,sample,4000650053,23,True
4000650297,4000650295,4000650299,5,9,True,2,2,4000650331,34,0.058823529411764705,3,4,6336,6333,63247,sample,4000650331,34,True
4000650450,4000650449,4000650453,5,9,True,1,3,4000650509,59,0.05084745762711865,3,4,6336,6333,63247,sample,4000650509,59,True
4000650716,4000650715,4000650719,5,9,True,1,3,4000650721,5,0.6,1,2,6336,6335,63247,sample,4000650721,5,True
4000650987,4000650987,4000650989,11,13,False,0,2,4000650989,2,1.0,0,1,6336,6336,63247,sample,4000650989,2,True
4000651018,4000651017,4000651019,13,1,True,1,1,4000651033,15,0.06666666666666667,1,2,6336,6335,63247,sample,4000651033,15,True
4000651050,4000651049,4000651051,3,5,False,1,1,4000651093,43,0.023255813953488372,3,4,6336,6333,63247,sample,4000651093,43,True
4000651696,4000651695,4000651699,5,9,True,1,3,4000651729,33,0.09090909090909091,4,5,6336,6332,63247,sample,4000651729,33,True
4000652057,4000652057,4000652059,3,5,False,0,2,4000652077,20,0.1,1,2,6336,6335,63247,sample,4000652077,20,True
4000652296,4000652295,4000652297,3,5,False,1,1,4000652303,7,0.14285714285714285,1,2,6336,6335,63247,sample,4000652303,7,True
4000652595,4000652595,4000652597,9,11,False,0,2,4000652633,38,0.05263157894736842,2,3,6336,6334,63247,sample,4000652633,38,True
4000652781,4000652781,4000652783,13,1,True,0,2,4000652783,2,1.0,0,1,6336,6336,63247,sample,4000652783,2,True
4000653581,4000653581,4000653583,1,3,False,0,2,4000653589,8,0.25,1,2,6336,6335,63247,sample,4000653589,8,True
4000655895,4000655895,4000655899,5,9,True,0,4,4000655909,14,0.2857142857142857,1,2,6336,6335,63247,sample,4000655909,14,True
4000657534,4000657533,4000657537,5,9,True,1,3,4000657543,9,0.3333333333333333,2,3,6336,6334,63247,sample,4000657543,9,True
4000658114,4000658113,4000658115,11,13,False,1,1,4000658117,3,0.3333333333333333,1,2,6336,6335,63247,sample,4000658117,3,True
4000658386,4000658385,4000658387,3,5,False,1,1,4000658393,7,0.14285714285714285,1,2,6336,6335,63247,sample,4000658393,7,True
4000658454,4000658453,4000658455,1,3,False,1,1,4000658483,29,0.034482758620689655,2,3,6336,6334,63247,sample,4000658483,29,True
4000659693,4000659693,4000659695,9,11,False,0,2,4000659727,34,0.058823529411764705,2,3,6336,6334,63247,sample,4000659727,34,True
4000659699,4000659699,4000659701,1,3,False,0,2,4000659727,28,0.07142857142857142,1,2,6336,6335,63247,sample,4000659727,28,True
4000660480,4000660479,4000660481,11,13,False,1,1,4000660487,7,0.14285714285714285,1,2,6336,6335,63247,sample,4000660487,7,True
4000660501,4000660501,4000660505,5,9,True,0,4,4000660513,12,0.3333333333333333,3,4,6336,6333,63247,sample,4000660513,12,True
4000660658,4000660655,4000660659,5,9,True,3,1,4000660663,5,0.2,2,3,6336,6334,63247,sample,4000660663,5,True
4000661099,4000661099,4000661101,1,3,False,0,2,4000661123,24,0.08333333333333333,2,3,6336,6334,63247,sample,4000661123,24,True
4000661338,4000661337,4000661339,1,3,False,1,1,4000661341,3,0.3333333333333333,1,2,6336,6335,63247,sample,4000661341,3,True
4000664158,4000664155,4000664159,5,9,True,3,1,4000664167,9,0.1111111111111111,1,2,6336,6335,63247,sample,4000664167,9,True
4000664613,4000664613,4000664615,1,3,False,0,2,4000664639,26,0.07692307692307693,2,3,6336,6334,63247,sample,4000664639,26,True
4000664655,4000664655,4000664657,1,3,False,0,2,4000664693,38,0.05263157894736842,3,4,6336,6333,63247,sample,4000664693,38,True
4000664699,4000664699,4000664701,3,5,False,0,2,4000664711,12,0.16666666666666666,2,3,6336,6334,63247,sample,4000664711,12,True
4000665505,4000665505,4000665507,11,13,False,0,2,4000665509,4,0.5,1,2,6336,6335,63247,sample,4000665509,4,True
4000666201,4000666199,4000666203,5,9,True,2,2,4000666213,12,0.16666666666666666,4,5,6336,6332,63247,sample,4000666213,12,True
4000666722,4000666721,4000666723,9,11,False,1,1,4000666781,59,0.01694915254237288,2,3,6336,6334,63247,sample,4000666781,59,True
4000667748,4000667747,4000667749,13,1,True,1,1,4000667761,13,0.07692307692307693,2,3,6336,6334,63247,sample,4000667761,13,True
4000668019,4000668019,4000668023,5,9,True,0,4,4000668043,24,0.16666666666666666,3,4,6336,6333,63247,sample,4000668043,24,True
