rung,signal,window,bin_left_k,bin_right_k,frequency,period,power_fraction,normalized_mean_power
r9,raw_prime_indicator,rectangular,213,219,2.1597916566187582e-05,46300.762248778236,5.542014375323969e-07,0.3958581696659978
r9,raw_prime_indicator,rectangular,220,226,2.2297981971469975e-05,44847.107746319336,6.02020788373139e-07,0.43001484883795643
r9,raw_prime_indicator,rectangular,227,232,2.2948638303829708e-05,43575.57022601721,2.4587896029309787e-07,0.20489913357758158
r9,raw_prime_indicator,rectangular,233,240,2.3647410006171923e-05,42287.92919558641,9.265920433676195e-07,0.5791200271047622
r9,raw_prime_indicator,rectangular,241,247,2.4398155668000807e-05,40986.704634872935,8.093815161987652e-07,0.5781296544276895
r9,raw_prime_indicator,rectangular,248,255,2.514756449439985e-05,39765.28224920912,1.3849379955638126e-06,0.8655862472273829
r9,raw_prime_indicator,rectangular,256,262,2.5898262489981836e-05,38612.628950950966,3.7156580965348484e-07,0.26540414975248916
r9,raw_prime_indicator,rectangular,263,270,2.6647701589442942e-05,37526.688620536464,7.903924136942057e-07,0.4939952585588786
r9,raw_prime_indicator,rectangular,271,279,2.7497090755205357e-05,36367.48370591512,6.91985450549018e-07,0.3844363614161211
r9,raw_prime_indicator,rectangular,280,287,2.834783942384322e-05,35276.05702319963,4.262178184053383e-07,0.2663861365033364
r9,raw_prime_indicator,rectangular,288,296,2.9197260145431454e-05,34249.78902194944,8.892997786590133e-07,0.4940554325883407
r9,raw_prime_indicator,rectangular,297,305,3.0097342075339476e-05,33225.525280498405,8.200921882434639e-07,0.45560677124636884
r9,raw_prime_indicator,rectangular,306,315,3.104673895918861e-05,32209.50198069158,7.583545205011408e-07,0.3791772602505704
r9,raw_prime_indicator,rectangular,316,324,3.199749990233612e-05,31252.441692389555,3.713596237257509e-07,0.2063109020698616
r9,raw_prime_indicator,rectangular,325,334,3.2946927019071145e-05,30351.844328946238,9.295356534972706e-07,0.4647678267486353
r9,raw_prime_indicator,rectangular,335,344,3.394701754204631e-05,29457.668814687877,7.617937727989625e-07,0.3808968863994812
r9,raw_prime_indicator,rectangular,345,355,3.499642838919423e-05,28574.344469642157,1.1759746834098411e-06,0.5345339470044733
r9,raw_prime_indicator,rectangular,356,366,3.609653723004466e-05,27703.488388012414,1.241093279193824e-06,0.5641333087244654
r9,raw_prime_indicator,rectangular,367,377,3.719663963317117e-05,26884.148940922645,1.3657666566678468e-06,0.6208030257581122
r9,raw_prime_indicator,rectangular,378,389,3.8346055859762164e-05,26078.30134231183,1.270963561601529e-06,0.5295681506673037
r9,raw_prime_indicator,rectangular,390,401,3.9546175542016704e-05,25286.895288712003,5.402306496970005e-07,0.22509610404041688
r9,raw_prime_indicator,rectangular,402,413,4.074628817450738e-05,24542.112786254795,1.3979704645789172e-06,0.5824876935745488
r9,raw_prime_indicator,rectangular,414,425,4.194639436232869e-05,23839.95132840505,1.3437282041867218e-06,0.5598867517444674
r9,raw_prime_indicator,rectangular,426,438,4.3195833132375164e-05,23150.381124389118,1.4212707532894538e-06,0.5466425974190207
r9,raw_prime_indicator,rectangular,439,452,4.454525788453806e-05,22449.07870085777,1.6243106953845225e-06,0.5801109626373294
r9,raw_prime_indicator,rectangular,453,466,4.5945402381522357e-05,21764.96337318324,1.1222873325889412e-06,0.4008169044960504
r9,raw_prime_indicator,rectangular,467,480,4.7345538332560964e-05,21121.314388187442,1.5629209079801266e-06,0.5581860385643309
r9,raw_prime_indicator,rectangular,481,495,4.879497924991874e-05,20493.91177887765,1.5592875480532671e-06,0.5197625160177557
r9,raw_prime_indicator,rectangular,496,510,5.02951289887997e-05,19882.64112460456,1.5014384088494772e-06,0.5004794696164924
r9,raw_prime_indicator,rectangular,511,526,5.184457541537012e-05,19288.421054433686,1.0597673104396417e-06,0.331177284512388
r9,raw_prime_indicator,rectangular,527,542,5.344473781393262e-05,18710.916002273058,1.4575731031955566e-06,0.45549159474861145
r9,raw_prime_indicator,rectangular,543,558,5.504489077107884e-05,18166.99035990113,1.895134322475739e-06,0.5922294757736685
r9,raw_prime_indicator,rectangular,559,575,5.6694355980114984e-05,17638.440065369836,2.0986185740464686e-06,0.6172407570724908
r9,raw_prime_indicator,rectangular,576,593,5.844381917705242e-05,17110.449215691286,1.9811434039878394e-06,0.5503176122188442
r9,raw_prime_indicator,rectangular,594,611,6.024400385100579e-05,16599.162341088402,1.8116552251005937e-06,0.5032375625279427
r9,raw_prime_indicator,rectangular,612,630,6.209347791837723e-05,16104.75099034579,1.5787542199513797e-06,0.4154616368293104
r9,raw_prime_indicator,rectangular,631,649,6.39936715621162e-05,15626.545181570622,2.2892179815239847e-06,0.602425784611575
r9,raw_prime_indicator,rectangular,650,669,6.594315734024267e-05,15164.575679025564,1.3157188388806588e-06,0.32892970972016466
r9,raw_prime_indicator,rectangular,670,690,6.79926466612383e-05,14707.472779848216,2.1875097516997133e-06,0.5208356551665984
r9,raw_prime_indicator,rectangular,691,711,7.00928669694713e-05,14266.786953307908,2.9154334793568445e-06,0.6941508284182963
r9,raw_prime_indicator,rectangular,712,732,7.219307446008932e-05,13851.744194006207,2.587173244045898e-06,0.6159936295347377
r9,raw_prime_indicator,rectangular,733,755,7.43918678351337e-05,13442.329505910338,2.7144955239012456e-06,0.5901077225872272
r9,raw_prime_indicator,rectangular,756,778,7.669211171952433e-05,13039.150671155914,2.7363294150248325e-06,0.5948542206575722
r9,raw_prime_indicator,rectangular,779,802,7.904163459848233e-05,12651.560219874309,1.907896289726571e-06,0.39747839369303556
r9,raw_prime_indicator,rectangular,803,826,8.144188111776398e-05,12278.694773196754,2.7809155646586906e-06,0.5793574093038939
r9,raw_prime_indicator,rectangular,827,852,8.394069334953101e-05,11913.172980785095,3.092445589059636e-06,0.5947010748191609
r9,raw_prime_indicator,rectangular,853,878,8.654097295501131e-05,11555.220213665198,3.59073373120304e-06,0.6905257175390461
r9,raw_prime_indicator,rectangular,879,905,8.9190526402752e-05,11211.953111302018,3.496788347724321e-06,0.647553397726726
r9,raw_prime_indicator,rectangular,906,932,9.189080476304471e-05,10882.48168659162,3.016001360583108e-06,0.5585187704783533
r9,raw_prime_indicator,rectangular,933,961,9.468965096566785e-05,10560.816201155663,3.342066712983934e-06,0.5762183987903334
r9,raw_prime_indicator,rectangular,962,990,9.758995849983747e-05,10246.955889438825,3.3548114902883216e-06,0.5784157741876417
r9,raw_prime_indicator,rectangular,991,1021,0.0001005888164757892,9941.463027758069,3.647680282802919e-06,0.5883355294843418
r9,raw_prime_indicator,rectangular,1022,1052,0.00010368915083074023,9644.210527216843,4.461779024009147e-06,0.7196417780659914
r9,raw_prime_indicator,rectangular,1053,1084,0.00010683875701261225,9359.89923471265,3.827667700284215e-06,0.5980730781694086
r9,raw_prime_indicator,rectangular,1085,1117,0.00011008837359140157,9083.611351290821,3.935224239782379e-06,0.596246096936724
r9,raw_prime_indicator,rectangular,1118,1151,0.00011343800068760027,8815.388088105721,3.490644602412942e-06,0.5133300885901385
r9,raw_prime_indicator,rectangular,1152,1187,0.0001169369060647664,8551.620131339394,4.0340125581696716e-06,0.56027952196801
r9,raw_prime_indicator,rectangular,1188,1223,0.00012053729713246435,8296.187352708357,4.072667454360003e-06,0.5656482575500004
r9,raw_prime_indicator,rectangular,1224,1261,0.00012423622660077857,8049.182008830693,3.965498452987895e-06,0.5217761122352492
r9,raw_prime_indicator,rectangular,1262,1299,0.00012803663538222176,7810.2645935262735,3.855883697262539e-06,0.5073531180608604
r9,raw_prime_indicator,rectangular,1300,1339,0.00013193559034619884,7579.455985879179,4.578935464822269e-06,0.5723669331027836
r9,raw_prime_indicator,rectangular,1340,1380,0.0001359852933224766,7353.736389924108,5.600008677814342e-06,0.6829278875383344
r9,raw_prime_indicator,rectangular,1381,1422,0.00014013500633317858,7135.975700621483,4.816537499456219e-06,0.5733973213638356
r9,raw_prime_indicator,rectangular,1423,1466,0.00014443399876760317,6923.577610068232,5.014485889070862e-06,0.5698279419398707
r9,raw_prime_indicator,rectangular,1467,1510,0.00014883447181348816,6718.873576903269,3.6939699593136462e-06,0.41976931355836894
r9,raw_prime_indicator,rectangular,1511,1557,0.00015338275652758364,6519.637687044467,5.356012590220299e-06,0.5697885734276914
r9,raw_prime_indicator,rectangular,1558,1604,0.00015808326919696466,6325.7801099371545,6.206418736978062e-06,0.6602573124444747
r9,raw_prime_indicator,rectangular,1605,1653,0.00016288231948250245,6139.401766730271,5.0153980021821515e-06,0.5117753063451176
r9,raw_prime_indicator,rectangular,1654,1704,0.00016788138669906203,5956.586490392548,5.589494023989651e-06,0.5479896101950639
r9,raw_prime_indicator,rectangular,1705,1756,0.00017303121105742743,5779.3041722866365,6.9314461519835175e-06,0.6664852069214922
r9,raw_prime_indicator,rectangular,1757,1810,0.0001783303115008775,5607.571655002012,6.594611636483285e-06,0.610612188563267
r9,raw_prime_indicator,rectangular,1811,1865,0.0001837801675916093,5441.283535131874,6.4829141844177295e-06,0.5893558349470663
r9,raw_prime_indicator,rectangular,1866,1922,0.0001893793019313357,5280.408100577832,6.682542923335369e-06,0.5861879757311728
r9,raw_prime_indicator,rectangular,1923,1981,0.00019517845680299862,5123.5162752072565,6.7630519773300865e-06,0.5731399980788209
r9,raw_prime_indicator,rectangular,1982,2042,0.0002011776329515784,4970.7315138790345,8.053226266760225e-06,0.6601005136688709
r9,raw_prime_indicator,rectangular,2043,2104,0.00020732756690802117,4823.285272255378,7.469710917786471e-06,0.6023960417569735
r9,raw_prime_indicator,rectangular,2105,2169,0.0002136760398360097,4679.981905165743,6.386067112828152e-06,0.49123593175601166
r9,raw_prime_indicator,rectangular,2170,2235,0.00022022602026100367,4540.789498056757,9.312054991219426e-06,0.7054587114560171
r9,raw_prime_indicator,rectangular,2236,2303,0.0002269252740441223,4406.736993983159,9.441250740859848e-06,0.6942096132985183
r9,raw_prime_indicator,rectangular,2304,2374,0.0002338738121295328,4275.810065669697,7.553315286668846e-06,0.5319236117372427
r9,raw_prime_indicator,rectangular,2375,2447,0.00024107312168717608,4148.119014684809,9.416498978880678e-06,0.644965683484978
r9,raw_prime_indicator,rectangular,2448,2521,0.00024842318732356687,4025.389138484554,9.19193797499315e-06,0.6210768902022399
r9,raw_prime_indicator,rectangular,2522,2599,0.00025602105382175114,3905.928770593325,8.527428165978905e-06,0.5466300106396734
r9,raw_prime_indicator,rectangular,2600,2678,0.00026387118069239767,3789.7279929395895,1.0825257694136152e-05,0.6851428920339335
r9,raw_prime_indicator,rectangular,2679,2760,0.0002719198411296976,3677.55436986678,1.067702754121484e-05,0.6510382647082219
r9,raw_prime_indicator,rectangular,2761,2844,0.00028021927128589854,3568.6339323169987,9.366103874196679e-06,0.5575061829878976
r9,raw_prime_indicator,rectangular,2845,2932,0.00028881724325254546,3462.3971503169128,1.0447236375721348e-05,0.5935929758932583
r9,raw_prime_indicator,rectangular,2933,3021,0.0002976674822683862,3359.4532811560825,1.1504074486117002e-05,0.6462963194447754
r9,raw_prime_indicator,rectangular,3022,3114,0.0003067655130551673,3259.8188435222337,1.061268311966799e-05,0.5705743612724726
r9,raw_prime_indicator,rectangular,3115,3209,0.00031616506764663296,3162.904768206924,1.3188324644783073e-05,0.6941223497254249
r9,raw_prime_indicator,rectangular,3210,3307,0.0003258139039390431,3069.2367265796343,1.0203884228137854e-05,0.5206063381702986
r9,raw_prime_indicator,rectangular,3308,3408,0.00033576277339812406,2978.293245196274,1.3016490106829707e-05,0.6443806983579063
r9,raw_prime_indicator,rectangular,3409,3513,0.00034606093394083074,2889.664512582571,1.3310751306807393e-05,0.6338453003241616
r9,raw_prime_indicator,rectangular,3514,3620,0.000356660623001755,2803.785827501006,1.209834230474674e-05,0.5653430983526514
r9,raw_prime_indicator,rectangular,3621,3731,0.0003675588524304646,2720.652742785407,1.2885218319292716e-05,0.5804152396077801
r9,raw_prime_indicator,rectangular,3732,3845,0.00037880786686656865,2639.8606984375015,1.528167504505424e-05,0.6702489054848351
r9,raw_prime_indicator,rectangular,3846,3963,0.0003904061731069323,2561.4349077572087,1.4617236284016407e-05,0.6193744188142545
r9,raw_prime_indicator,rectangular,3964,4084,0.0004023552659031568,2485.3657569395173,1.5057491817616043e-05,0.6222104056866133
r9,raw_prime_indicator,rectangular,4085,4209,0.0004146536506531686,2411.6512622637833,1.3004426771658872e-05,0.5201770708663548
r9,raw_prime_indicator,rectangular,4210,4337,0.00042730282002345827,2340.2607077226908,1.57631216488793e-05,0.6157469394093477
r9,raw_prime_indicator,rectangular,4338,4470,0.0004403505421820211,2270.918062334632,1.5017964597245417e-05,0.5645851352347901
r9,raw_prime_indicator,rectangular,4471,4607,0.00045384906081207216,2203.3757174922866,1.7170539451045123e-05,0.626662023760771
r9,raw_prime_indicator,rectangular,4608,4748,0.0004677476242590656,2137.9050328348485,1.6044299593051147e-05,0.568946794079828
r9,raw_prime_indicator,rectangular,4749,4893,0.00048204623222259497,2074.4898168568798,1.6808236930428014e-05,0.5795943769113109
r9,raw_prime_indicator,rectangular,4894,5043,0.0004967941424775458,2012.9061808437048,1.8606371258777482e-05,0.6202123752925828
r9,raw_prime_indicator,rectangular,5044,5197,0.0005119928515125968,1953.1522696960867,1.92137800569563e-05,0.6238240278232565
r9,raw_prime_indicator,rectangular,5198,5356,0.0005276408627087178,1895.2284985403912,2.045691546384163e-05,0.6432992284226927
r9,raw_prime_indicator,rectangular,5357,5520,0.000543788929640904,1838.948800705375,2.162209524181687e-05,0.6592102207870997
r9,raw_prime_indicator,rectangular,5521,5689,0.0005604370526651499,1784.3217097165777,2.2157995094815438e-05,0.6555619850537112
r9,raw_prime_indicator,rectangular,5690,5863,0.0005775852318056617,1731.3462064702978,2.2001820154045957e-05,0.6322362113231597
r9,raw_prime_indicator,rectangular,5864,6042,0.0005952334668010528,1680.0130634022867,2.145858137189007e-05,0.5994017142986052
r9,raw_prime_indicator,rectangular,6043,6227,0.0006134310148663825,1630.175155421217,2.1265161148691183e-05,0.5747340850997616
r9,raw_prime_indicator,rectangular,6228,6417,0.0006321793732794515,1581.8295285600143,2.388983245343553e-05,0.6286798014061982
r9,raw_prime_indicator,rectangular,6418,6614,0.0006515263003133489,1534.8574562823546,2.5595760189943236e-05,0.6496385835010973
r9,raw_prime_indicator,rectangular,6615,6816,0.0006714747947615011,1489.259176668257,2.6219304233621207e-05,0.6489926790500299
r9,raw_prime_indicator,rectangular,6817,7024,0.0006919726006136371,1445.1439249374992,2.3771947286263496e-05,0.5714410405351802
r9,raw_prime_indicator,rectangular,7025,7239,0.0007131197304800927,1402.289064876625,2.9575099209177315e-05,0.6877930048645887
r9,raw_prime_indicator,rectangular,7240,7461,0.000734966938031909,1360.6054208068124,3.103219069944006e-05,0.6989232139513527
r9,raw_prime_indicator,rectangular,7462,7689,0.0007574649694870384,1320.1930653997217,3.206163376805024e-05,0.7031060036853123
r9,raw_prime_indicator,rectangular,7690,7924,0.0007806123237561652,1281.045622221516,3.082870754629289e-05,0.6559299477934658
r9,raw_prime_indicator,rectangular,7925,8167,0.0008045090117581033,1242.9941559196309,3.2822620682118466e-05,0.6753625654756886
r9,raw_prime_indicator,rectangular,8168,8416,0.000829107278945252,1206.116536899964,3.336035746884929e-05,0.6698866961616323
