rank,gap_0,gap_1,gap_2,gap_3,ara_0_bin,ara_1_bin,ara_2_bin,ara_0_center,ara_1_center,ara_2_center,count,probability,local_information_bits,signed_contribution_bits_per_reading,top_prediction_changes
4218,20,4,14,4,2,9,2,0.4166666666666667,1.5833333333333333,0.4166666666666667,338,9.261451318742986e-06,-4.265764526362164,-3.950717049812392e-05,False
4219,6,6,12,18,6,8,7,1.0833333333333333,1.4166666666666667,1.25,201,5.507549452861953e-06,-7.22861061899024,-3.98119304595718e-05,True
4220,24,6,10,2,2,7,2,0.4166666666666667,1.25,0.4166666666666667,349,9.562859497755331e-06,-4.189770848014215,-4.006618994735114e-05,True
4221,18,8,4,6,3,4,7,0.5833333333333334,0.75,1.25,4604,0.00012615302328843997,-0.3194265625864971,-4.02966265889207e-05,False
4222,12,8,18,4,4,8,2,0.75,1.4166666666666667,0.4166666666666667,752,2.0605359147025813e-05,-1.9906513862505248,-4.1018086750216866e-05,False
4223,6,12,16,2,8,6,1,1.4166666666666667,1.0833333333333333,0.25,2358,6.461095328282828e-05,-0.6408979172810715,-4.140902539250925e-05,True
4224,20,12,4,6,4,3,7,0.75,0.5833333333333334,1.25,321,8.795638678451178e-06,-4.710913135823445,-4.143548978827242e-05,True
4225,4,8,10,20,8,6,8,1.4166666666666667,1.0833333333333333,1.4166666666666667,322,8.823039421997755e-06,-4.842692055724072,-4.272726291624884e-05,True
4226,2,18,18,4,10,6,2,1.75,1.0833333333333333,0.4166666666666667,364,9.973870650953984e-06,-4.294839696273996,-4.2836175597219336e-05,True
4227,18,10,6,8,4,4,6,0.75,0.75,1.0833333333333333,316,8.658634960718294e-06,-4.961016179595373,-4.295562813333361e-05,False
4228,12,4,24,2,3,10,0,0.5833333333333334,1.75,0.08333333333333333,498,1.3645570286195285e-05,-3.165952754036112,-4.32012308279733e-05,False
4229,10,18,2,6,7,1,9,1.25,0.25,1.5833333333333333,3934,0.00010779452511223345,-0.40302621031960356,-4.3444018949184784e-05,False
4230,2,4,14,22,8,9,7,1.4166666666666667,1.5833333333333333,1.25,360,9.864267676767678e-06,-4.490841214444205,-4.4298859833138075e-05,True
4231,2,6,12,6,9,8,4,1.5833333333333333,1.4166666666666667,0.75,28702,0.0007864561412738497,-0.05635466619634632,-4.432047331955438e-05,True
4232,12,16,2,10,6,1,10,1.0833333333333333,0.25,1.75,1667,4.5677039492143656e-05,-0.9706984985153954,-4.433863365165226e-05,False
4233,12,4,18,6,3,9,3,0.5833333333333334,1.5833333333333333,0.5833333333333334,493,1.3508566568462402e-05,-3.2935716290320154,-4.449143159877813e-05,False
4234,4,12,8,10,9,4,6,1.5833333333333333,0.75,1.0833333333333333,2016,5.523989898989899e-05,-0.8068651992239021,-4.457115210359308e-05,True
4235,8,10,6,8,6,4,6,1.0833333333333333,0.75,1.0833333333333333,7158,0.0001961345223063973,-0.22821085363694782,-4.4760026763217915e-05,True
4236,6,14,6,18,8,3,9,1.4166666666666667,0.5833333333333334,1.5833333333333333,558,1.52896148989899e-05,-2.934316288856995,-4.486456604845666e-05,True
4237,6,12,6,10,8,4,7,1.4166666666666667,0.75,1.25,5136,0.00014073021885521885,-0.3225943047741476,-4.5398767112312957e-05,True
4238,26,6,4,6,2,4,7,0.4166666666666667,0.75,1.25,458,1.2549540544332212e-05,-3.63449296646855,-4.5611216840787324e-05,False
4239,12,16,6,8,6,3,6,1.0833333333333333,0.5833333333333334,1.0833333333333333,988,2.7071934624017958e-05,-1.6875106033213951,-4.568417673045391e-05,False
4240,18,12,10,2,4,5,2,0.75,0.9166666666666666,0.4166666666666667,456,1.2494739057239057e-05,-3.7028767600117276,-4.626647887746135e-05,False
4241,10,6,14,10,4,8,5,0.75,1.4166666666666667,0.9166666666666666,2788,7.639327300785634e-05,-0.6068079471108616,-4.6356045166976904e-05,False
4242,6,12,2,16,8,1,10,1.4166666666666667,0.25,1.75,6391,0.00017511815200617285,-0.2673644354033922,-4.682036584001582e-05,False
4243,8,12,6,12,7,4,8,1.25,0.75,1.4166666666666667,1206,3.304529671717172e-05,-1.424041475519972,-4.70578730961165e-05,True
4244,18,4,14,6,2,9,3,0.4166666666666667,1.5833333333333333,0.5833333333333334,561,1.5371817129629628e-05,-3.069603492245455,-4.718538354326961e-05,False
4245,6,8,4,26,6,4,10,1.0833333333333333,0.75,1.75,348,9.535458754208753e-06,-4.982704498702569,-4.751237323178875e-05,True
4246,6,14,12,4,8,5,3,1.4166666666666667,0.9166666666666666,0.5833333333333334,5690,0.00015591023078002244,-0.3074035892689737,-4.7927364545532924e-05,False
4247,14,16,6,6,6,3,6,1.0833333333333333,0.5833333333333334,1.0833333333333333,1041,2.852417403198653e-05,-1.6875106033213951,-4.8134846129962065e-05,False
4248,12,14,6,6,6,3,6,1.0833333333333333,0.5833333333333334,1.0833333333333333,1042,2.855157477553311e-05,-1.6875106033213951,-4.818108517523581e-05,False
4249,14,10,6,8,5,4,6,0.9166666666666666,0.75,1.0833333333333333,2388,6.54329755892256e-05,-0.7374438206747311,-4.825314351663494e-05,True
4250,18,12,8,6,4,4,5,0.75,0.75,0.9166666666666666,358,9.809466189674523e-06,-4.935439865995951,-4.841403049665904e-05,False
4251,12,6,8,12,4,6,7,0.75,1.0833333333333333,1.25,1534,4.2032740600448935e-05,-1.1547976642018143,-4.853931066539919e-05,True
4252,10,8,12,12,5,7,6,0.9166666666666666,1.25,1.0833333333333333,575,1.5755427539281705e-05,-3.0984702565167836,-4.881772360916978e-05,True
4253,6,12,18,2,8,7,1,1.4166666666666667,1.25,0.25,668,1.8303696689113356e-05,-2.720121773784012,-4.978828390479557e-05,False
4254,6,16,6,12,8,3,8,1.4166666666666667,0.5833333333333334,1.4166666666666667,2238,6.132286405723905e-05,-0.8130666762741734,-4.985957725863233e-05,True
4255,6,6,4,26,6,4,10,1.0833333333333333,0.75,1.75,366,1.0028672138047139e-05,-4.982704498702569,-4.996990977826059e-05,True
4256,10,12,6,8,6,4,6,1.0833333333333333,0.75,1.0833333333333333,8014,0.0002195895587822671,-0.22821085363694782,-5.0112720659461906e-05,True
4257,8,6,12,12,5,8,6,0.9166666666666666,1.4166666666666667,1.0833333333333333,840,2.301662457912458e-05,-2.179747936309792,-5.017043992716403e-05,True
4258,14,6,16,2,3,8,1,0.5833333333333334,1.4166666666666667,0.25,714,1.956413089225589e-05,-2.6011941226770503,-5.089010229222054e-05,False
4259,4,14,12,10,9,5,5,1.5833333333333333,0.9166666666666666,0.9166666666666666,3108,8.516151094276094e-05,-0.6004003369600865,-5.1130999866063764e-05,True
4260,20,10,6,2,4,4,3,0.75,0.75,0.5833333333333334,386,1.0576687008978676e-05,-4.841527413675527,-5.120732009983607e-05,False
4261,12,18,4,6,7,2,7,1.25,0.4166666666666667,1.25,1752,4.800610269360269e-05,-1.067102073965378,-5.1227411747338355e-05,False
4262,10,12,6,6,6,4,6,1.0833333333333333,0.75,1.0833333333333333,8196,0.0002245764941077441,-0.22821085363694782,-5.1250793427121264e-05,True
4263,2,16,14,6,10,5,3,1.75,0.9166666666666666,0.5833333333333334,1066,2.9209192620650954e-05,-1.782097065334886,-5.205361645006347e-05,False
4264,6,4,24,2,4,10,0,0.75,1.75,0.08333333333333333,2886,7.907854587542088e-05,-0.6584305153156056,-5.2067727711162124e-05,False
4265,2,10,12,8,10,6,4,1.75,1.0833333333333333,0.75,8386,0.0002297826353815937,-0.22715752582331225,-5.2196854930443117e-05,True
4266,10,12,6,14,6,4,8,1.0833333333333333,0.75,1.4166666666666667,1155,3.1647858796296295e-05,-1.6606420455156472,-5.255576496767185e-05,True
4267,4,12,6,14,9,4,8,1.5833333333333333,0.75,1.4166666666666667,2334,6.395333543771043e-05,-0.8241687139348864,-5.2708338219544206e-05,True
4268,20,6,10,6,2,7,4,0.4166666666666667,1.25,0.75,394,1.079589295735129e-05,-4.903109090959141,-5.2933440904210876e-05,True
4269,2,10,12,18,10,6,7,1.75,1.0833333333333333,1.25,456,1.2494739057239057e-05,-4.279441242501286,-5.347050163584046e-05,True
4270,6,18,4,8,9,2,8,1.5833333333333333,0.4166666666666667,1.4166666666666667,1554,4.258075547138047e-05,-1.2599808885116754,-5.365093811232835e-05,True
4271,14,12,4,8,5,3,8,0.9166666666666666,0.5833333333333334,1.4166666666666667,1944,5.326704545454545e-05,-1.00859455622264,-5.372485207151846e-05,True
4272,14,6,18,4,3,9,2,0.5833333333333334,1.5833333333333333,0.4166666666666667,522,1.4303188131313132e-05,-3.769238397543219,-5.3912125911829894e-05,False
4273,10,12,12,2,6,6,1,1.0833333333333333,1.0833333333333333,0.25,1404,3.8470643939393936e-05,-1.4030696910706837,-5.397699450733572e-05,False
4274,6,4,12,8,4,9,4,0.75,1.5833333333333333,0.75,20422,0.000559577984708193,-0.09730372141150645,-5.4449020332058235e-05,False
4275,12,2,12,10,1,10,5,0.25,1.75,0.9166666666666666,5136,0.00014073021885521885,-0.38690687558327,-5.444948927742252e-05,False
4276,16,2,12,12,1,10,6,0.25,1.75,1.0833333333333333,1307,3.581277181537598e-05,-1.5208871262486972,-5.4467183609287515e-05,False
4277,4,8,18,6,8,8,3,1.4166666666666667,1.4166666666666667,0.5833333333333334,1244,3.4086524971941635e-05,-1.60053368395073,-5.45566313864203e-05,True
4278,16,2,10,8,1,10,5,0.25,1.75,0.9166666666666666,5178,0.0001418810500841751,-0.38690687558327,-5.489475379254164e-05,False
4279,12,6,12,10,4,8,5,0.75,1.4166666666666667,0.9166666666666666,3307,9.061425890852974e-05,-0.6068079471108616,-5.498545242725704e-05,False
4280,14,10,2,12,5,2,10,0.9166666666666666,0.4166666666666667,1.75,3848,0.00010543806116722783,-0.5218235351167082,-5.502006181413454e-05,True
4281,4,12,12,2,9,6,1,1.5833333333333333,1.0833333333333333,0.25,24530,0.0006721402391975308,-0.08212284628649871,-5.51980695465893e-05,False
4282,12,14,6,10,6,3,7,1.0833333333333333,0.5833333333333334,1.25,1006,2.7565148007856342e-05,-2.0367840103267834,-5.614425270469298e-05,False
4283,12,12,2,10,6,1,10,1.0833333333333333,0.25,1.75,2113,5.789777111391695e-05,-0.9706984985153954,-5.620127948766721e-05,False
4284,2,12,10,18,10,5,7,1.75,0.9166666666666666,1.25,1047,2.8688578493265993e-05,-1.9741751725945411,-5.663627939843543e-05,False
4285,12,10,6,14,5,4,8,0.9166666666666666,0.75,1.4166666666666667,1922,5.266422909652076e-05,-1.0774316112102968,-5.674210520861256e-05,True
4286,14,6,16,6,3,8,3,0.5833333333333334,1.4166666666666667,0.5833333333333334,1186,3.249728184624018e-05,-1.7524498157636388,-5.6949855584262644e-05,False
4287,14,12,4,12,5,3,9,0.9166666666666666,0.5833333333333334,1.5833333333333333,669,1.8331097432659933e-05,-3.131664153793585,-5.740684072955873e-05,True
4288,6,4,20,4,4,10,2,0.75,1.75,0.4166666666666667,6936,0.00019005155723905725,-0.30493659186152633,-5.795367414245391e-05,False
4289,4,8,18,12,8,8,4,1.4166666666666667,1.4166666666666667,0.75,318,8.713436447811447e-06,-6.709572047181074,-5.8463429625124436e-05,True
4290,12,8,12,10,4,7,5,0.75,1.25,0.9166666666666666,610,1.6714453563411895e-05,-3.504270994677186,-5.8571974814143034e-05,False
4291,18,8,10,2,3,6,2,0.5833333333333334,1.0833333333333333,0.4166666666666667,2846,7.79825161335578e-05,-0.7515819360767112,-5.861025045579273e-05,False
4292,4,6,18,12,7,9,4,1.25,1.5833333333333333,0.75,682,1.8687307098765433e-05,-3.1605578010874322,-5.906231423231964e-05,True
4293,6,6,18,10,6,9,4,1.0833333333333333,1.5833333333333333,0.75,984,2.696233164983165e-05,-2.1946253125130646,-5.9172215523092674e-05,True
4294,8,6,4,18,5,4,9,0.9166666666666666,0.75,1.5833333333333333,6447,0.00017665259364478113,-0.33552093922522674,-5.927064413626929e-05,True
4295,8,6,4,24,5,4,10,0.9166666666666666,0.75,1.75,426,1.1672716750841751e-05,-5.106290197148321,-5.9604279118912235e-05,True
4296,6,16,2,10,8,1,10,1.4166666666666667,0.25,1.75,8196,0.0002245764941077441,-0.2673644354033922,-6.004376755199024e-05,False
4297,12,6,10,14,4,7,7,0.75,1.25,1.25,614,1.6824056537598205e-05,-3.5756448116991297,-6.015685047039585e-05,False
4298,6,6,12,12,6,8,6,1.0833333333333333,1.4166666666666667,1.0833333333333333,1075,2.9455799312570147e-05,-2.0450026018389176,-6.023718623345095e-05,True
4299,6,2,10,12,3,10,6,0.5833333333333334,1.75,1.0833333333333333,34620,0.0009486137415824915,-0.06361246338270436,-6.034365690074642e-05,False
4300,14,6,12,10,3,8,5,0.5833333333333334,1.4166666666666667,0.9166666666666666,1155,3.1647858796296295e-05,-1.9469723101691203,-6.161750475253112e-05,False
4301,6,20,4,8,9,2,8,1.5833333333333333,0.4166666666666667,1.4166666666666667,1800,4.932133838383838e-05,-1.2599808885116754,-6.214394375945369e-05,True
4302,6,10,14,6,7,7,3,1.25,1.25,0.5833333333333334,4675,0.0001280984760802469,-0.48612635878706306,-6.227204574306213e-05,True
4303,2,4,18,12,8,9,4,1.4166666666666667,1.5833333333333333,0.75,840,2.301662457912458e-05,-2.7175602640972607,-6.25490643698733e-05,True
4304,6,14,6,12,8,3,8,1.4166666666666667,0.5833333333333334,1.4166666666666667,2844,7.792771464646465e-05,-0.8130666762741734,-6.336042793724323e-05,True
4305,6,6,6,14,6,6,8,1.0833333333333333,1.0833333333333333,1.4166666666666667,6078,0.00016654171927609428,-0.3834518692986467,-6.386073357262882e-05,False
4306,6,10,8,16,7,5,8,1.25,0.9166666666666666,1.4166666666666667,1168,3.20040684624018e-05,-1.9960675648672987,-6.388228300159267e-05,False
4307,2,22,6,12,11,2,8,1.9166666666666667,0.4166666666666667,1.4166666666666667,1183,3.241507961560045e-05,-1.9730436185724063,-6.395636598107696e-05,True
4308,6,14,12,10,8,5,5,1.4166666666666667,0.9166666666666666,0.9166666666666666,1110,3.0414825336700337e-05,-2.1044051762166656,-6.400511587227798e-05,False
4309,6,6,12,8,6,8,4,1.0833333333333333,1.4166666666666667,0.75,4954,0.00013574328352974186,-0.47471794378386123,-6.443977243970874e-05,True
4310,6,24,4,2,9,1,4,1.5833333333333333,0.25,0.75,2166,5.935001052188552e-05,-1.092340439076845,-6.48304165526918e-05,True
4311,14,6,10,6,3,7,4,0.5833333333333334,1.25,0.75,7178,0.00019668253717732885,-0.32979482123354953,-6.486488218815813e-05,False
4312,2,6,10,20,9,7,8,1.5833333333333333,1.25,1.4166666666666667,386,1.0576687008978676e-05,-6.140479965027317,-6.494593467499826e-05,True
4313,14,6,4,18,3,4,9,0.5833333333333334,0.75,1.5833333333333333,1886,5.1677802328843995e-05,-1.2781465050689749,-6.605180243625729e-05,False
4314,6,10,12,8,7,6,4,1.25,1.0833333333333333,0.75,5000,0.0001370037177328844,-0.48598602173685085,-6.658189174416293e-05,True
4315,6,12,14,6,8,6,3,1.4166666666666667,1.0833333333333333,0.5833333333333334,958,2.6249912317620652e-05,-2.5476945262384545,-6.687675792584151e-05,True
4316,8,10,14,6,6,7,3,1.0833333333333333,1.25,0.5833333333333334,1882,5.1568199354657685e-05,-1.3163569570201006,-6.788215798150311e-05,True
4317,6,12,4,20,8,3,10,1.4166666666666667,0.5833333333333334,1.75,351,9.617660984848484e-06,-7.1012707951050045,-6.829761506892537e-05,True
4318,10,2,10,14,2,10,7,0.4166666666666667,1.75,1.25,17618,0.00048274629980359145,-0.14193766931415558,-6.851988466415438e-05,False
4319,26,4,8,6,1,8,5,0.25,1.4166666666666667,0.9166666666666666,348,9.535458754208753e-06,-7.205519506356723,-6.870793405551115e-05,True
4320,4,8,10,18,8,6,7,1.4166666666666667,1.0833333333333333,1.25,1058,2.8989986672278338e-05,-2.3746585475474467,-6.884131964461232e-05,True
4321,10,2,12,12,2,10,6,0.4166666666666667,1.75,1.0833333333333333,2113,5.789777111391695e-05,-1.1970965396886208,-6.930922145615376e-05,False
4322,2,18,6,12,10,3,8,1.75,0.5833333333333334,1.4166666666666667,534,1.4631997053872054e-05,-4.775210775755176,-6.987087000246782e-05,True
4323,18,4,6,8,2,7,6,0.4166666666666667,1.25,1.0833333333333333,6447,0.00017665259364478113,-0.39589451792286434,-6.993579340082427e-05,True
4324,12,4,14,12,3,9,5,0.5833333333333334,1.5833333333333333,0.9166666666666666,974,2.668832421436588e-05,-2.630480402529724,-7.020311382224894e-05,False
4325,4,6,20,10,7,9,4,1.25,1.5833333333333333,0.75,818,2.241380822109989e-05,-3.1605578010874322,-7.084013642527488e-05,True
4326,16,2,10,12,1,10,6,0.25,1.75,1.0833333333333333,1701,4.6608664772727275e-05,-1.5208871262486972,-7.088651822448207e-05,False
4327,6,6,16,8,6,8,4,1.0833333333333333,1.4166666666666667,0.75,5517,0.00015116990214646464,-0.47471794378386123,-7.176306510897721e-05,True
4328,2,12,4,24,10,3,10,1.75,0.5833333333333334,1.75,436,1.194672418630752e-05,-6.013460096631113,-7.184114917981808e-05,True
4329,18,4,8,10,2,8,6,0.4166666666666667,1.4166666666666667,1.0833333333333333,2378,6.515896815375981e-05,-1.10415356410142,-7.194550692014482e-05,False
4330,4,14,4,20,9,2,10,1.5833333333333333,0.4166666666666667,1.75,338,9.261451318742986e-06,-7.831620090574592,-7.253216821574612e-05,True
4331,24,4,12,2,1,9,1,0.25,1.5833333333333333,0.25,436,1.194672418630752e-05,-6.104370287955382,-7.292722816129356e-05,False
4332,18,6,4,12,3,4,9,0.5833333333333334,0.75,1.5833333333333333,2085,5.713055029461279e-05,-1.2781465050689749,-7.302121319172663e-05,False
4333,2,10,8,16,10,5,8,1.75,0.9166666666666666,1.4166666666666667,2148,5.885679713804714e-05,-1.247329930649985,-7.341384469248058e-05,False
4334,12,10,14,6,5,7,3,0.9166666666666666,1.25,0.5833333333333334,668,1.8303696689113356e-05,-4.032285425210974,-7.380572938699414e-05,True
4335,2,10,12,12,10,6,6,1.75,1.0833333333333333,1.0833333333333333,840,2.301662457912458e-05,-3.2340138118538926,-7.443608179114468e-05,True
4336,10,18,6,6,7,3,6,1.25,0.5833333333333334,1.0833333333333333,984,2.696233164983165e-05,-2.825171895940713,-7.617322162613716e-05,True
4337,4,6,12,14,7,8,6,1.25,1.4166666666666667,1.0833333333333333,3288,9.009364478114478e-05,-0.8532490041062325,-7.687231268581246e-05,True
4338,14,4,14,10,2,9,5,0.4166666666666667,1.5833333333333333,0.9166666666666666,780,2.1372579966329967e-05,-3.6352297382408194,-7.769423827653267e-05,False
4339,18,6,4,6,3,4,7,0.5833333333333334,0.75,1.25,8988,0.000246277882996633,-0.3194265625864971,-7.8667697606694e-05,False
4340,6,6,4,18,6,4,9,1.0833333333333333,0.75,1.5833333333333333,10506,0.0002878722117003367,-0.2751051406811031,-7.919512529800142e-05,True
4341,12,12,2,6,6,1,9,1.0833333333333333,0.25,1.5833333333333333,9602,0.0002631019395342312,-0.30341093842733163,-7.982800637613215e-05,False
4342,4,12,18,6,9,7,3,1.5833333333333333,1.25,0.5833333333333334,368,1.0083473625140292e-05,-7.992878992530979,-8.059598451012404e-05,True
4343,2,10,14,16,10,7,6,1.75,1.25,1.0833333333333333,490,1.3426364337822671e-05,-6.012067026070248,-8.072020231542918e-05,True
4344,6,2,10,18,3,10,7,0.5833333333333334,1.75,1.25,3207,8.787418455387206e-05,-0.9300617630148789,-8.172841900966908e-05,False
4345,10,14,4,12,7,2,9,1.25,0.4166666666666667,1.5833333333333333,3489,9.560119423400674e-05,-0.8686643216838794,-8.304534654145226e-05,False
4346,22,6,2,6,2,3,9,0.4166666666666667,0.5833333333333334,1.5833333333333333,3350,9.179249088103255e-05,-0.9061093058184742,-8.317403019156102e-05,True
4347,6,10,8,12,7,5,7,1.25,0.9166666666666666,1.25,1042,2.855157477553311e-05,-3.0236976399061826,-8.633132926438435e-05,False
4348,10,12,2,16,6,1,10,1.0833333333333333,0.25,1.75,3259,8.929902321829405e-05,-0.9706984985153954,-8.668242775688946e-05,False
4349,12,10,6,12,5,4,8,0.9166666666666666,0.75,1.4166666666666667,2948,8.077739197530865e-05,-1.0774316112102968,-8.70321155853225e-05,True
4350,2,12,6,16,10,4,8,1.75,0.75,1.4166666666666667,2094,5.7377156986531986e-05,-1.537509312770841,-8.821791320710745e-05,True
4351,14,16,6,2,6,3,3,1.0833333333333333,0.5833333333333334,0.5833333333333334,936,2.564709595959596e-05,-3.506756206032133,-8.993811292301478e-05,False
4352,6,8,12,12,6,7,6,1.0833333333333333,1.25,1.0833333333333333,1632,4.471801346801347e-05,-2.027013698862292,-9.064402588557178e-05,True
4353,2,10,6,20,10,4,9,1.75,0.75,1.5833333333333333,966,2.6469118265993265e-05,-3.4659411168569214,-9.174040532505463e-05,True
4354,2,16,6,14,10,3,8,1.75,0.5833333333333334,1.4166666666666667,714,1.956413089225589e-05,-4.775210775755176,-9.342284865498506e-05,True
4355,4,14,6,16,9,3,8,1.5833333333333333,0.5833333333333334,1.4166666666666667,1539,4.216974431818182e-05,-2.2197316746861278,-9.360551717648355e-05,True
4356,12,2,12,6,1,10,4,0.25,1.75,0.75,16734,0.0004585240425084175,-0.20600798443234428,-9.445961381092964e-05,False
4357,6,4,14,16,4,9,6,0.75,1.5833333333333333,1.0833333333333333,1231,3.373031530583614e-05,-2.8077030573640482,-9.470470941004948e-05,False
4358,2,22,2,10,11,1,10,1.9166666666666667,0.25,1.75,1056,2.8935185185185186e-05,-3.306823635404655,-9.568355426518099e-05,False
4359,6,8,4,12,6,4,9,1.0833333333333333,0.75,1.5833333333333333,12717,0.0003484552556818182,-0.2751051406811031,-9.586183213541634e-05,True
4360,6,14,10,2,8,5,2,1.4166666666666667,0.9166666666666666,0.4166666666666667,17520,0.0004800610269360269,-0.2004236393986923,-9.621557815199217e-05,False
4361,18,4,18,2,2,9,1,0.4166666666666667,1.5833333333333333,0.25,1690,4.6307256593714926e-05,-2.089973465563331,-9.67809375438968e-05,False
