anchor,rung,gates,lower,candidate,candidate_delta,true_next_prime,true_delta,location_error,candidate_is_prime,exact_next_prime,survivor_candidates_through_prime
4000814084,mod14,2|7,4000814081,4000814085,1,4000814087,3,2,False,False,2
4000814263,mod14,2|7,4000814263,4000814267,4,4000814291,28,24,False,False,12
4000814305,mod14,2|7,4000814305,4000814309,4,4000814353,48,44,False,False,20
4000815140,mod14,2|7,4000815139,4000815141,1,4000815157,17,16,False,False,8
4000816722,mod14,2|7,4000816721,4000816723,1,4000816739,17,16,False,False,8
4000817556,mod14,2|7,4000817553,4000817557,1,4000817573,17,16,False,False,8
4000819643,mod14,2|7,4000819643,4000819645,2,4000819651,8,6,False,False,4
4000819940,mod14,2|7,4000819939,4000819941,1,4000819951,11,10,False,False,5
4000820050,mod14,2|7,4000820049,4000820051,1,4000820051,1,0,True,True,1
4000820061,mod14,2|7,4000820059,4000820063,2,4000820071,10,8,False,False,5
4000820624,mod14,2|7,4000820623,4000820625,1,4000820627,3,2,False,False,2
4000820660,mod14,2|7,4000820659,4000820661,1,4000820669,9,8,False,False,4
4000820793,mod14,2|7,4000820793,4000820795,2,4000820801,8,6,False,False,4
4000821004,mod14,2|7,4000821003,4000821005,1,4000821023,19,18,False,False,9
4000821045,mod14,2|7,4000821045,4000821047,2,4000821059,14,12,False,False,6
4000821219,mod14,2|7,4000821219,4000821221,2,4000821221,2,0,True,True,1
4000822045,mod14,2|7,4000822045,4000822047,2,4000822061,16,14,False,False,7
4000823485,mod14,2|7,4000823485,4000823487,2,4000823549,64,62,False,False,27
4000824124,mod14,2|7,4000824123,4000824125,1,4000824169,45,44,False,False,20
4000824169,mod14,2|7,4000824169,4000824171,2,4000824199,30,28,False,False,13
4000824625,mod14,2|7,4000824623,4000824627,2,4000824637,12,10,False,False,6
4000825408,mod14,2|7,4000825407,4000825411,3,4000825417,9,6,False,False,4
4000825652,mod14,2|7,4000825651,4000825653,1,4000825657,5,4,False,False,3
4000826110,mod14,2|7,4000826107,4000826111,1,4000826111,1,0,True,True,1
4000826224,mod14,2|7,4000826223,4000826225,1,4000826239,15,14,False,False,7
4000826416,mod14,2|7,4000826415,4000826419,3,4000826419,3,0,True,True,1
4000827408,mod14,2|7,4000827407,4000827409,1,4000827433,25,24,False,False,11
4000827795,mod14,2|7,4000827795,4000827797,2,4000827811,16,14,False,False,7
4000829429,mod14,2|7,4000829429,4000829431,2,4000829431,2,0,True,True,1
4000830130,mod14,2|7,4000830129,4000830131,1,4000830131,1,0,True,True,1
4000831007,mod14,2|7,4000831007,4000831011,4,4000831013,6,2,False,False,2
4000831531,mod14,2|7,4000831531,4000831533,2,4000831553,22,20,False,False,10
4000831975,mod14,2|7,4000831973,4000831977,2,4000831993,18,16,False,False,8
4000832571,mod14,2|7,4000832571,4000832573,2,4000832579,8,6,False,False,3
4000833162,mod14,2|7,4000833161,4000833163,1,4000833167,5,4,False,False,2
4000833543,mod14,2|7,4000833541,4000833545,2,4000833583,40,38,False,False,18
4000834025,mod14,2|7,4000834025,4000834027,2,4000834031,6,4,False,False,3
4000834109,mod14,2|7,4000834109,4000834111,2,4000834127,18,16,False,False,8
4000835310,mod14,2|7,4000835309,4000835311,1,4000835317,7,6,False,False,4
4000835733,mod14,2|7,4000835733,4000835735,2,4000835747,14,12,False,False,6
4000836006,mod14,2|7,4000836005,4000836009,3,4000836017,11,8,False,False,5
4000836111,mod14,2|7,4000836111,4000836113,2,4000836121,10,8,False,False,4
4000836623,mod14,2|7,4000836621,4000836625,2,4000836641,18,16,False,False,8
4000836700,mod14,2|7,4000836699,4000836701,1,4000836713,13,12,False,False,6
4000836909,mod14,2|7,4000836909,4000836911,2,4000836911,2,0,True,True,1
4000837869,mod14,2|7,4000837867,4000837871,2,4000837873,4,2,False,False,2
4000838717,mod14,2|7,4000838717,4000838719,2,4000838741,24,22,False,False,10
4000839801,mod14,2|7,4000839799,4000839803,2,4000839827,26,24,False,False,12
4000840008,mod14,2|7,4000840007,4000840009,1,4000840009,1,0,True,True,1
4000840332,mod14,2|7,4000840331,4000840335,3,4000840339,7,4,False,False,3
4000840526,mod14,2|7,4000840525,4000840527,1,4000840553,27,26,False,False,12
4000840657,mod14,2|7,4000840657,4000840659,2,4000840661,4,2,False,False,2
4000840921,mod14,2|7,4000840919,4000840923,2,4000840927,6,4,False,False,3
4000841588,mod14,2|7,4000841587,4000841589,1,4000841629,41,40,False,False,18
4000841658,mod14,2|7,4000841657,4000841659,1,4000841671,13,12,False,False,6
4000841720,mod14,2|7,4000841717,4000841721,1,4000841729,9,8,False,False,5
4000841886,mod14,2|7,4000841885,4000841889,3,4000841891,5,2,False,False,2
4000843142,mod14,2|7,4000843141,4000843143,1,4000843163,21,20,False,False,9
4000843450,mod14,2|7,4000843449,4000843451,1,4000843493,43,42,False,False,19
4000843479,mod14,2|7,4000843479,4000843481,2,4000843493,14,12,False,False,6
4000843533,mod14,2|7,4000843533,4000843535,2,4000843543,10,8,False,False,4
4000843542,mod14,2|7,4000843541,4000843543,1,4000843543,1,0,True,True,1
4000844135,mod14,2|7,4000844135,4000844137,2,4000844137,2,0,True,True,1
4000844231,mod14,2|7,4000844231,4000844233,2,4000844233,2,0,True,True,1
4000845570,mod14,2|7,4000845567,4000845571,1,4000845577,7,6,False,False,4
4000846150,mod14,2|7,4000846149,4000846151,1,4000846151,1,0,True,True,1
4000846624,mod14,2|7,4000846623,4000846625,1,4000846627,3,2,False,False,2
4000847869,mod14,2|7,4000847869,4000847871,2,4000847899,30,28,False,False,13
4000848769,mod14,2|7,4000848769,4000848771,2,4000848847,78,76,False,False,33
4000850188,mod14,2|7,4000850187,4000850191,3,4000850221,33,30,False,False,14
4000851122,mod14,2|7,4000851121,4000851123,1,4000851131,9,8,False,False,4
4000851729,mod14,2|7,4000851727,4000851731,2,4000851749,20,18,False,False,9
4000852061,mod14,2|7,4000852061,4000852063,2,4000852067,6,4,False,False,2
4000852182,mod14,2|7,4000852181,4000852183,1,4000852183,1,0,True,True,1
4000852309,mod14,2|7,4000852309,4000852311,2,4000852313,4,2,False,False,2
4000853067,mod14,2|7,4000853067,4000853069,2,4000853081,14,12,False,False,6
4000853228,mod14,2|7,4000853225,4000853229,1,4000853231,3,2,False,False,2
4000853607,mod14,2|7,4000853607,4000853609,2,4000853609,2,0,True,True,1
4000854607,mod14,2|7,4000854607,4000854609,2,4000854631,24,22,False,False,10
4000856037,mod14,2|7,4000856037,4000856039,2,4000856051,14,12,False,False,6
4000856111,mod14,2|7,4000856109,4000856113,2,4000856129,18,16,False,False,8
4000856641,mod14,2|7,4000856641,4000856645,4,4000856681,40,36,False,False,17
4000856896,mod14,2|7,4000856893,4000856897,1,4000856897,1,0,True,True,1
4000857643,mod14,2|7,4000857643,4000857645,2,4000857647,4,2,False,False,2
4000857719,mod14,2|7,4000857719,4000857723,4,4000857727,8,4,False,False,3
4000857857,mod14,2|7,4000857857,4000857859,2,4000857863,6,4,False,False,2
4000857956,mod14,2|7,4000857955,4000857957,1,4000857961,5,4,False,False,2
4000858433,mod14,2|7,4000858433,4000858437,4,4000858439,6,2,False,False,2
4000858608,mod14,2|7,4000858607,4000858609,1,4000858639,31,30,False,False,14
4000858707,mod14,2|7,4000858707,4000858709,2,4000858769,62,60,False,False,27
4000859121,mod14,2|7,4000859119,4000859123,2,4000859123,2,0,True,True,1
4000860504,mod14,2|7,4000860503,4000860505,1,4000860517,13,12,False,False,6
4000861639,mod14,2|7,4000861639,4000861643,4,4000861649,10,6,False,False,4
4000861804,mod14,2|7,4000861803,4000861805,1,4000861807,3,2,False,False,2
4000862408,mod14,2|7,4000862407,4000862409,1,4000862419,11,10,False,False,5
4000863324,mod14,2|7,4000863323,4000863325,1,4000863329,5,4,False,False,3
4000864687,mod14,2|7,4000864687,4000864689,2,4000864739,52,50,False,False,22
4000865764,mod14,2|7,4000865763,4000865765,1,4000865779,15,14,False,False,7
4000866325,mod14,2|7,4000866325,4000866327,2,4000866349,24,22,False,False,10
4000867538,mod14,2|7,4000867537,4000867539,1,4000867553,15,14,False,False,7
4000868211,mod14,2|7,4000868211,4000868213,2,4000868219,8,6,False,False,4
4000868876,mod14,2|7,4000868875,4000868877,1,4000868899,23,22,False,False,10
4000869526,mod14,2|7,4000869525,4000869527,1,4000869541,15,14,False,False,7
4000869702,mod14,2|7,4000869701,4000869703,1,4000869707,5,4,False,False,2
4000870525,mod14,2|7,4000870525,4000870527,2,4000870529,4,2,False,False,2
4000870977,mod14,2|7,4000870977,4000870981,4,4000870997,20,16,False,False,8
4000871315,mod14,2|7,4000871313,4000871317,2,4000871429,114,112,False,False,49
4000871816,mod14,2|7,4000871815,4000871817,1,4000871821,5,4,False,False,2
4000872562,mod14,2|7,4000872559,4000872563,1,4000872581,19,18,False,False,9
4000872720,mod14,2|7,4000872719,4000872721,1,4000872749,29,28,False,False,13
4000872871,mod14,2|7,4000872871,4000872873,2,4000872899,28,26,False,False,12
4000872911,mod14,2|7,4000872909,4000872913,2,4000872917,6,4,False,False,3
4000873125,mod14,2|7,4000873125,4000873127,2,4000873127,2,0,True,True,1
4000873180,mod14,2|7,4000873179,4000873181,1,4000873181,1,0,True,True,1
4000874711,mod14,2|7,4000874711,4000874713,2,4000874767,56,54,False,False,24
4000874754,mod14,2|7,4000874753,4000874755,1,4000874767,13,12,False,False,6
4000874757,mod14,2|7,4000874757,4000874761,4,4000874767,10,6,False,False,4
4000874980,mod14,2|7,4000874979,4000874981,1,4000874987,7,6,False,False,3
4000875243,mod14,2|7,4000875243,4000875245,2,4000875257,14,12,False,False,6
4000875377,mod14,2|7,4000875377,4000875379,2,4000875383,6,4,False,False,3
4000875460,mod14,2|7,4000875457,4000875461,1,4000875497,37,36,False,False,17
4000875798,mod14,2|7,4000875797,4000875799,1,4000875811,13,12,False,False,6
4000876132,mod14,2|7,4000876129,4000876133,1,4000876147,15,14,False,False,7
4000876779,mod14,2|7,4000876779,4000876781,2,4000876787,8,6,False,False,4
4000876835,mod14,2|7,4000876835,4000876837,2,4000876837,2,0,True,True,1
4000877378,mod14,2|7,4000877375,4000877379,1,4000877389,11,10,False,False,6
4000878104,mod14,2|7,4000878103,4000878107,3,4000878109,5,2,False,False,2
4000878253,mod14,2|7,4000878253,4000878255,2,4000878269,16,14,False,False,7
4000879534,mod14,2|7,4000879531,4000879535,1,4000879543,9,8,False,False,5
4000879919,mod14,2|7,4000879919,4000879921,2,4000879963,44,42,False,False,19
4000880984,mod14,2|7,4000880983,4000880985,1,4000881019,35,34,False,False,15
4000881260,mod14,2|7,4000881259,4000881261,1,4000881307,47,46,False,False,21
4000881296,mod14,2|7,4000881295,4000881299,3,4000881307,11,8,False,False,5
4000881373,mod14,2|7,4000881373,4000881375,2,4000881403,30,28,False,False,13
4000883460,mod14,2|7,4000883459,4000883461,1,4000883489,29,28,False,False,13
4000884443,mod14,2|7,4000884443,4000884445,2,4000884451,8,6,False,False,3
4000885146,mod14,2|7,4000885145,4000885149,3,4000885159,13,10,False,False,6
4000885262,mod14,2|7,4000885261,4000885263,1,4000885267,5,4,False,False,3
4000886289,mod14,2|7,4000886289,4000886291,2,4000886377,88,86,False,False,38
4000886449,mod14,2|7,4000886447,4000886451,2,4000886489,40,38,False,False,18
4000886668,mod14,2|7,4000886667,4000886669,1,4000886713,45,44,False,False,20
4000886939,mod14,2|7,4000886937,4000886941,2,4000886959,20,18,False,False,9
4000888925,mod14,2|7,4000888925,4000888929,4,4000888951,26,22,False,False,11
4000889820,mod14,2|7,4000889819,4000889821,1,4000889821,1,0,True,True,1
4000890334,mod14,2|7,4000890333,4000890335,1,4000890379,45,44,False,False,20
4000890668,mod14,2|7,4000890667,4000890669,1,4000890703,35,34,False,False,16
4000891042,mod14,2|7,4000891039,4000891043,1,4000891049,7,6,False,False,4
4000891163,mod14,2|7,4000891163,4000891165,2,4000891171,8,6,False,False,3
4000891667,mod14,2|7,4000891667,4000891669,2,4000891679,12,10,False,False,5
4000892088,mod14,2|7,4000892087,4000892089,1,4000892099,11,10,False,False,5
4000892373,mod14,2|7,4000892373,4000892375,2,4000892393,20,18,False,False,9
4000893438,mod14,2|7,4000893437,4000893439,1,4000893461,23,22,False,False,11
4000894613,mod14,2|7,4000894613,4000894615,2,4000894621,8,6,False,False,4
4000895013,mod14,2|7,4000895013,4000895015,2,4000895021,8,6,False,False,3
4000897028,mod14,2|7,4000897027,4000897029,1,4000897037,9,8,False,False,4
4000897039,mod14,2|7,4000897039,4000897041,2,4000897091,52,50,False,False,22
4000898387,mod14,2|7,4000898387,4000898389,2,4000898411,24,22,False,False,10
4000898844,mod14,2|7,4000898843,4000898845,1,4000898849,5,4,False,False,3
4000899476,mod14,2|7,4000899475,4000899477,1,4000899509,33,32,False,False,15
4000899661,mod14,2|7,4000899661,4000899663,2,4000899667,6,4,False,False,2
4000900319,mod14,2|7,4000900319,4000900321,2,4000900459,140,138,False,False,60
4000900466,mod14,2|7,4000900465,4000900467,1,4000900529,63,62,False,False,28
4000901255,mod14,2|7,4000901255,4000901257,2,4000901263,8,6,False,False,3
4000902400,mod14,2|7,4000902399,4000902401,1,4000902427,27,26,False,False,12
4000902754,mod14,2|7,4000902753,4000902755,1,4000902767,13,12,False,False,6
4000904134,mod14,2|7,4000904133,4000904135,1,4000904161,27,26,False,False,12
4000904430,mod14,2|7,4000904429,4000904431,1,4000904437,7,6,False,False,4
4000905391,mod14,2|7,4000905389,4000905393,2,4000905397,6,4,False,False,3
4000905612,mod14,2|7,4000905611,4000905613,1,4000905661,49,48,False,False,21
4000905679,mod14,2|7,4000905679,4000905681,2,4000905697,18,16,False,False,8
4000906052,mod14,2|7,4000906051,4000906053,1,4000906069,17,16,False,False,8
4000906087,mod14,2|7,4000906087,4000906089,2,4000906093,6,4,False,False,2
4000907073,mod14,2|7,4000907073,4000907075,2,4000907087,14,12,False,False,6
4000907736,mod14,2|7,4000907735,4000907737,1,4000907737,1,0,True,True,1
4000909524,mod14,2|7,4000909523,4000909525,1,4000909543,19,18,False,False,9
4000909967,mod14,2|7,4000909967,4000909971,4,4000909981,14,10,False,False,6
4000911015,mod14,2|7,4000911015,4000911017,2,4000911059,44,42,False,False,19
4000912533,mod14,2|7,4000912533,4000912535,2,4000912541,8,6,False,False,4
4000912984,mod14,2|7,4000912983,4000912985,1,4000913017,33,32,False,False,15
4000913030,mod14,2|7,4000913029,4000913031,1,4000913039,9,8,False,False,4
4000913764,mod14,2|7,4000913761,4000913765,1,4000913797,33,32,False,False,15
4000914142,mod14,2|7,4000914139,4000914143,1,4000914167,25,24,False,False,12
4000915280,mod14,2|7,4000915279,4000915281,1,4000915319,39,38,False,False,17
4000916224,mod14,2|7,4000916223,4000916225,1,4000916237,13,12,False,False,6
4000917087,mod14,2|7,4000917087,4000917089,2,4000917097,10,8,False,False,4
4000918575,mod14,2|7,4000918575,4000918577,2,4000918583,8,6,False,False,3
4000918632,mod14,2|7,4000918631,4000918633,1,4000918633,1,0,True,True,1
4000919220,mod14,2|7,4000919219,4000919221,1,4000919233,13,12,False,False,6
4000919225,mod14,2|7,4000919225,4000919227,2,4000919233,8,6,False,False,4
4000920143,mod14,2|7,4000920143,4000920145,2,4000920163,20,18,False,False,8
4000920233,mod14,2|7,4000920233,4000920235,2,4000920239,6,4,False,False,3
4000920580,mod14,2|7,4000920579,4000920583,3,4000920619,39,36,False,False,17
4000920734,mod14,2|7,4000920733,4000920737,3,4000920769,35,32,False,False,15
4000921569,mod14,2|7,4000921569,4000921571,2,4000921571,2,0,True,True,1
4000921988,mod14,2|7,4000921987,4000921989,1,4000921997,9,8,False,False,4
4000922078,mod14,2|7,4000922077,4000922081,3,4000922087,9,6,False,False,4
4000922907,mod14,2|7,4000922907,4000922909,2,4000922909,2,0,True,True,1
4000922919,mod14,2|7,4000922917,4000922921,2,4000922923,4,2,False,False,2
4000924048,mod14,2|7,4000924047,4000924049,1,4000924051,3,2,False,False,2
4000925286,mod14,2|7,4000925283,4000925287,1,4000925293,7,6,False,False,4
4000925376,mod14,2|7,4000925375,4000925377,1,4000925387,11,10,False,False,5
4000925601,mod14,2|7,4000925601,4000925603,2,4000925633,32,30,False,False,14
4000926546,mod14,2|7,4000926543,4000926547,1,4000926547,1,0,True,True,1
4000926598,mod14,2|7,4000926597,4000926599,1,4000926637,39,38,False,False,17
4000926960,mod14,2|7,4000926959,4000926961,1,4000926961,1,0,True,True,1
4000927092,mod14,2|7,4000927089,4000927093,1,4000927097,5,4,False,False,3
4000927415,mod14,2|7,4000927415,4000927417,2,4000927417,2,0,True,True,1
4000927482,mod14,2|7,4000927481,4000927485,3,4000927501,19,16,False,False,8
4000930184,mod14,2|7,4000930183,4000930187,3,4000930189,5,2,False,False,2
4000930420,mod14,2|7,4000930419,4000930421,1,4000930421,1,0,True,True,1
4000930911,mod14,2|7,4000930911,4000930915,4,4000930931,20,16,False,False,8
4000931722,mod14,2|7,4000931721,4000931723,1,4000931723,1,0,True,True,1
4000931949,mod14,2|7,4000931947,4000931951,2,4000931953,4,2,False,False,2
4000932109,mod14,2|7,4000932109,4000932111,2,4000932113,4,2,False,False,2
4000932117,mod14,2|7,4000932115,4000932119,2,4000932193,76,74,False,False,33
4000932119,mod14,2|7,4000932119,4000932121,2,4000932193,74,72,False,False,32
4000932193,mod14,2|7,4000932193,4000932195,2,4000932197,4,2,False,False,2
4000932417,mod14,2|7,4000932417,4000932419,2,4000932427,10,8,False,False,4
4000932949,mod14,2|7,4000932949,4000932951,2,4000932977,28,26,False,False,12
4000933960,mod14,2|7,4000933959,4000933961,1,4000933961,1,0,True,True,1
4000934461,mod14,2|7,4000934461,4000934463,2,4000934471,10,8,False,False,4
4000934650,mod14,2|7,4000934649,4000934653,3,4000934659,9,6,False,False,4
4000935608,mod14,2|7,4000935607,4000935609,1,4000935641,33,32,False,False,15
4000935656,mod14,2|7,4000935655,4000935657,1,4000935661,5,4,False,False,2
4000935739,mod14,2|7,4000935739,4000935741,2,4000935821,82,80,False,False,35
4000936190,mod14,2|7,4000936189,4000936193,3,4000936211,21,18,False,False,9
4000936505,mod14,2|7,4000936505,4000936507,2,4000936507,2,0,True,True,1
4000937759,mod14,2|7,4000937757,4000937761,2,4000937767,8,6,False,False,4
4000938975,mod14,2|7,4000938975,4000938979,4,4000939013,38,34,False,False,16
4000939100,mod14,2|7,4000939099,4000939101,1,4000939139,39,38,False,False,17
4000940235,mod14,2|7,4000940235,4000940239,4,4000940239,4,0,True,True,1
4000940910,mod14,2|7,4000940907,4000940911,1,4000940917,7,6,False,False,4
4000941595,mod14,2|7,4000941593,4000941597,2,4000941601,6,4,False,False,3
4000941967,mod14,2|7,4000941967,4000941969,2,4000941983,16,14,False,False,7
4000943323,mod14,2|7,4000943323,4000943325,2,4000943369,46,44,False,False,20
4000943450,mod14,2|7,4000943449,4000943451,1,4000943503,53,52,False,False,23
4000943857,mod14,2|7,4000943857,4000943859,2,4000943951,94,92,False,False,40
4000943961,mod14,2|7,4000943959,4000943963,2,4000943963,2,0,True,True,1
4000944311,mod14,2|7,4000944309,4000944313,2,4000944349,38,36,False,False,17
4000944743,mod14,2|7,4000944743,4000944747,4,4000944763,20,16,False,False,8
4000944754,mod14,2|7,4000944753,4000944755,1,4000944763,9,8,False,False,4
4000945468,mod14,2|7,4000945467,4000945469,1,4000945489,21,20,False,False,9
4000945920,mod14,2|7,4000945919,4000945923,3,4000945969,49,46,False,False,21
4000947411,mod14,2|7,4000947411,4000947413,2,4000947443,32,30,False,False,14
4000948190,mod14,2|7,4000948187,4000948191,1,4000948213,23,22,False,False,11
4000948818,mod14,2|7,4000948817,4000948821,3,4000948823,5,2,False,False,2
4000949541,mod14,2|7,4000949541,4000949543,2,4000949543,2,0,True,True,1
4000949731,mod14,2|7,4000949731,4000949733,2,4000949741,10,8,False,False,5
4000950341,mod14,2|7,4000950341,4000950343,2,4000950379,38,36,False,False,16
4000951358,mod14,2|7,4000951357,4000951359,1,4000951363,5,4,False,False,3
