number,theta_1_fraction,theta_13_fraction,orientation_1_13,phase_a_1_13,phase_b_1_13,tie_1_13,x_dynamic_1_13_fraction,x_dynamic_1_13_decimal,x_static_1_13_fraction,x_static_1_13_decimal,theta_3_fraction,theta_11_fraction,orientation_3_11,phase_a_3_11,phase_b_3_11,tie_3_11,x_dynamic_3_11_fraction,x_dynamic_3_11_decimal,x_static_3_11_fraction,x_static_3_11_decimal,theta_5_fraction,theta_9_fraction,orientation_5_9,phase_a_5_9,phase_b_5_9,tie_5_9,x_dynamic_5_9_fraction,x_dynamic_5_9_decimal,x_static_5_9_fraction,x_static_5_9_decimal,dynamic_rung_0_fraction,dynamic_rung_0_decimal,dynamic_epsilon_0_fraction,dynamic_epsilon_0_decimal,dynamic_rung_1_fraction,dynamic_rung_1_decimal,dynamic_rung_2_fraction,dynamic_rung_2_decimal,dynamic_ridge_distance_2_fraction,dynamic_ridge_distance_2_decimal,static_rung_0_fraction,static_rung_0_decimal,static_epsilon_0_fraction,static_epsilon_0_decimal,static_ridge_distance_2_fraction,static_ridge_distance_2_decimal,unresolved_by_declared_children
1345,0,6/13,1->13,1,13,0,52/1371,0.037928519328957,52/1371,0.037928519328957,1/3,3/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,0,4/9,5->9,5,9,0,36/1363,0.0264123257520176,36/1363,0.0264123257520176,6447643/39242133,0.164304091217468,-32794490/39242133,-0.835695908782532,22844888/39242133,0.582152045608734,62087021/78484266,0.791076022804367,16397245/78484266,0.208923977195633,21397027/39242133,0.545256472169849,-17845106/39242133,-0.454743527830151,8922553/78484266,0.113685881957538,0
1347,0,8/13,1->13,1,13,0,52/1373,0.0378732702112163,52/1373,0.0378732702112163,0,5/11,3->11,3,11,0,44/1369,0.0321402483564646,44/1369,0.0321402483564646,2/5,2/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,17837933/39472377,0.451909268093989,-21634444/39472377,-0.548090731906011,28655155/39472377,0.725954634046994,34063766/39472377,0.862977317023497,5408611/39472377,0.137022682976503,17837933/39472377,0.451909268093989,-21634444/39472377,-0.548090731906011,5408611/39472377,0.137022682976503,0
1349,0,10/13,1->13,1,13,0,52/1375,0.0378181818181818,52/1375,0.0378181818181818,2/3,7/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,4/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,16864/28875,0.584034632034632,-12011/28875,-0.415965367965368,45739/57750,0.792017316017316,103489/115500,0.896008658008658,12011/115500,0.103991341991342,9288/9625,0.964987012987013,-337/9625,-0.035012987012987,337/38500,0.00875324675324675,1
1351,0,12/13,1->13,1,13,0,52/1377,0.037763253449528,52/1377,0.037763253449528,1/3,9/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,1/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,22396/28917,0.774492513054605,-6521/28917,-0.225507486945395,51313/57834,0.887246256527302,109147/115668,0.943623128263651,6521/115668,0.0563768717363489,27904/28917,0.964968703530795,-1013/28917,-0.035031296469205,1013/115668,0.00875782411730124,1
1353,0,1/13,1->13,1,13,0,52/1379,0.037708484408992,52/1379,0.037708484408992,0,0,tie,3,11,1,1,1,1,1,3/5,1/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,2416/4137,0.583998066231569,-1721/4137,-0.416001933768431,6553/8274,0.791999033115784,14827/16548,0.895999516557892,1721/16548,0.104000483442108,1068/1379,0.774474256707759,-311/1379,-0.225525743292241,311/5516,0.0563814358230602,0
1355,0,3/13,1->13,1,13,0,52/1381,0.0376538740043447,52/1381,0.0376538740043447,2/3,2/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,0,5/9,5->9,5,9,0,36/1373,0.0262199563000728,36/1373,0.0262199563000728,6536123/39818373,0.164148419625282,-33282250/39818373,-0.835851580374718,23177248/39818373,0.582074209812641,62995621/79636746,0.791037104906321,16641125/79636746,0.208962895093679,7235009/13272791,0.545100800577663,-6037782/13272791,-0.454899199422337,3018891/26545582,0.113724799855584,0
1357,0,5/13,1->13,1,13,0,52/1383,0.0375994215473608,52/1383,0.0375994215473608,1/3,4/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,2/5,7/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,28024/29043,0.964914092896739,-1019/29043,-0.0350859071032607,57067/58086,0.98245704644837,115153/116172,0.991228523224185,1019/116172,0.00877147677581517,28024/29043,0.964914092896739,-1019/29043,-0.0350859071032607,1019/116172,0.00877147677581517,1
1359,0,7/13,1->13,1,13,0,52/1385,0.0375451263537906,52/1385,0.0375451263537906,0,6/11,3->11,3,11,0,44/1381,0.0318609703113686,44/1381,0.0318609703113686,4/5,0,9->5,9,5,0,20/1369,0.014609203798393,2718/1369,1.98539079620161,73330396/2618465765,0.0280051001545174,-2545135369/2618465765,-0.971994899845483,2691796161/5236931530,0.514002550077259,7928727691/10473863060,0.757001275038629,2545135369/10473863060,0.242998724961371,5380415318/7855397295,0.684932297622255,-2474981977/7855397295,-0.315067702377745,2474981977/31421589180,0.0787669255944362,0
1361,0,9/13,1->13,1,13,0,52/1387,0.0374909877433309,52/1387,0.0374909877433309,2/3,8/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,1/5,2/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,9368/9709,0.964877948295396,-341/9709,-0.035122051704604,19077/19418,0.982438974147698,38495/38836,0.991219487073849,341/38836,0.00878051292615099,9368/9709,0.964877948295396,-341/9709,-0.035122051704604,341/38836,0.00878051292615099,1
1363,0,11/13,1->13,1,13,0,52/1389,0.0374370050395968,52/1389,0.0374370050395968,1/3,10/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,3/5,4/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,22588/29169,0.774383763584627,-6581/29169,-0.225616236415372,51757/58338,0.887191881792314,110095/116676,0.943595940896157,6581/116676,0.0564040591038431,28144/29169,0.964859954060818,-1025/29169,-0.035140045939182,1025/116676,0.0087850114847955,1
1365,0,0,tie,1,13,1,1,1,1,1,0,1/11,3->11,3,11,0,44/1387,0.0317231434751262,44/1387,0.0317231434751262,0,2/3,5->9,5,9,0,12/461,0.0260303687635575,12/461,0.0260303687635575,225445/639407,0.352584504079561,-413962/639407,-0.647415495920439,432426/639407,0.676292252039781,1071833/1278814,0.83814612601989,206981/1278814,0.16185387398011,225445/639407,0.352584504079561,-413962/639407,-0.647415495920439,206981/1278814,0.16185387398011,0
1367,0,2/13,1->13,1,13,0,52/1393,0.0373295046661881,52/1393,0.0373295046661881,2/3,3/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,2/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,2440/4179,0.583871739650634,-1739/4179,-0.416128260349366,6619/8358,0.791935869825317,14977/16716,0.895967934912659,1739/16716,0.104032065087341,192/199,0.964824120603015,-7/199,-0.0351758793969849,7/796,0.00879396984924623,1
1369,0,4/13,1->13,1,13,0,52/1395,0.0372759856630824,52/1395,0.0372759856630824,1/3,5/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,4/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,22684/29295,0.774330090459123,-6611/29295,-0.225669909540877,51979/58590,0.887165045229561,110569/117180,0.943582522614781,6611/117180,0.0564174773852193,28264/29295,0.964806280935313,-1031/29295,-0.0351937190646868,1031/117180,0.0087984297661717,1
1371,0,6/13,1->13,1,13,0,52/1397,0.0372226198997853,52/1397,0.0372226198997853,0,7/11,3->11,3,11,0,44/1393,0.031586503948313,44/1393,0.031586503948313,1/5,1/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,2635931/5838063,0.451507803187461,-3202132/5838063,-0.548492196812539,4236997/5838063,0.725753901593731,5037530/5838063,0.862876950796865,800533/5838063,0.137123049203135,2635931/5838063,0.451507803187461,-3202132/5838063,-0.548492196812539,800533/5838063,0.137123049203135,0
1373,0,8/13,1->13,1,13,0,52/1399,0.0371694067190851,52/1399,0.0371694067190851,2/3,9/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,3/5,5/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,22748/29379,0.774294564144457,-6631/29379,-0.225705435855543,52127/58758,0.887147282072228,110885/117516,0.943573641036114,6631/117516,0.0564263589638858,9448/9793,0.964770754620647,-345/9793,-0.0352292453793526,345/39172,0.00880731134483815,1
1375,0,10/13,1->13,1,13,0,52/1401,0.0371163454675232,52/1401,0.0371163454675232,1/3,0,11->3,11,3,0,12/1381,0.00868935553946416,2750/1381,1.99131064446054,0,7/9,5->9,5,9,0,36/1393,0.0258435032304379,36/1393,0.0258435032304379,193105348/8085449799,0.0238830680791418,-7892344451/8085449799,-0.976116931920858,8278555147/16170899598,0.511941534039571,24449454745/32341799196,0.755970767019785,7892344451/32341799196,0.244029232980215,5536566982/8085449799,0.684756831052832,-2548882817/8085449799,-0.315243168947168,2548882817/32341799196,0.0788107922367919,0
1377,0,12/13,1->13,1,13,0,52/1403,0.0370634354953671,52/1403,0.0370634354953671,0,2/11,3->11,3,11,0,44/1399,0.0314510364546104,44/1399,0.0314510364546104,2/5,0,9->5,9,5,0,20/1387,0.0144196106705119,2754/1387,1.98558038932949,75259900/2722399439,0.0276446942068298,-2647139539/2722399439,-0.97235530579317,2797659339/5444798878,0.513822347103415,8242458217/10889597756,0.756911173551707,2647139539/10889597756,0.243088826448293,5592066698/8167198317,0.684698287093155,-2575131619/8167198317,-0.315301712906845,2575131619/32668793268,0.0788254282267112,0
1379,0,1/13,1->13,1,13,0,52/1405,0.0370106761565836,52/1405,0.0370106761565836,2/3,4/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,4/5,2/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,3868/9835,0.393289273004576,-5967/9835,-0.606710726995424,13703/19670,0.696644636502288,33373/39340,0.848322318251144,5967/39340,0.151677681748856,9488/9835,0.964717844433147,-347/9835,-0.0352821555668531,347/39340,0.00882053889171327,1
1381,0,3/13,1->13,1,13,0,52/1407,0.0369580668088131,52/1407,0.0369580668088131,1/3,6/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,1/5,4/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,4072/4221,0.96470030798389,-149/4221,-0.0352996920161099,8293/8442,0.982350153991945,16735/16884,0.991175076995973,149/16884,0.00882492300402748,4072/4221,0.96470030798389,-149/4221,-0.0352996920161099,149/16884,0.00882492300402748,1
1383,0,5/13,1->13,1,13,0,52/1409,0.0369056068133428,52/1409,0.0369056068133428,0,8/11,3->11,3,11,0,44/1405,0.0313167259786477,44/1405,0.0313167259786477,3/5,2/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,18762197/41572545,0.451312206168759,-22810348/41572545,-0.548687793831241,30167371/41572545,0.725656103084379,35869958/41572545,0.86282805154219,5702587/41572545,0.13717194845781,18762197/41572545,0.451312206168759,-22810348/41572545,-0.548687793831241,5702587/41572545,0.13717194845781,0
1385,0,7/13,1->13,1,13,0,52/1411,0.0368532955350815,52/1411,0.0368532955350815,2/3,10/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,0,8/9,5->9,5,9,0,36/1403,0.0256593014967926,36/1403,0.0256593014967926,7547409/13857431,0.544647056153482,-6310022/13857431,-0.455352943846518,10702420/13857431,0.772323528076741,24559851/27714862,0.88616176403837,3155011/27714862,0.11383823596163,7547409/13857431,0.544647056153482,-6310022/13857431,-0.455352943846518,3155011/27714862,0.11383823596163,0
1387,0,9/13,1->13,1,13,0,52/1413,0.0368011323425336,52/1413,0.0368011323425336,1/3,1/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,2/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,11668/29673,0.393219425066559,-18005/29673,-0.606780574933441,41341/59346,0.696609712533279,100687/118692,0.84830485626664,18005/118692,0.15169514373336,28624/29673,0.96464799649513,-1049/29673,-0.0353520035048698,1049/118692,0.00883800087621744,1
1389,0,11/13,1->13,1,13,0,52/1415,0.0367491166077739,52/1415,0.0367491166077739,0,3/11,3->11,3,11,0,44/1411,0.0311835577604536,44/1411,0.0311835577604536,4/5,1/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,3644083/13975955,0.260739462884647,-10331872/13975955,-0.739260537115353,8810019/13975955,0.630369731442324,11392987/13975955,0.815184865721162,2582968/13975955,0.184815134278838,18918509/41927865,0.451215653360838,-23009356/41927865,-0.548784346639162,5752339/41927865,0.137196086659791,0
1391,0,0,tie,1,13,1,1,1,1,1,2/3,5/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,1/5,5/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,19/21,0.904761904761905,-2/21,-0.0952380952380952,20/21,0.952380952380952,41/42,0.976190476190476,1/42,0.0238095238095238,9/7,1.28571428571429,2/7,0.285714285714286,1/14,0.0714285714285714,0
1393,0,2/13,1->13,1,13,0,52/1419,0.036645525017618,52/1419,0.036645525017618,1/3,7/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,3/5,7/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,28744/29799,0.964596127386825,-1055/29799,-0.0354038726131749,58543/59598,0.982298063693413,118141/119196,0.991149031846706,1055/119196,0.00885096815329373,28744/29799,0.964596127386825,-1055/29799,-0.0354038726131749,1055/119196,0.00885096815329373,1
1395,0,4/13,1->13,1,13,0,52/1421,0.0365939479239972,52/1421,0.0365939479239972,0,9/11,3->11,3,11,0,44/1417,0.0310515172900494,44/1417,0.0310515172900494,0,0,tie,5,9,1,1,1,1,1,2149765/6040671,0.355881821738016,-3890906/6040671,-0.644118178261984,4095218/6040671,0.677940910869008,10135889/12081342,0.838970455434504,1945453/12081342,0.161029544565496,2149765/6040671,0.355881821738016,-3890906/6040671,-0.644118178261984,1945453/12081342,0.161029544565496,0
1397,0,6/13,1->13,1,13,0,52/1423,0.0365425158116655,52/1423,0.0365425158116655,2/3,0,11->3,11,3,0,12/1403,0.00855310049893086,2794/1403,1.99144689950107,2/5,2/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,3537523/13975283,0.25312711019877,-10437760/13975283,-0.74687288980123,8756403/13975283,0.626563555099385,11365843/13975283,0.813281777549693,2609440/13975283,0.186718222450307,15436649/13975283,1.10456790034234,1461366/13975283,0.10456790034234,730683/27950566,0.026141975085585,0
1399,0,8/13,1->13,1,13,0,52/1425,0.0364912280701754,52/1425,0.0364912280701754,1/3,2/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,4/5,4/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,11764/29925,0.393116123642439,-18161/29925,-0.606883876357561,41689/59850,0.69655806182122,101539/119700,0.84827903091061,18161/119700,0.15172096908939,28864/29925,0.964544695071011,-1061/29925,-0.0354553049289891,1061/119700,0.00886382623224729,1
1401,0,10/13,1->13,1,13,0,52/1427,0.0364400840925018,52/1427,0.0364400840925018,0,4/11,3->11,3,11,0,44/1423,0.0309205903021785,44/1423,0.0309205903021785,1/5,2/3,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,19233077/42643041,0.451024986702989,-23409964/42643041,-0.548975013297011,30938059/42643041,0.725512493351494,36790550/42643041,0.862756246675747,5852491/42643041,0.137243753324253,19233077/42643041,0.451024986702989,-23409964/42643041,-0.548975013297011,5852491/42643041,0.137243753324253,0
1403,0,12/13,1->13,1,13,0,52/1429,0.0363890832750175,52/1429,0.0363890832750175,2/3,6/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,3/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,17512/30009,0.583558265853577,-12497/30009,-0.416441734146423,47521/60018,0.791779132926789,107539/120036,0.895889566463394,12497/120036,0.104110433536606,9648/10003,0.964510646805958,-355/10003,-0.0354893531940418,355/40012,0.00887233829851045,1
1405,0,1/13,1->13,1,13,0,52/1431,0.0363382250174703,52/1431,0.0363382250174703,1/3,8/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,0,1/9,5->9,5,9,0,36/1423,0.0252986647926915,36/1423,0.0252986647926915,23278027/42762573,0.544355153746244,-19484546/42762573,-0.455644846253756,33020300/42762573,0.772177576873122,75782873/85525146,0.886088788436561,9742273/85525146,0.113911211563439,23278027/42762573,0.544355153746244,-19484546/42762573,-0.455644846253756,9742273/85525146,0.113911211563439,0
1407,0,3/13,1->13,1,13,0,52/1433,0.0362875087229588,52/1433,0.0362875087229588,0,10/11,3->11,3,11,0,44/1429,0.0307907627711686,44/1429,0.0307907627711686,2/5,1/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,3733435/14334299,0.260454661926614,-10600864/14334299,-0.739545338073386,9033867/14334299,0.630227330963307,11684083/14334299,0.815113665481653,2650216/14334299,0.184886334518347,19391333/43002897,0.450930852402804,-23611564/43002897,-0.549069147597196,5902891/43002897,0.137267286899299,0
1409,0,5/13,1->13,1,13,0,52/1435,0.0362369337979094,52/1435,0.0362369337979094,2/3,1/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,4/5,5/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,564/1435,0.393031358885017,-871/1435,-0.606968641114983,1999/2870,0.696515679442509,4869/5740,0.848257839721254,871/5740,0.151742160278746,1384/1435,0.964459930313589,-51/1435,-0.0355400696864112,51/5740,0.00888501742160279,1
1411,0,7/13,1->13,1,13,0,52/1437,0.0361864996520529,52/1437,0.0361864996520529,1/3,3/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,1/5,7/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,17608/30177,0.583490737979256,-12569/30177,-0.416509262020744,47785/60354,0.791745368989628,108139/120708,0.895872684494814,12569/120708,0.104127315505186,29104/30177,0.964443118931637,-1073/30177,-0.0355568810683633,1073/120708,0.00888922026709083,1
1413,0,9/13,1->13,1,13,0,52/1439,0.0361362056984017,52/1439,0.0361362056984017,0,5/11,3->11,3,11,0,44/1435,0.0306620209059233,44/1435,0.0306620209059233,3/5,0,9->5,9,5,0,20/1423,0.0140548137737175,2826/1423,1.98594518622628,79194076/2938445195,0.0269510134593475,-2859251119/2938445195,-0.973048986540653,3017639271/5876890390,0.513475506729674,8894529661/11753780780,0.756737753364837,2859251119/11753780780,0.243262246635163,6031874018/8815335585,0.684247804276869,-2783461567/8815335585,-0.315752195723131,2783461567/35261342340,0.0789380489307827,0
1415,0,11/13,1->13,1,13,0,52/1441,0.0360860513532269,52/1441,0.0360860513532269,2/3,7/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,0,2/9,5->9,5,9,0,36/1433,0.0251221214235869,36/1433,0.0251221214235869,7079603/43364013,0.163259867116081,-36284410/43364013,-0.836740132883919,25221808/43364013,0.58162993355804,68585821/86728026,0.79081496677902,18142205/86728026,0.20918503322098,7866409/14454671,0.544212248068462,-6588262/14454671,-0.455787751931538,3294131/28909342,0.113946937982885,0
1417,0,0,tie,1,13,1,1,1,1,1,1/3,9/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,2/5,4/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,9/7,1.28571428571429,2/7,0.285714285714286,8/7,1.14285714285714,15/14,1.07142857142857,1/14,0.0714285714285714,9/7,1.28571428571429,2/7,0.285714285714286,1/14,0.0714285714285714,0
1419,0,2/13,1->13,1,13,0,52/1445,0.0359861591695502,52/1445,0.0359861591695502,0,0,tie,3,11,1,1,1,1,1,4/5,2/3,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,17704/30345,0.583423957818421,-12641/30345,-0.416576042181579,48049/60690,0.791711978909211,108739/121380,0.895855989454605,12641/121380,0.104144010545395,7828/10115,0.773900148294612,-2287/10115,-0.226099851705388,2287/40460,0.056524962926347,0
1421,0,4/13,1->13,1,13,0,52/1447,0.0359364201796821,52/1447,0.0359364201796821,2/3,2/11,11->3,11,3,0,3/7,0.428571428571429,11/7,1.57142857142857,1/5,8/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,17728/30387,0.583407378155132,-12659/30387,-0.416592621844868,48115/60774,0.791703689077566,108889/121548,0.895851844538783,12659/121548,0.104148155461217,9768/10129,0.964359759107513,-361/10129,-0.0356402408924869,361/40516,0.00891006022312173,1
1423,0,6/13,1->13,1,13,0,52/1449,0.0358868184955141,52/1449,0.0358868184955141,1/3,4/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,3/5,1/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,3364/4347,0.7738670347366,-983/4347,-0.2261329652634,7711/8694,0.8869335173683,16405/17388,0.94346675868415,983/17388,0.05653324131585,4192/4347,0.96434322521279,-155/4347,-0.0356567747872096,155/17388,0.00891419369680239,1
1425,0,8/13,1->13,1,13,0,52/1451,0.0358373535492764,52/1451,0.0358373535492764,0,6/11,3->11,3,11,0,44/1447,0.0304077401520387,44/1447,0.0304077401520387,0,1/3,5->9,5,9,0,12/481,0.0249480249480249,12/481,0.0249480249480249,92096492/3029718471,0.0303977062164467,-2937621979/3029718471,-0.969602293783553,3121814963/6059436942,0.515198853108223,9181251905/12118873884,0.757599426554112,2937621979/12118873884,0.242400573445888,92096492/3029718471,0.0303977062164467,-2937621979/3029718471,-0.969602293783553,2937621979/12118873884,0.242400573445888,0
1427,0,10/13,1->13,1,13,0,52/1453,0.0357880247763248,52/1453,0.0357880247763248,2/3,8/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,2/5,5/9,5->9,5,9,0,9/7,1.28571428571429,9/7,1.28571428571429,9808/10171,0.964310293973061,-363/10171,-0.0356897060269393,19979/20342,0.98215514698653,40321/40684,0.991077573493265,363/40684,0.00892242650673483,9808/10171,0.964310293973061,-363/10171,-0.0356897060269393,363/40684,0.00892242650673483,1
1429,0,12/13,1->13,1,13,0,52/1455,0.0357388316151203,52/1455,0.0357388316151203,1/3,10/11,3->11,3,11,0,11/7,1.57142857142857,11/7,1.57142857142857,4/5,7/9,9->5,9,5,0,5/7,0.714285714285714,9/7,1.28571428571429,23644/30555,0.773817705776469,-6911/30555,-0.226182294223531,54199/61110,0.886908852888234,115309/122220,0.943454426444117,6911/122220,0.0565455735558828,29464/30555,0.964293896252659,-1091/30555,-0.0357061037473409,1091/122220,0.00892652593683521,1
1431,0,1/13,1->13,1,13,0,52/1457,0.0356897735072066,52/1457,0.0356897735072066,0,1/11,3->11,3,11,0,44/1453,0.0302821748107364,44/1453,0.0302821748107364,1/5,0,9->5,9,5,0,20/1441,0.0138792505204719,2862/1441,1.98612074947953,81198748/3050627261,0.0266170662794716,-2969428513/3050627261,-0.973382933720528,3131826009/6101254522,0.513308533139736,9233080531/12202509044,0.756654266569868,2969428513/12202509044,0.243345733430132,6260169926/9151881783,0.684030899265824,-2891711857/9151881783,-0.315969100734176,2891711857/36607527132,0.0789922751835441,0
