ara_numerator,ara_denominator,ara_value,mirror_numerator,mirror_denominator,mirror_value,distance_from_ridge,count,share,mirror_count,count_minus_mirror,r7_count,r8_count,r9_count,r10_count,r11_count
254,157,1.6178343949044587,60,157,0.3821656050955414,0.6178343949044587,1,2.2542623536225736e-08,0,1,0,0,0,0,1
144,89,1.6179775280898876,34,89,0.38202247191011235,0.6179775280898876,96,2.1640918594776706e-06,103,-7,0,0,0,6,90
89,55,1.6181818181818182,21,55,0.38181818181818183,0.6181818181818182,22,4.959377177969662e-07,32,-10,0,0,0,0,22
34,21,1.619047619047619,8,21,0.38095238095238093,0.6190476190476191,79789,0.0017986533893319153,80417,-628,10,97,882,7662,71138
264,163,1.6196319018404908,62,163,0.3803680981595092,0.6196319018404908,1,2.2542623536225736e-08,0,1,0,0,0,0,1
115,71,1.619718309859155,27,71,0.38028169014084506,0.619718309859155,2,4.508524707245147e-08,1,1,0,0,0,0,2
81,50,1.62,19,50,0.38,0.6200000000000001,63,1.4201852827822213e-06,57,6,0,0,0,2,61
128,79,1.620253164556962,30,79,0.379746835443038,0.620253164556962,395,8.904336296809166e-06,360,35,0,0,2,25,368
222,137,1.6204379562043796,52,137,0.3795620437956204,0.6204379562043796,2,4.508524707245147e-08,1,1,0,0,0,0,2
154,95,1.6210526315789473,36,95,0.37894736842105264,0.6210526315789473,147,3.3137656598251833e-06,127,20,0,0,0,5,142
107,66,1.621212121212121,25,66,0.3787878787878788,0.6212121212121211,1,2.2542623536225736e-08,3,-2,0,0,0,0,1
60,37,1.6216216216216217,14,37,0.3783783783783784,0.6216216216216217,25131,0.000566518672088889,25290,-159,1,11,182,2221,22716
206,127,1.6220472440944882,48,127,0.3779527559055118,0.6220472440944882,3,6.762787060867721e-08,4,-1,0,0,0,0,3
73,45,1.6222222222222222,17,45,0.37777777777777777,0.6222222222222222,157,3.5391918951874406e-06,156,1,0,0,0,7,150
99,61,1.6229508196721312,23,61,0.3770491803278688,0.6229508196721312,5,1.1271311768112868e-07,3,2,0,0,0,0,5
112,69,1.6231884057971016,26,69,0.37681159420289856,0.6231884057971016,999,2.252008091268951e-05,974,25,0,0,4,70,925
138,85,1.6235294117647059,32,85,0.3764705882352941,0.6235294117647059,232,5.229888660404371e-06,238,-6,0,0,0,9,223
190,117,1.623931623931624,44,117,0.37606837606837606,0.6239316239316239,18,4.0576722365206327e-07,11,7,0,0,0,0,18
216,133,1.6240601503759398,50,133,0.37593984962406013,0.6240601503759398,3,6.762787060867721e-08,1,2,0,0,0,0,3
13,8,1.625,3,8,0.375,0.625,115121,0.002595129364113843,114730,391,20,121,1253,11352,102375
252,155,1.6258064516129032,58,155,0.3741935483870968,0.6258064516129032,1,2.2542623536225736e-08,0,1,0,0,0,0,1
200,123,1.6260162601626016,46,123,0.37398373983739835,0.6260162601626016,4,9.017049414490294e-08,4,0,0,0,0,1,3
174,107,1.6261682242990654,40,107,0.37383177570093457,0.6261682242990654,31,6.988213296229979e-07,30,1,0,0,0,0,31
122,75,1.6266666666666667,28,75,0.37333333333333335,0.6266666666666667,711,1.60278053342565e-05,756,-45,0,0,0,45,666
96,59,1.6271186440677967,22,59,0.3728813559322034,0.6271186440677967,2162,4.873715208532004e-05,2125,37,0,0,7,158,1997
83,51,1.6274509803921569,19,51,0.37254901960784315,0.6274509803921569,35,7.889918237679008e-07,42,-7,0,0,0,2,33
70,43,1.627906976744186,16,43,0.37209302325581395,0.627906976744186,18,4.0576722365206327e-07,8,10,0,0,0,0,18
184,113,1.6283185840707965,42,113,0.37168141592920356,0.6283185840707965,5,1.1271311768112868e-07,9,-4,0,0,0,1,4
57,35,1.6285714285714286,13,35,0.37142857142857144,0.6285714285714286,1323,2.982389093842665e-05,1260,63,0,0,7,95,1221
158,97,1.6288659793814433,36,97,0.3711340206185567,0.6288659793814433,61,1.37510003570977e-06,58,3,0,1,0,5,55
44,27,1.6296296296296295,10,27,0.37037037037037035,0.6296296296296295,55478,0.0012506196685427315,55611,-133,7,52,571,5236,49612
75,46,1.6304347826086956,17,46,0.3695652173913043,0.6304347826086956,141,3.178509918607829e-06,130,11,0,0,0,8,133
106,65,1.6307692307692307,24,65,0.36923076923076925,0.6307692307692307,1527,3.44225861398167e-05,1691,-164,0,0,11,113,1403
168,103,1.6310679611650485,38,103,0.36893203883495146,0.6310679611650485,39,8.791623179128038e-07,35,4,0,0,0,0,39
230,141,1.6312056737588652,52,141,0.36879432624113473,0.6312056737588652,2,4.508524707245147e-08,0,2,0,0,0,0,2
31,19,1.631578947368421,7,19,0.3684210526315789,0.631578947368421,41,9.242475649852552e-07,23,18,0,0,0,2,39
204,125,1.632,46,125,0.368,0.6319999999999999,8,1.803409882898059e-07,9,-1,0,0,0,0,8
142,87,1.632183908045977,32,87,0.367816091954023,0.632183908045977,127,2.8629131891006686e-06,109,18,0,0,0,15,112
111,68,1.6323529411764706,25,68,0.36764705882352944,0.6323529411764706,2,4.508524707245147e-08,4,-2,0,0,0,0,2
80,49,1.6326530612244898,18,49,0.3673469387755102,0.6326530612244898,7890,0.00017786129970082107,7964,-74,0,3,47,610,7230
49,30,1.6333333333333333,11,30,0.36666666666666664,0.6333333333333333,3159,7.12121477509371e-05,3086,73,0,0,25,212,2922
214,131,1.633587786259542,48,131,0.366412213740458,0.633587786259542,1,2.2542623536225736e-08,4,-3,0,0,0,0,1
250,153,1.6339869281045751,56,153,0.3660130718954248,0.6339869281045751,1,2.2542623536225736e-08,0,1,0,0,0,0,1
67,41,1.6341463414634145,15,41,0.36585365853658536,0.6341463414634145,269,6.063965731244723e-06,304,-35,0,0,1,20,248
152,93,1.6344086021505377,34,93,0.3655913978494624,0.6344086021505377,84,1.893580377042962e-06,88,-4,0,0,0,1,83
188,115,1.6347826086956523,42,115,0.3652173913043478,0.6347826086956523,15,3.3813935304338605e-07,17,-2,0,0,0,1,14
103,63,1.6349206349206349,23,63,0.36507936507936506,0.6349206349206349,4,9.017049414490294e-08,4,0,0,0,0,0,4
260,159,1.6352201257861636,58,159,0.36477987421383645,0.6352201257861636,3,6.762787060867721e-08,0,3,0,0,0,0,3
18,11,1.6363636363636365,4,11,0.36363636363636365,0.6363636363636365,249172,0.0056169905917684395,249247,-75,47,370,2968,25594,220193
95,58,1.6379310344827587,21,58,0.3620689655172414,0.6379310344827587,15,3.3813935304338605e-07,19,-4,0,0,0,2,13
172,105,1.638095238095238,38,105,0.3619047619047619,0.638095238095238,41,9.242475649852552e-07,36,5,0,0,0,1,40
136,83,1.6385542168674698,30,83,0.3614457831325301,0.6385542168674698,268,6.041423107708498e-06,332,-64,0,0,1,13,254
59,36,1.6388888888888888,13,36,0.3611111111111111,0.6388888888888888,542,1.2218101956634349e-05,597,-55,0,1,2,36,503
218,133,1.6390977443609023,48,133,0.3609022556390977,0.6390977443609023,3,6.762787060867721e-08,1,2,0,0,0,1,2
100,61,1.639344262295082,22,61,0.36065573770491804,0.639344262295082,1,2.2542623536225736e-08,0,1,0,0,0,0,1
182,111,1.6396396396396395,40,111,0.36036036036036034,0.6396396396396395,22,4.959377177969662e-07,32,-10,0,0,0,2,20
41,25,1.64,9,25,0.36,0.6399999999999999,6042,0.0001362025314058759,6069,-27,1,3,39,454,5545
228,139,1.6402877697841727,50,139,0.3597122302158273,0.6402877697841727,1,2.2542623536225736e-08,1,0,0,0,0,0,1
105,64,1.640625,23,64,0.359375,0.640625,6,1.3525574121735442e-07,7,-1,0,0,0,0,6
64,39,1.641025641025641,14,39,0.358974358974359,0.641025641025641,15857,0.00035745838141393153,15938,-81,0,9,126,1376,14346
87,53,1.6415094339622642,19,53,0.3584905660377358,0.6415094339622642,19,4.28309847188289e-07,20,-1,0,0,0,0,19
110,67,1.6417910447761195,24,67,0.3582089552238806,0.6417910447761195,1367,3.081576637402058e-05,1440,-73,0,0,4,89,1274
156,95,1.6421052631578947,34,95,0.35789473684210527,0.6421052631578947,117,2.6374869537384113e-06,114,3,0,0,1,6,110
202,123,1.6422764227642277,44,123,0.35772357723577236,0.6422764227642277,7,1.5779836475358016e-07,8,-1,0,0,0,0,7
248,151,1.6423841059602649,54,151,0.3576158940397351,0.6423841059602649,1,2.2542623536225736e-08,0,1,0,0,0,0,1
23,14,1.6428571428571428,5,14,0.35714285714285715,0.6428571428571428,688,1.5509324992923306e-05,609,79,0,0,3,50,635
304,185,1.6432432432432433,66,185,0.3567567567567568,0.6432432432432433,1,2.2542623536225736e-08,0,1,0,0,0,0,1
212,129,1.6434108527131783,46,129,0.35658914728682173,0.6434108527131783,2,4.508524707245147e-08,2,0,0,0,0,1,1
166,101,1.6435643564356435,36,101,0.3564356435643564,0.6435643564356435,35,7.889918237679008e-07,26,9,0,0,0,5,30
120,73,1.643835616438356,26,73,0.3561643835616438,0.6438356164383561,733,1.6523743052053464e-05,633,100,0,0,6,37,690
97,59,1.6440677966101696,21,59,0.3559322033898305,0.6440677966101696,11,2.479688588984831e-07,8,3,0,0,0,0,11
74,45,1.6444444444444444,16,45,0.35555555555555557,0.6444444444444444,9380,0.00021144980876979742,9516,-136,1,2,64,754,8559
278,169,1.6449704142011834,60,169,0.35502958579881655,0.6449704142011834,1,2.2542623536225736e-08,0,1,0,0,0,0,1
51,31,1.6451612903225807,11,31,0.3548387096774194,0.6451612903225807,1576,3.552717469309176e-05,1663,-87,0,0,9,101,1466
232,141,1.6453900709219857,50,141,0.3546099290780142,0.6453900709219857,1,2.2542623536225736e-08,2,-1,0,0,0,0,1
79,48,1.6458333333333333,17,48,0.3541666666666667,0.6458333333333333,55,1.2398442944924155e-06,49,6,0,0,1,5,49
186,113,1.6460176991150441,40,113,0.35398230088495575,0.6460176991150441,12,2.7051148243470883e-07,18,-6,0,0,0,1,11
28,17,1.6470588235294117,6,17,0.35294117647058826,0.6470588235294117,130126,0.0029333814302749104,130042,84,15,149,1494,12887,115581
89,54,1.6481481481481481,19,54,0.35185185185185186,0.6481481481481481,29,6.537360825505463e-07,17,12,0,0,0,1,28
150,91,1.6483516483516483,32,91,0.3516483516483517,0.6483516483516483,176,3.96750174237573e-06,151,25,0,0,1,8,167
272,165,1.6484848484848484,58,165,0.3515151515151515,0.6484848484848484,1,2.2542623536225736e-08,0,1,0,0,0,0,1
216,131,1.6488549618320612,46,131,0.3511450381679389,0.6488549618320612,1,2.2542623536225736e-08,3,-2,0,0,0,0,1
94,57,1.6491228070175439,20,57,0.3508771929824561,0.6491228070175439,3122,7.037807068009675e-05,3183,-61,0,1,10,241,2870
127,77,1.6493506493506493,27,77,0.35064935064935066,0.6493506493506493,1,2.2542623536225736e-08,1,0,0,0,0,0,1
226,137,1.6496350364963503,48,137,0.35036496350364965,0.6496350364963503,2,4.508524707245147e-08,2,0,0,0,0,0,2
33,20,1.65,7,20,0.35,0.6499999999999999,20552,0.0004632959989165113,20282,270,1,11,162,1795,18583
170,103,1.6504854368932038,36,103,0.34951456310679613,0.6504854368932038,41,9.242475649852552e-07,37,4,0,0,0,0,41
104,63,1.6507936507936507,22,63,0.3492063492063492,0.6507936507936507,1830,4.12530010712931e-05,1816,14,0,1,7,131,1691
71,43,1.6511627906976745,15,43,0.3488372093023256,0.6511627906976745,189,4.260555848346665e-06,213,-24,0,0,2,13,174
180,109,1.651376146788991,38,109,0.3486238532110092,0.6513761467889909,25,5.635655884056434e-07,34,-9,0,0,0,0,25
109,66,1.6515151515151516,23,66,0.3484848484848485,0.6515151515151516,4,9.017049414490294e-08,3,1,0,0,0,0,4
38,23,1.6521739130434783,8,23,0.34782608695652173,0.6521739130434783,1533,3.455784188103406e-05,1614,-81,0,0,5,112,1416
119,72,1.6527777777777777,25,72,0.3472222222222222,0.6527777777777777,1,2.2542623536225736e-08,2,-1,0,0,0,0,1
200,121,1.6528925619834711,42,121,0.34710743801652894,0.6528925619834711,13,2.9305410597093455e-07,8,5,0,0,0,0,13
81,49,1.653061224489796,17,49,0.3469387755102041,0.653061224489796,52,1.1722164238837382e-06,60,-8,0,0,0,2,50
124,75,1.6533333333333333,26,75,0.3466666666666667,0.6533333333333333,676,1.5238813510488598e-05,683,-7,0,0,2,35,639
210,127,1.6535433070866141,44,127,0.3464566929133858,0.6535433070866141,8,1.803409882898059e-07,9,-1,0,0,0,0,8
43,26,1.6538461538461537,9,26,0.34615384615384615,0.6538461538461537,3609,8.135632834223868e-05,3605,4,0,0,21,255,3333
134,81,1.654320987654321,28,81,0.345679012345679,0.654320987654321,235,5.297516531013048e-06,262,-27,0,0,1,16,218
48,29,1.6551724137931034,10,29,0.3448275862068966,0.6551724137931034,45441,0.0010243593561096336,45443,-2,2,39,467,4292,40641
101,61,1.6557377049180328,21,61,0.3442622950819672,0.6557377049180328,7,1.5779836475358016e-07,6,1,0,0,0,0,7
154,93,1.6559139784946237,32,93,0.34408602150537637,0.6559139784946237,98,2.209177106550122e-06,105,-7,0,0,0,2,96
164,99,1.6565656565656566,34,99,0.3434343434343434,0.6565656565656566,47,1.0595033062026095e-06,39,8,0,0,0,2,45
58,35,1.6571428571428573,12,35,0.34285714285714286,0.6571428571428573,31928,0.0007197408842646153,32034,-106,4,20,266,2828,28810
184,111,1.6576576576576576,38,111,0.34234234234234234,0.6576576576576576,16,3.606819765796118e-07,20,-4,0,0,0,1,15
63,38,1.6578947368421053,13,38,0.34210526315789475,0.6578947368421053,490,1.1045885532750611e-05,441,49,0,0,1,29,460
194,117,1.6581196581196582,40,117,0.3418803418803419,0.6581196581196582,13,2.9305410597093455e-07,5,8,0,0,0,3,10
131,79,1.6582278481012658,27,79,0.34177215189873417,0.6582278481012658,1,2.2542623536225736e-08,1,0,0,0,0,0,1
68,41,1.6585365853658536,14,41,0.34146341463414637,0.6585365853658536,12,2.7051148243470883e-07,13,-1,0,0,0,0,12
214,129,1.6589147286821706,44,129,0.34108527131782945,0.6589147286821706,5,1.1271311768112868e-07,2,3,0,0,0,2,3
73,44,1.6590909090909092,15,44,0.3409090909090909,0.6590909090909092,189,4.260555848346665e-06,184,5,0,0,0,7,182
224,135,1.6592592592592592,46,135,0.34074074074074073,0.6592592592592592,1,2.2542623536225736e-08,3,-2,0,0,0,0,1
78,47,1.6595744680851063,16,47,0.3404255319148936,0.6595744680851063,5747,0.00012955245746268932,5946,-199,0,5,26,448,5268
88,53,1.6603773584905661,18,53,0.33962264150943394,0.6603773584905661,3341,7.531490523453019e-05,3464,-123,1,1,22,249,3068
93,56,1.6607142857142858,19,56,0.3392857142857143,0.6607142857142858,20,4.508524707245147e-07,25,-5,0,0,0,1,19
103,62,1.6612903225806452,21,62,0.3387096774193548,0.6612903225806452,3,6.762787060867721e-08,4,-1,0,0,0,0,3
108,65,1.6615384615384616,22,65,0.3384615384615385,0.6615384615384616,1855,4.181656665969874e-05,1801,54,0,1,12,113,1729
118,71,1.6619718309859155,24,71,0.3380281690140845,0.6619718309859155,619,1.3953883968923732e-05,613,6,0,1,2,38,578
133,80,1.6625,27,80,0.3375,0.6625000000000001,1,2.2542623536225736e-08,1,0,0,0,0,0,1
138,83,1.6626506024096386,28,83,0.3373493975903614,0.6626506024096386,257,5.793454248810014e-06,226,31,0,0,0,20,237
148,89,1.6629213483146068,30,89,0.33707865168539325,0.6629213483146068,190,4.28309847188289e-06,179,11,0,0,0,11,179
168,101,1.6633663366336633,34,101,0.33663366336633666,0.6633663366336633,51,1.1496738003475126e-06,53,-2,0,0,0,2,49
178,107,1.6635514018691588,36,107,0.3364485981308411,0.6635514018691588,21,4.733950942607405e-07,10,11,0,0,0,1,20
198,119,1.6638655462184875,40,119,0.33613445378151263,0.6638655462184875,16,3.606819765796118e-07,16,0,0,0,0,0,16
208,125,1.664,42,125,0.336,0.6639999999999999,9,2.0288361182603164e-07,10,-1,0,0,0,0,9
228,137,1.6642335766423357,46,137,0.3357664233576642,0.6642335766423357,3,6.762787060867721e-08,1,2,0,0,0,0,3
238,143,1.6643356643356644,48,143,0.3356643356643357,0.6643356643356644,1,2.2542623536225736e-08,0,1,0,0,0,0,1
5,3,1.6666666666666667,1,3,0.3333333333333333,0.6666666666666667,799811,0.018029838273132242,799180,631,167,1230,10107,83953,704354
252,151,1.6688741721854305,50,151,0.33112582781456956,0.6688741721854305,1,2.2542623536225736e-08,0,1,0,0,0,0,1
242,145,1.6689655172413793,48,145,0.3310344827586207,0.6689655172413793,2,4.508524707245147e-08,1,1,0,0,0,0,2
222,133,1.669172932330827,44,133,0.3308270676691729,0.6691729323308271,2,4.508524707245147e-08,3,-1,0,0,0,0,2
212,127,1.669291338582677,42,127,0.33070866141732286,0.6692913385826771,6,1.3525574121735442e-07,1,5,0,0,0,0,6
192,115,1.6695652173913043,38,115,0.33043478260869563,0.6695652173913043,16,3.606819765796118e-07,20,-4,0,0,0,1,15
182,109,1.6697247706422018,36,109,0.3302752293577982,0.6697247706422018,26,5.861082119418691e-07,12,14,0,0,0,1,25
162,97,1.6701030927835052,32,97,0.32989690721649484,0.6701030927835052,45,1.0144180591301582e-06,45,0,0,0,0,4,41
152,91,1.6703296703296704,30,91,0.32967032967032966,0.6703296703296704,171,3.854788624694601e-06,172,-1,0,0,0,5,166
132,79,1.6708860759493671,26,79,0.3291139240506329,0.6708860759493671,306,6.898042802085075e-06,323,-17,0,0,1,10,295
122,73,1.6712328767123288,24,73,0.3287671232876712,0.6712328767123288,471,1.0617575685562323e-05,519,-48,0,0,1,32,438
117,70,1.6714285714285715,23,70,0.32857142857142857,0.6714285714285715,2,4.508524707245147e-08,1,1,0,0,0,0,2
107,64,1.671875,21,64,0.328125,0.671875,1,2.2542623536225736e-08,1,0,0,0,0,0,1
102,61,1.6721311475409837,20,61,0.32786885245901637,0.6721311475409837,2173,4.898512094421853e-05,2213,-40,0,1,11,162,1999
92,55,1.6727272727272726,18,55,0.32727272727272727,0.6727272727272726,4091,9.22218728866995e-05,4217,-126,0,2,25,268,3796
87,52,1.6730769230769231,17,52,0.3269230769230769,0.6730769230769231,30,6.762787060867721e-07,32,-2,0,0,1,0,29
82,49,1.6734693877551021,16,49,0.32653061224489793,0.6734693877551021,1,2.2542623536225736e-08,0,1,0,0,0,0,1
236,141,1.673758865248227,46,141,0.3262411347517731,0.6737588652482269,1,2.2542623536225736e-08,0,1,0,0,0,0,1
77,46,1.673913043478261,15,46,0.32608695652173914,0.673913043478261,173,3.899873871767052e-06,192,-19,0,0,1,13,159
226,135,1.674074074074074,44,135,0.32592592592592595,0.674074074074074,1,2.2542623536225736e-08,2,-1,0,0,0,0,1
72,43,1.6744186046511629,14,43,0.32558139534883723,0.6744186046511629,8842,0.00019932187730730796,8842,0,0,7,48,711,8076
206,123,1.6747967479674797,40,123,0.3252032520325203,0.6747967479674797,9,2.0288361182603164e-07,4,5,0,0,0,1,8
196,117,1.6752136752136753,38,117,0.3247863247863248,0.6752136752136753,7,1.5779836475358016e-07,11,-4,0,0,0,0,7
129,77,1.6753246753246753,25,77,0.3246753246753247,0.6753246753246753,1,2.2542623536225736e-08,0,1,0,0,0,0,1
62,37,1.6756756756756757,12,37,0.32432432432432434,0.6756756756756757,13411,0.00030231912424432333,13446,-35,0,10,96,1180,12125
176,105,1.6761904761904762,34,105,0.3238095238095238,0.6761904761904762,56,1.2623869180286413e-06,45,11,0,0,0,3,53
57,34,1.6764705882352942,11,34,0.3235294117647059,0.6764705882352942,888,2.0017849700168453e-05,842,46,0,0,5,51,832
166,99,1.6767676767676767,32,99,0.32323232323232326,0.6767676767676767,45,1.0144180591301582e-06,52,-7,0,0,0,3,42
109,65,1.676923076923077,21,65,0.3230769230769231,0.676923076923077,6,1.3525574121735442e-07,4,2,0,0,0,1,5
52,31,1.6774193548387097,10,31,0.3225806451612903,0.6774193548387097,251,5.65819850759266e-06,248,3,0,0,0,7,244
99,59,1.6779661016949152,19,59,0.3220338983050847,0.6779661016949152,9,2.0288361182603164e-07,7,2,0,0,0,0,9
146,87,1.6781609195402298,28,87,0.3218390804597701,0.6781609195402298,184,4.147842730665536e-06,163,21,0,0,0,11,173
240,143,1.6783216783216783,46,143,0.32167832167832167,0.6783216783216783,3,6.762787060867721e-08,0,3,0,0,0,0,3
47,28,1.6785714285714286,9,28,0.32142857142857145,0.6785714285714286,2853,6.431410494885203e-05,2814,39,0,1,14,209,2629
136,81,1.6790123456790123,26,81,0.32098765432098764,0.6790123456790123,227,5.117175542723242e-06,244,-17,0,0,0,14,213
220,131,1.6793893129770991,42,131,0.32061068702290074,0.6793893129770991,5,1.1271311768112868e-07,3,2,0,0,0,0,5
42,25,1.68,8,25,0.32,0.6799999999999999,72939,0.001644236418108769,72902,37,7,62,709,6855,65306
121,72,1.6805555555555556,23,72,0.3194444444444444,0.6805555555555556,1,2.2542623536225736e-08,0,1,0,0,0,0,1
79,47,1.6808510638297873,15,47,0.3191489361702128,0.6808510638297873,91,2.051378741796542e-06,76,15,0,0,0,4,87
116,69,1.681159420289855,22,69,0.3188405797101449,0.681159420289855,876,1.9747338217733746e-05,907,-31,0,0,4,38,834
190,113,1.6814159292035398,36,113,0.3185840707964602,0.6814159292035398,13,2.9305410597093455e-07,18,-5,0,0,0,1,12
37,22,1.6818181818181819,7,22,0.3181818181818182,0.6818181818181819,6,1.3525574121735442e-07,2,4,0,0,0,0,6
180,107,1.6822429906542056,34,107,0.3177570093457944,0.6822429906542056,33,7.439065766954493e-07,32,1,0,0,0,1,32
106,63,1.6825396825396826,20,63,0.31746031746031744,0.6825396825396826,2235,5.0382763603464524e-05,2230,5,0,0,9,143,2083
69,41,1.6829268292682926,13,41,0.3170731707317073,0.6829268292682926,263,5.928709990027369e-06,241,22,0,0,0,14,249
101,60,1.6833333333333333,19,60,0.31666666666666665,0.6833333333333333,4,9.017049414490294e-08,9,-5,0,0,0,0,4
234,139,1.683453237410072,44,139,0.31654676258992803,0.6834532374100719,1,2.2542623536225736e-08,1,0,0,0,0,0,1
32,19,1.6842105263157894,6,19,0.3157894736842105,0.6842105263157894,80001,0.0018034324255215952,80616,-615,4,91,871,7912,71123
91,54,1.6851851851851851,17,54,0.3148148148148148,0.6851851851851851,23,5.18480341333192e-07,23,0,0,0,0,3,20
150,89,1.6853932584269662,28,89,0.3146067415730337,0.6853932584269662,198,4.4634394601726955e-06,205,-7,0,0,1,12,185
204,121,1.6859504132231404,38,121,0.3140495867768595,0.6859504132231404,14,3.1559672950716033e-07,7,7,0,0,0,0,14
86,51,1.6862745098039216,16,51,0.3137254901960784,0.6862745098039216,3718,8.381347430768729e-05,3673,45,0,2,21,280,3415
113,67,1.6865671641791045,21,67,0.31343283582089554,0.6865671641791045,2,4.508524707245147e-08,3,-1,0,0,0,0,2
194,115,1.6869565217391305,36,115,0.3130434782608696,0.6869565217391305,16,3.606819765796118e-07,6,10,0,0,1,2,13
27,16,1.6875,5,16,0.3125,0.6875,32553,0.0007338300239747564,32710,-157,0,35,307,2961,29250
238,141,1.6879432624113475,44,141,0.3120567375886525,0.6879432624113475,2,4.508524707245147e-08,1,1,0,0,0,0,2
130,77,1.6883116883116882,24,77,0.3116883116883117,0.6883116883116882,717,1.6163061075473852e-05,682,35,0,0,5,36,676
76,45,1.6888888888888889,14,45,0.3111111111111111,0.6888888888888889,11810,0.00026622838396282597,11918,-108,0,7,73,943,10787
174,103,1.6893203883495145,32,103,0.3106796116504854,0.6893203883495145,23,5.18480341333192e-07,27,-4,0,0,0,2,21
49,29,1.6896551724137931,9,29,0.3103448275862069,0.6896551724137931,2458,5.540976865204286e-05,2448,10,0,2,10,180,2266
218,129,1.689922480620155,40,129,0.31007751937984496,0.6899224806201549,4,9.017049414490294e-08,2,2,0,0,0,0,4
120,71,1.6901408450704225,22,71,0.30985915492957744,0.6901408450704225,927,2.089701201808126e-05,966,-39,0,0,2,55,870
262,155,1.6903225806451614,48,155,0.3096774193548387,0.6903225806451614,1,2.2542623536225736e-08,0,1,0,0,0,0,1
71,42,1.6904761904761905,13,42,0.30952380952380953,0.6904761904761905,246,5.545485389911531e-06,244,2,0,0,0,16,230
164,97,1.690721649484536,30,97,0.30927835051546393,0.6907216494845361,75,1.6906967652169302e-06,87,-12,0,0,0,1,74
93,55,1.690909090909091,17,55,0.3090909090909091,0.6909090909090909,30,6.762787060867721e-07,23,7,0,0,0,0,30
208,123,1.6910569105691058,38,123,0.3089430894308943,0.6910569105691058,5,1.1271311768112868e-07,5,0,0,0,0,0,5
115,68,1.6911764705882353,21,68,0.3088235294117647,0.6911764705882353,3,6.762787060867721e-08,1,2,0,0,0,0,3
22,13,1.6923076923076923,4,13,0.3076923076923077,0.6923076923076923,26604,0.0005997239565577495,26674,-70,0,11,225,2291,24077
232,137,1.6934306569343065,42,137,0.30656934306569344,0.6934306569343065,2,4.508524707245147e-08,1,1,0,0,0,0,2
105,62,1.6935483870967742,19,62,0.3064516129032258,0.6935483870967742,4,9.017049414490294e-08,11,-7,0,0,0,0,4
188,111,1.6936936936936937,34,111,0.3063063063063063,0.6936936936936937,11,2.479688588984831e-07,10,1,0,0,0,0,11
83,49,1.6938775510204083,15,49,0.30612244897959184,0.6938775510204083,82,1.8484951299705104e-06,99,-17,0,0,1,7,74
144,85,1.6941176470588235,26,85,0.3058823529411765,0.6941176470588235,233,5.252431283940597e-06,231,2,0,0,0,17,216
61,36,1.6944444444444444,11,36,0.3055555555555556,0.6944444444444444,575,1.2962008533329798e-05,549,26,0,0,4,40,531
222,131,1.6946564885496183,40,131,0.3053435114503817,0.6946564885496183,3,6.762787060867721e-08,1,2,0,0,0,0,3
100,59,1.694915254237288,18,59,0.3050847457627119,0.6949152542372881,2585,5.827268184114353e-05,2595,-10,0,0,17,195,2373
178,105,1.6952380952380952,32,105,0.3047619047619048,0.6952380952380952,42,9.46790188521481e-07,48,-6,0,0,0,3,39
39,23,1.6956521739130435,7,23,0.30434782608695654,0.6956521739130435,7638,0.00017218055856969218,7602,36,0,2,55,584,6997
134,79,1.6962025316455696,24,79,0.3037974683544304,0.6962025316455696,294,6.627531319650367e-06,296,-2,0,0,0,19,275
246,145,1.696551724137931,44,145,0.30344827586206896,0.6965517241379311,1,2.2542623536225736e-08,2,-1,0,0,0,0,1
56,33,1.696969696969697,10,33,0.30303030303030304,0.696969696969697,39426,0.0008887654755392359,39804,-378,2,28,326,3512,35558
202,119,1.6974789915966386,36,119,0.3025210084033613,0.6974789915966386,5,1.1271311768112868e-07,11,-6,0,0,0,1,4
90,53,1.6981132075471699,16,53,0.3018867924528302,0.6981132075471699,4495,0.00010132909279533468,4659,-164,0,3,20,335,4137
107,63,1.6984126984126984,19,63,0.30158730158730157,0.6984126984126984,3,6.762787060867721e-08,6,-3,0,0,0,0,3
158,93,1.6989247311827957,28,93,0.3010752688172043,0.6989247311827957,99,2.2317197300863478e-06,75,24,0,0,0,7,92
192,113,1.6991150442477876,34,113,0.3008849557522124,0.6991150442477876,8,1.803409882898059e-07,14,-6,0,0,0,0,8
17,10,1.7,3,10,0.3,0.7,112105,0.0025271408115285863,111743,362,19,155,1189,11164,99578
250,147,1.7006802721088434,44,147,0.29931972789115646,0.7006802721088434,1,2.2542623536225736e-08,1,0,0,0,0,0,1
216,127,1.7007874015748032,38,127,0.2992125984251969,0.7007874015748032,1,2.2542623536225736e-08,3,-2,0,0,0,0,1
148,87,1.7011494252873562,26,87,0.2988505747126437,0.7011494252873562,167,3.764618130549698e-06,136,31,0,0,0,8,159
114,67,1.7014925373134329,20,67,0.29850746268656714,0.7014925373134329,1260,2.8403705655644427e-05,1193,67,0,1,4,77,1178
97,57,1.7017543859649122,17,57,0.2982456140350877,0.7017543859649122,10,2.2542623536225736e-07,13,-3,0,0,0,0,10
80,47,1.702127659574468,14,47,0.2978723404255319,0.7021276595744681,2,4.508524707245147e-08,2,0,0,0,0,0,2
206,121,1.7024793388429753,36,121,0.2975206611570248,0.7024793388429753,4,9.017049414490294e-08,4,0,0,0,0,1,3
